2017/08/16,0,0,---,---,---,---,---,0
2017/08/17,166000,240090,1.41,1.50,1.41,1.50,+0.21,2
2017/08/18,166000,244020,1.47,1.47,1.47,1.47,-0.03,2
2017/08/21,100000,147000,1.47,1.47,1.47,1.47,0.00,1
