Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/01/17,23298492,1409571135,60.50,60.60,60.40,60.50,X0.00,1599
2017/01/18,1355015,82505115,60.70,61.00,60.70,61.00,0.50,759
2017/01/19,846692,51814348,61.20,61.30,61.10,61.20,0.20,484
2017/01/20,759493,46470606,61.20,61.30,61.00,61.20,0.00,338
2017/01/23,416598,25490873,61.20,61.30,61.10,61.20,0.00,256
2017/01/24,741194,45351960,61.30,61.30,61.10,61.10,-0.10,289
2017/02/02,714642,43710608,61.30,61.30,61.10,61.10,0.00,315
2017/02/03,164600,10064605,61.10,61.20,61.10,61.20,0.10,149
2017/02/06,567453,34728450,61.10,61.30,61.10,61.20,0.00,197
2017/02/07,593882,36384344,61.20,61.30,61.20,61.30,0.10,292
2017/02/08,282622,17357448,61.30,61.50,61.30,61.50,0.20,194
2017/02/09,223516,13763473,61.50,61.70,61.40,61.60,0.10,146
2017/02/10,543316,33548484,61.60,61.90,61.60,61.80,0.20,221
2017/02/13,219983,13587038,61.80,61.90,61.70,61.80,0.00,172
2017/02/14,482747,29854214,61.90,61.90,61.80,61.80,0.00,146
2017/02/15,283320,17512493,61.80,61.90,61.80,61.80,0.00,126
2017/02/16,311170,19234195,61.90,61.90,61.80,61.80,0.00,112
2017/02/17,375036,23196516,61.80,62.00,61.80,61.90,0.10,143
2017/02/20,255556,15853657,62.00,62.10,62.00,62.00,0.10,138
2017/02/21,288859,17941358,62.10,62.20,62.00,62.20,0.20,163
2017/02/22,740497,45875014,62.20,62.20,61.80,62.00,-0.20,191
2017/02/23,125462,7775744,62.00,62.10,61.90,62.00,0.00,88
2017/02/24,172050,10675092,62.00,62.10,62.00,62.10,0.10,100
2017/03/01,291815,18162230,62.10,62.50,62.10,62.20,0.10,169
2017/03/02,489895,30628832,62.30,62.60,62.30,62.60,0.40,174
2017/03/03,846444,53233715,62.60,63.10,62.60,63.00,0.40,255
2017/03/06,140442,8844142,63.00,63.00,62.90,63.00,0.00,91
2017/03/07,111936,7047589,62.90,63.00,62.90,62.90,-0.10,59
2017/03/08,158784,9978427,62.90,62.90,62.80,62.80,-0.10,83
2017/03/09,500244,31336393,62.70,62.70,62.60,62.70,-0.10,96
2017/03/10,338621,21167545,62.50,62.70,62.40,62.70,0.00,91
2017/03/13,195220,12205945,62.70,62.70,62.50,62.70,0.00,91
2017/03/14,278516,17395643,62.50,62.60,62.40,62.50,-0.20,73
2017/03/15,150934,9412260,62.40,62.50,62.30,62.50,0.00,90
2017/03/16,640920,39910708,62.40,62.50,62.10,62.50,0.00,220
2017/03/17,184093,11483403,62.30,62.50,62.30,62.50,0.00,88
2017/03/20,117855,7338659,62.20,62.30,62.20,62.30,-0.20,101
2017/03/21,877397,54508184,62.20,62.20,62.00,62.20,-0.10,155
2017/03/22,489282,30301251,62.20,62.20,61.70,62.00,-0.20,168
2017/03/23,611332,37956484,61.90,62.20,61.80,62.00,0.00,92
2017/03/24,313728,19492671,61.90,62.20,61.80,62.20,0.20,94
2017/03/27,435948,27043266,62.00,62.10,61.90,62.10,-0.10,51
2017/03/28,235127,14587283,62.00,62.10,61.90,62.10,0.00,73
2017/03/29,199831,12395622,62.00,62.10,61.90,62.10,0.00,59
2017/03/30,526435,32629570,62.00,62.10,61.80,61.90,-0.20,103
2017/03/31,61200,3785080,61.90,61.90,61.80,61.90,0.00,44
2017/04/05,58483,3614679,61.80,61.90,61.80,61.80,-0.10,79
2017/04/06,242852,14957865,61.80,61.80,61.50,61.70,-0.10,127
2017/04/07,157219,9672567,61.70,61.70,61.40,61.60,-0.10,102
2017/04/10,230296,14167824,61.60,61.70,61.50,61.50,-0.10,86
2017/04/11,408883,25120788,61.50,61.60,61.30,61.60,0.10,155
2017/04/12,1257057,77309803,61.50,61.60,61.40,61.50,-0.10,74
2017/04/13,744846,45716154,61.50,61.50,61.30,61.30,-0.20,96
2017/04/14,286923,17591170,61.30,61.40,61.20,61.40,0.10,102
2017/04/17,165942,10186040,61.40,61.40,61.30,61.40,0.00,45
2017/04/18,187876,11531570,61.40,61.50,61.30,61.50,0.10,60
2017/04/19,198947,12215161,61.40,61.50,61.30,61.50,0.00,42
2017/04/20,83008,5096690,61.40,61.40,61.40,61.40,-0.10,31
2017/04/21,195834,12044972,61.50,61.60,61.40,61.60,0.20,62
2017/04/24,267598,16455376,61.60,61.60,61.40,61.50,-0.10,54
2017/04/25,137213,8437387,61.50,61.50,61.40,61.50,0.00,76
2017/04/26,143489,8811422,61.40,61.50,61.40,61.50,0.00,62
2017/04/27,171821,10540904,61.40,61.40,61.30,61.40,-0.10,62
2017/04/28,258514,15856755,61.40,61.40,61.20,61.40,0.00,71
2017/05/02,47864,2936073,61.30,61.40,61.30,61.40,0.00,40
2017/05/03,446655,27394249,61.30,61.40,61.10,61.40,0.00,84
2017/05/04,455065,27872980,61.30,61.30,61.20,61.30,-0.10,62
2017/05/05,295780,18102754,61.20,61.30,61.20,61.30,0.00,50
2017/05/08,123741,7574001,61.20,61.30,61.20,61.30,0.00,47
2017/05/09,253671,15530294,61.20,61.30,61.10,61.30,0.00,58
2017/05/10,166543,10196579,61.20,61.30,61.20,61.30,0.00,49
2017/05/11,135287,8291256,61.30,61.30,61.20,61.30,0.00,51
2017/05/12,297420,18234342,61.30,61.40,61.20,61.30,0.00,96
2017/05/15,330279,20235067,61.20,61.30,61.20,61.30,0.00,116
2017/05/16,554648,34033418,61.20,61.40,61.20,61.30,0.00,108
2017/05/17,1042120,63964841,61.30,61.30,61.30,61.30,0.00,103
2017/05/18,263505,16169654,61.30,61.50,61.30,61.50,0.20,101
2017/05/19,255194,15681328,61.40,61.60,61.40,61.50,0.00,109
2017/05/22,114380,7031829,61.50,61.60,61.40,61.50,0.00,90
2017/05/23,203184,12490012,61.50,61.50,61.40,61.50,0.00,113
2017/05/24,192627,11853556,61.50,61.60,61.50,61.60,0.10,62
2017/05/25,142870,8798226,61.50,61.60,61.50,61.60,0.00,44
2017/05/26,373773,23086990,61.60,61.90,61.60,61.80,0.20,77
2017/05/31,94241,5825565,61.80,62.00,61.50,62.00,0.20,54
2017/06/01,475734,29484466,62.00,62.00,61.80,62.00,0.00,53
