Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2017/03/10,0,0,---,---,---,---,---,0
2017/03/13,0,0,---,---,---,---,---,0
2017/03/14,0,0,---,---,---,---,---,0
2017/03/15,0,0,---,---,---,---,---,0
2017/03/16,0,0,---,---,---,---,---,0
2017/03/17,0,0,---,---,---,---,---,0
2017/03/20,71000,74550,1.05,1.05,1.05,1.05,-0.01,1
2017/03/21,71000,62180,0.87,0.88,0.87,0.88,-0.17,2
2017/03/22,0,0,---,---,---,---,---,0
2017/03/23,0,0,---,---,---,---,---,0
2017/03/24,0,0,---,---,---,---,---,0
2017/03/27,83000,74700,0.90,0.90,0.90,0.90,-0.01,1
2017/03/28,83000,71380,0.86,0.86,0.86,0.86,-0.04,1
2017/03/29,0,0,---,---,---,---,---,0
2017/03/30,0,0,---,---,---,---,---,0
2017/03/31,0,0,---,---,---,---,---,0
2017/04/05,0,0,---,---,---,---,---,0
2017/04/06,1000,810,0.81,0.81,0.81,0.81,0.06,1
2017/04/07,100000,73000,0.73,0.73,0.73,0.73,-0.08,1
2017/04/10,161000,110310,0.67,0.71,0.67,0.71,-0.02,3
2017/04/11,60000,42600,0.71,0.71,0.71,0.71,0.00,1
2017/04/12,0,0,---,---,---,---,---,0
2017/04/13,0,0,---,---,---,---,---,0
2017/04/14,0,0,---,---,---,---,---,0
2017/04/17,0,0,---,---,---,---,---,0
2017/04/18,0,0,---,---,---,---,---,0
2017/04/19,30000,21000,0.70,0.70,0.70,0.70,0.03,1
2017/04/20,30000,18900,0.63,0.63,0.63,0.63,-0.07,1
2017/04/21,0,0,---,---,---,---,---,0
2017/04/24,0,0,---,---,---,---,---,0
2017/04/25,0,0,---,---,---,---,---,0
2017/04/26,100000,43000,0.43,0.43,0.43,0.43,-0.12,1
2017/04/27,0,0,---,---,---,---,---,0
2017/04/28,0,0,---,---,---,---,---,0
2017/05/02,100000,41000,0.41,0.41,0.41,0.41,-0.02,1
2017/05/03,50000,19500,0.39,0.39,0.39,0.39,-0.02,1
2017/05/04,50000,18500,0.37,0.37,0.37,0.37,-0.02,1
2017/05/05,0,0,---,---,---,---,---,0
2017/05/08,0,0,---,---,---,---,---,0
2017/05/09,53000,18660,0.35,0.41,0.35,0.41,0.06,4
2017/05/10,0,0,---,---,---,---,---,0
2017/05/11,0,0,---,---,---,---,---,0
2017/05/12,0,0,---,---,---,---,---,0
2017/05/15,0,0,---,---,---,---,---,0
2017/05/16,50000,13000,0.26,0.26,0.26,0.26,-0.01,1
2017/05/17,0,0,---,---,---,---,---,0
2017/05/18,3000,750,0.25,0.25,0.25,0.25,0.01,1
2017/05/19,0,0,---,---,---,---,---,0
2017/05/22,260000,47800,0.19,0.19,0.18,0.18,-0.04,3
2017/05/23,120000,20700,0.18,0.18,0.17,0.17,-0.01,6
2017/05/24,130000,14300,0.11,0.11,0.11,0.11,-0.06,2
2017/05/25,50000,5200,0.10,0.11,0.10,0.10,-0.01,3
2017/05/26,200000,18000,0.09,0.09,0.09,0.09,-0.01,11
2017/05/31,31000,2290,0.07,0.09,0.07,0.09,0.00,4
2017/06/01,10000,800,0.08,0.08,0.08,0.08,-0.01,1
2017/06/02,621000,36920,0.06,0.12,0.04,0.12,0.04,63
2017/06/05,50000,1800,0.03,0.04,0.03,0.04,0.00,3
2017/06/06,182000,5860,0.03,0.04,0.03,0.04,0.00,5
2017/06/07,50000,1800,0.03,0.04,0.03,0.04,0.00,4
2017/06/08,20000,600,0.03,0.03,0.03,0.03,-0.01,2
2017/06/09,40000,1500,0.04,0.04,0.03,0.03,0.00,3
2017/06/12,30000,1000,0.04,0.04,0.03,0.03,0.00,3
2017/06/13,45000,2150,0.03,0.13,0.03,0.13,0.10,5
2017/06/14,30000,2000,0.03,0.13,0.03,0.13,0.00,3
2017/06/15,20000,600,0.03,0.03,0.03,0.03,-0.10,2
2017/06/16,40000,1300,0.02,0.04,0.02,0.04,0.01,4
2017/06/19,30000,800,0.02,0.03,0.02,0.03,-0.01,3
2017/06/20,40000,1300,0.02,0.04,0.02,0.04,0.01,4
2017/06/21,20000,400,0.02,0.02,0.02,0.02,-0.02,2
2017/06/22,10000,400,0.04,0.04,0.04,0.04,0.02,1
2017/06/23,0,0,---,---,---,---,---,0
2017/06/27,0,0,---,---,---,---,---,0
2017/06/28,5000,250,0.05,0.05,0.05,0.05,+0.01,1
2017/06/29,0,0,---,---,---,---,---,0
2017/06/30,0,0,---,---,---,---,---,0
2017/07/03,0,0,---,---,---,---,---,0
2017/07/04,0,0,---,---,---,---,---,0
2017/07/05,0,0,---,---,---,---,---,0
2017/07/06,0,0,---,---,---,---,---,0
2017/07/07,0,0,---,---,---,---,---,0
2017/07/10,0,0,---,---,---,---,---,0
2017/07/11,0,0,---,---,---,---,---,0
2017/07/12,0,0,---,---,---,---,---,0
2017/07/13,0,0,---,---,---,---,---,0
2017/07/14,0,0,---,---,---,---,---,0
2017/07/17,0,0,---,---,---,---,---,0
2017/07/18,0,0,---,---,---,---,---,0
2017/07/19,0,0,---,---,---,---,---,0
2017/07/20,0,0,---,---,---,---,---,0
2017/07/21,0,0,---,---,---,---,---,0
