Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2007/01/02,8000,117750,14.80,14.80,14.70,14.70,-0.25,6
2007/01/03,30000,441450,14.75,14.75,14.70,14.70,,10
2007/01/04,34000,499700,14.75,14.75,14.55,14.55,-0.15,9
2007/01/05,4000,58200,14.55,14.55,14.55,14.55,,1
2007/01/08,7000,101800,14.55,14.55,14.50,14.50,-0.05,4
2007/01/09,84000,1276400,14.55,15.40,14.55,15.40,0.90,25
2007/01/10,27000,404500,15.00,15.10,14.90,15.10,-0.30,11
2007/01/11,63000,938450,15.00,15.10,14.80,15.10,,20
2007/01/12,15000,227350,15.10,15.30,15.10,15.30,0.20,6
2007/01/15,14000,215000,15.40,15.40,15.30,15.40,0.10,5
2007/01/16,21000,322000,15.40,15.50,15.20,15.30,-0.10,7
2007/01/17,62000,948800,15.30,15.50,15.10,15.40,0.10,18
2007/01/18,7000,105950,15.05,15.35,15.05,15.35,-0.05,3
2007/01/19,59000,900050,15.05,15.40,15.05,15.40,0.05,16
2007/01/22,64000,969050,15.30,15.30,15.00,15.00,-0.40,11
2007/01/23,23000,347100,15.00,15.10,15.00,15.10,0.10,4
2007/01/24,24000,362650,15.20,15.20,15.05,15.05,-0.05,7
2007/01/25,28000,420600,15.10,15.20,15.00,15.20,0.15,10
2007/01/26,28000,425350,15.00,15.35,14.95,15.35,0.15,7
2007/01/29,9000,136300,15.00,15.25,15.00,15.20,-0.15,6
2007/01/30,5000,75400,15.00,15.20,15.00,15.20,,5
2007/01/31,36000,539700,15.00,15.10,14.85,15.10,-0.10,13
2007/02/01,10000,148850,15.00,15.00,14.85,15.00,-0.10,8
2007/02/02,308000,4570600,14.85,15.00,14.50,14.95,-0.05,18
2007/02/05,5000,73400,14.60,14.85,14.55,14.55,-0.40,4
2007/02/06,14000,205300,14.50,14.85,14.50,14.80,0.25,7
2007/02/07,0,0,--,--,--,--,,0
2007/02/08,3000,44950,14.95,15.00,14.95,15.00,X,2
2007/02/09,23000,343950,14.70,15.30,14.65,15.30,0.30,13
2007/02/12,11000,166050,15.30,15.30,14.80,15.30,,9
