Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2012/05/17,0,0,--,--,--,--,,0
2012/05/18,0,0,--,--,--,--,,0
2012/05/21,10000,11000,1.10,1.10,1.10,1.10,-0.13,1
2012/05/22,170000,174180,0.98,1.06,0.96,1.06,-0.04,4
2012/05/23,206000,255530,1.13,1.26,1.13,1.24,0.18,6
2012/05/24,20000,25000,1.25,1.25,1.25,1.25,0.01,1
2012/05/25,21000,26830,1.23,1.33,1.23,1.33,0.08,2
2012/05/28,0,0,--,--,--,--,,0
2012/05/29,0,0,--,--,--,--,,0
2012/05/30,15000,17950,1.25,1.25,1.17,1.17,0.03,2
2012/05/31,10000,11900,1.19,1.19,1.19,1.19,0.02,1
2012/06/01,35000,38900,1.10,1.13,1.10,1.12,-0.07,4
2012/06/04,40000,48000,1.19,1.22,1.19,1.22,0.10,7
2012/06/05,21000,22550,1.05,1.10,1.05,1.06,-0.16,5
2012/06/06,15000,16350,1.09,1.09,1.09,1.09,0.03,2
2012/06/07,10000,10450,1.05,1.05,1.04,1.04,-0.05,2
2012/06/08,17000,17660,1.01,1.06,1.01,1.06,0.02,4
2012/06/11,7000,6310,0.93,0.93,0.83,0.83,-0.23,2
2012/06/12,5000,4350,0.87,0.87,0.87,0.87,0.04,1
2012/06/13,5000,4450,0.89,0.89,0.89,0.89,0.02,1
2012/06/14,0,0,--,--,--,--,,0
2012/06/15,5000,4200,0.84,0.84,0.84,0.84,-0.15,1
2012/06/18,35000,26700,0.78,0.78,0.76,0.76,-0.08,2
2012/06/19,60000,45600,0.75,0.77,0.75,0.77,0.01,2
2012/06/20,31000,25390,0.79,0.82,0.79,0.82,0.05,2
2012/06/21,0,0,--,--,--,--,,0
2012/06/22,5000,4700,0.94,0.94,0.94,0.94,-0.02,1
2012/06/25,0,0,--,--,--,--,,0
2012/06/26,297000,285120,0.96,0.96,0.96,0.96,0.03,6
2012/06/27,297000,267300,0.90,0.90,0.90,0.90,-0.06,3
2012/06/28,0,0,--,--,--,--,,0
2012/06/29,0,0,--,--,--,--,,0
2012/07/02,0,0,--,--,--,--,,0
2012/07/03,0,0,--,--,--,--,,0
2012/07/04,0,0,--,--,--,--,,0
2012/07/05,5000,3500,0.70,0.70,0.70,0.70,-0.03,1
2012/07/06,5000,4050,0.81,0.81,0.81,0.81,0.11,1
2012/07/09,0,0,--,--,--,--,,0
2012/07/10,60000,56350,0.90,0.97,0.90,0.94,0.08,3
2012/07/11,0,0,--,--,--,--,,0
2012/07/12,50000,46500,0.93,0.93,0.93,0.93,-0.01,1
2012/07/13,0,0,--,--,--,--,,0
2012/07/16,0,0,--,--,--,--,,0
