Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/11/18,0,0,--,--,--,--,,0
2016/11/21,0,0,--,--,--,--,,0
2016/11/22,6000,9420,1.57,1.57,1.57,1.57,X,2
2016/11/23,0,0,--,--,--,--,,0
2016/11/24,0,0,--,--,--,--,,0
2016/11/25,0,0,--,--,--,--,,0
2016/11/28,55000,94650,1.73,1.73,1.72,1.72,X,2
2016/11/29,0,0,--,--,--,--,,0
2016/11/30,0,0,--,--,--,--,,0
2016/12/01,0,0,--,--,--,--,,0
2016/12/02,0,0,--,--,--,--,,0
2016/12/05,18000,29110,1.63,1.63,1.61,1.61,X,3
2016/12/06,0,0,--,--,--,--,,0
2016/12/07,8000,14210,1.78,1.78,1.77,1.77,X,2
2016/12/08,20000,36500,1.82,1.83,1.82,1.83,0.06,2
2016/12/09,10000,18600,1.86,1.86,1.86,1.86,0.03,1
2016/12/12,70000,128300,1.84,1.84,1.83,1.83,-0.03,4
2016/12/13,0,0,--,--,--,--,,0
2016/12/14,0,0,--,--,--,--,,0
2016/12/15,114000,209820,1.80,1.85,1.80,1.85,X,4
2016/12/16,14000,25360,1.84,1.84,1.80,1.80,-0.05,2
2016/12/19,109000,189730,1.75,1.75,1.73,1.73,-0.07,4
2016/12/20,205000,348570,1.71,1.72,1.69,1.72,-0.01,7
2016/12/21,0,0,--,--,--,--,,0
2016/12/22,242000,394850,1.66,1.66,1.62,1.62,X,9
2016/12/23,134000,211870,1.57,1.62,1.57,1.58,-0.04,10
2016/12/26,37000,58130,1.57,1.59,1.57,1.59,0.01,2
2016/12/27,10000,15900,1.59,1.59,1.59,1.59,,1
2016/12/28,267000,443600,1.65,1.67,1.65,1.67,0.08,8
2016/12/29,200000,332000,1.65,1.67,1.65,1.67,,2
2016/12/30,5000,8600,1.72,1.72,1.72,1.72,0.05,1
2017/01/03,0,0,--,--,--,--,,0
2017/01/04,4000,6880,1.72,1.72,1.72,1.72,X,2
2017/01/05,0,0,--,--,--,--,,0
2017/01/06,41000,74610,1.81,1.82,1.81,1.82,X,2
2017/01/09,63000,115490,1.85,1.85,1.80,1.80,-0.02,5
2017/01/10,25000,44950,1.79,1.80,1.79,1.80,,2
2017/01/11,25000,45300,1.82,1.82,1.81,1.81,0.01,2
2017/01/12,30000,56100,1.87,1.87,1.87,1.87,0.06,1
2017/01/13,20000,36800,1.84,1.84,1.84,1.84,-0.03,1
2017/01/16,0,0,--,--,--,--,0.00,0
2017/01/17,100000,181000,1.81,1.81,1.81,1.81,X0.00,1
2017/01/18,0,0,--,--,--,--,0.00,0
2017/01/19,0,0,--,--,--,--,0.00,0
2017/01/20,0,0,--,--,--,--,0.00,0
2017/01/23,20000,37000,1.85,1.85,1.85,1.85,X0.00,1
2017/01/24,140000,266000,1.90,1.90,1.90,1.90,0.05,2
2017/02/02,0,0,--,--,--,--,0.00,0
2017/02/03,0,0,--,--,--,--,0.00,0
2017/02/06,0,0,--,--,--,--,0.00,0
2017/02/07,0,0,--,--,--,--,0.00,0
2017/02/08,20000,39400,1.97,1.97,1.97,1.97,0.00,2
2017/02/09,20000,39200,1.96,1.96,1.96,1.96,-0.01,1
2017/02/10,0,0,--,--,--,--,0.00,0
2017/02/13,0,0,--,--,--,--,0.00,0
2017/02/14,0,0,--,--,--,--,0.00,0
2017/02/15,0,0,--,--,--,--,0.00,0
2017/02/16,0,0,--,--,--,--,0.00,0
2017/02/17,0,0,--,--,--,--,0.00,0
2017/02/20,0,0,--,--,--,--,0.00,0
2017/02/21,0,0,--,--,--,--,0.00,0
2017/02/22,0,0,--,--,--,--,0.00,0
2017/02/23,0,0,--,--,--,--,0.00,0
