Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2016/12/09,0,0,--,--,--,--,,0
2016/12/12,0,0,--,--,--,--,,0
2016/12/13,0,0,--,--,--,--,,0
2016/12/14,0,0,--,--,--,--,,0
2016/12/15,6000,9720,1.62,1.62,1.62,1.62,X,1
2016/12/16,0,0,--,--,--,--,,0
2016/12/19,0,0,--,--,--,--,,0
2016/12/20,0,0,--,--,--,--,,0
2016/12/21,0,0,--,--,--,--,,0
2016/12/22,0,0,--,--,--,--,,0
2016/12/23,0,0,--,--,--,--,,0
2016/12/26,1000,1830,1.83,1.83,1.83,1.83,X,1
2016/12/27,0,0,--,--,--,--,,0
2016/12/28,50000,88800,1.81,1.81,1.74,1.74,X,3
2016/12/29,0,0,--,--,--,--,,0
2016/12/30,0,0,--,--,--,--,,0
2017/01/03,0,0,--,--,--,--,,0
2017/01/04,0,0,--,--,--,--,,0
2017/01/05,50000,78500,1.57,1.57,1.57,1.57,X,1
2017/01/06,0,0,--,--,--,--,,0
2017/01/09,0,0,--,--,--,--,,0
2017/01/10,0,0,--,--,--,--,,0
2017/01/11,0,0,--,--,--,--,0.00,0
2017/01/12,0,0,--,--,--,--,0.00,0
2017/01/13,0,0,--,--,--,--,0.00,0
2017/01/16,0,0,--,--,--,--,0.00,0
2017/01/17,20000,31200,1.56,1.56,1.56,1.56,X0.00,1
2017/01/18,30000,46800,1.56,1.56,1.56,1.56,0.00,2
2017/01/19,110000,172850,1.57,1.58,1.57,1.58,0.02,3
2017/01/20,15000,23250,1.55,1.55,1.55,1.55,-0.03,1
2017/01/23,110000,161050,1.48,1.48,1.45,1.45,-0.10,3
2017/01/24,0,0,--,--,--,--,0.00,0
2017/02/02,55000,75450,1.37,1.38,1.37,1.38,0.00,3
2017/02/03,2000,2880,1.44,1.44,1.44,1.44,0.06,1
2017/02/06,105000,141650,1.35,1.35,1.33,1.33,-0.11,2
2017/02/07,0,0,--,--,--,--,0.00,0
2017/02/08,0,0,--,--,--,--,0.00,0
2017/02/09,40000,51600,1.30,1.30,1.28,1.28,0.00,2
2017/02/10,28000,33160,1.22,1.22,1.17,1.17,-0.11,2
2017/02/13,120000,137500,1.14,1.15,1.14,1.14,-0.03,7
2017/02/14,70000,76800,1.10,1.10,1.09,1.10,-0.04,5
2017/02/15,53000,55470,1.09,1.09,1.01,1.01,-0.09,6
2017/02/16,156000,152100,0.97,1.04,0.96,1.03,0.02,4
2017/02/17,0,0,--,--,--,--,0.00,0
2017/02/20,10000,10340,1.03,1.05,1.03,1.05,0.00,3
2017/02/21,3000,3180,1.06,1.06,1.06,1.06,0.01,1
2017/02/22,20000,20200,1.01,1.01,1.01,1.01,-0.05,1
2017/02/23,2000,2000,1.00,1.00,1.00,1.00,-0.01,1
2017/02/24,0,0,--,--,--,--,0.00,0
2017/03/01,5000,5440,1.07,1.10,1.07,1.10,0.00,2
2017/03/02,242000,261280,1.03,1.13,1.02,1.13,0.03,10
2017/03/03,260000,294500,1.14,1.15,1.11,1.14,0.01,23
2017/03/06,120000,135250,1.15,1.15,1.11,1.12,-0.02,14
2017/03/07,24000,25680,1.07,1.07,1.07,1.07,-0.05,1
2017/03/08,360000,366550,1.05,1.06,1.01,1.02,-0.05,6
2017/03/09,180000,197550,1.08,1.11,1.08,1.10,0.08,10
2017/03/10,180000,209500,1.14,1.20,1.14,1.20,0.10,18
2017/03/13,171000,185880,1.10,1.10,1.06,1.08,-0.12,6
2017/03/14,60000,60600,1.02,1.02,1.00,1.00,-0.08,3
2017/03/15,5000,5050,1.01,1.01,1.01,1.01,0.01,1
2017/03/16,21000,18900,0.90,0.90,0.90,0.90,-0.11,2
2017/03/17,150000,133000,0.89,0.89,0.88,0.88,-0.02,4
2017/03/20,5000,4250,0.85,0.85,0.85,0.85,-0.03,1
2017/03/21,95000,73150,0.78,0.78,0.75,0.75,-0.10,3
2017/03/22,165000,138950,0.84,0.85,0.83,0.83,0.08,8
2017/03/23,88000,70630,0.78,0.81,0.78,0.80,-0.03,8
2017/03/24,45000,36350,0.81,0.81,0.80,0.81,0.01,6
2017/03/27,137000,111530,0.85,0.85,0.79,0.84,0.03,8
2017/03/28,275000,232650,0.80,0.88,0.78,0.83,-0.01,14
2017/03/29,306000,255890,0.82,0.84,0.82,0.84,0.01,7
2017/03/30,0,0,--,--,--,--,0.00,0
2017/03/31,5000,4250,0.85,0.85,0.85,0.85,0.00,1
2017/04/05,196000,150560,0.80,0.80,0.76,0.77,-0.08,11
2017/04/06,30000,23700,0.79,0.79,0.79,0.79,0.02,1
2017/04/07,125000,104890,0.89,0.89,0.82,0.82,0.03,12
2017/04/10,0,0,--,--,--,--,0.00,0
2017/04/11,0,0,--,--,--,--,0.00,0
2017/04/12,0,0,--,--,--,--,0.00,0
2017/04/13,100000,83200,0.87,0.87,0.81,0.81,0.00,6
2017/04/14,99000,87650,0.89,0.89,0.88,0.88,0.07,4
2017/04/17,250000,237600,0.94,0.97,0.93,0.93,0.05,9
2017/04/18,115000,106300,0.93,0.93,0.92,0.92,-0.01,4
2017/04/19,190000,188550,0.98,1.02,0.97,1.02,0.10,14
