2017/08/10,0,0,---,---,---,---,---,0
2017/08/11,428000,432190,0.96,1.11,0.96,1.11,+0.16,13
2017/08/14,1483000,1868680,1.27,1.31,1.18,1.20,+0.09,51
2017/08/15,2537000,3381540,1.24,1.65,1.19,1.65,+0.45,72
2017/08/16,2385000,4318070,1.61,2.01,1.54,1.69,+0.04,126
2017/08/17,1218000,2156580,1.81,1.84,1.69,1.73,+0.04,56
2017/08/18,961000,1710730,1.63,1.96,1.61,1.93,+0.20,51
2017/08/21,1691000,3690050,2.08,2.63,2.00,2.63,+0.70,100
