Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2007/01/02,19000,681300,36.10,36.10,35.70,35.90,0.20,10
2007/01/03,57000,2044300,35.90,36.00,35.20,36.00,0.10,23
2007/01/04,23000,826300,35.50,36.00,35.50,35.90,-0.10,9
2007/01/05,12000,422400,35.20,35.20,35.20,35.20,-0.70,8
2007/01/08,44000,1533050,35.00,35.90,34.60,35.00,-0.20,21
2007/01/09,11000,389500,35.50,35.50,35.00,35.40,0.40,4
2007/01/10,7000,245200,35.20,35.20,34.80,34.80,-0.60,4
2007/01/11,12000,417600,34.60,35.00,34.60,34.80,,4
2007/01/12,23000,803850,34.85,35.00,34.80,35.00,0.20,11
2007/01/15,45000,1565700,34.80,34.80,34.70,34.80,-0.20,10
2007/01/16,103000,3590000,35.00,35.00,34.70,34.70,-0.10,21
2007/01/17,50000,1728300,34.80,34.80,34.50,34.60,-0.10,16
2007/01/18,38000,1314800,34.60,34.60,34.60,34.60,,10
2007/01/19,57000,1971500,34.60,34.60,34.50,34.50,-0.10,21
2007/01/22,48000,1667200,34.70,34.80,34.70,34.80,0.30,15
2007/01/23,16000,559100,34.80,35.10,34.80,35.00,0.20,6
2007/01/24,35000,1224200,35.00,35.00,34.90,35.00,,15
2007/01/25,97000,3397850,35.50,35.50,34.90,35.00,,22
2007/01/26,2000,70000,35.00,35.00,35.00,35.00,,2
2007/01/29,7000,244300,35.00,35.00,34.80,34.85,-0.15,4
2007/01/30,86000,3011850,35.00,35.20,34.20,35.00,0.15,47
2007/01/31,29000,1019400,35.00,35.20,34.80,34.80,-0.20,19
2007/02/01,27000,950000,35.00,35.40,35.00,35.40,0.60,14
2007/02/02,127000,4518950,35.40,35.70,35.40,35.70,0.30,36
2007/02/05,36000,1289500,35.70,36.00,35.70,36.00,0.30,14
2007/02/06,31000,1112900,35.90,36.00,35.80,36.00,,12
2007/02/07,7000,250400,35.90,35.90,35.70,35.80,-0.20,5
2007/02/08,8000,285400,35.70,36.00,35.60,36.00,0.20,5
2007/02/09,4000,143200,35.80,35.80,35.80,35.80,-0.20,4
2007/02/12,8000,286200,35.80,35.80,35.60,35.60,-0.20,7
2007/02/13,20000,716100,36.00,36.00,35.70,35.70,0.10,9
2007/02/14,73000,2615800,35.70,35.90,35.70,35.80,0.10,22
2007/02/26,109000,3951300,36.10,36.50,36.10,36.30,0.50,29
2007/02/27,256000,9355800,36.30,36.90,36.30,36.50,0.20,55
2007/03/01,290000,10507600,36.00,36.50,36.00,36.40,-0.10,51
2007/03/02,234000,8505000,36.20,36.90,36.00,36.60,0.20,49
2007/03/05,137000,4970550,36.50,36.50,36.00,36.05,-0.55,38
2007/03/06,1000,36750,36.75,36.75,36.75,36.75,0.70,1
2007/03/07,47000,1706800,36.40,36.50,36.20,36.50,-0.25,17
2007/03/08,30000,1107000,36.80,37.20,36.50,36.50,,10
2007/03/09,9000,327150,36.60,36.60,36.30,36.35,-0.15,6
2007/03/12,56000,2054200,36.50,37.10,36.50,36.80,0.45,23
2007/03/13,15000,554800,37.00,37.10,36.70,37.00,0.20,14
2007/03/14,32000,1180500,37.10,37.10,36.60,36.90,-0.10,14
2007/03/15,194000,7190850,36.90,37.40,36.90,37.00,0.10,43
2007/03/16,44000,1628000,37.00,37.00,37.00,37.00,,13
2007/03/19,59000,2172400,36.80,36.90,36.80,36.80,-0.20,20
2007/03/20,56000,2062650,36.80,37.90,36.50,36.50,-0.30,32
2007/03/21,22000,804100,36.65,36.65,36.50,36.50,,11
2007/03/22,101000,3686550,36.50,36.55,36.50,36.50,,25
2007/03/23,160000,5886000,36.60,36.95,36.60,36.90,0.40,46
2007/03/26,108000,3967300,36.90,36.90,36.60,36.70,-0.20,27
2007/03/27,116000,4275650,36.80,37.00,36.75,36.75,0.05,38
2007/03/28,94000,3488650,37.00,37.20,37.00,37.00,0.25,22
2007/03/29,144000,5344800,37.00,37.60,36.80,37.20,0.20,33
