Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2013/10/02,0,0,--,--,--,--,,0
2013/10/03,0,0,--,--,--,--,,0
2013/10/04,20000,33400,1.67,1.67,1.67,1.67,X,2
2013/10/07,21000,34140,1.64,1.64,1.62,1.62,-0.05,2
2013/10/08,6000,10080,1.68,1.68,1.68,1.68,0.06,1
2013/10/09,43000,71070,1.65,1.67,1.65,1.65,-0.03,6
2013/10/11,95000,159600,1.70,1.70,1.66,1.66,0.01,5
2013/10/14,100000,159900,1.62,1.63,1.58,1.60,-0.06,8
2013/10/15,110000,181500,1.64,1.67,1.64,1.66,0.06,6
2013/10/16,37000,61150,1.66,1.66,1.65,1.65,-0.01,6
2013/10/17,75000,126500,1.71,1.71,1.67,1.68,0.03,6
2013/10/18,68000,116000,1.69,1.73,1.69,1.72,0.04,6
2013/10/21,100000,171150,1.72,1.72,1.69,1.71,-0.01,4
2013/10/22,31000,52070,1.66,1.72,1.66,1.72,0.01,3
2013/10/23,131000,218830,1.70,1.72,1.64,1.64,-0.08,11
2013/10/24,41000,68870,1.67,1.69,1.67,1.69,0.05,3
2013/10/25,114000,184880,1.64,1.64,1.59,1.62,-0.07,17
2013/10/28,150000,251840,1.66,1.69,1.66,1.69,0.07,18
2013/10/29,41000,69980,1.69,1.72,1.67,1.67,-0.02,7
2013/10/30,21000,36110,1.71,1.72,1.71,1.72,0.05,2
2013/10/31,31000,53820,1.72,1.75,1.72,1.72,,4
2013/11/01,78000,133010,1.74,1.74,1.66,1.67,-0.05,14
2013/11/04,119000,191940,1.63,1.64,1.60,1.61,-0.06,15
2013/11/05,169000,264380,1.63,1.63,1.55,1.55,-0.06,23
2013/11/06,146000,225070,1.56,1.56,1.51,1.54,-0.01,25
2013/11/07,220000,336350,1.53,1.54,1.51,1.54,,11
2013/11/08,385000,580390,1.51,1.53,1.49,1.51,-0.03,26
2013/11/11,459000,679850,1.50,1.50,1.46,1.47,-0.04,32
2013/11/12,402000,593210,1.49,1.50,1.45,1.49,0.02,16
2013/11/13,492000,692300,1.50,1.50,1.37,1.37,-0.12,42
2013/11/14,445000,619150,1.39,1.42,1.36,1.41,0.04,35
2013/11/15,314000,455190,1.44,1.48,1.42,1.45,0.04,26
2013/11/18,141000,205480,1.46,1.48,1.45,1.45,,25
2013/11/19,348000,518230,1.47,1.51,1.47,1.51,0.06,22
2013/11/20,335000,496560,1.49,1.49,1.48,1.48,-0.03,17
2013/11/21,681000,930370,1.43,1.43,1.33,1.34,-0.14,49
2013/11/22,127000,173070,1.36,1.37,1.35,1.36,0.02,14
2013/11/25,278000,405560,1.46,1.47,1.45,1.45,0.09,28
2013/11/26,705000,1063150,1.43,1.53,1.43,1.53,0.08,39
2013/11/27,303000,464890,1.51,1.55,1.51,1.55,0.02,48
2013/11/28,1209000,1948140,1.60,1.63,1.58,1.62,0.07,47
2013/11/29,275000,452310,1.61,1.67,1.61,1.65,0.03,29
2013/12/02,270000,445020,1.66,1.68,1.63,1.65,,24
2013/12/03,260000,424120,1.64,1.66,1.62,1.65,,17
2013/12/04,502000,827470,1.63,1.68,1.61,1.67,0.02,33
2013/12/05,531000,865220,1.66,1.67,1.59,1.62,-0.05,19
2013/12/06,181000,292300,1.59,1.63,1.59,1.62,,13
2013/12/09,296000,504570,1.68,1.72,1.68,1.68,0.06,31
2013/12/10,156000,261970,1.67,1.68,1.67,1.68,,9
2013/12/11,725000,1216190,1.72,1.73,1.65,1.65,-0.03,29
2013/12/12,272000,436090,1.60,1.62,1.59,1.62,-0.03,27
2013/12/13,331000,532830,1.59,1.63,1.58,1.61,-0.01,24
2013/12/16,594000,924900,1.59,1.59,1.54,1.55,-0.06,40
2013/12/17,199000,314130,1.58,1.58,1.56,1.56,0.01,20
2013/12/18,269000,420400,1.57,1.57,1.55,1.56,,17
2013/12/19,362000,586220,1.63,1.65,1.60,1.61,0.05,21
2013/12/20,188000,304300,1.61,1.64,1.61,1.63,0.02,14
2013/12/23,413000,701460,1.68,1.71,1.68,1.70,0.07,15
