Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2011/07/08,0,0,--,--,--,--,,0
2011/07/11,0,0,--,--,--,--,,0
2011/07/12,45000,62600,1.40,1.40,1.38,1.38,0.07,4
2011/07/13,31000,46400,1.48,1.58,1.48,1.58,0.20,4
2011/07/14,20000,32200,1.61,1.61,1.61,1.61,0.03,1
2011/07/15,5000,7800,1.56,1.56,1.56,1.56,-0.05,1
2011/07/18,80000,133750,1.60,1.68,1.60,1.68,0.12,4
2011/07/19,0,0,--,--,--,--,,0
2011/07/20,7000,10660,1.53,1.53,1.52,1.52,-0.15,2
2011/07/21,91000,141050,1.55,1.55,1.55,1.55,0.03,4
2011/07/22,0,0,--,--,--,--,,0
2011/07/25,0,0,--,--,--,--,,0
2011/07/26,1000,1510,1.51,1.51,1.51,1.51,-0.04,1
2011/07/27,0,0,--,--,--,--,,0
2011/07/28,168000,265890,1.55,1.59,1.55,1.58,0.06,8
2011/07/29,10000,16000,1.60,1.60,1.60,1.60,0.02,1
2011/08/01,35000,50400,1.44,1.44,1.44,1.44,-0.16,2
2011/08/02,11000,15840,1.44,1.44,1.44,1.44,,2
2011/08/03,121000,196950,1.58,1.65,1.58,1.65,0.21,9
2011/08/04,2000,3340,1.67,1.67,1.67,1.67,0.02,1
2011/08/05,2000,3940,1.97,1.97,1.97,1.97,0.30,2
2011/08/08,7000,13760,1.98,1.98,1.96,1.96,-0.01,3
2011/08/09,31000,60930,1.96,2.13,1.96,2.13,0.17,5
2011/08/10,0,0,--,--,--,--,,0
2011/08/11,30000,58800,1.96,1.96,1.96,1.96,-0.07,3
2011/08/12,60000,121900,1.98,2.07,1.98,2.05,0.09,6
2011/08/15,1000,1970,1.97,1.97,1.97,1.97,-0.08,1
2011/08/16,0,0,--,--,--,--,,0
2011/08/17,0,0,--,--,--,--,,0
2011/08/18,42000,88090,2.08,2.11,2.08,2.09,0.11,5
2011/08/19,1000,1810,1.81,1.81,1.81,1.81,-0.28,1
2011/08/22,12000,24830,2.06,2.07,2.06,2.07,0.26,3
2011/08/23,10000,23000,2.30,2.30,2.30,2.30,0.23,1
2011/08/24,0,0,--,--,--,--,,0
2011/08/25,1000,2510,2.51,2.51,2.51,2.51,0.03,1
2011/08/26,0,0,--,--,--,--,,0
2011/08/29,0,0,--,--,--,--,,0
2011/08/30,0,0,--,--,--,--,,0
2011/08/31,22000,45580,2.11,2.11,2.04,2.07,-0.23,6
2011/09/01,149000,283400,1.88,1.99,1.79,1.99,-0.08,20
2011/09/02,71000,136990,1.98,2.00,1.90,1.92,-0.07,6
2011/09/05,50000,98820,1.98,1.98,1.94,1.98,0.06,8
2011/09/06,6000,12300,2.05,2.05,2.05,2.05,0.07,2
2011/09/07,20000,41000,2.05,2.05,2.05,2.05,,2
2011/09/08,82000,173390,2.00,2.13,2.00,2.12,0.07,8
2011/09/09,10000,20100,2.01,2.01,2.01,2.01,-0.11,1
2011/09/13,70000,153570,2.15,2.23,2.15,2.20,0.19,8
2011/09/14,60000,137180,2.20,2.33,2.20,2.33,0.13,4
2011/09/15,79000,171890,2.19,2.19,2.17,2.19,-0.14,4
2011/09/16,10000,20750,2.10,2.10,2.05,2.05,-0.14,2
2011/09/19,10000,21000,2.11,2.11,2.09,2.09,0.04,2
2011/09/20,20000,40450,2.02,2.03,2.01,2.03,-0.06,3
2011/09/21,0,0,--,--,--,--,,0
2011/09/22,50000,106800,2.14,2.14,2.12,2.12,0.09,3
2011/09/23,11000,23890,2.18,2.19,2.16,2.19,0.07,3
2011/09/26,10000,22500,2.25,2.25,2.25,2.25,0.06,1
2011/09/27,31000,70050,2.25,2.26,2.25,2.26,0.01,2
2011/09/28,40000,86400,2.16,2.16,2.16,2.16,-0.10,2
2011/09/29,1000,2160,2.16,2.16,2.16,2.16,,1
2011/09/30,0,0,--,--,--,--,,0
2011/10/03,59000,135610,2.29,2.30,2.29,2.30,0.11,2
2011/10/04,1000,2320,2.32,2.32,2.32,2.32,0.02,1
2011/10/05,5000,11350,2.27,2.27,2.27,2.27,-0.05,1
2011/10/06,15000,32200,2.15,2.15,2.14,2.14,-0.13,3
2011/10/07,125000,261350,2.09,2.11,2.09,2.09,-0.05,4
2011/10/11,34000,67100,2.01,2.01,1.95,1.96,-0.13,5
2011/10/12,20000,39500,1.96,2.02,1.96,1.96,,3
2011/10/13,20000,40400,2.03,2.03,2.01,2.01,0.05,2
2011/10/14,0,0,--,--,--,--,,0
2011/10/17,0,0,--,--,--,--,,0
2011/10/18,0,0,--,--,--,--,,0
2011/10/19,0,0,--,--,--,--,,0
2011/10/20,0,0,--,--,--,--,,0
2011/10/21,0,0,--,--,--,--,,0
2011/10/24,0,0,--,--,--,--,,0
2011/10/25,39000,66720,1.76,1.76,1.68,1.69,-0.12,5
2011/10/26,62000,97000,1.62,1.62,1.49,1.56,-0.13,7
2011/10/27,199000,305870,1.57,1.57,1.52,1.52,-0.04,5
2011/10/28,122000,169100,1.40,1.45,1.35,1.45,-0.07,7
2011/10/31,203000,282480,1.45,1.45,1.38,1.42,-0.03,12
2011/11/01,871000,1093090,1.35,1.38,1.18,1.19,-0.23,40
2011/11/02,802000,967330,1.25,1.30,1.17,1.17,-0.02,26
2011/11/03,498000,641540,1.19,1.31,1.17,1.30,0.13,17
2011/11/04,129000,156390,1.30,1.30,1.20,1.25,-0.05,13
2011/11/07,52000,68620,1.29,1.35,1.29,1.32,0.07,11
2011/11/08,25000,32750,1.32,1.32,1.30,1.31,-0.01,3
2011/11/09,116000,156840,1.35,1.40,1.32,1.40,0.09,7
2011/11/10,405000,639230,1.51,1.62,1.51,1.60,0.20,14
2011/11/11,34000,50020,1.45,1.50,1.41,1.41,-0.19,5
2011/11/14,61000,81630,1.35,1.35,1.32,1.35,-0.06,5
2011/11/15,0,0,--,--,--,--,,0
2011/11/16,15000,20900,1.41,1.41,1.36,1.36,-0.01,2
2011/11/17,62000,89300,1.45,1.45,1.44,1.44,0.08,2
2011/11/18,20000,30200,1.51,1.51,1.51,1.51,0.07,1
2011/11/21,122000,196200,1.60,1.62,1.60,1.62,0.11,5
2011/11/22,35000,56630,1.60,1.63,1.59,1.63,0.01,5
2011/11/23,9000,15280,1.69,1.71,1.69,1.71,0.08,5
2011/11/24,42000,75080,1.82,1.82,1.72,1.77,0.06,7
2011/11/25,41000,68450,1.65,1.68,1.65,1.68,-0.09,5
2011/11/28,40000,67200,1.68,1.68,1.68,1.68,,1
2011/11/29,16000,25360,1.59,1.59,1.58,1.58,-0.10,2
2011/11/30,2000,3120,1.56,1.56,1.56,1.56,-0.02,2
2011/12/01,55000,74180,1.36,1.36,1.32,1.32,-0.24,5
2011/12/02,5000,7020,1.38,1.41,1.38,1.41,0.09,2
2011/12/05,1000,1380,1.38,1.38,1.38,1.38,-0.03,1
2011/12/06,4000,5840,1.46,1.46,1.46,1.46,0.08,1
2011/12/07,0,0,--,--,--,--,,0
2011/12/08,0,0,--,--,--,--,,0
2011/12/09,0,0,--,--,--,--,,0
2011/12/12,0,0,--,--,--,--,,0
2011/12/13,0,0,--,--,--,--,,0
2011/12/14,5000,7100,1.42,1.42,1.42,1.42,0.01,2
2011/12/15,0,0,--,--,--,--,,0
2011/12/16,0,0,--,--,--,--,,0
2011/12/19,50000,79000,1.58,1.58,1.58,1.58,0.06,1
2011/12/20,0,0,--,--,--,--,,0
2011/12/21,60000,80500,1.35,1.35,1.34,1.34,-0.24,2
2011/12/22,0,0,--,--,--,--,,0
2011/12/23,0,0,--,--,--,--,,0
2011/12/26,25000,33000,1.32,1.32,1.32,1.32,-0.04,1
2011/12/27,0,0,--,--,--,--,,0
2011/12/28,0,0,--,--,--,--,,0
