Date,shares,TotalM,Open,High,Low,Close,Diff,Count
2012/05/17,0,0,--,--,--,--,,0
2012/05/18,3000,19200,6.40,6.40,6.40,6.40,-0.10,1
2012/05/21,3000,17700,5.90,5.90,5.90,5.90,-0.50,1
2012/05/22,0,0,--,--,--,--,,0
2012/05/23,0,0,--,--,--,--,,0
2012/05/24,0,0,--,--,--,--,,0
2012/05/25,0,0,--,--,--,--,,0
2012/05/28,0,0,--,--,--,--,,0
2012/05/29,0,0,--,--,--,--,,0
2012/05/30,0,0,--,--,--,--,,0
2012/05/31,10000,63000,6.30,6.30,6.30,6.30,,1
2012/06/01,7000,39850,6.10,6.10,5.60,5.60,-0.70,3
2012/06/04,14000,63720,4.65,4.65,4.36,4.36,-1.24,5
2012/06/05,1000,5100,5.10,5.10,5.10,5.10,0.74,1
2012/06/06,3000,16050,5.30,5.45,5.30,5.45,0.35,2
2012/06/07,2000,11800,5.90,5.90,5.90,5.90,0.45,1
2012/06/08,0,0,--,--,--,--,,0
2012/06/11,0,0,--,--,--,--,,0
2012/06/12,0,0,--,--,--,--,,0
2012/06/13,0,0,--,--,--,--,,0
2012/06/14,1000,5800,5.80,5.80,5.80,5.80,0.40,1
2012/06/15,0,0,--,--,--,--,,0
2012/06/18,7000,48150,6.85,6.95,6.85,6.95,0.90,2
2012/06/19,11000,73250,6.70,6.70,6.60,6.65,-0.30,5
2012/06/20,2000,13500,6.75,6.75,6.75,6.75,0.10,1
2012/06/21,0,0,--,--,--,--,,0
2012/06/22,2000,13100,6.55,6.55,6.55,6.55,0.05,1
2012/06/25,13000,95050,7.45,7.45,7.25,7.25,0.70,3
2012/06/26,6000,39200,6.50,6.70,6.50,6.70,-0.55,3
2012/06/27,8000,53000,6.75,6.75,6.55,6.55,-0.15,4
2012/06/28,4000,25900,6.50,6.50,6.40,6.50,-0.05,3
2012/06/29,1000,6550,6.55,6.55,6.55,6.55,0.05,1
2012/07/02,3000,19400,6.55,6.55,6.30,6.30,-0.25,2
2012/07/03,1000,6450,6.45,6.45,6.45,6.45,0.15,1
2012/07/04,2000,13100,6.55,6.55,6.55,6.55,0.10,2
2012/07/05,3000,19550,6.50,6.55,6.50,6.50,-0.05,3
2012/07/06,0,0,--,--,--,--,,0
2012/07/09,0,0,--,--,--,--,,0
2012/07/10,0,0,--,--,--,--,,0
2012/07/11,2000,11850,5.90,5.95,5.90,5.95,-0.05,2
2012/07/12,0,0,--,--,--,--,,0
2012/07/13,715000,3391310,4.73,4.77,4.73,4.77,-0.68,13
2012/07/16,573000,2877120,5.10,5.35,4.99,5.00,0.23,14
2012/07/17,1000,5300,5.30,5.30,5.30,5.30,0.30,1
2012/07/18,6000,31200,5.20,5.20,5.20,5.20,-0.10,1
2012/07/19,269000,1436450,5.40,5.40,5.30,5.30,0.10,7
2012/07/20,202000,1091600,5.40,5.80,5.40,5.40,0.10,5
2012/07/23,0,0,--,--,--,--,,0
2012/07/24,0,0,--,--,--,--,,0
2012/07/25,8000,38790,4.89,4.89,4.78,4.78,-0.42,2
2012/07/26,18000,84660,4.89,4.89,4.47,4.47,-0.31,3
