2017/08/10,0,0,---,---,---,---,---,0
2017/08/11,0,0,---,---,---,---,---,0
2017/08/14,3000,2700,0.90,0.90,0.90,0.90,-0.08,1
2017/08/15,242000,229820,0.91,1.01,0.91,1.01,+0.11,8
2017/08/16,100000,95320,0.98,0.98,0.94,0.94,-0.07,3
2017/08/17,171000,161340,0.92,1.02,0.92,0.93,-0.01,3
2017/08/18,26000,23400,0.90,0.90,0.90,0.90,-0.03,1
2017/08/21,0,0,---,---,---,---,---,0
