2008/01/01,29.26268428188317,29.26268428188317,29.16268428188317,29.21268428188317,2655973
2008/01/02,29.26268428188317,29.26268428188317,29.16268428188317,29.21268428188317,2655973
2008/01/03,29.083302924879877,29.083302924879877,28.983302924879876,29.033302924879877,2262425
2008/01/04,28.928427952183657,28.928427952183657,28.828427952183656,28.878427952183657,1883521
2008/01/05,28.68828893662957,28.68828893662957,28.588288936629567,28.638288936629568,1076325
2008/01/06,28.68828893662957,28.68828893662957,28.588288936629567,28.638288936629568,1076325
2008/01/07,28.68828893662957,28.68828893662957,28.588288936629567,28.638288936629568,1076325
2008/01/08,28.696837265214356,28.696837265214356,28.596837265214354,28.646837265214355,859411
2008/01/09,28.666045204850985,28.666045204850985,28.566045204850983,28.616045204850984,1348411
2008/01/10,28.616198492497507,28.616198492497507,28.516198492497505,28.566198492497506,1055526
2008/01/11,28.628843071543674,28.628843071543674,28.528843071543672,28.578843071543673,1200526
2008/01/12,28.61827533332302,28.61827533332302,28.518275333323018,28.56827533332302,995353
2008/01/13,28.61827533332302,28.61827533332302,28.518275333323018,28.56827533332302,995353
2008/01/14,28.61827533332302,28.61827533332302,28.518275333323018,28.56827533332302,995353
2008/01/15,28.616610782305116,28.616610782305116,28.516610782305115,28.566610782305116,329353
2008/01/16,29.630829562940512,29.730829562940514,29.630829562940512,29.680829562940513,2297647
2008/01/17,29.571228484149252,29.671228484149253,29.571228484149252,29.621228484149253,2435647
2008/01/18,29.60083513864074,29.70083513864074,29.60083513864074,29.65083513864074,2021647
2008/01/19,29.01241536888061,29.11241536888061,29.01241536888061,29.06241536888061,3040647
2008/01/20,29.01241536888061,29.11241536888061,29.01241536888061,29.06241536888061,3040647
2008/01/21,29.01241536888061,29.11241536888061,29.01241536888061,29.06241536888061,3040647
2008/01/22,29.089559389866547,29.18955938986655,29.089559389866547,29.139559389866548,2682647
2008/01/23,29.06921223046068,29.16921223046068,29.06921223046068,29.11921223046068,1974647
2008/01/24,29.06294234265503,29.162942342655032,29.06294234265503,29.112942342655032,1870506
2008/01/25,29.029043652390428,29.12904365239043,29.029043652390428,29.07904365239043,1714506
2008/01/26,28.95820846928936,29.05820846928936,28.95820846928936,29.00820846928936,1543652
2008/01/27,28.95820846928936,29.05820846928936,28.95820846928936,29.00820846928936,1543652
2008/01/28,28.95820846928936,29.05820846928936,28.95820846928936,29.00820846928936,1543652
2008/01/29,28.919681792372245,29.019681792372246,28.919681792372245,28.969681792372246,1461652
2008/01/30,28.830643417871116,28.930643417871117,28.830643417871116,28.880643417871116,112652
2008/01/31,28.573126469749973,28.673126469749974,28.573126469749973,28.623126469749973,186109
2008/02/01,28.24475842372426,28.34475842372426,28.24475842372426,28.29475842372426,103228
2008/02/02,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/03,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/04,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/05,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/06,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/07,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/08,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/09,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/10,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/11,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/12,15.029961128125544,15.029961128125544,14.929961128125543,14.979961128125543,344951
2008/02/13,21.00950440068418,21.00950440068418,20.909504400684177,20.959504400684178,656951
2008/02/14,15.748168349146896,15.748168349146896,15.648168349146895,15.698168349146895,359951
2008/02/15,19.84215953914853,19.84215953914853,19.742159539148528,19.79215953914853,680951
2008/02/16,22.00375120514039,22.00375120514039,21.903751205140388,21.95375120514039,795951
2008/02/17,22.00375120514039,22.00375120514039,21.903751205140388,21.95375120514039,795951
2008/02/18,22.00375120514039,22.00375120514039,21.903751205140388,21.95375120514039,795951
2008/02/19,22.236553253841606,22.236553253841606,22.136553253841605,22.186553253841605,842612
2008/02/20,23.858610096676127,23.858610096676127,23.758610096676126,23.808610096676126,1333612
2008/02/21,23.35234861195781,23.35234861195781,23.25234861195781,23.30234861195781,1184612
2008/02/22,22.71082585252272,22.71082585252272,22.61082585252272,22.66082585252272,891612
2008/02/23,22.55639626218847,22.55639626218847,22.45639626218847,22.50639626218847,839612
2008/02/24,22.55639626218847,22.55639626218847,22.45639626218847,22.50639626218847,839612
2008/02/25,22.55639626218847,22.55639626218847,22.45639626218847,22.50639626218847,839612
2008/02/26,22.281183981412212,22.281183981412212,22.18118398141221,22.23118398141221,542205
2008/02/27,24.262417843747645,24.262417843747645,24.162417843747644,24.212417843747644,623761
2008/02/28,26.615361034336992,26.615361034336992,26.51536103433699,26.56536103433699,916464
2008/02/29,26.615361034336992,26.615361034336992,26.51536103433699,26.56536103433699,916464
2008/03/01,26.63156479337413,26.63156479337413,26.53156479337413,26.58156479337413,893464
2008/03/02,26.63156479337413,26.63156479337413,26.53156479337413,26.58156479337413,893464
2008/03/03,26.63156479337413,26.63156479337413,26.53156479337413,26.58156479337413,893464
2008/03/04,26.66627397319323,26.66627397319323,26.56627397319323,26.61627397319323,858745
2008/03/05,26.71567637746447,26.71567637746447,26.615676377464467,26.665676377464468,763255
2008/03/06,32.14345202292802,32.24345202292801,32.14345202292802,32.193452022928014,89745
