Date,Open,Buy,Sell,Total
2007/01/02,0,120000,-12000,108000
2007/01/03,0,80000,-29000,51000
2007/01/04,0,0,-90000,-90000
2007/01/05,0,0,-121000,-121000
2007/01/08,0,0,-88000,-88000
2007/01/09,0,0,-224000,-224000
2007/01/10,0,10000,-20000,-10000
2007/01/11,0,0,-88000,-88000
2007/01/12,0,0,-19000,-19000
2007/01/15,0,0,0,0
2007/01/16,0,50000,0,50000
2007/01/17,0,1000,0,1000
2007/01/18,0,0,-1000,-1000
2007/01/19,0,0,-3000,-3000
2007/01/22,0,0,0,0
2007/01/23,0,44000,0,44000
2007/01/24,0,0,-91000,-91000
2007/01/25,0,0,-128000,-128000
2007/01/26,0,0,0,0
2007/01/29,0,0,0,0
2007/01/30,0,5000,0,5000
2007/01/31,0,0,-50000,-50000
2007/02/01,0,0,0,0
2007/02/02,0,0,0,0
2007/02/05,0,0,-19000,-19000
2007/02/06,0,12000,0,12000
2007/02/07,0,0,-250000,-250000
2007/02/08,0,0,0,0
2007/02/09,0,0,0,0
2007/02/12,0,79000,0,79000
2007/02/13,0,120000,-19000,101000
2007/02/14,0,0,-36000,-36000
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,0,0,0
2007/02/27,0,0,0,0
2007/02/28,0,0,0,0
2007/03/01,0,0,-2000,-2000
2007/03/02,0,0,-1000,-1000
2007/03/05,0,0,-2000,-2000
2007/03/06,0,0,-20000,-20000
2007/03/07,0,0,-16000,-16000
2007/03/08,0,0,-40000,-40000
2007/03/09,0,0,0,0
2007/03/12,0,4000,0,4000
2007/03/13,0,0,0,0
2007/03/14,0,0,-435000,-435000
2007/03/15,0,0,-370000,-370000
2007/03/16,0,0,0,0
2007/03/19,0,0,-2000,-2000
2007/03/20,0,0,-5000,-5000
2007/03/21,0,0,0,0
2007/03/22,0,0,-40000,-40000
2007/03/23,0,0,0,0
2007/03/26,0,1000,-120000,-119000
2007/03/27,0,0,0,0
2007/03/28,0,0,0,0
2007/03/29,0,0,-4000,-4000
2007/03/30,0,0,-13000,-13000
2007/04/02,0,0,-23000,-23000
2007/04/03,0,0,0,0
2007/04/04,0,0,-6000,-6000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,0,0,0
2007/04/10,0,455000,-5000,450000
2007/04/11,0,201000,0,201000
2007/04/12,0,0,-2000,-2000
2007/04/13,0,0,-4000,-4000
2007/04/16,0,0,-17000,-17000
2007/04/17,0,0,0,0
2007/04/18,0,0,0,0
2007/04/19,0,0,0,0
2007/04/20,0,381000,0,381000
2007/04/23,0,470000,0,470000
2007/04/24,0,150000,-74000,76000
2007/04/25,0,140000,0,140000
2007/04/26,0,11000,0,11000
2007/04/27,0,0,0,0
2007/04/30,0,0,0,0
2007/05/01,0,0,0,0
2007/05/02,0,0,0,0
2007/05/03,0,0,0,0
2007/05/04,0,193000,0,193000
2007/05/07,0,0,0,0
2007/05/08,0,0,0,0
2007/05/09,0,0,0,0
2007/05/10,0,0,-1000,-1000
2007/05/11,0,0,0,0
2007/05/14,0,0,0,0
2007/05/15,0,3000,-221000,-218000
2007/05/16,0,100000,-10000,90000
2007/05/17,0,0,0,0
2007/05/18,0,0,0,0
2007/05/21,0,0,0,0
2007/05/22,0,0,-771000,-771000
2007/05/23,0,0,-559000,-559000
2007/05/24,0,0,-575000,-575000
2007/05/25,0,0,-652000,-652000
2007/05/28,0,100000,-627000,-527000
2007/05/29,0,1000,0,1000
2007/05/30,0,0,-37000,-37000
2007/05/31,0,141000,-100000,41000
2007/06/01,0,0,-163000,-163000
2007/06/04,0,1695000,0,1695000
2007/06/05,0,0,-17000,-17000
2007/06/06,0,0,-100000,-100000
2007/06/07,0,0,0,0
2007/06/08,0,0,0,0
2007/06/11,0,0,-9000,-9000
2007/06/12,0,0,0,0
2007/06/13,0,0,-79000,-79000
2007/06/14,0,0,0,0
2007/06/15,0,680000,-1000,679000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,320000,0,320000
2007/06/21,0,0,0,0
2007/06/22,0,0,0,0
2007/06/25,0,358000,-6000,352000
2007/06/26,0,0,-195000,-195000
2007/06/27,0,0,0,0
2007/06/28,0,120000,0,120000
2007/06/29,0,120000,0,120000
2007/07/02,0,0,0,0
2007/07/03,0,210000,0,210000
2007/07/04,0,0,0,0
2007/07/05,0,333000,-6000,327000
2007/07/06,0,31000,-170000,-139000
2007/07/09,0,102000,-911000,-809000
2007/07/10,0,100000,-85000,15000
2007/07/11,0,0,0,0
2007/07/12,0,0,0,0
2007/07/13,0,0,0,0
2007/07/16,0,0,0,0
2007/07/17,0,0,0,0
2007/07/18,0,0,-450000,-450000
2007/07/19,0,1000,-90000,-89000
2007/07/20,0,1000,0,1000
2007/07/23,0,0,-34000,-34000
2007/07/24,0,1000,0,1000
2007/07/25,0,250000,-234000,16000
2007/07/26,0,50000,-3000,47000
2007/07/27,0,0,0,0
2007/07/30,0,0,0,0
2007/07/31,0,0,0,0
2007/08/01,0,2000,-130000,-128000
2007/08/02,0,0,0,0
2007/08/03,0,0,0,0
2007/08/06,0,1000,0,1000
2007/08/07,0,0,0,0
2007/08/08,0,90000,0,90000
2007/08/09,0,0,0,0
2007/08/10,0,0,-11000,-11000
2007/08/13,0,0,-90000,-90000
2007/08/14,0,51000,0,51000
2007/08/15,0,40000,0,40000
2007/08/16,0,1000,-6000,-5000
2007/08/17,0,0,-1000,-1000
2007/08/20,0,0,0,0
2007/08/21,0,1000,0,1000
2007/08/22,0,2000,0,2000
2007/08/23,0,1000,0,1000
2007/08/24,0,0,-23000,-23000
2007/08/27,0,2000,0,2000
2007/08/28,0,0,0,0
2007/08/29,0,0,-7000,-7000
2007/08/30,0,0,-390000,-390000
2007/08/31,0,2000,-90000,-88000
2007/09/03,0,0,0,0
2007/09/04,0,1000,0,1000
2007/09/05,0,0,0,0
2007/09/06,0,0,0,0
2007/09/07,0,200000,0,200000
2007/09/10,0,2000,0,2000
2007/09/11,0,0,0,0
2007/09/12,0,0,0,0
2007/09/13,0,0,-45000,-45000
2007/09/14,0,1000,0,1000
2007/09/17,0,0,0,0
2007/09/18,0,0,0,0
2007/09/19,0,0,0,0
2007/09/20,0,0,0,0
2007/09/21,0,6000,-612400,-606400
2007/09/24,0,0,0,0
2007/09/25,0,0,0,0
2007/09/26,0,200000,-590000,-390000
2007/09/27,0,220000,-684000,-464000
2007/09/28,0,70000,-560000,-490000
2007/10/01,0,0,-80000,-80000
2007/10/02,0,0,-52000,-52000
2007/10/03,0,0,0,0
2007/10/04,0,0,-57000,-57000
2007/10/05,0,0,-125000,-125000
2007/10/08,0,0,-107000,-107000
2007/10/09,0,1000,-400,600
2007/10/10,0,0,0,0
2007/10/11,0,0,-86000,-86000
2007/10/12,0,0,0,0
2007/10/15,0,187000,-40000,147000
2007/10/16,0,31000,0,31000
2007/10/17,0,0,0,0
2007/10/18,0,0,0,0
2007/10/19,0,0,-10000,-10000
2007/10/22,0,0,0,0
2007/10/23,0,0,0,0
2007/10/24,0,0,0,0
2007/10/25,0,30000,0,30000
2007/10/26,0,0,0,0
2007/10/29,0,50000,0,50000
2007/10/30,0,1000,0,1000
2007/10/31,0,300000,-60000,240000
2007/11/01,0,300000,0,300000
2007/11/02,0,2000,0,2000
2007/11/05,0,6000,0,6000
2007/11/06,0,26000,0,26000
2007/11/07,0,1150000,0,1150000
2007/11/08,0,1410000,0,1410000
2007/11/09,0,1000,0,1000
2007/11/12,0,1000,0,1000
2007/11/13,0,0,0,0
2007/11/14,0,1000,-1000,0
2007/11/15,0,0,0,0
2007/11/16,0,0,0,0
2007/11/19,0,0,-1000,-1000
2007/11/20,0,11000,0,11000
2007/11/21,0,200000,-4000,196000
2007/11/22,0,0,0,0
2007/11/23,0,2000,0,2000
2007/11/26,0,400000,0,400000
2007/11/27,0,0,0,0
2007/11/28,0,0,0,0
2007/11/29,0,1000,0,1000
2007/11/30,0,0,-500000,-500000
2007/12/03,0,0,-100000,-100000
2007/12/04,0,0,-330000,-330000
2007/12/05,0,0,-272000,-272000
2007/12/06,0,0,0,0
2007/12/07,0,0,0,0
2007/12/10,0,0,0,0
2007/12/11,0,0,-307000,-307000
2007/12/12,0,150000,-120000,30000
2007/12/13,0,131000,-100000,31000
2007/12/14,0,2000,-1000,1000
2007/12/17,0,30000,-221000,-191000
2007/12/18,0,1000,0,1000
2007/12/19,0,0,0,0
2007/12/20,0,20000,0,20000
2007/12/21,0,120000,-2000,118000
2007/12/24,0,0,-358000,-358000
2007/12/25,0,0,-120000,-120000
2007/12/26,0,0,0,0
2007/12/27,0,100000,0,100000
2007/12/28,0,30000,0,30000
2007/12/31,0,30000,-250000,-220000
2008/01/01,0,0,0,0
2008/01/02,0,22000,-350000,-328000
2008/01/03,0,0,0,0
2008/01/04,0,0,-1000,-1000
2008/01/07,0,0,0,0
2008/01/08,0,1000,-4000,-3000
2008/01/09,0,0,0,0
2008/01/10,0,7000,0,7000
2008/01/11,0,0,-2000,-2000
2008/01/14,0,0,0,0
2008/01/15,0,450000,-10000,440000
2008/01/16,0,40000,-165000,-125000
2008/01/17,0,4000,-60000,-56000
2008/01/18,0,185000,0,185000
2008/01/21,0,1000,0,1000
2008/01/22,0,0,-100000,-100000
2008/01/23,0,0,-800,-800
2008/01/24,0,2000,-200000,-198000
2008/01/25,0,474000,0,474000
2008/01/28,0,676000,-310000,366000
2008/01/29,0,366000,-310000,56000
2008/01/30,0,180000,0,180000
2008/01/31,0,0,0,0
2008/02/01,0,101000,0,101000
2008/02/04,0,0,0,0
2008/02/05,0,0,0,0
2008/02/06,0,0,0,0
2008/02/07,0,0,0,0
