Date,Open,Buy,Sell,Total
2007/01/02,0,1941000,0,1941000
2007/01/03,0,588000,-10000,578000
2007/01/04,0,12254630,-2806000,9448630
2007/01/05,0,5919000,-2424000,3495000
2007/01/08,0,434000,-30440,403560
2007/01/09,0,416000,-773000,-357000
2007/01/10,0,10109000,-1043000,9066000
2007/01/11,0,1430000,-2892149,-1462149
2007/01/12,0,1005000,-440000,565000
2007/01/15,0,438000,-162000,276000
2007/01/16,0,625000,-6455000,-5830000
2007/01/17,0,7043000,-3143901,3899099
2007/01/18,0,1419000,-4346000,-2927000
2007/01/19,0,4647000,-13857000,-9210000
2007/01/22,0,7639000,-4677864,2961136
2007/01/23,0,6043000,-289000,5754000
2007/01/24,0,10910000,-5775062,5134938
2007/01/25,0,2702000,-7436000,-4734000
2007/01/26,0,1048000,-1824000,-776000
2007/01/29,0,206000,-518000,-312000
2007/01/30,0,2405000,-2006471,398529
2007/01/31,0,2311000,-2444828,-133828
2007/02/01,0,1800000,-7665000,-5865000
2007/02/02,0,2301000,-2371000,-70000
2007/02/05,0,324000,-977000,-653000
2007/02/06,0,202000,-126000,76000
2007/02/07,0,35000,-5106000,-5071000
2007/02/08,0,2989000,-11301000,-8312000
2007/02/09,0,3213000,-3957000,-744000
2007/02/12,0,3996000,-597000,3399000
2007/02/13,0,4129000,-552777,3576223
2007/02/14,0,2575000,-1669927,905073
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,4229000,-4004393,224607
2007/02/27,0,5203000,-561000,4642000
2007/02/28,0,0,0,0
2007/03/01,0,4033800,-1474000,2559800
2007/03/02,0,6014000,-911000,5103000
2007/03/05,0,5564000,-919000,4645000
2007/03/06,0,6013000,-1683000,4330000
2007/03/07,0,3316000,-8565577,-5249577
2007/03/08,0,2106000,-5478000,-3372000
2007/03/09,0,31000,-312000,-281000
2007/03/12,0,789000,-13144785,-12355785
2007/03/13,0,80000,-259105,-179105
2007/03/14,0,5000,-526000,-521000
2007/03/15,0,161000,-2050000,-1889000
2007/03/16,0,330100,-440000,-109900
