Date,Open,Buy,Sell,Total
2007/01/02,0,36000,0,36000
2007/01/03,0,1197000,0,1197000
2007/01/04,0,12000,-55000,-43000
2007/01/05,0,0,-11000,-11000
2007/01/08,0,3000,-995,2005
2007/01/09,0,1142000,0,1142000
2007/01/10,0,11000,-200000,-189000
2007/01/11,0,21000,-2000,19000
2007/01/12,0,0,-17000,-17000
2007/01/15,0,0,0,0
2007/01/16,0,302000,-100000,202000
2007/01/17,0,693000,-1027000,-334000
2007/01/18,0,0,-125000,-125000
2007/01/19,0,0,-254000,-254000
2007/01/22,0,34000,0,34000
2007/01/23,0,42000,0,42000
2007/01/24,0,1840000,0,1840000
2007/01/25,0,1450000,-24000,1426000
2007/01/26,0,10000,-370000,-360000
2007/01/29,0,70000,0,70000
2007/01/30,0,132000,-616000,-484000
2007/01/31,0,57000,-5000,52000
2007/02/01,0,84000,-65000,19000
2007/02/02,0,32000,-1000,31000
2007/02/05,0,7000,-13000,-6000
2007/02/06,0,0,-58000,-58000
2007/02/07,0,0,-25000,-25000
2007/02/08,0,0,0,0
2007/02/09,0,0,0,0
2007/02/12,0,0,0,0
2007/02/13,0,128000,0,128000
2007/02/14,0,3000,-17000,-14000
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,0,-83000,-83000
2007/02/27,0,0,-3000,-3000
2007/02/28,0,0,0,0
2007/03/01,0,21000,-36000,-15000
2007/03/02,0,16000,-19000,-3000
2007/03/05,0,613000,-2218000,-1605000
2007/03/06,0,600000,-1576000,-976000
2007/03/07,0,1769000,-270000,1499000
2007/03/08,0,239000,-1152000,-913000
2007/03/09,0,7000,0,7000
2007/03/12,0,300000,-501000,-201000
2007/03/13,0,200000,-150000,50000
2007/03/14,0,131000,-100000,31000
2007/03/15,0,35000,0,35000
2007/03/16,0,0,-100000,-100000
2007/03/19,0,1000,-235000,-234000
2007/03/20,0,58000,0,58000
2007/03/21,0,52000,-50000,2000
2007/03/22,0,80000,0,80000
2007/03/23,0,20000,-27000,-7000
2007/03/26,0,72000,0,72000
2007/03/27,0,27000,-5000,22000
2007/03/28,0,772000,-942000,-170000
2007/03/29,0,683000,-961000,-278000
2007/03/30,0,29000,-517000,-488000
2007/04/02,0,122000,-1228000,-1106000
2007/04/03,0,210000,-310437,-100437
2007/04/04,0,27000,-793000,-766000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,189000,0,189000
2007/04/10,0,26000,-2000,24000
2007/04/11,0,15000,-85000,-70000
2007/04/12,0,161000,-86000,75000
2007/04/13,0,1268000,-110000,1158000
2007/04/16,0,2000,-53000,-51000
2007/04/17,0,20000,-2000,18000
2007/04/18,0,30000,-46000,-16000
2007/04/19,0,104000,0,104000
2007/04/20,0,4000,0,4000
2007/04/23,0,124000,-73000,51000
2007/04/24,0,65000,-16000,49000
2007/04/25,0,5000,-105000,-100000
2007/04/26,0,9000,-4000,5000
2007/04/27,0,45000,0,45000
2007/04/30,0,21000,-146000,-125000
2007/05/01,0,0,0,0
2007/05/02,0,75000,-146000,-71000
2007/05/03,0,5000,0,5000
2007/05/04,0,0,-11000,-11000
