Date,Open,Buy,Sell,Total
2007/04/23,0,100000,-91000,9000
2007/04/24,0,61000,-33000,28000
2007/04/25,0,0,-185000,-185000
2007/04/26,0,0,-124000,-124000
2007/04/27,0,0,-153000,-153000
2007/04/30,0,30000,-456000,-426000
2007/05/01,0,0,0,0
2007/05/02,0,70000,-76000,-6000
2007/05/03,0,0,-65000,-65000
2007/05/04,0,18000,-40000,-22000
2007/05/07,0,107000,-20000,87000
2007/05/08,0,5000,-5000,0
2007/05/09,0,0,-101000,-101000
2007/05/10,0,54000,-55000,-1000
2007/05/11,0,10000,-135000,-125000
2007/05/14,0,0,-45000,-45000
2007/05/15,0,0,-20000,-20000
2007/05/16,0,3000,-4000,-1000
2007/05/17,0,0,0,0
2007/05/18,0,0,0,0
2007/05/21,0,0,-1000,-1000
2007/05/22,0,250000,-71000,179000
2007/05/23,0,0,-7000,-7000
2007/05/24,0,0,-12000,-12000
2007/05/25,0,0,-6000,-6000
2007/05/28,0,0,-80000,-80000
2007/05/29,0,70000,-290000,-220000
2007/05/30,0,2000,-409000,-407000
2007/05/31,0,0,0,0
2007/06/01,0,0,0,0
2007/06/04,0,1000,-10000,-9000
2007/06/05,0,62000,-13000,49000
2007/06/06,0,0,-15000,-15000
2007/06/07,0,9000,0,9000
2007/06/08,0,1000,-2000,-1000
2007/06/11,0,0,-2000,-2000
2007/06/12,0,1000,-5000,-4000
2007/06/13,0,0,-12000,-12000
2007/06/14,0,0,-4000,-4000
2007/06/15,0,0,-4000,-4000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,24000,-18000,6000
2007/06/21,0,1000,-5000,-4000
2007/06/22,0,0,-10000,-10000
2007/06/25,0,8000,-10000,-2000
2007/06/26,0,599000,-15000,584000
2007/06/27,0,267000,-155000,112000
2007/06/28,0,631000,0,631000
2007/06/29,0,241000,-10000,231000
2007/07/02,0,186000,-97000,89000
2007/07/03,0,115000,-16000,99000
2007/07/04,0,33000,-35000,-2000
2007/07/05,0,35000,0,35000
2007/07/06,0,8000,0,8000
2007/07/09,0,12000,0,12000
2007/07/10,0,5000,-25000,-20000
2007/07/11,0,0,-25000,-25000
2007/07/12,0,152000,-12000,140000
2007/07/13,0,16000,-59000,-43000
2007/07/16,0,0,-62000,-62000
2007/07/17,0,105000,-6000,99000
2007/07/18,0,91000,0,91000
2007/07/19,0,777000,-456000,321000
2007/07/20,0,150000,-110000,40000
2007/07/23,0,50000,0,50000
2007/07/24,0,81000,-90000,-9000
2007/07/25,0,194000,-192000,2000
2007/07/26,0,43000,-305000,-262000
2007/07/27,0,0,-148000,-148000
2007/07/30,0,66000,-24000,42000
2007/07/31,0,505000,-2000,503000
2007/08/01,0,183000,-24000,159000
2007/08/02,0,11000,-280000,-269000
