Date,Open,Buy,Sell,Total
2007/04/23,0,688000,-383000,305000
2007/04/24,0,193000,-29000,164000
2007/04/25,0,472000,-418000,54000
2007/04/26,0,0,-462000,-462000
2007/04/27,0,39000,-206000,-167000
2007/04/30,0,365000,-1179000,-814000
2007/05/01,0,0,0,0
2007/05/02,0,125000,-521000,-396000
2007/05/03,0,1099000,-3127000,-2028000
2007/05/04,0,1144000,-554000,590000
2007/05/07,0,324000,-763000,-439000
2007/05/08,0,541000,-121000,420000
2007/05/09,0,730000,-320000,410000
2007/05/10,0,268000,-798000,-530000
2007/05/11,0,320000,-503000,-183000
2007/05/14,0,8000,-228000,-220000
2007/05/15,0,409000,-281000,128000
2007/05/16,0,15000,-106000,-91000
2007/05/17,0,1000,-133000,-132000
2007/05/18,0,265000,-611000,-346000
2007/05/21,0,1252000,-188000,1064000
2007/05/22,0,680000,-20000,660000
2007/05/23,0,1532000,-522000,1010000
2007/05/24,0,383000,-324000,59000
2007/05/25,0,803000,-423000,380000
2007/05/28,0,35000,-53000,-18000
2007/05/29,0,552000,-158000,394000
2007/05/30,0,383000,-453000,-70000
2007/05/31,0,2018000,-354000,1664000
2007/06/01,0,632000,-256000,376000
2007/06/04,0,411000,-1485000,-1074000
2007/06/05,0,164000,-583000,-419000
2007/06/06,0,84000,-751000,-667000
2007/06/07,0,384000,-355000,29000
2007/06/08,0,371000,-271000,100000
2007/06/11,0,822000,-379000,443000
2007/06/12,0,312000,-865000,-553000
2007/06/13,0,189000,-481000,-292000
2007/06/14,0,150000,-1442000,-1292000
2007/06/15,0,919000,-2536000,-1617000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,3167000,-3611000,-444000
2007/06/21,0,1623000,-1054000,569000
2007/06/22,0,815000,-130966,684034
2007/06/25,0,2210000,-1965000,245000
2007/06/26,0,354000,-1469000,-1115000
2007/06/27,0,601000,-394740,206260
2007/06/28,0,314000,-442000,-128000
2007/06/29,0,886000,-1263894,-377894
2007/07/02,0,442000,-439000,3000
2007/07/03,0,3107000,-413000,2694000
2007/07/04,0,3281000,-893000,2388000
2007/07/05,0,615000,-1568000,-953000
2007/07/06,0,335000,-1053000,-718000
2007/07/09,0,1343000,-1871000,-528000
2007/07/10,0,321000,-693000,-372000
