Date,Open,Buy,Sell,Total
2007/01/02,0,739000,-100000,639000
2007/01/03,0,2282000,-266000,2016000
2007/01/04,0,1598000,-533307,1064693
2007/01/05,0,2287000,-617000,1670000
2007/01/08,0,815000,-529314,285686
2007/01/09,0,2496000,-294985,2201015
2007/01/10,0,6887500,-2016408,4871092
2007/01/11,0,1355150,-1340000,15150
2007/01/12,0,1723000,-845265,877735
2007/01/15,0,1678000,-925000,753000
2007/01/16,0,1628000,-589300,1038700
2007/01/17,0,753000,-1001500,-248500
2007/01/18,0,436000,-265925,170075
2007/01/19,0,2163000,-836882,1326118
2007/01/22,0,3380000,-510000,2870000
2007/01/23,0,722104,-826000,-103896
2007/01/24,0,1044000,-1011000,33000
2007/01/25,0,743000,-952000,-209000
2007/01/26,0,987800,-1150021,-162221
2007/01/29,0,748000,-930339,-182339
2007/01/30,0,498153,-1026000,-527847
2007/01/31,0,922000,-591747,330253
2007/02/01,0,1189000,-2275000,-1086000
2007/02/02,0,2126000,-5232712,-3106712
2007/02/05,0,1580000,-2860259,-1280259
2007/02/06,0,740000,-961486,-221486
2007/02/07,0,700000,-1142000,-442000
2007/02/08,0,791138,-664596,126542
2007/02/09,0,1103000,-835727,267273
2007/02/12,0,1299000,-679858,619142
2007/02/13,0,1391000,-1501126,-110126
2007/02/14,0,1063000,-2336871,-1273871
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,1197000,-1829437,-632437
2007/02/27,0,485000,-1043286,-558286
2007/02/28,0,0,0,0
2007/03/01,0,988000,-2971000,-1983000
2007/03/02,0,2485000,-4485000,-2000000
2007/03/05,0,907000,-5015184,-4108184
2007/03/06,0,3195000,-7731019,-4536019
2007/03/07,0,3936000,-9893868,-5957868
2007/03/08,0,4261000,-3438352,822648
2007/03/09,0,2884000,-1612779,1271221
2007/03/12,0,1917000,-746000,1171000
2007/03/13,0,2019000,-1562799,456201
2007/03/14,0,1280000,-1902191,-622191
2007/03/15,0,1606000,-754478,851522
2007/03/16,0,255000,-799762,-544762
2007/03/19,0,836000,-839385,-3385
2007/03/20,0,279000,-159000,120000
2007/03/21,0,402000,-14000,388000
