Date,Open,Buy,Sell,Total
2007/01/02,0,776000,0,776000
2007/01/03,0,0,0,0
2007/01/04,0,0,0,0
2007/01/05,0,38000,-138270,-100270
2007/01/08,0,0,0,0
2007/01/09,0,0,0,0
2007/01/10,0,0,-10000,-10000
2007/01/11,0,21000,-50000,-29000
2007/01/12,0,229000,0,229000
2007/01/15,0,0,0,0
2007/01/16,0,1414000,0,1414000
2007/01/17,0,287000,0,287000
2007/01/18,0,0,0,0
2007/01/19,0,0,-581000,-581000
2007/01/22,0,120000,-47000,73000
2007/01/23,0,0,-253000,-253000
2007/01/24,0,36000,-64000,-28000
2007/01/25,0,574000,-1200000,-626000
2007/01/26,0,0,-46000,-46000
2007/01/29,0,0,-8000,-8000
2007/01/30,0,332000,0,332000
2007/01/31,0,250000,0,250000
2007/02/01,0,227000,0,227000
2007/02/02,0,12000,0,12000
2007/02/05,0,150000,0,150000
2007/02/06,0,204000,0,204000
2007/02/07,0,0,0,0
2007/02/08,0,13000,0,13000
2007/02/09,0,376000,0,376000
2007/02/12,0,0,-87000,-87000
2007/02/13,0,0,-177000,-177000
2007/02/14,0,154000,0,154000
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,2691000,0,2691000
2007/02/27,0,5428000,-177000,5251000
2007/02/28,0,0,0,0
2007/03/01,0,22000,0,22000
2007/03/02,0,0,0,0
2007/03/05,0,50000,-69000,-19000
2007/03/06,0,139000,-1245000,-1106000
2007/03/07,0,0,0,0
2007/03/08,0,0,-487000,-487000
2007/03/09,0,0,0,0
2007/03/12,0,30000,-6000,24000
2007/03/13,0,5000,0,5000
2007/03/14,0,0,0,0
2007/03/15,0,121000,0,121000
2007/03/16,0,0,-86000,-86000
2007/03/19,0,298000,0,298000
2007/03/20,0,0,-12000,-12000
2007/03/21,0,0,-24000,-24000
2007/03/22,0,0,-12000,-12000
2007/03/23,0,80000,-35000,45000
2007/03/26,0,91000,0,91000
2007/03/27,0,69000,0,69000
2007/03/28,0,69000,0,69000
2007/03/29,0,0,-6000,-6000
2007/03/30,0,0,-5000,-5000
2007/04/02,0,0,0,0
2007/04/03,0,0,0,0
2007/04/04,0,3000,0,3000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,0,-5000,-5000
2007/04/10,0,0,-10000,-10000
2007/04/11,0,8000,-450000,-442000
2007/04/12,0,0,-136000,-136000
2007/04/13,0,0,-82000,-82000
2007/04/16,0,0,0,0
2007/04/17,0,11000,0,11000
2007/04/18,0,0,0,0
2007/04/19,0,14000,0,14000
2007/04/20,0,0,-924000,-924000
2007/04/23,0,17000,0,17000
2007/04/24,0,58000,0,58000
2007/04/25,0,0,0,0
2007/04/26,0,0,0,0
2007/04/27,0,0,0,0
2007/04/30,0,0,0,0
2007/05/01,0,0,0,0
2007/05/02,0,53000,-100000,-47000
2007/05/03,0,0,-430000,-430000
2007/05/04,0,71000,0,71000
2007/05/07,0,153000,0,153000
2007/05/08,0,0,-266000,-266000
2007/05/09,0,0,-130000,-130000
2007/05/10,0,65000,-38000,27000
2007/05/11,0,1000,0,1000
2007/05/14,0,0,-102000,-102000
2007/05/15,0,110000,-502000,-392000
2007/05/16,0,0,-13000,-13000
2007/05/17,0,0,-11000,-11000
2007/05/18,0,0,0,0
2007/05/21,0,0,0,0
2007/05/22,0,1622000,-150000,1472000
2007/05/23,0,200000,-250000,-50000
2007/05/24,0,0,0,0
2007/05/25,0,17000,0,17000
2007/05/28,0,0,0,0
2007/05/29,0,0,0,0
2007/05/30,0,65000,0,65000
2007/05/31,0,0,0,0
2007/06/01,0,0,0,0
2007/06/04,0,3000,0,3000
2007/06/05,0,0,-168000,-168000
2007/06/06,0,12000,0,12000
2007/06/07,0,0,0,0
