Date,Open,Buy,Sell,Total
2007/04/23,0,588000,-700000,-112000
2007/04/24,0,42000,-400000,-358000
2007/04/25,0,65000,-710000,-645000
2007/04/26,0,80000,-350000,-270000
2007/04/27,0,1120000,-376000,744000
2007/04/30,0,2087000,-820205,1266795
2007/05/01,0,0,0,0
2007/05/02,0,210000,-739071,-529071
2007/05/03,0,67000,-3100000,-3033000
2007/05/04,0,987000,-1500290,-513290
2007/05/07,0,280000,-2027000,-1747000
2007/05/08,0,3529000,-2224000,1305000
2007/05/09,0,0,-3633000,-3633000
2007/05/10,0,0,0,0
2007/05/11,0,0,-835000,-835000
2007/05/14,0,90000,-170000,-80000
2007/05/15,0,604000,-50000,554000
2007/05/16,0,5000,-110000,-105000
2007/05/17,0,152000,-222000,-70000
2007/05/18,0,49000,-396000,-347000
2007/05/21,0,408000,-22000,386000
2007/05/22,0,1153000,-386000,767000
2007/05/23,0,545000,-470000,75000
2007/05/24,0,268000,-560000,-292000
2007/05/25,0,90000,-610000,-520000
2007/05/28,0,1653000,-1570000,83000
2007/05/29,0,405000,-240000,165000
2007/05/30,0,59000,-714000,-655000
2007/05/31,0,930000,-230000,700000
2007/06/01,0,1090000,-108000,982000
2007/06/04,0,2349000,-1817844,531156
2007/06/05,0,12000,-1332000,-1320000
2007/06/06,0,445000,-602000,-157000
2007/06/07,0,325000,-863000,-538000
2007/06/08,0,401000,-395000,6000
2007/06/11,0,500000,-500000,0
2007/06/12,0,31000,-1385000,-1354000
2007/06/13,0,1978000,-1102000,876000
2007/06/14,0,180000,-250000,-70000
2007/06/15,0,136000,-589000,-453000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,129000,-1946000,-1817000
2007/06/21,0,575000,-163000,412000
2007/06/22,0,1823000,-615000,1208000
2007/06/25,0,7758000,-1031000,6727000
2007/06/26,0,14481000,-4253000,10228000
2007/06/27,0,4556000,-5213000,-657000
2007/06/28,0,1456000,-1833000,-377000
2007/06/29,0,706000,-4484000,-3778000
2007/07/02,0,228000,-7426000,-7198000
2007/07/03,0,652000,-2006000,-1354000
2007/07/04,0,137000,-1811000,-1674000
2007/07/05,0,3699000,-846000,2853000
2007/07/06,0,2266000,-953000,1313000
2007/07/09,0,5854000,-2402000,3452000
2007/07/10,0,4134000,-6563990,-2429990
2007/07/11,0,1199000,-356080,842920
2007/07/12,0,1730000,-1026000,704000
2007/07/13,0,955000,-381068,573932
2007/07/16,0,483000,-6527000,-6044000
2007/07/17,0,1003000,-128000,875000
2007/07/18,0,3441000,-723000,2718000
2007/07/19,0,40000,-41434,-1434
2007/07/20,0,500000,-21000,479000
2007/07/23,0,8911000,-962000,7949000
2007/07/24,0,2341000,-1611000,730000
2007/07/25,0,2063000,-1573000,490000
2007/07/26,0,2717000,-8176000,-5459000
2007/07/27,0,1338000,-3414000,-2076000
2007/07/30,0,243000,-1040000,-797000
2007/07/31,0,2804000,-592000,2212000
2007/08/01,0,940000,-1968000,-1028000
2007/08/02,0,1550000,-1592093,-42093
2007/08/03,0,586000,-945000,-359000
2007/08/06,0,515000,-523000,-8000
2007/08/07,0,383000,-700000,-317000
2007/08/08,0,331000,-721000,-390000
2007/08/09,0,558000,-548420,9580
2007/08/10,0,105000,-168000,-63000
2007/08/13,0,265000,-30000,235000
2007/08/14,0,6200000,-160000,6040000
2007/08/15,0,3492000,-1675000,1817000
2007/08/16,0,3172000,-1044000,2128000
2007/08/17,0,1358000,-2602000,-1244000
2007/08/20,0,1325000,-185000,1140000
2007/08/21,0,2068000,-160000,1908000
2007/08/22,0,1291000,-937000,354000
2007/08/23,0,650000,-32000,618000
2007/08/24,0,6245000,-1026000,5219000
2007/08/27,0,303000,-1176000,-873000
2007/08/28,0,337000,-848000,-511000
2007/08/29,0,251000,-1169000,-918000
2007/08/30,0,314000,-668000,-354000
2007/08/31,0,423000,-99000,324000
2007/09/03,0,16000,-327000,-311000
2007/09/04,0,1510000,-1504000,6000
