Date,Open,Buy,Sell,Total
2007/01/02,0,477000,0,477000
2007/01/03,0,745000,-13723,731277
2007/01/04,0,1648000,-436000,1212000
2007/01/05,0,761000,-248000,513000
2007/01/08,0,521000,-100000,421000
2007/01/09,0,1392000,0,1392000
2007/01/10,0,281000,0,281000
2007/01/11,0,571000,0,571000
2007/01/12,0,34000,0,34000
2007/01/15,0,141000,0,141000
2007/01/16,0,411000,-7000,404000
2007/01/17,0,483000,0,483000
2007/01/18,0,370000,-1000,369000
2007/01/19,0,74000,-26000,48000
2007/01/22,0,38000,0,38000
2007/01/23,0,229000,-82000,147000
2007/01/24,0,84000,-210000,-126000
2007/01/25,0,194000,-30000,164000
2007/01/26,0,0,-20000,-20000
2007/01/29,0,40000,0,40000
2007/01/30,0,115000,-23000,92000
2007/01/31,0,759000,-44000,715000
2007/02/01,0,290000,-45000,245000
2007/02/02,0,411000,0,411000
2007/02/05,0,86000,-72000,14000
2007/02/06,0,12000,-71450,-59450
2007/02/07,0,0,-342000,-342000
2007/02/08,0,51000,-160000,-109000
2007/02/09,0,191000,-2251000,-2060000
2007/02/12,0,176000,0,176000
2007/02/13,0,668000,-23977,644023
2007/02/14,0,77000,0,77000
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,235000,0,235000
2007/02/27,0,50000,-122000,-72000
2007/02/28,0,0,0,0
2007/03/01,0,1000,-190000,-189000
2007/03/02,0,0,-403000,-403000
2007/03/05,0,0,-1103000,-1103000
2007/03/06,0,174000,-160000,14000
2007/03/07,0,10000,-175000,-165000
2007/03/08,0,0,-129000,-129000
2007/03/09,0,150000,0,150000
2007/03/12,0,3000,0,3000
2007/03/13,0,0,-218000,-218000
2007/03/14,0,0,-1597000,-1597000
2007/03/15,0,0,-390329,-390329
2007/03/16,0,20000,-220000,-200000
2007/03/19,0,10000,-910,9090
2007/03/20,0,271000,-9000,262000
2007/03/21,0,10000,-315000,-305000
2007/03/22,0,0,-1000,-1000
2007/03/23,0,0,-933000,-933000
2007/03/26,0,0,-365559,-365559
2007/03/27,0,0,-264000,-264000
2007/03/28,0,0,0,0
2007/03/29,0,0,-2000,-2000
2007/03/30,0,404000,-1000,403000
2007/04/02,0,195000,-125000,70000
2007/04/03,0,750000,-54000,696000
2007/04/04,0,410000,-2000,408000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,30000,0,30000
2007/04/10,0,40000,-2000,38000
2007/04/11,0,661000,-92000,569000
2007/04/12,0,0,-80000,-80000
2007/04/13,0,20000,-616000,-596000
2007/04/16,0,0,-12000,-12000
2007/04/17,0,181000,-76690,104310
2007/04/18,0,0,0,0
2007/04/19,0,0,-63000,-63000
2007/04/20,0,111000,-40000,71000
2007/04/23,0,175000,-590000,-415000
2007/04/24,0,100000,-19149,80851
2007/04/25,0,496000,0,496000
2007/04/26,0,75000,0,75000
2007/04/27,0,155000,-82000,73000
2007/04/30,0,145000,-135000,10000
2007/05/01,0,0,0,0
2007/05/02,0,282000,0,282000
2007/05/03,0,28000,-107000,-79000
2007/05/04,0,0,-356000,-356000
2007/05/07,0,125000,0,125000
2007/05/08,0,160000,0,160000
2007/05/09,0,0,0,0
2007/05/10,0,40000,-1000,39000
2007/05/11,0,75000,-4000,71000
2007/05/14,0,2000,-116000,-114000
2007/05/15,0,44000,-461000,-417000
2007/05/16,0,38000,-156000,-118000
2007/05/17,0,116000,0,116000
2007/05/18,0,2000,-270000,-268000
2007/05/21,0,0,-121000,-121000
2007/05/22,0,20000,0,20000
2007/05/23,0,180000,-10000,170000
2007/05/24,0,267000,-195000,72000
2007/05/25,0,25000,0,25000
2007/05/28,0,200000,-460000,-260000
2007/05/29,0,55000,-2000,53000
2007/05/30,0,90000,-149000,-59000
2007/05/31,0,28000,-30000,-2000
2007/06/01,0,0,-95000,-95000
2007/06/04,0,0,0,0
2007/06/05,0,0,-18000,-18000
2007/06/06,0,71000,0,71000
2007/06/07,0,201000,0,201000
2007/06/08,0,160000,0,160000
2007/06/11,0,0,-58000,-58000
2007/06/12,0,336000,0,336000
2007/06/13,0,432000,-2000,430000
2007/06/14,0,0,-3000,-3000
2007/06/15,0,107000,-47775,59225
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,0,-130000,-130000
2007/06/21,0,20000,-241000,-221000
2007/06/22,0,150000,-65000,85000
2007/06/25,0,0,-67000,-67000
2007/06/26,0,0,0,0
2007/06/27,0,0,-435000,-435000
2007/06/28,0,0,-826000,-826000
2007/06/29,0,0,-75000,-75000
2007/07/02,0,404000,-283000,121000
2007/07/03,0,279000,-260000,19000
2007/07/04,0,126000,-200000,-74000
2007/07/05,0,260000,-113000,147000
2007/07/06,0,202000,-90000,112000
2007/07/09,0,73000,-80218,-7218
2007/07/10,0,50000,0,50000
2007/07/11,0,250000,0,250000
2007/07/12,0,101000,-183000,-82000
