Date,Open,Buy,Sell,Total
2007/04/23,0,285000,-28000,257000
2007/04/24,0,7000,-105000,-98000
2007/04/25,0,65000,0,65000
2007/04/26,0,56000,-981000,-925000
2007/04/27,0,22000,-657000,-635000
2007/04/30,0,168000,-25000,143000
2007/05/01,0,0,0,0
2007/05/02,0,2000,-15000,-13000
2007/05/03,0,22000,-111000,-89000
2007/05/04,0,78000,-202000,-124000
2007/05/07,0,232000,-320000,-88000
2007/05/08,0,16000,-104000,-88000
2007/05/09,0,0,-3000,-3000
2007/05/10,0,120000,-86000,34000
2007/05/11,0,6000,-235000,-229000
2007/05/14,0,0,-50000,-50000
2007/05/15,0,0,-22000,-22000
2007/05/16,0,55000,0,55000
2007/05/17,0,80000,-92000,-12000
2007/05/18,0,15000,-11000,4000
2007/05/21,0,265000,-100000,165000
2007/05/22,0,75000,-58000,17000
2007/05/23,0,27000,-46000,-19000
2007/05/24,0,255000,-10000,245000
2007/05/25,0,15000,-6000,9000
2007/05/28,0,15000,-2000,13000
2007/05/29,0,50000,0,50000
2007/05/30,0,9000,-25000,-16000
2007/05/31,0,0,-100000,-100000
2007/06/01,0,25000,0,25000
2007/06/04,0,0,0,0
2007/06/05,0,0,-50000,-50000
2007/06/06,0,0,0,0
2007/06/07,0,75000,0,75000
2007/06/08,0,3000,-29000,-26000
2007/06/11,0,0,0,0
2007/06/12,0,2000,-65000,-63000
2007/06/13,0,0,-11000,-11000
2007/06/14,0,15000,-5000,10000
2007/06/15,0,10000,-155000,-145000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,325000,-59000,266000
2007/06/21,0,250000,-44000,206000
2007/06/22,0,83000,-133000,-50000
2007/06/25,0,442000,-100000,342000
2007/06/26,0,117000,0,117000
2007/06/27,0,57000,0,57000
2007/06/28,0,135000,-40000,95000
2007/06/29,0,36000,-143000,-107000
2007/07/02,0,70000,-38000,32000
2007/07/03,0,125000,-56000,69000
2007/07/04,0,188000,-10000,178000
2007/07/05,0,206000,-1000,205000
2007/07/06,0,117000,-21000,96000
2007/07/09,0,257000,-58000,199000
2007/07/10,0,149000,0,149000
2007/07/11,0,160000,-54000,106000
2007/07/12,0,804000,-74000,730000
2007/07/13,0,2345000,-58000,2287000
2007/07/16,0,2028000,-770000,1258000
2007/07/17,0,270000,-1016000,-746000
2007/07/18,0,8000,-351000,-343000
2007/07/19,0,203000,-221000,-18000
2007/07/20,0,0,-330000,-330000
2007/07/23,0,7000,-100000,-93000
2007/07/24,0,366000,-230000,136000
2007/07/25,0,200000,-95000,105000
2007/07/26,0,437000,-1136000,-699000
2007/07/27,0,530000,-519000,11000
2007/07/30,0,172000,-320000,-148000
2007/07/31,0,865000,-132000,733000
2007/08/01,0,297000,-1139000,-842000
2007/08/02,0,611000,-718000,-107000
2007/08/03,0,21000,-176000,-155000
2007/08/06,0,45000,-63000,-18000
2007/08/07,0,265000,-144000,121000
2007/08/08,0,7000,-9000,-2000
2007/08/09,0,39000,-3000,36000
2007/08/10,0,12000,-109000,-97000
2007/08/13,0,130000,0,130000
2007/08/14,0,38000,-22000,16000
2007/08/15,0,294000,-726000,-432000
2007/08/16,0,110000,-718000,-608000
2007/08/17,0,167000,-458000,-291000
2007/08/20,0,378000,-343000,35000
2007/08/21,0,31000,-273000,-242000
2007/08/22,0,116000,-20000,96000
2007/08/23,0,213000,-156000,57000
2007/08/24,0,11000,-100000,-89000
