Date,Open,Buy,Sell,Total
2007/04/23,0,35000,-200000,-165000
2007/04/24,0,10000,-350000,-340000
2007/04/25,0,300000,-370000,-70000
2007/04/26,0,180000,-206000,-26000
2007/04/27,0,0,-173000,-173000
2007/04/30,0,30000,-568359,-538359
2007/05/01,0,0,0,0
2007/05/02,0,30000,-435000,-405000
2007/05/03,0,74000,-1303000,-1229000
2007/05/04,0,46000,-15000,31000
2007/05/07,0,66000,-30000,36000
2007/05/08,0,23000,-4000,19000
2007/05/09,0,0,-4000,-4000
2007/05/10,0,0,-77000,-77000
2007/05/11,0,0,-4000,-4000
2007/05/14,0,0,-300000,-300000
2007/05/15,0,50000,-77000,-27000
2007/05/16,0,300000,-390000,-90000
2007/05/17,0,235000,-156000,79000
2007/05/18,0,198000,-101000,97000
2007/05/21,0,40000,-186000,-146000
2007/05/22,0,1960000,-1078000,882000
2007/05/23,0,200000,0,200000
2007/05/24,0,79000,-139000,-60000
2007/05/25,0,0,0,0
2007/05/28,0,118000,-150000,-32000
2007/05/29,0,0,-180000,-180000
2007/05/30,0,494000,-150000,344000
2007/05/31,0,103000,-70000,33000
2007/06/01,0,9000,-50000,-41000
2007/06/04,0,497000,-270000,227000
2007/06/05,0,17000,-331000,-314000
2007/06/06,0,34000,-77000,-43000
2007/06/07,0,135000,-75975,59025
2007/06/08,0,24000,-121000,-97000
2007/06/11,0,10000,-20000,-10000
2007/06/12,0,19000,-36000,-17000
2007/06/13,0,75000,-22000,53000
2007/06/14,0,114000,-42000,72000
2007/06/15,0,89000,-112000,-23000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,130000,-85000,45000
2007/06/21,0,270000,-79000,191000
2007/06/22,0,195000,0,195000
2007/06/25,0,1020000,-45000,975000
2007/06/26,0,701000,-14000,687000
2007/06/27,0,91000,-220000,-129000
2007/06/28,0,126000,-66000,60000
2007/06/29,0,167000,-4000,163000
2007/07/02,0,212000,-60000,152000
2007/07/03,0,204000,-100000,104000
2007/07/04,0,377000,-975000,-598000
2007/07/05,0,2238000,-4723000,-2485000
2007/07/06,0,1251000,-884000,367000
2007/07/09,0,601000,-10000,591000
2007/07/10,0,313000,-100000,213000
2007/07/11,0,355000,-59000,296000
2007/07/12,0,534000,-154000,380000
2007/07/13,0,781000,-1113000,-332000
2007/07/16,0,1194000,-219000,975000
2007/07/17,0,390000,-123000,267000
2007/07/18,0,1650000,-264000,1386000
2007/07/19,0,360000,-69000,291000
2007/07/20,0,150000,0,150000
2007/07/23,0,20000,-60000,-40000
2007/07/24,0,1277000,-100000,1177000
2007/07/25,0,72000,0,72000
2007/07/26,0,20000,-2111000,-2091000
2007/07/27,0,484000,-1891000,-1407000
2007/07/30,0,118000,-262000,-144000
2007/07/31,0,480000,-56000,424000
2007/08/01,0,150000,-1631000,-1481000
2007/08/02,0,357000,-45000,312000
2007/08/03,0,1370000,-50000,1320000
2007/08/06,0,40000,-1535000,-1495000
2007/08/07,0,35000,-355000,-320000
2007/08/08,0,260000,0,260000
2007/08/09,0,370000,0,370000
2007/08/10,0,22000,-745000,-723000
2007/08/13,0,101000,-245000,-144000
2007/08/14,0,405000,-86000,319000
2007/08/15,0,116000,-330000,-214000
2007/08/16,0,485000,-4122000,-3637000
2007/08/17,0,480000,-437000,43000
2007/08/20,0,1045000,-205000,840000
2007/08/21,0,15000,-150000,-135000
2007/08/22,0,6000,-77000,-71000
2007/08/23,0,1350000,-68000,1282000
2007/08/24,0,323000,0,323000
2007/08/27,0,794000,-30000,764000
2007/08/28,0,635000,-535000,100000
2007/08/29,0,30000,-878000,-848000
2007/08/30,0,335000,-203000,132000
2007/08/31,0,211000,-1827000,-1616000
2007/09/03,0,162000,-67000,95000
2007/09/04,0,295000,-6000,289000
2007/09/05,0,241000,-310000,-69000
2007/09/06,0,280000,-170000,110000
2007/09/07,0,187000,-140000,47000
2007/09/10,0,66000,-479000,-413000
2007/09/11,0,489000,0,489000
2007/09/12,0,52000,-162000,-110000
2007/09/13,0,731000,-1753000,-1022000
2007/09/14,0,172000,-40000,132000
2007/09/17,0,325000,-51000,274000
2007/09/18,0,0,0,0
2007/09/19,0,309000,0,309000
2007/09/20,0,121000,-88000,33000
2007/09/21,0,155000,-265000,-110000
2007/09/24,0,0,0,0
2007/09/25,0,0,0,0
2007/09/26,0,398000,-60000,338000
2007/09/27,0,284000,-38000,246000
2007/09/28,0,25000,-309000,-284000
2007/10/01,0,373000,-138526,234474
2007/10/02,0,2315000,-107000,2208000
2007/10/03,0,2088000,-176000,1912000
2007/10/04,0,67000,-570000,-503000
2007/10/05,0,71000,-121000,-50000
2007/10/08,0,420000,-105000,315000
2007/10/09,0,2057000,-301000,1756000
2007/10/10,0,0,0,0
2007/10/11,0,1386000,-299357,1086643
2007/10/12,0,1230000,-2219000,-989000
2007/10/15,0,720000,-1067000,-347000
2007/10/16,0,60000,-1099000,-1039000
2007/10/17,0,117000,-991000,-874000
2007/10/18,0,98000,-492000,-394000
2007/10/19,0,1968000,-924000,1044000
2007/10/22,0,349000,-1342000,-993000
2007/10/23,0,859000,-21000,838000
2007/10/24,0,258000,-735000,-477000
2007/10/25,0,1541000,-45000,1496000
2007/10/26,0,126000,-11000,115000
2007/10/29,0,415000,-64000,351000
2007/10/30,0,131000,-1500000,-1369000
2007/10/31,0,273000,-95000,178000
2007/11/01,0,2210000,-971000,1239000
2007/11/02,0,1142000,-980000,162000
2007/11/05,0,31000,-517000,-486000
2007/11/06,0,22000,-386000,-364000
2007/11/07,0,100000,-224000,-124000
2007/11/08,0,253000,-2469000,-2216000
2007/11/09,0,577000,-74000,503000
2007/11/12,0,144000,-877000,-733000
2007/11/13,0,231000,-234000,-3000
2007/11/14,0,5701000,-167000,5534000
2007/11/15,0,2880000,-178000,2702000
2007/11/16,0,2774000,-952000,1822000
2007/11/19,0,1979000,-306000,1673000
2007/11/20,0,1964000,-5251000,-3287000
2007/11/21,0,1113000,-3904000,-2791000
2007/11/22,0,457000,-1270000,-813000
2007/11/23,0,155000,-1822000,-1667000
2007/11/26,0,166000,-100000,66000
2007/11/27,0,233000,-339000,-106000
2007/11/28,0,662000,-44000,618000
2007/11/29,0,1594000,-221000,1373000
2007/11/30,0,665000,-22000,643000
2007/12/03,0,283000,-65000,218000
2007/12/04,0,876000,-40000,836000
2007/12/05,0,616000,-35000,581000
2007/12/06,0,120000,-76000,44000
2007/12/07,0,115000,-70000,45000
2007/12/10,0,144000,-586000,-442000
2007/12/11,0,313000,-460000,-147000
