Date,Open,Buy,Sell,Total
2007/04/23,0,534000,-66000,468000
2007/04/24,0,318000,-18680,299320
2007/04/25,0,40000,-85000,-45000
2007/04/26,0,12000,-34000,-22000
2007/04/27,0,100000,-82000,18000
2007/04/30,0,0,-461000,-461000
2007/05/01,0,0,0,0
2007/05/02,0,20000,-72000,-52000
2007/05/03,0,0,-96000,-96000
2007/05/04,0,244000,-445,243555
2007/05/07,0,350000,-29000,321000
2007/05/08,0,264000,-99000,165000
2007/05/09,0,0,-335000,-335000
2007/05/10,0,0,-11609,-11609
2007/05/11,0,0,-146000,-146000
2007/05/14,0,0,-295000,-295000
2007/05/15,0,24000,-20000,4000
2007/05/16,0,0,-17000,-17000
2007/05/17,0,5000,-26000,-21000
2007/05/18,0,0,-17000,-17000
2007/05/21,0,92000,-4000,88000
2007/05/22,0,6000,-19000,-13000
2007/05/23,0,62000,-39000,23000
2007/05/24,0,36000,-28000,8000
2007/05/25,0,64000,-22000,42000
2007/05/28,0,53000,-17000,36000
2007/05/29,0,0,-27000,-27000
2007/05/30,0,61000,-120000,-59000
2007/05/31,0,82000,-10000,72000
2007/06/01,0,92000,-23000,69000
2007/06/04,0,124000,-67572,56428
2007/06/05,0,107000,-97000,10000
2007/06/06,0,89000,-125000,-36000
2007/06/07,0,32000,-17000,15000
2007/06/08,0,109000,-60000,49000
2007/06/11,0,176000,-61000,115000
2007/06/12,0,78000,-77000,1000
2007/06/13,0,300000,-129000,171000
2007/06/14,0,0,-394000,-394000
2007/06/15,0,100000,-74000,26000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,136000,-61000,75000
2007/06/21,0,261000,-93000,168000
2007/06/22,0,43000,-136000,-93000
2007/06/25,0,20000,-34000,-14000
2007/06/26,0,35000,-113000,-78000
2007/06/27,0,39000,-3000,36000
2007/06/28,0,45000,-256000,-211000
2007/06/29,0,80000,-174000,-94000
2007/07/02,0,0,-165000,-165000
2007/07/03,0,20000,-92000,-72000
2007/07/04,0,162000,-22000,140000
2007/07/05,0,0,-37000,-37000
2007/07/06,0,14000,-209000,-195000
2007/07/09,0,250000,-87000,163000
2007/07/10,0,116000,-92000,24000
2007/07/11,0,64000,-65896,-1896
2007/07/12,0,24000,-139000,-115000
2007/07/13,0,97000,-16881,80119
2007/07/16,0,7000,-118779,-111779
2007/07/17,0,58000,-236000,-178000
2007/07/18,0,189000,-171000,18000
2007/07/19,0,62000,-112866,-50866
2007/07/20,0,178000,-197492,-19492
2007/07/23,0,3000,-347000,-344000
2007/07/24,0,133000,-390000,-257000
2007/07/25,0,3000,-7000,-4000
2007/07/26,0,47000,-212000,-165000
2007/07/27,0,21000,-494000,-473000
2007/07/30,0,71000,-303000,-232000
2007/07/31,0,66000,-327000,-261000
2007/08/01,0,73000,-241000,-168000
2007/08/02,0,169000,-107646,61354
2007/08/03,0,169000,-351000,-182000
2007/08/06,0,10000,-103000,-93000
2007/08/07,0,4000,-99000,-95000
2007/08/08,0,37000,-355000,-318000
2007/08/09,0,580000,-255620,324380
2007/08/10,0,44000,-393000,-349000
2007/08/13,0,56000,-377000,-321000
2007/08/14,0,40000,-417000,-377000
2007/08/15,0,262000,-12000,250000
2007/08/16,0,210000,-104000,106000
2007/08/17,0,342000,-363000,-21000
2007/08/20,0,278000,-131000,147000
2007/08/21,0,817000,-138000,679000
2007/08/22,0,139000,-196000,-57000
2007/08/23,0,238000,-541000,-303000
2007/08/24,0,150000,-183000,-33000
2007/08/27,0,626000,-448000,178000
2007/08/28,0,1089000,-416000,673000
2007/08/29,0,161000,-101000,60000
2007/08/30,0,552000,-251000,301000
2007/08/31,0,40000,-477000,-437000
2007/09/03,0,177000,-110000,67000
2007/09/04,0,22000,-215000,-193000
2007/09/05,0,78000,-82000,-4000
2007/09/06,0,720000,-22000,698000
2007/09/07,0,94000,-45000,49000
2007/09/10,0,255000,-51000,204000
2007/09/11,0,221000,-58000,163000
2007/09/12,0,20000,-45000,-25000
2007/09/13,0,0,-191000,-191000
2007/09/14,0,212000,-96000,116000
2007/09/17,0,17000,-156000,-139000
2007/09/18,0,0,0,0
2007/09/19,0,44000,-2563000,-2519000
2007/09/20,0,75000,-86000,-11000
2007/09/21,0,48000,-178000,-130000
2007/09/24,0,0,0,0
2007/09/25,0,0,0,0
2007/09/26,0,221000,0,221000
2007/09/27,0,5000,-204000,-199000
2007/09/28,0,334000,-296000,38000
2007/10/01,0,0,-209000,-209000
2007/10/02,0,835000,-141000,694000
2007/10/03,0,441000,-224000,217000
2007/10/04,0,30000,-272750,-242750
2007/10/05,0,0,-110500,-110500
2007/10/08,0,330000,-296000,34000
2007/10/09,0,6000,-146000,-140000
2007/10/10,0,0,0,0
2007/10/11,0,33000,0,33000
2007/10/12,0,83000,-92000,-9000
2007/10/15,0,63000,-20000,43000
2007/10/16,0,35000,-20000,15000
2007/10/17,0,113000,-27000,86000
2007/10/18,0,100000,-131000,-31000
2007/10/19,0,105000,-56000,49000
2007/10/22,0,321000,-1559000,-1238000
2007/10/23,0,233000,-29000,204000
2007/10/24,0,214000,-75000,139000
2007/10/25,0,81000,-22000,59000
2007/10/26,0,759000,-32000,727000
2007/10/29,0,986000,-510000,476000
2007/10/30,0,230000,-599000,-369000
2007/10/31,0,936000,-109000,827000
2007/11/01,0,412000,-289000,123000
2007/11/02,0,605000,-780000,-175000
2007/11/05,0,256000,-351000,-95000
2007/11/06,0,634000,-732000,-98000
2007/11/07,0,37000,-323000,-286000
2007/11/08,0,105000,-557000,-452000
2007/11/09,0,136000,-705000,-569000
2007/11/12,0,187000,-339000,-152000
2007/11/13,0,304000,-61000,243000
2007/11/14,0,475000,-262000,213000
2007/11/15,0,913000,-102000,811000
2007/11/16,0,247000,-175000,72000
2007/11/19,0,266000,-356000,-90000
2007/11/20,0,137000,-157000,-20000
2007/11/21,0,57000,-611000,-554000
2007/11/22,0,66000,-50000,16000
2007/11/23,0,52000,-691000,-639000
2007/11/26,0,354000,-204000,150000
2007/11/27,0,257000,-148000,109000
2007/11/28,0,63000,-405000,-342000
2007/11/29,0,196000,-26000,170000
2007/11/30,0,87000,-368000,-281000
2007/12/03,0,166000,-67000,99000
2007/12/04,0,836000,-56000,780000
2007/12/05,0,21000,-35000,-14000
2007/12/06,0,73000,-210000,-137000
2007/12/07,0,0,-10000,-10000
2007/12/10,0,636000,-60000,576000
2007/12/11,0,460000,-1323000,-863000
2007/12/12,0,188000,-256000,-68000
2007/12/13,0,177000,-236000,-59000
2007/12/14,0,403000,-366000,37000
2007/12/17,0,141000,-268000,-127000
2007/12/18,0,490430,-259000,231430
2007/12/19,0,252000,-165000,87000
2007/12/20,0,2000,-295000,-293000
2007/12/21,0,182000,-99000,83000
2007/12/24,0,133000,-583000,-450000
2007/12/25,0,39000,-79000,-40000
2007/12/26,0,25000,-70000,-45000
2007/12/27,0,174000,-116000,58000
2007/12/28,0,139000,-155000,-16000
2007/12/31,0,41000,-4000,37000
2008/01/01,0,0,0,0
2008/01/02,0,0,-98000,-98000
2008/01/03,0,86000,-91000,-5000
2008/01/04,0,155000,-91000,64000
2008/01/07,0,167000,-355000,-188000
2008/01/08,0,47000,-47000,0
2008/01/09,0,99000,-46000,53000
2008/01/10,0,329000,-40000,289000
2008/01/11,0,380000,-26000,354000
2008/01/14,0,133000,-447000,-314000
2008/01/15,0,735000,-78000,657000
2008/01/16,0,142000,-32000,110000
2008/01/17,0,739000,-73000,666000
2008/01/18,0,111000,-94000,17000
2008/01/21,0,1000,-36000,-35000
2008/01/22,0,83000,-61000,22000
2008/01/23,0,94000,-93000,1000
2008/01/24,0,543000,-175000,368000
2008/01/25,0,141000,-79000,62000
2008/01/28,0,45000,-204000,-159000
2008/01/29,0,109000,-36000,73000
2008/01/30,0,492000,-50000,442000
2008/01/31,0,80000,-67000,13000
2008/02/01,0,184000,-2000,182000
2008/02/04,0,0,0,0
2008/02/05,0,0,0,0
2008/02/06,0,0,0,0
2008/02/07,0,0,0,0
2008/02/08,0,0,0,0
2008/02/11,0,0,0,0
2008/02/12,0,42000,-40000,2000
2008/02/13,0,23000,-38000,-15000
2008/02/14,0,636000,-63000,573000
2008/02/15,0,109000,-112446,-3446
2008/02/18,0,68000,-39000,29000
2008/02/19,0,31000,-44000,-13000
2008/02/20,0,221000,-93000,128000
2008/02/21,0,342000,-43000,299000
2008/02/22,0,328000,-231000,97000
2008/02/25,0,79000,-32120,46880
2008/02/26,0,106000,-333872,-227872
2008/02/27,0,39000,-621248,-582248
2008/02/28,0,0,0,0
2008/02/29,0,14000,-63000,-49000
2008/03/03,0,136000,-573439,-437439
2008/03/04,0,33000,-1223000,-1190000
2008/03/05,0,108000,-657000,-549000
2008/03/06,0,283000,-458872,-175872
2008/03/07,0,129000,-241000,-112000
2008/03/10,0,162000,-142000,20000
2008/03/11,0,191000,-16000,175000
2008/03/12,0,231000,-20980,210020
2008/03/13,0,191000,-66000,125000
2008/03/14,0,260000,-57000,203000
2008/03/17,0,482000,-211000,271000
2008/03/18,0,297000,-116156,180844
2008/03/19,0,138000,-62000,76000
2008/03/20,0,623000,-15000,608000
2008/03/21,0,137000,-23000,114000
2008/03/24,0,275000,-17000,258000
2008/03/25,0,134000,-89000,45000
2008/03/26,0,46000,-154000,-108000
2008/03/27,0,65000,-22000,43000
2008/03/28,0,315000,-57688,257312
