Date,Open,Buy,Sell,Total
2007/01/02,0,3049000,-200000,2849000
2007/01/03,0,1058000,-1703000,-645000
2007/01/04,0,2019000,-241000,1778000
2007/01/05,0,264000,-2308000,-2044000
2007/01/08,0,35000,-3353190,-3318190
2007/01/09,0,24000,-476000,-452000
2007/01/10,0,766000,-3862800,-3096800
2007/01/11,0,2802000,-7223000,-4421000
2007/01/12,0,925000,-10952000,-10027000
2007/01/15,0,82000,-4494000,-4412000
2007/01/16,0,211000,-4604000,-4393000
2007/01/17,0,946000,-8367000,-7421000
2007/01/18,0,58000,-1425000,-1367000
2007/01/19,0,2698000,-218000,2480000
2007/01/22,0,8328000,-1267000,7061000
2007/01/23,0,392000,-1196000,-804000
2007/01/24,0,15170000,-1129000,14041000
2007/01/25,0,45084000,-1284000,43800000
2007/01/26,0,9517000,-6105927,3411073
2007/01/29,0,1905000,-1400390,504610
2007/01/30,0,4482060,-4109000,373060
2007/01/31,0,14886000,-13960000,926000
2007/02/01,0,7572000,-13370000,-5798000
2007/02/02,0,6626000,-7672000,-1046000
2007/02/05,0,2562000,-4300000,-1738000
2007/02/06,0,3237000,-841000,2396000
2007/02/07,0,412000,-650000,-238000
2007/02/08,0,7425000,-5874000,1551000
2007/02/09,0,4426000,-3718000,708000
2007/02/12,0,1302000,-19234000,-17932000
2007/02/13,0,1100000,-665530,434470
2007/02/14,0,3155000,-2487880,667120
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,12591000,-7463973,5127027
2007/02/27,0,1554000,-4609000,-3055000
2007/02/28,0,0,0,0
2007/03/01,0,8791000,-23039000,-14248000
2007/03/02,0,553000,-5229000,-4676000
2007/03/05,0,8112000,-4536000,3576000
2007/03/06,0,2148000,-3803000,-1655000
2007/03/07,0,4555000,-7446334,-2891334
2007/03/08,0,221000,-1609000,-1388000
2007/03/09,0,192000,-4896000,-4704000
2007/03/12,0,2000,-333270,-331270
2007/03/13,0,287000,-1611000,-1324000
2007/03/14,0,1093000,-10094000,-9001000
2007/03/15,0,3045000,-1251000,1794000
2007/03/16,0,119000,-488000,-369000
2007/03/19,0,903000,-2078000,-1175000
2007/03/20,0,2552000,-1354000,1198000
2007/03/21,0,1174000,-237000,937000
2007/03/22,0,6268000,-2749000,3519000
2007/03/23,0,1810000,-391000,1419000
2007/03/26,0,490000,-4000,486000
2007/03/27,0,1994000,-1095700,898300
2007/03/28,0,1171000,-596000,575000
2007/03/29,0,4594000,-2622000,1972000
2007/03/30,0,1397220,-912000,485220
2007/04/02,0,1821000,-1473000,348000
2007/04/03,0,67000,-6151000,-6084000
2007/04/04,0,1686000,-3469000,-1783000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,2229000,-1182000,1047000
2007/04/10,0,1869000,-175000,1694000
2007/04/11,0,1650000,-60000,1590000
2007/04/12,0,908000,-569000,339000
2007/04/13,0,4189000,-2480000,1709000
2007/04/16,0,7337000,-423000,6914000
2007/04/17,0,3905000,-627944,3277056
2007/04/18,0,1419000,-469000,950000
2007/04/19,0,112000,-3742000,-3630000
2007/04/20,0,1018000,-5351000,-4333000
2007/04/23,0,1590000,-1833000,-243000
2007/04/24,0,1883000,-2471000,-588000
2007/04/25,0,2822000,-1297000,1525000
2007/04/26,0,1452000,-1227000,225000
2007/04/27,0,4261000,-2361000,1900000
2007/04/30,0,1698000,-2180667,-482667
2007/05/01,0,0,0,0
2007/05/02,0,1375000,-661000,714000
2007/05/03,0,1742000,-533000,1209000
2007/05/04,0,4076000,-1619000,2457000
2007/05/07,0,2905000,-832000,2073000
2007/05/08,0,1269000,-423960,845040
2007/05/09,0,1289000,-6335000,-5046000
2007/05/10,0,1989000,-2871000,-882000
2007/05/11,0,2416000,-3060000,-644000
2007/05/14,0,1321000,-3217000,-1896000
2007/05/15,0,455000,-507000,-52000
2007/05/16,0,1836000,-3897000,-2061000
2007/05/17,0,1515000,-1071000,444000
2007/05/18,0,135000,-571000,-436000
2007/05/21,0,2185000,-339852,1845148
2007/05/22,0,4383000,-2415000,1968000
2007/05/23,0,3745000,-684000,3061000
2007/05/24,0,1038000,-1702000,-664000
2007/05/25,0,2405000,-4841000,-2436000
2007/05/28,0,651000,-2090000,-1439000
2007/05/29,0,1316000,-5371000,-4055000
2007/05/30,0,1020000,-1745428,-725428
2007/05/31,0,3003000,-7404667,-4401667
2007/06/01,0,3595000,-3712000,-117000
2007/06/04,0,883000,-1509000,-626000
2007/06/05,0,2435000,-2473000,-38000
2007/06/06,0,2232000,-5475000,-3243000
2007/06/07,0,1181000,-2175000,-994000
2007/06/08,0,2564000,-1327000,1237000
2007/06/11,0,241000,-379000,-138000
2007/06/12,0,1165000,-2647000,-1482000
2007/06/13,0,1154000,-1291000,-137000
2007/06/14,0,240000,-4548000,-4308000
2007/06/15,0,1278000,-594000,684000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,5763000,-2148000,3615000
2007/06/21,0,9662000,-3146000,6516000
2007/06/22,0,9675000,-3240000,6435000
2007/06/25,0,795000,-831000,-36000
2007/06/26,0,738000,-1376000,-638000
2007/06/27,0,2866000,-5820000,-2954000
2007/06/28,0,5285000,-9149000,-3864000
2007/06/29,0,2611000,-5972666,-3361666
2007/07/02,0,547000,-1450000,-903000
2007/07/03,0,989000,-853000,136000
2007/07/04,0,657000,-5005000,-4348000
2007/07/05,0,479000,-2061000,-1582000
2007/07/06,0,1136000,-2553000,-1417000
2007/07/09,0,4370000,-1247000,3123000
2007/07/10,0,5520000,-4565000,955000
2007/07/11,0,2538000,-503000,2035000
2007/07/12,0,315000,-4432000,-4117000
2007/07/13,0,2985000,-409000,2576000
2007/07/16,0,5784000,-2745000,3039000
2007/07/17,0,162000,-2689000,-2527000
2007/07/18,0,649000,-7756000,-7107000
2007/07/19,0,3842000,-6207000,-2365000
2007/07/20,0,2141000,-11350000,-9209000
2007/07/23,0,2332000,-10896000,-8564000
2007/07/24,0,2416000,-11247000,-8831000
