Date,Open,Buy,Sell,Total
2007/04/23,0,305000,-71000,234000
2007/04/24,0,348000,-20000,328000
2007/04/25,0,196000,-10000,186000
2007/04/26,0,1142000,-350000,792000
2007/04/27,0,418000,-273000,145000
2007/04/30,0,3000,-161000,-158000
2007/05/01,0,0,0,0
2007/05/02,0,293000,-50000,243000
2007/05/03,0,302000,-301000,1000
2007/05/04,0,807000,-395535,411465
2007/05/07,0,152000,-437000,-285000
2007/05/08,0,460000,-25000,435000
2007/05/09,0,390000,-210000,180000
2007/05/10,0,402000,-645000,-243000
2007/05/11,0,345000,-91000,254000
2007/05/14,0,509000,-902000,-393000
2007/05/15,0,50000,-415000,-365000
2007/05/16,0,0,-105000,-105000
2007/05/17,0,26000,-340000,-314000
2007/05/18,0,2000,-92000,-90000
2007/05/21,0,179000,-624000,-445000
2007/05/22,0,95000,-58000,37000
2007/05/23,0,28000,-160000,-132000
2007/05/24,0,506000,-309000,197000
2007/05/25,0,252000,-32000,220000
2007/05/28,0,22000,-139000,-117000
2007/05/29,0,471000,-237000,234000
2007/05/30,0,611000,-300000,311000
2007/05/31,0,604000,-151000,453000
2007/06/01,0,622000,-850000,-228000
2007/06/04,0,55000,-328000,-273000
2007/06/05,0,380000,-189000,191000
2007/06/06,0,75000,-189000,-114000
2007/06/07,0,155000,-115028,39972
2007/06/08,0,566000,-36000,530000
2007/06/11,0,574000,-74000,500000
2007/06/12,0,1130000,-1504000,-374000
2007/06/13,0,835000,-812000,23000
2007/06/14,0,393000,-479000,-86000
2007/06/15,0,220000,-174000,46000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,422000,-350000,72000
2007/06/21,0,75000,-827000,-752000
2007/06/22,0,478000,-236000,242000
2007/06/25,0,104000,-125000,-21000
2007/06/26,0,177000,-248000,-71000
2007/06/27,0,129000,-29000,100000
2007/06/28,0,245000,-269000,-24000
2007/06/29,0,121000,-283000,-162000
2007/07/02,0,108000,-493912,-385912
2007/07/03,0,237000,-251000,-14000
