Date,Open,Buy,Sell,Total
2007/01/02,0,0,-5000,-5000
2007/01/03,0,0,-9000,-9000
2007/01/04,0,0,-280000,-280000
2007/01/05,0,0,-50000,-50000
2007/01/08,0,0,-50000,-50000
2007/01/09,0,0,-60000,-60000
2007/01/10,0,1000,-6000,-5000
2007/01/11,0,2000,0,2000
2007/01/12,0,0,-6000,-6000
2007/01/15,0,0,0,0
2007/01/16,0,2000,-77000,-75000
2007/01/17,0,1000,0,1000
2007/01/18,0,0,0,0
2007/01/19,0,0,-2000,-2000
2007/01/22,0,9000,0,9000
2007/01/23,0,0,0,0
2007/01/24,0,6000,0,6000
2007/01/25,0,6000,0,6000
2007/01/26,0,0,0,0
2007/01/29,0,0,-1000,-1000
2007/01/30,0,21000,0,21000
2007/01/31,0,0,0,0
2007/02/01,0,0,0,0
2007/02/02,0,1000,0,1000
2007/02/05,0,12000,0,12000
2007/02/06,0,18000,0,18000
2007/02/07,0,0,0,0
2007/02/08,0,1000,0,1000
2007/02/09,0,0,0,0
2007/02/12,0,0,0,0
2007/02/13,0,0,0,0
2007/02/14,0,0,-10000,-10000
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,0,0,0
2007/02/27,0,75000,0,75000
2007/02/28,0,0,0,0
2007/03/01,0,0,0,0
2007/03/02,0,185000,0,185000
2007/03/05,0,0,-1000,-1000
2007/03/06,0,0,-4000,-4000
2007/03/07,0,0,-4000,-4000
2007/03/08,0,0,0,0
2007/03/09,0,0,0,0
2007/03/12,0,0,0,0
2007/03/13,0,60000,0,60000
2007/03/14,0,0,-5000,-5000
2007/03/15,0,0,0,0
2007/03/16,0,0,0,0
2007/03/19,0,0,-742,-742
2007/03/20,0,0,-3000,-3000
2007/03/21,0,70000,-1000,69000
2007/03/22,0,90000,0,90000
2007/03/23,0,180000,0,180000
2007/03/26,0,1000,0,1000
2007/03/27,0,0,0,0
2007/03/28,0,0,0,0
2007/03/29,0,0,0,0
2007/03/30,0,0,-4000,-4000
2007/04/02,0,0,-7000,-7000
2007/04/03,0,73000,0,73000
2007/04/04,0,0,0,0
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,0,-1000,-1000
2007/04/10,0,0,0,0
2007/04/11,0,87000,0,87000
2007/04/12,0,26000,-2000,24000
2007/04/13,0,30000,-1000,29000
2007/04/16,0,0,-5000,-5000
2007/04/17,0,30000,0,30000
2007/04/18,0,20000,0,20000
2007/04/19,0,100000,0,100000
2007/04/20,0,20000,0,20000
2007/04/23,0,1000,0,1000
2007/04/24,0,5000,-6000,-1000
2007/04/25,0,55000,0,55000
2007/04/26,0,13000,0,13000
2007/04/27,0,13000,0,13000
2007/04/30,0,15000,0,15000
2007/05/01,0,0,0,0
2007/05/02,0,25000,0,25000
2007/05/03,0,15000,0,15000
2007/05/04,0,0,-18000,-18000
2007/05/07,0,0,0,0
2007/05/08,0,0,0,0
2007/05/09,0,10000,0,10000
2007/05/10,0,0,-3000,-3000
2007/05/11,0,50000,0,50000
2007/05/14,0,15000,0,15000
2007/05/15,0,17000,0,17000
2007/05/16,0,10000,-4000,6000
2007/05/17,0,0,-1000,-1000
2007/05/18,0,23000,0,23000
2007/05/21,0,0,0,0
2007/05/22,0,1000,0,1000
2007/05/23,0,5000,0,5000
2007/05/24,0,10000,0,10000
2007/05/25,0,33000,0,33000
2007/05/28,0,0,0,0
2007/05/29,0,0,0,0
2007/05/30,0,0,-130000,-130000
2007/05/31,0,50000,0,50000
2007/06/01,0,10000,0,10000
2007/06/04,0,0,0,0
2007/06/05,0,35000,-5000,30000
2007/06/06,0,1000,0,1000
