Date,Open,Buy,Sell,Total
2007/01/02,0,273000,-245946,27054
2007/01/03,0,341000,-1881573,-1540573
2007/01/04,0,121000,-1501000,-1380000
2007/01/05,0,1062000,-1870000,-808000
2007/01/08,0,293000,-1009993,-716993
2007/01/09,0,662000,-904285,-242285
2007/01/10,0,255000,-715000,-460000
2007/01/11,0,169000,-899000,-730000
2007/01/12,0,155000,-131000,24000
2007/01/15,0,263000,-227000,36000
2007/01/16,0,544000,-149000,395000
2007/01/17,0,515000,-242000,273000
2007/01/18,0,363000,-226000,137000
2007/01/19,0,155000,-77000,78000
2007/01/22,0,1412000,-432000,980000
2007/01/23,0,889000,-785000,104000
2007/01/24,0,622000,-450000,172000
2007/01/25,0,308000,-203000,105000
2007/01/26,0,385000,-443425,-58425
2007/01/29,0,732000,-439000,293000
2007/01/30,0,626147,-417000,209147
2007/01/31,0,877000,-652200,224800
2007/02/01,0,480000,-276000,204000
2007/02/02,0,495000,-48000,447000
2007/02/05,0,253000,-62000,191000
2007/02/06,0,1520000,-1242000,278000
2007/02/07,0,138000,-89000,49000
2007/02/08,0,7554000,-6711000,843000
2007/02/09,0,1128000,-464000,664000
2007/02/12,0,562000,-117000,445000
2007/02/13,0,1160000,-114000,1046000
2007/02/14,0,491000,-324681,166319
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,827000,-616000,211000
2007/02/27,0,1545000,-366000,1179000
2007/02/28,0,0,0,0
2007/03/01,0,478000,-1261000,-783000
2007/03/02,0,967000,-1043000,-76000
2007/03/05,0,868000,-938000,-70000
2007/03/06,0,1239000,-1084700,154300
2007/03/07,0,477000,-1054585,-577585
2007/03/08,0,504000,-518700,-14700
2007/03/09,0,361000,-405000,-44000
2007/03/12,0,263000,-83000,180000
2007/03/13,0,78000,-291000,-213000
