Date,Open,Buy,Sell,Total
2007/04/23,0,1328000,-593000,735000
2007/04/24,0,520000,-1972000,-1452000
2007/04/25,0,1164000,-555000,609000
2007/04/26,0,334000,-1303000,-969000
2007/04/27,0,370000,-2096000,-1726000
2007/04/30,0,580000,-307000,273000
2007/05/01,0,0,0,0
2007/05/02,0,103000,-2693452,-2590452
2007/05/03,0,263000,-508000,-245000
2007/05/04,0,1391000,-315,1390685
2007/05/07,0,1067000,-97000,970000
2007/05/08,0,1141000,-668000,473000
2007/05/09,0,321000,-411000,-90000
2007/05/10,0,218000,-72000,146000
2007/05/11,0,395000,-816000,-421000
2007/05/14,0,107000,-606000,-499000
2007/05/15,0,1052000,-155000,897000
2007/05/16,0,1042000,-113000,929000
2007/05/17,0,3528000,-787000,2741000
2007/05/18,0,2041000,-709000,1332000
2007/05/21,0,1316000,-180000,1136000
2007/05/22,0,2550000,-103000,2447000
2007/05/23,0,5375000,-225000,5150000
2007/05/24,0,547000,-202000,345000
2007/05/25,0,3318000,-309000,3009000
2007/05/28,0,187000,-1426000,-1239000
2007/05/29,0,564000,-762000,-198000
2007/05/30,0,1037000,-538000,499000
2007/05/31,0,2258000,-517000,1741000
2007/06/01,0,4662000,-917299,3744701
2007/06/04,0,4585000,-680447,3904553
2007/06/05,0,2552000,-513000,2039000
2007/06/06,0,6879000,-789000,6090000
2007/06/07,0,4666000,-1431000,3235000
2007/06/08,0,813000,-8702000,-7889000
2007/06/11,0,150000,-2502000,-2352000
2007/06/12,0,299000,-5549000,-5250000
2007/06/13,0,538000,-1141000,-603000
2007/06/14,0,73001,-2696000,-2622999
2007/06/15,0,701000,-3360701,-2659701
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,1576000,-3824000,-2248000
2007/06/21,0,2251000,-7678000,-5427000
2007/06/22,0,778000,-2213000,-1435000
2007/06/25,0,329000,-860000,-531000
2007/06/26,0,1041000,-1575000,-534000
2007/06/27,0,331000,-2632000,-2301000
2007/06/28,0,180000,-2352000,-2172000
2007/06/29,0,40000,-2092000,-2052000
2007/07/02,0,54000,-1747000,-1693000
2007/07/03,0,412000,-1980000,-1568000
2007/07/04,0,1375000,-2123000,-748000
2007/07/05,0,18750,-226113,-207363
2007/07/06,0,89860,-2460947,-2371087
2007/07/09,0,901000,-631747,269253
2007/07/10,0,276000,-576249,-300249
2007/07/11,0,435000,-1193513,-758513
2007/07/12,0,224486,-1666997,-1442511
2007/07/13,0,891000,-2024816,-1133816
2007/07/16,0,96000,-1216399,-1120399
2007/07/17,0,333000,-1202349,-869349
2007/07/18,0,25001,-1442000,-1416999
2007/07/19,0,701000,-1193720,-492720
2007/07/20,0,633000,-2139256,-1506256
2007/07/23,0,297000,-2523094,-2226094
2007/07/24,0,219000,-3413599,-3194599
2007/07/25,0,474000,-1038000,-564000
2007/07/26,0,559000,-1391416,-832416
2007/07/27,0,1252000,-2465000,-1213000
2007/07/30,0,1166000,-1722540,-556540
2007/07/31,0,120000,-2319000,-2199000
2007/08/01,0,580000,-1444000,-864000
2007/08/02,0,1926000,-1281914,644086
2007/08/03,0,494000,-3227219,-2733219
2007/08/06,0,112000,-140000,-28000
2007/08/07,0,119000,-1026000,-907000
2007/08/08,0,503000,-2880000,-2377000
2007/08/09,0,303000,-2482515,-2179515
2007/08/10,0,34000,-1695000,-1661000
2007/08/13,0,128000,-855000,-727000
2007/08/14,0,0,-2864500,-2864500
2007/08/15,0,623000,-185000,438000
2007/08/16,0,3559000,-961000,2598000
2007/08/17,0,2511000,-1281000,1230000
2007/08/20,0,826000,-2695249,-1869249
2007/08/21,0,303000,-5574956,-5271956
2007/08/22,0,345000,-968000,-623000
2007/08/23,0,166000,-3410000,-3244000
2007/08/24,0,1024000,-1553000,-529000
2007/08/27,0,64000,-1447000,-1383000
2007/08/28,0,109000,-685000,-576000
2007/08/29,0,218000,-125000,93000
2007/08/30,0,154000,-769000,-615000
2007/08/31,0,342000,-578000,-236000
2007/09/03,0,62000,-1163000,-1101000
2007/09/04,0,213000,-1509000,-1296000
2007/09/05,0,141000,-326000,-185000
2007/09/06,0,131000,-300000,-169000
2007/09/07,0,179000,-411000,-232000
2007/09/10,0,384000,-433000,-49000
2007/09/11,0,189000,-123000,66000
2007/09/12,0,273000,-562000,-289000
2007/09/13,0,57000,-807000,-750000
2007/09/14,0,590000,-46000,544000
2007/09/17,0,372000,-399000,-27000
2007/09/18,0,0,0,0
2007/09/19,0,175000,-582000,-407000
2007/09/20,0,663000,-105000,558000
2007/09/21,0,1913000,-120000,1793000
