Date,Open,Buy,Sell,Total
2007/01/02,0,0,-250000,-250000
2007/01/03,0,0,-135,-135
2007/01/04,0,69000,-276000,-207000
2007/01/05,0,0,-121489,-121489
2007/01/08,0,0,0,0
2007/01/09,0,0,0,0
2007/01/10,0,1000,0,1000
2007/01/11,0,5000,0,5000
2007/01/12,0,122000,0,122000
2007/01/15,0,0,-40344,-40344
2007/01/16,0,319000,0,319000
2007/01/17,0,15000,0,15000
2007/01/18,0,0,-5000,-5000
2007/01/19,0,0,-204000,-204000
2007/01/22,0,27000,-2000,25000
2007/01/23,0,0,-30000,-30000
2007/01/24,0,18000,0,18000
2007/01/25,0,9000,0,9000
2007/01/26,0,0,0,0
2007/01/29,0,0,-2000,-2000
2007/01/30,0,74000,0,74000
2007/01/31,0,90000,0,90000
2007/02/01,0,120000,-53000,67000
2007/02/02,0,3000,0,3000
2007/02/05,0,33000,-2000,31000
2007/02/06,0,78000,0,78000
2007/02/07,0,0,0,0
2007/02/08,0,3000,0,3000
2007/02/09,0,144000,0,144000
2007/02/12,0,0,0,0
2007/02/13,0,0,0,0
2007/02/14,0,0,-2000,-2000
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,10000,0,10000
2007/02/27,0,300000,-21000,279000
2007/02/28,0,0,0,0
2007/03/01,0,8000,0,8000
2007/03/02,0,0,-90000,-90000
2007/03/05,0,0,0,0
2007/03/06,0,47000,-100000,-53000
2007/03/07,0,0,0,0
2007/03/08,0,0,-270000,-270000
2007/03/09,0,0,-1000,-1000
2007/03/12,0,10000,-1000,9000
2007/03/13,0,0,-1000,-1000
2007/03/14,0,0,0,0
2007/03/15,0,0,0,0
2007/03/16,0,0,-3000,-3000
2007/03/19,0,1000,0,1000
2007/03/20,0,0,-11000,-11000
2007/03/21,0,0,-16000,-16000
2007/03/22,0,0,-8000,-8000
2007/03/23,0,0,-25000,-25000
2007/03/26,0,0,0,0
2007/03/27,0,1000,0,1000
2007/03/28,0,0,-110000,-110000
2007/03/29,0,0,-101000,-101000
2007/03/30,0,0,-2000,-2000
2007/04/02,0,0,0,0
2007/04/03,0,1140000,0,1140000
2007/04/04,0,0,-1000,-1000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,0,-52000,-52000
2007/04/10,0,0,-2000,-2000
2007/04/11,0,1000,-150000,-149000
2007/04/12,0,0,-2000,-2000
2007/04/13,0,0,-3000,-3000
2007/04/16,0,0,0,0
2007/04/17,0,7000,-100000,-93000
2007/04/18,0,0,0,0
2007/04/19,0,3000,0,3000
2007/04/20,0,0,-44000,-44000
2007/04/23,0,5000,0,5000
2007/04/24,0,16000,0,16000
2007/04/25,0,0,0,0
2007/04/26,0,0,0,0
2007/04/27,0,0,0,0
2007/04/30,0,0,0,0
2007/05/01,0,0,0,0
2007/05/02,0,18000,0,18000
2007/05/03,0,14000,0,14000
2007/05/04,0,0,0,0
2007/05/07,0,0,0,0
2007/05/08,0,0,-1000,-1000
2007/05/09,0,0,0,0
2007/05/10,0,40000,-9000,31000
2007/05/11,0,0,-7000,-7000
2007/05/14,0,0,-322000,-322000
2007/05/15,0,22000,-1000,21000
2007/05/16,0,0,-3000,-3000
2007/05/17,0,0,-3000,-3000
2007/05/18,0,0,-5000,-5000
2007/05/21,0,0,-14000,-14000
2007/05/22,0,6000,0,6000
2007/05/23,0,0,-62000,-62000
2007/05/24,0,0,0,0
2007/05/25,0,1000,0,1000
2007/05/28,0,0,0,0
2007/05/29,0,0,0,0
2007/05/30,0,0,-100000,-100000
2007/05/31,0,90000,0,90000
2007/06/01,0,0,0,0
2007/06/04,0,1000,-1045407,-1044407
2007/06/05,0,130000,-52000,78000
2007/06/06,0,5000,0,5000
2007/06/07,0,0,0,0
2007/06/08,0,0,0,0
2007/06/11,0,0,0,0
2007/06/12,0,2000,0,2000
2007/06/13,0,0,0,0
2007/06/14,0,0,-4000,-4000
2007/06/15,0,143000,0,143000
2007/06/18,0,0,0,0
2007/06/19,0,0,0,0
2007/06/20,0,0,-1000,-1000
2007/06/21,0,0,-3000,-3000
2007/06/22,0,0,0,0
2007/06/25,0,0,-495000,-495000
2007/06/26,0,0,0,0
2007/06/27,0,0,0,0
2007/06/28,0,0,0,0
2007/06/29,0,1000,0,1000
2007/07/02,0,0,0,0
2007/07/03,0,0,0,0
2007/07/04,0,2000,0,2000
2007/07/05,0,1067000,-54000,1013000
2007/07/06,0,1171000,0,1171000
2007/07/09,0,1111000,0,1111000
2007/07/10,0,1000,0,1000
2007/07/11,0,6000,-30000,-24000
2007/07/12,0,1389000,-3000,1386000
2007/07/13,0,0,0,0
2007/07/16,0,847000,0,847000
2007/07/17,0,0,0,0
2007/07/18,0,0,0,0
2007/07/19,0,0,0,0
2007/07/20,0,0,0,0
2007/07/23,0,0,0,0
2007/07/24,0,0,0,0
2007/07/25,0,0,0,0
2007/07/26,0,1361000,-1102009,258991
2007/07/27,0,8000,-35000,-27000
2007/07/30,0,0,0,0
2007/07/31,0,0,-1000,-1000
2007/08/01,0,94000,-94000,0
2007/08/02,0,2000,0,2000
2007/08/03,0,0,0,0
2007/08/06,0,9000,0,9000
2007/08/07,0,12000,0,12000
2007/08/08,0,38000,0,38000
2007/08/09,0,0,0,0
2007/08/10,0,0,-14700,-14700
2007/08/13,0,0,0,0
2007/08/14,0,9000,-58000,-49000
2007/08/15,0,5000,0,5000
2007/08/16,0,8000,0,8000
2007/08/17,0,86000,0,86000
2007/08/20,0,6000,0,6000
2007/08/21,0,0,0,0
2007/08/22,0,71000,0,71000
2007/08/23,0,0,0,0
2007/08/24,0,0,0,0
