Date,Open,Buy,Sell,Total
2007/01/02,0,12000,-1000,11000
2007/01/03,0,12000,0,12000
2007/01/04,0,6000,-7000,-1000
2007/01/05,0,0,0,0
2007/01/08,0,0,-1920,-1920
2007/01/09,0,0,0,0
2007/01/10,0,0,-2000,-2000
2007/01/11,0,0,0,0
2007/01/12,0,0,0,0
2007/01/15,0,0,-5000,-5000
2007/01/16,0,0,-166000,-166000
2007/01/17,0,0,-6000,-6000
2007/01/18,0,3000,-4000,-1000
2007/01/19,0,2000,0,2000
2007/01/22,0,2000,-6000,-4000
2007/01/23,0,0,-1000,-1000
2007/01/24,0,9000,0,9000
2007/01/25,0,1000,0,1000
2007/01/26,0,0,-11000,-11000
2007/01/29,0,2000,0,2000
2007/01/30,0,0,0,0
2007/01/31,0,2000,0,2000
2007/02/01,0,3000,0,3000
2007/02/02,0,1000,0,1000
2007/02/05,0,159000,-2000,157000
2007/02/06,0,4000,0,4000
2007/02/07,0,0,-3000,-3000
2007/02/08,0,0,0,0
2007/02/09,0,78000,0,78000
2007/02/12,0,416000,-57000,359000
2007/02/13,0,413000,-40000,373000
2007/02/14,0,120000,0,120000
2007/02/15,0,0,0,0
2007/02/16,0,0,0,0
2007/02/19,0,0,0,0
2007/02/20,0,0,0,0
2007/02/21,0,0,0,0
2007/02/22,0,0,0,0
2007/02/23,0,0,0,0
2007/02/26,0,110000,-3000,107000
2007/02/27,0,70000,-8000,62000
2007/02/28,0,0,0,0
2007/03/01,0,91000,-21000,70000
2007/03/02,0,90000,0,90000
2007/03/05,0,171000,-27000,144000
2007/03/06,0,35000,0,35000
2007/03/07,0,89000,-68000,21000
2007/03/08,0,66000,-23000,43000
2007/03/09,0,63000,0,63000
2007/03/12,0,85000,0,85000
2007/03/13,0,32000,0,32000
2007/03/14,0,75000,-3000,72000
2007/03/15,0,107000,0,107000
2007/03/16,0,67000,0,67000
2007/03/19,0,38000,0,38000
2007/03/20,0,0,0,0
2007/03/21,0,35000,0,35000
2007/03/22,0,65000,-2000,63000
2007/03/23,0,88000,0,88000
2007/03/26,0,2000,-30000,-28000
2007/03/27,0,1000,-3000,-2000
2007/03/28,0,0,-11000,-11000
2007/03/29,0,0,-12000,-12000
2007/03/30,0,2000,0,2000
2007/04/02,0,205000,0,205000
2007/04/03,0,514000,-1000,513000
2007/04/04,0,294000,-1000,293000
2007/04/05,0,0,0,0
2007/04/06,0,0,0,0
2007/04/09,0,204000,0,204000
