"106年05月25日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="058200","啟碁元富6A購01  ","0","0","0","1,183,000","65,000","1,118,000","1,183,000","65,000","1,118,000",
="00631L","元大台灣50正2   ","0","336,000","-336,000","1,640,000","215,000","1,425,000","1,640,000","551,000","1,089,000",
="057282","啟碁國泰68購01  ","0","0","0","1,360,000","291,000","1,069,000","1,360,000","291,000","1,069,000",
="059321","敬鵬永豐6A購01  ","0","0","0","1,122,000","75,000","1,047,000","1,122,000","75,000","1,047,000",
="055188","億豐國泰68購01  ","0","0","0","1,231,000","200,000","1,031,000","1,231,000","200,000","1,031,000",
="08722P","和碩元大6A售01  ","0","0","0","1,047,000","21,000","1,026,000","1,047,000","21,000","1,026,000",
="03131P","台積電群益6B售10","0","0","0","1,048,000","25,000","1,023,000","1,048,000","25,000","1,023,000",
="08171P","大立光凱基68售13","0","0","0","1,101,000","85,000","1,016,000","1,101,000","85,000","1,016,000",
="058135","和碩統一69購01  ","0","0","0","1,455,000","440,000","1,015,000","1,455,000","440,000","1,015,000",
"2891  ","中信金          ","22,000","331,000","-309,000","1,434,000","116,000","1,318,000","1,456,000","447,000","1,009,000",
="058315","聯發科統一6B購02","0","0","0","3,668,000","2,663,000","1,005,000","3,668,000","2,663,000","1,005,000",
="058321","大成元富6A購01  ","0","0","0","1,277,000","278,000","999,000","1,277,000","278,000","999,000",
="054145","上証2X元大66購05","0","0","0","998,000","0","998,000","998,000","0","998,000",
="056127","元上證富邦67購01","0","0","0","998,000","0","998,000","998,000","0","998,000",
="058742","南茂國泰6A購01  ","0","0","0","1,597,000","611,000","986,000","1,597,000","611,000","986,000",
="059450","華新科元大6A購02","0","0","0","1,014,000","30,000","984,000","1,014,000","30,000","984,000",
="058154","華新科元大69購03","0","0","0","1,090,000","114,000","976,000","1,090,000","114,000","976,000",
="053243","新日興統一67購01","0","0","0","986,000","23,000","963,000","986,000","23,000","963,000",
"1326  ","台化            ","45,000","6,000","39,000","925,000","8,000","917,000","970,000","14,000","956,000",
"2345  ","智邦            ","183,000","54,000","129,000","970,000","165,000","805,000","1,153,000","219,000","934,000",
="057242","和碩富邦69購01  ","0","0","0","933,000","0","933,000","933,000","0","933,000",
="00636 ","國泰中國A50     ","10,000","0","10,000","1,814,000","901,000","913,000","1,824,000","901,000","923,000",
="056902","訊芯元大68購01  ","0","0","0","1,127,000","207,000","920,000","1,127,000","207,000","920,000",
="08050P","大立光中信68售05","0","0","0","1,040,000","120,000","920,000","1,040,000","120,000","920,000",
="03365P","和大群益6B售04  ","0","0","0","1,074,000","158,000","916,000","1,074,000","158,000","916,000",
="056516","聯發科永豐69購01","0","0","0","1,153,000","237,000","916,000","1,153,000","237,000","916,000",
="056907","綠悅元大69購01  ","0","0","0","900,000","0","900,000","900,000","0","900,000",
="058939","寶滬深第一74購01","0","0","0","1,300,000","400,000","900,000","1,300,000","400,000","900,000",
="060372","京鼎國泰6B購02  ","0","0","0","922,000","24,000","898,000","922,000","24,000","898,000",
="057978","上銀凱基69購02  ","0","0","0","991,000","94,000","897,000","991,000","94,000","897,000",
="03171P","亞光元富6C售01  ","0","0","0","893,000","0","893,000","893,000","0","893,000",
"2454  ","聯發科          ","270,000","146,000","124,000","1,672,000","912,000","760,000","1,942,000","1,058,000","884,000",
="060299","GIS國泰6C購05   ","0","0","0","1,002,000","120,000","882,000","1,002,000","120,000","882,000",
="055008","聯發科統一67購02","0","0","0","1,366,000","485,000","881,000","1,366,000","485,000","881,000",
="060469","GIS統一6B購03   ","0","0","0","2,566,000","1,690,000","876,000","2,566,000","1,690,000","876,000",
="07501P","宏達電元大67售05","0","0","0","982,000","110,000","872,000","982,000","110,000","872,000",
="058733","乙盛國泰6B購01  ","0","0","0","951,000","90,000","861,000","951,000","90,000","861,000",
"2882  ","國泰金          ","714,000","427,000","287,000","566,000","7,000","559,000","1,280,000","434,000","846,000",
="059177","聯發科元大6A購03","0","0","0","2,410,000","1,567,000","843,000","2,410,000","1,567,000","843,000",
="051956","美律日盛66購01  ","0","0","0","840,000","0","840,000","840,000","0","840,000",
="08764P","GIS群益6A售01   ","0","0","0","836,000","0","836,000","836,000","0","836,000",
="006205","富邦上証        ","70,000","180,000","-110,000","1,175,000","235,000","940,000","1,245,000","415,000","830,000",
="058465","百和國泰6B購01  ","0","0","0","848,000","19,000","829,000","848,000","19,000","829,000",
="057046","臺股指兆豐68購06","0","0","0","888,000","60,000","828,000","888,000","60,000","828,000",
"2884  ","玉山金          ","2,000","0","2,000","826,000","0","826,000","828,000","0","828,000",
="056124","聯發科國泰68購01","0","0","0","1,170,000","346,000","824,000","1,170,000","346,000","824,000",
"1314  ","中石化          ","60,000","3,000","57,000","948,000","182,000","766,000","1,008,000","185,000","823,000",
="059775","國巨元富6C購01  ","0","0","0","1,052,000","239,000","813,000","1,052,000","239,000","813,000",
="07114P","大同群益66售01  ","0","0","0","808,000","0","808,000","808,000","0","808,000",
="060099","京鼎凱基6B購01  ","0","0","0","1,357,000","553,000","804,000","1,357,000","553,000","804,000",
="053337","新日興統一67購02","0","0","0","1,060,000","258,000","802,000","1,060,000","258,000","802,000",
="059087","國巨日盛6B購01  ","0","0","0","837,000","36,000","801,000","837,000","36,000","801,000",
="059681","友達永豐6B購02  ","0","0","0","799,000","0","799,000","799,000","0","799,000",
="053970","上証2X凱基65購01","0","0","0","797,000","0","797,000","797,000","0","797,000",
="08793P","上銀統一6A售02  ","0","0","0","813,000","30,000","783,000","813,000","30,000","783,000",
="056177","臺股指元大69購15","0","0","0","810,000","34,000","776,000","810,000","34,000","776,000",
="060470","和大統一6C購01  ","0","0","0","979,000","206,000","773,000","979,000","206,000","773,000",
="03018P","國巨群益6B售04  ","0","0","0","890,000","119,000","771,000","890,000","119,000","771,000",
="055327","FB上証群益68購01","0","0","0","779,000","9,000","770,000","779,000","9,000","770,000",
="058287","樺漢統一6B購02  ","0","0","0","1,307,000","549,000","758,000","1,307,000","549,000","758,000",
="060373","京鼎國泰71購01  ","0","0","0","1,286,000","534,000","752,000","1,286,000","534,000","752,000",
="08129P","臺股指群益68售09","0","0","0","750,000","0","750,000","750,000","0","750,000",
="056810","華新宏遠68購01  ","0","0","0","1,386,000","646,000","740,000","1,386,000","646,000","740,000",
="08571P","GIS元大69售06   ","0","0","0","1,000,000","260,000","740,000","1,000,000","260,000","740,000",
="060283","燁輝凱基6B購01  ","0","0","0","1,317,000","581,000","736,000","1,317,000","581,000","736,000",
="060300","GIS國泰72購01   ","0","0","0","963,000","229,000","734,000","963,000","229,000","734,000",
="03279B","臺股指群益66熊25","0","0","0","726,000","0","726,000","726,000","0","726,000",
="058943","和大元大6B購01  ","0","0","0","1,066,000","346,000","720,000","1,066,000","346,000","720,000",
="057715","葡萄王群益69購04","0","0","0","712,000","0","712,000","712,000","0","712,000",
"1310  ","台苯            ","323,000","10,000","313,000","481,000","95,000","386,000","804,000","105,000","699,000",
="060667","GIS元大6B購07   ","0","0","0","867,000","171,000","696,000","867,000","171,000","696,000",
"1301  ","台塑            ","740,000","104,000","636,000","68,000","9,000","59,000","808,000","113,000","695,000",
="059979","GIS永豐6C購01   ","0","0","0","946,000","255,000","691,000","946,000","255,000","691,000",
"2382  ","廣達            ","558,000","1,000","557,000","227,000","94,000","133,000","785,000","95,000","690,000",
"2103  ","台橡            ","127,000","1,000","126,000","647,000","85,000","562,000","774,000","86,000","688,000",
="057094","訊芯凱基68購01  ","0","0","0","1,356,000","670,000","686,000","1,356,000","670,000","686,000",
="03180P","GIS元大6B售05   ","0","0","0","1,851,000","1,175,000","676,000","1,851,000","1,175,000","676,000",
"1909  ","榮成            ","101,000","1,000","100,000","774,000","199,000","575,000","875,000","200,000","675,000",
="059032","東陽元大6B購01  ","0","0","0","1,470,000","796,000","674,000","1,470,000","796,000","674,000",
="055571","東聯元大67購01  ","0","0","0","778,000","106,000","672,000","778,000","106,000","672,000",
="054592","訊芯統一68購01  ","0","0","0","688,000","19,000","669,000","688,000","19,000","669,000",
="056049","聯發科富邦6A購02","0","0","0","1,041,000","374,000","667,000","1,041,000","374,000","667,000",
="058274","敬鵬國泰69購01  ","0","0","0","673,000","10,000","663,000","673,000","10,000","663,000",
="057090","台積電凱基68購03","0","0","0","658,000","0","658,000","658,000","0","658,000",
="03152P","GIS群益6B售02   ","0","0","0","652,000","0","652,000","652,000","0","652,000",
="057621","聯電群益6B購01  ","0","0","0","795,000","143,000","652,000","795,000","143,000","652,000",
="057384","T50反1富邦6B購01","0","0","0","706,000","55,000","651,000","706,000","55,000","651,000",
="07739P","中壽群益67售03  ","0","0","0","650,000","0","650,000","650,000","0","650,000",
"1101  ","台泥            ","534,000","0","534,000","116,000","0","116,000","650,000","0","650,000",
"1305  ","華夏            ","248,000","0","248,000","410,000","11,000","399,000","658,000","11,000","647,000",
="058031","聯發科兆豐69購03","0","0","0","741,000","96,000","645,000","741,000","96,000","645,000",
="059031","和大元大6B購02  ","0","0","0","1,102,000","457,000","645,000","1,102,000","457,000","645,000",
"1904  ","正隆            ","0","1,000","-1,000","645,000","0","645,000","645,000","1,000","644,000",
="059051","群創群益6A購01  ","0","0","0","1,501,000","866,000","635,000","1,501,000","866,000","635,000",
="058888","華邦電永豐6B購01","0","0","0","917,000","283,000","634,000","917,000","283,000","634,000",
="058817","中租康和6A購01  ","0","0","0","681,000","50,000","631,000","681,000","50,000","631,000",
="058051","和碩國泰6A購01  ","0","0","0","744,000","116,000","628,000","744,000","116,000","628,000",
"2303  ","聯電            ","54,000","1,000","53,000","911,000","336,000","575,000","965,000","337,000","628,000",
="059188","燁輝群益6A購01  ","0","0","0","719,000","93,000","626,000","719,000","93,000","626,000",
="057564","宏碁元大69購01  ","0","0","0","1,096,000","471,000","625,000","1,096,000","471,000","625,000",
="059438","鈺齊國泰6B購01  ","0","0","0","777,000","155,000","622,000","777,000","155,000","622,000",
="055393","江申凱基68購01  ","0","0","0","622,000","2,000","620,000","622,000","2,000","620,000",
="059800","中租元大6B購01  ","0","0","0","967,000","348,000","619,000","967,000","348,000","619,000",
="054017","新光金日盛65購01","0","0","0","605,000","0","605,000","605,000","0","605,000",
="056913","聯詠元大68購01  ","0","0","0","605,000","0","605,000","605,000","0","605,000",
="057473","台積電富邦6A購02","0","0","0","600,000","0","600,000","600,000","0","600,000",
="059011","宏達電國泰6B購02","0","0","0","604,000","4,000","600,000","604,000","4,000","600,000",
="060038","啟碁元大6B購02  ","0","0","0","837,000","241,000","596,000","837,000","241,000","596,000",
="055971","新日興永豐68購01","0","0","0","1,079,000","484,000","595,000","1,079,000","484,000","595,000",
"2892  ","第一金          ","603,000","1,000","602,000","0","11,000","-11,000","603,000","12,000","591,000",
="060507","康控永豐6B購02  ","0","0","0","600,000","10,000","590,000","600,000","10,000","590,000",
="058526","啟碁凱基6A購01  ","0","0","0","957,000","370,000","587,000","957,000","370,000","587,000",
="058127","英業達凱基69購01","0","0","0","611,000","25,000","586,000","611,000","25,000","586,000",
="056549","聯發科元富68購01","0","0","0","1,337,000","752,000","585,000","1,337,000","752,000","585,000",
="059731","訊芯凱基6B購01  ","0","0","0","821,000","236,000","585,000","821,000","236,000","585,000",
="059983","中租統一6B購01  ","0","0","0","897,000","317,000","580,000","897,000","317,000","580,000",
="059795","和碩群益6B購01  ","0","0","0","603,000","25,000","578,000","603,000","25,000","578,000",
="057866","新日興永豐6A購01","0","0","0","654,000","78,000","576,000","654,000","78,000","576,000",
="059552","鴻海元大6C購02  ","0","0","0","1,686,000","1,110,000","576,000","1,686,000","1,110,000","576,000",
="060528","南亞科凱基6B購03","0","0","0","587,000","11,000","576,000","587,000","11,000","576,000",
="055128","新日興群益68購01","0","0","0","709,000","135,000","574,000","709,000","135,000","574,000",
="056570","樺漢統一69購02  ","0","0","0","643,000","72,000","571,000","643,000","72,000","571,000",
="057650","華新兆豐6A購01  ","0","0","0","570,000","0","570,000","570,000","0","570,000",
"2337  ","旺宏            ","700,000","130,000","570,000","0","0","0","700,000","130,000","570,000",
="059809","綠悅元大6C購01  ","0","0","0","630,000","66,000","564,000","630,000","66,000","564,000",
="058858","京鼎凱基6C購01  ","0","0","0","698,000","135,000","563,000","698,000","135,000","563,000",
="054590","南亞科統一67購01","0","0","0","750,000","189,000","561,000","750,000","189,000","561,000",
="054217","聯發科國票67購01","0","0","0","570,000","10,000","560,000","570,000","10,000","560,000",
="057827","百和統一6C購01  ","0","0","0","559,000","0","559,000","559,000","0","559,000",
="060242","乙盛永豐6B購01  ","0","0","0","617,000","61,000","556,000","617,000","61,000","556,000",
="058718","啟碁國票6B購01  ","0","0","0","628,000","73,000","555,000","628,000","73,000","555,000",
="059545","啟碁元大6A購02  ","0","0","0","1,099,000","544,000","555,000","1,099,000","544,000","555,000",
="057177","燁輝國泰69購01  ","0","0","0","666,000","112,000","554,000","666,000","112,000","554,000",
="059488","群創兆豐6A購04  ","0","0","0","1,059,000","507,000","552,000","1,059,000","507,000","552,000",
="055704","英業達元富68購01","0","0","0","676,000","125,000","551,000","676,000","125,000","551,000",
="057072","大成元富68購01  ","0","0","0","586,000","35,000","551,000","586,000","35,000","551,000",
="059845","國巨永豐6C購01  ","0","0","0","662,000","115,000","547,000","662,000","115,000","547,000",
="056970","燁輝元富68購02  ","0","0","0","750,000","206,000","544,000","750,000","206,000","544,000",
="052260","上証2X凱基66購05","0","0","0","542,000","0","542,000","542,000","0","542,000",
="055003","微星日盛66購03  ","0","0","0","571,000","30,000","541,000","571,000","30,000","541,000",
="058544","宏達電元大6C購01","0","0","0","680,000","140,000","540,000","680,000","140,000","540,000",
="058332","宏達電元大69購05","0","0","0","1,051,000","512,000","539,000","1,051,000","512,000","539,000",
="058618","中租凱基6A購02  ","0","0","0","1,337,000","799,000","538,000","1,337,000","799,000","538,000",
="059828","隆達國泰6C購02  ","0","0","0","798,000","264,000","534,000","798,000","264,000","534,000",
="08084P","TPK凱基69售02   ","0","0","0","574,000","40,000","534,000","574,000","40,000","534,000",
="058798","中租富邦6C購01  ","0","0","0","612,000","81,000","531,000","612,000","81,000","531,000",
="060215","燁輝元大6C購01  ","0","0","0","751,000","221,000","530,000","751,000","221,000","530,000",
="058098","燁輝凱基69購01  ","0","0","0","528,000","0","528,000","528,000","0","528,000",
="058136","南亞科統一6C購01","0","0","0","939,000","413,000","526,000","939,000","413,000","526,000",
="058713","和碩國票6B購01  ","0","0","0","714,000","189,000","525,000","714,000","189,000","525,000",
="053776","聯發科元大67購01","0","0","0","529,000","9,000","520,000","529,000","9,000","520,000",
="059290","台積電凱基6A購03","0","0","0","588,000","70,000","518,000","588,000","70,000","518,000",
="057542","新日興兆豐6A購01","0","0","0","696,000","179,000","517,000","696,000","179,000","517,000",
="059897","康控元大6B購02  ","0","0","0","535,000","21,000","514,000","535,000","21,000","514,000",
="03078P","訊芯凱基6B售03  ","0","0","0","533,000","20,000","513,000","533,000","20,000","513,000",
="060334","鈺齊永豐6B購01  ","0","0","0","525,000","13,000","512,000","525,000","13,000","512,000",
="055861","聯鈞國票69購01  ","0","0","0","711,000","200,000","511,000","711,000","200,000","511,000",
="06912P","臺股指統一66售01","0","0","0","510,000","0","510,000","510,000","0","510,000",
="08681P","大立光富邦6C售06","0","0","0","510,000","3,000","507,000","510,000","3,000","507,000",
"3037  ","欣興            ","505,000","1,000","504,000","86,000","89,000","-3,000","591,000","90,000","501,000",
="055652","彩晶日盛67購02  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="057389","新日興凱基69購01","0","0","0","1,655,000","1,155,000","500,000","1,655,000","1,155,000","500,000",
="056413","友達永豐69購01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="057629","新光金凱基69購01","0","0","0","499,000","0","499,000","499,000","0","499,000",
="07171P","大立光永豐67售01","0","0","0","499,000","0","499,000","499,000","0","499,000",
="057717","聯發科群益69購01","0","0","0","705,000","209,000","496,000","705,000","209,000","496,000",
="057091","台積電凱基68購04","0","0","0","494,000","0","494,000","494,000","0","494,000",
="059387","廣華國泰6A購01  ","0","0","0","524,000","30,000","494,000","524,000","30,000","494,000",
="06418P","大立光富邦66售01","0","0","0","493,000","0","493,000","493,000","0","493,000",
="00639 ","富邦深100       ","0","0","0","1,046,000","554,000","492,000","1,046,000","554,000","492,000",
="054832","啟碁凱基66購03  ","0","0","0","492,000","0","492,000","492,000","0","492,000",
"1210  ","大成            ","438,000","701,000","-263,000","1,113,000","358,000","755,000","1,551,000","1,059,000","492,000",
="059737","中租永豐6B購01  ","0","0","0","634,000","143,000","491,000","634,000","143,000","491,000",
="053137","永冠統一67購01  ","0","0","0","489,000","0","489,000","489,000","0","489,000",
="057388","訊芯凱基69購01  ","0","0","0","501,000","13,000","488,000","501,000","13,000","488,000",
"2881  ","富邦金          ","254,000","1,000","253,000","356,000","124,000","232,000","610,000","125,000","485,000",
="07169P","宏達電凱基66售01","0","0","0","484,000","0","484,000","484,000","0","484,000",
="060440","中租康和6B購01  ","0","0","0","488,000","5,000","483,000","488,000","5,000","483,000",
="06285P","大立光凱基66售01","0","0","0","483,000","0","483,000","483,000","0","483,000",
="006206","元大上證50      ","312,000","30,000","282,000","1,345,000","1,146,000","199,000","1,657,000","1,176,000","481,000",
="00648R","元大S&P500反1   ","0","0","0","904,000","423,000","481,000","904,000","423,000","481,000",
="055474","統一國票69購01  ","0","0","0","481,000","0","481,000","481,000","0","481,000",
="057622","卜蜂元大69購01  ","0","0","0","1,357,000","876,000","481,000","1,357,000","876,000","481,000",
="057538","群電元大69購01  ","0","0","0","846,000","368,000","478,000","846,000","368,000","478,000",
="058643","新光金兆豐6B購01","0","0","0","478,000","0","478,000","478,000","0","478,000",
="059441","為升凱基6A購03  ","0","0","0","1,029,000","554,000","475,000","1,029,000","554,000","475,000",
="00635U","元大S&P黃金     ","0","0","0","545,000","71,000","474,000","545,000","71,000","474,000",
"1710  ","東聯            ","0","0","0","522,000","48,000","474,000","522,000","48,000","474,000",
="056012","新日興群益68購04","0","0","0","568,000","96,000","472,000","568,000","96,000","472,000",
"2605  ","新興            ","40,000","2,000","38,000","434,000","0","434,000","474,000","2,000","472,000",
="060219","中租國泰6B購01  ","0","0","0","582,000","111,000","471,000","582,000","111,000","471,000",
="055628","潤泰全國泰67購01","0","0","0","480,000","10,000","470,000","480,000","10,000","470,000",
="057565","矽力元大69購01  ","0","0","0","676,000","206,000","470,000","676,000","206,000","470,000",
="058616","樺漢統一6C購01  ","0","0","0","632,000","162,000","470,000","632,000","162,000","470,000",
="056604","啟碁永豐68購01  ","0","0","0","468,000","0","468,000","468,000","0","468,000",
="03107P","綠悅群益6B售02  ","0","0","0","647,000","180,000","467,000","647,000","180,000","467,000",
="059873","華新兆豐6C購01  ","0","0","0","565,000","100,000","465,000","565,000","100,000","465,000",
="056248","啟碁凱基67購01  ","0","0","0","464,000","0","464,000","464,000","0","464,000",
="059814","友訊永豐6B購01  ","0","0","0","504,000","40,000","464,000","504,000","40,000","464,000",
="056900","東聯元大68購03  ","0","0","0","470,000","7,000","463,000","470,000","7,000","463,000",
="055086","南亞科元大67購01","0","0","0","465,000","3,000","462,000","465,000","3,000","462,000",
="056280","聯發科群益68購01","0","0","0","708,000","246,000","462,000","708,000","246,000","462,000",
="058975","仁寶元大6A購01  ","0","0","0","506,000","44,000","462,000","506,000","44,000","462,000",
="058159","華新科元富69購02","0","0","0","550,000","89,000","461,000","550,000","89,000","461,000",
="054400","友達兆豐67購01  ","0","0","0","460,000","0","460,000","460,000","0","460,000",
="054020","南亞科統一68購02","0","0","0","673,000","214,000","459,000","673,000","214,000","459,000",
="059647","欣興元富6A購04  ","0","0","0","505,000","47,000","458,000","505,000","47,000","458,000",
"4958  ","臻鼎-KY         ","65,000","10,000","55,000","488,000","86,000","402,000","553,000","96,000","457,000",
="053609","億豐統一67購01  ","0","0","0","560,000","107,000","453,000","560,000","107,000","453,000",
"2353  ","宏碁            ","131,000","0","131,000","340,000","19,000","321,000","471,000","19,000","452,000",
="056486","中石化元大68購01","0","0","0","499,000","49,000","450,000","499,000","49,000","450,000",
="057811","仁寶凱基69購01  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="059489","聯發科兆豐6B購02","0","0","0","916,000","466,000","450,000","916,000","466,000","450,000",
="054613","滬深2X群益68購01","0","0","0","599,000","150,000","449,000","599,000","150,000","449,000",
="057263","啟碁群益68購02  ","0","0","0","489,000","41,000","448,000","489,000","41,000","448,000",
="059563","華新科日盛6A購01","0","0","0","458,000","10,000","448,000","458,000","10,000","448,000",
="060609","台光電元富6B購01","0","0","0","445,000","0","445,000","445,000","0","445,000",
="058197","奇力新元大69購02","0","0","0","539,000","96,000","443,000","539,000","96,000","443,000",
="056256","鴻海永昌67購01  ","0","0","0","450,000","10,000","440,000","450,000","10,000","440,000",
="057004","瑞儀元大68購03  ","0","0","0","469,000","29,000","440,000","469,000","29,000","440,000",
="060163","鈺齊凱基6B購01  ","0","0","0","479,000","41,000","438,000","479,000","41,000","438,000",
="058190","景碩群益69購01  ","0","0","0","602,000","168,000","434,000","602,000","168,000","434,000",
="058978","美律元大6A購04  ","0","0","0","774,000","340,000","434,000","774,000","340,000","434,000",
="06114P","臺股指中信66售03","0","0","0","701,000","270,000","431,000","701,000","270,000","431,000",
="08698P","力成元富6A售01  ","0","0","0","448,000","17,000","431,000","448,000","17,000","431,000",
="056494","廣宇元大69購01  ","0","0","0","801,000","375,000","426,000","801,000","375,000","426,000",
="059831","聯發科國泰6C購01","0","0","0","1,272,000","846,000","426,000","1,272,000","846,000","426,000",
="055706","緯創元富68購01  ","0","0","0","624,000","199,000","425,000","624,000","199,000","425,000",
="056143","緯創元富68購02  ","0","0","0","469,000","45,000","424,000","469,000","45,000","424,000",
="057396","上銀統一6B購01  ","0","0","0","500,000","78,000","422,000","500,000","78,000","422,000",
="058849","瀚宇博元富6A購01","0","0","0","422,000","0","422,000","422,000","0","422,000",
="059961","貿聯元富6B購02  ","0","0","0","485,000","63,000","422,000","485,000","63,000","422,000",
="056840","神達元富68購01  ","0","0","0","482,000","63,000","419,000","482,000","63,000","419,000",
="057342","南亞科元大69購02","0","0","0","863,000","445,000","418,000","863,000","445,000","418,000",
="07572P","國碩元大67售02  ","0","0","0","428,000","12,000","416,000","428,000","12,000","416,000",
="058032","鴻海兆豐6B購01  ","0","0","0","414,000","0","414,000","414,000","0","414,000",
="058557","新日興元大6B購02","0","0","0","1,375,000","962,000","413,000","1,375,000","962,000","413,000",
