"106年07月24日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="059358","光磊永豐6A購02  ","0","0","0","1,403,000","420,000","983,000","1,403,000","420,000","983,000",
="058969","華通日盛6A購01  ","0","0","0","1,457,000","526,000","931,000","1,457,000","526,000","931,000",
="061438","新唐永豐6C購02  ","0","0","0","1,748,000","824,000","924,000","1,748,000","824,000","924,000",
="063415","南亞科元大71購04","0","0","0","1,586,000","662,000","924,000","1,586,000","662,000","924,000",
="057665","中華電日盛6A購01","0","0","0","916,000","1,000","915,000","916,000","1,000","915,000",
"1305  ","華夏            ","78,000","135,000","-57,000","973,000","3,000","970,000","1,051,000","138,000","913,000",
="058859","致茂凱基6A購01  ","0","0","0","894,000","0","894,000","894,000","0","894,000",
="058827","光磊元富6B購01  ","0","0","0","890,000","0","890,000","890,000","0","890,000",
="059652","群創玉山6A購01  ","0","0","0","1,238,000","352,000","886,000","1,238,000","352,000","886,000",
="062529","致茂元大74購02  ","0","0","0","1,034,000","154,000","880,000","1,034,000","154,000","880,000",
="03014X","元展14          ","0","0","0","876,000","0","876,000","876,000","0","876,000",
="061846","潤泰全兆豐6C購01","0","0","0","876,000","0","876,000","876,000","0","876,000",
"8150  ","南茂            ","0","0","0","931,000","69,000","862,000","931,000","69,000","862,000",
="058737","光磊國泰6A購01  ","0","0","0","943,000","115,000","828,000","943,000","115,000","828,000",
="058055","華通國泰69購01  ","0","0","0","1,031,000","215,000","816,000","1,031,000","215,000","816,000",
="060744","台玻凱基6B購01  ","0","0","0","809,000","4,000","805,000","809,000","4,000","805,000",
="060077","彩晶兆豐6B購02  ","0","0","0","812,000","15,000","797,000","812,000","15,000","797,000",
="060545","義隆凱基6B購01  ","0","0","0","1,876,000","1,088,000","788,000","1,876,000","1,088,000","788,000",
="060822","GIS凱基6B購06   ","0","0","0","1,049,000","266,000","783,000","1,049,000","266,000","783,000",
="057401","葡萄王元大6B購01","0","0","0","800,000","20,000","780,000","800,000","20,000","780,000",
="061505","深100凱基6C購01 ","0","0","0","900,000","120,000","780,000","900,000","120,000","780,000",
="08661P","可成元大6A售01  ","0","0","0","799,000","20,000","779,000","799,000","20,000","779,000",
="08876P","群創永豐6A售01  ","0","0","0","777,000","0","777,000","777,000","0","777,000",
="058631","葡萄王凱基6A購01","0","0","0","932,000","175,000","757,000","932,000","175,000","757,000",
="056986","鴻海國票69購01  ","0","0","0","737,000","0","737,000","737,000","0","737,000",
="04171P","鴻海兆豐72售01  ","0","0","0","1,601,000","867,000","734,000","1,601,000","867,000","734,000",
="061581","義隆元大73購01  ","0","0","0","913,000","190,000","723,000","913,000","190,000","723,000",
"8404  ","百和興業-KY     ","0","0","0","756,000","35,000","721,000","756,000","35,000","721,000",
="057005","聯鈞元大69購01  ","0","0","0","720,000","0","720,000","720,000","0","720,000",
="058759","正隆永豐6A購01  ","0","0","0","1,014,000","298,000","716,000","1,014,000","298,000","716,000",
="062425","TPK凱基71購01   ","0","0","0","791,000","95,000","696,000","791,000","95,000","696,000",
="057349","亞光凱基68購04  ","0","0","0","1,235,000","542,000","693,000","1,235,000","542,000","693,000",
="057146","奇鋐元大68購01  ","0","0","0","690,000","0","690,000","690,000","0","690,000",
="060907","統一群益71購01  ","0","0","0","680,000","0","680,000","680,000","0","680,000",
="057540","義隆元富69購01  ","0","0","0","798,000","120,000","678,000","798,000","120,000","678,000",
="057952","彩晶統一69購05  ","0","0","0","801,000","123,000","678,000","801,000","123,000","678,000",
="062782","興勤元大71購01  ","0","0","0","1,274,000","601,000","673,000","1,274,000","601,000","673,000",
="060373","京鼎國泰71購01  ","0","0","0","675,000","4,000","671,000","675,000","4,000","671,000",
="063335","綠悅永豐71購02  ","0","0","0","765,000","95,000","670,000","765,000","95,000","670,000",
="08993P","鴻海兆豐6B售05  ","0","0","0","670,000","0","670,000","670,000","0","670,000",
="03062P","榮成群益6B售05  ","0","0","0","719,000","50,000","669,000","719,000","50,000","669,000",
="061274","興勤永豐6C購01  ","0","0","0","990,000","323,000","667,000","990,000","323,000","667,000",
="03503P","群創統一6B售04  ","0","0","0","666,000","0","666,000","666,000","0","666,000",
="056935","和大統一6B購01  ","0","0","0","951,000","291,000","660,000","951,000","291,000","660,000",
="03504P","群創統一6B售05  ","0","0","0","870,000","211,000","659,000","870,000","211,000","659,000",
="061294","佳世達元富71購01","0","0","0","866,000","210,000","656,000","866,000","210,000","656,000",
="03015P","大立光群益6A售09","0","0","0","650,000","0","650,000","650,000","0","650,000",
="060845","TPK國泰6B購01   ","0","0","0","1,141,000","504,000","637,000","1,141,000","504,000","637,000",
="060536","宏達電玉山6B購01","0","0","0","634,000","0","634,000","634,000","0","634,000",
="061924","義隆凱基6C購04  ","0","0","0","1,263,000","632,000","631,000","1,263,000","632,000","631,000",
"2317  ","鴻海            ","175,000","291,000","-116,000","964,000","220,000","744,000","1,139,000","511,000","628,000",
="062172","可成凱基6C購07  ","0","0","0","1,366,000","745,000","621,000","1,366,000","745,000","621,000",
="03055P","大立光玉山6A售02","0","0","0","953,000","339,000","614,000","953,000","339,000","614,000",
="060152","中砂凱基6B購01  ","0","0","0","667,000","57,000","610,000","667,000","57,000","610,000",
="059227","T50反1兆豐6C購01","0","0","0","599,000","0","599,000","599,000","0","599,000",
="061299","佳世達國泰6C購01","0","0","0","708,000","109,000","599,000","708,000","109,000","599,000",
="062416","葡萄王台新71購01","0","0","0","599,000","0","599,000","599,000","0","599,000",
="063046","彩晶兆豐71購01  ","0","0","0","598,000","0","598,000","598,000","0","598,000",
="060202","台郡元大71購02  ","0","0","0","1,909,000","1,317,000","592,000","1,909,000","1,317,000","592,000",
="03761P","群創永昌6C售02  ","0","0","0","586,000","0","586,000","586,000","0","586,000",
="03645P","聯發科統一6C售04","0","0","0","1,065,000","482,000","583,000","1,065,000","482,000","583,000",
="058659","致茂元大6A購01  ","0","0","0","589,000","9,000","580,000","589,000","9,000","580,000",
="03048P","華新科群益6B售04","0","0","0","579,000","0","579,000","579,000","0","579,000",
="060695","國泰金凱基6B購03","0","0","0","627,000","50,000","577,000","627,000","50,000","577,000",
="059091","彩晶統一6B購01  ","0","0","0","742,000","166,000","576,000","742,000","166,000","576,000",
="058035","統一元大69購01  ","0","0","0","1,231,000","656,000","575,000","1,231,000","656,000","575,000",
="04155P","創意元大71售01  ","0","0","0","693,000","124,000","569,000","693,000","124,000","569,000",
="04214P","鴻海元大71售08  ","0","0","0","598,000","30,000","568,000","598,000","30,000","568,000",
="061953","鴻海元富71購06  ","0","0","0","1,082,000","516,000","566,000","1,082,000","516,000","566,000",
="062171","可成凱基6C購06  ","0","0","0","819,000","253,000","566,000","819,000","253,000","566,000",
="057066","敦泰元大6A購01  ","0","0","0","755,000","199,000","556,000","755,000","199,000","556,000",
="058247","華邦電永豐6A購03","0","0","0","601,000","48,000","553,000","601,000","48,000","553,000",
="03965P","大立光群益76售05","0","0","0","565,000","15,000","550,000","565,000","15,000","550,000",
="03969P","廣宇元大72售04  ","0","0","0","570,000","20,000","550,000","570,000","20,000","550,000",
="060497","義隆群益6B購03  ","0","0","0","577,000","27,000","550,000","577,000","27,000","550,000",
="03876P","佳世達元大6C售04","0","0","0","545,000","0","545,000","545,000","0","545,000",
="058350","華邦電統一6A購02","0","0","0","688,000","143,000","545,000","688,000","143,000","545,000",
="04108P","群創凱基6C售09  ","0","0","0","554,000","15,000","539,000","554,000","15,000","539,000",
="060348","臺股指凱基6B購05","0","0","0","545,000","7,000","538,000","545,000","7,000","538,000",
="061938","元黃金玉山72購01","0","0","0","560,000","24,000","536,000","560,000","24,000","536,000",
="060372","京鼎國泰6B購02  ","0","0","0","535,000","1,000","534,000","535,000","1,000","534,000",
"1476  ","儒鴻            ","118,000","1,000","117,000","429,000","17,079","411,921","547,000","18,079","528,921",
="063021","潤泰全凱基71購01","0","0","0","598,000","70,000","528,000","598,000","70,000","528,000",
="058355","國碩凱基69購01  ","0","0","0","556,000","31,000","525,000","556,000","31,000","525,000",
="062921","彩晶富邦71購01  ","0","0","0","565,000","40,000","525,000","565,000","40,000","525,000",
="063223","麗豐元富71購01  ","0","0","0","559,000","34,000","525,000","559,000","34,000","525,000",
="057438","台郡日盛69購01  ","0","0","0","524,000","0","524,000","524,000","0","524,000",
="061019","日友元富6C購01  ","0","0","0","532,000","10,000","522,000","532,000","10,000","522,000",
="060157","堤維西凱基6B購01","0","0","0","1,177,000","656,000","521,000","1,177,000","656,000","521,000",
="006205","富邦上証        ","42,000","32,000","10,000","1,361,000","853,000","508,000","1,403,000","885,000","518,000",
="061098","彩晶凱基6C購01  ","0","0","0","1,159,000","641,000","518,000","1,159,000","641,000","518,000",
="08995P","廣宇國泰6A售01  ","0","0","0","518,000","0","518,000","518,000","0","518,000",
="061434","聚陽永豐6C購01  ","0","0","0","517,000","0","517,000","517,000","0","517,000",
="03595P","聯發科群益6C售02","0","0","0","599,000","85,000","514,000","599,000","85,000","514,000",
="062660","致茂國泰72購01  ","0","0","0","743,000","229,000","514,000","743,000","229,000","514,000",
="061166","英業達元富71購01","0","0","0","557,000","45,000","512,000","557,000","45,000","512,000",
="058559","葡萄王元大6B購02","0","0","0","665,000","155,000","510,000","665,000","155,000","510,000",
="03488C","南亞元富75牛01  ","0","0","0","509,000","0","509,000","509,000","0","509,000",
="060405","明泰永豐6B購02  ","0","0","0","507,000","1,000","506,000","507,000","1,000","506,000",
"6269  ","台郡            ","309,000","80,000","229,000","426,000","151,000","275,000","735,000","231,000","504,000",
="062559","彩晶玉山74購01  ","0","0","0","821,000","319,000","502,000","821,000","319,000","502,000",
="061595","興勤國泰6C購01  ","0","0","0","653,000","153,000","500,000","653,000","153,000","500,000",
="08936P","臺股指群益6A售16","0","0","0","499,000","0","499,000","499,000","0","499,000",
="061671","台灣50元大72購02","0","0","0","889,000","391,000","498,000","889,000","391,000","498,000",
="03793P","佳世達元大6C售03","0","0","0","495,000","0","495,000","495,000","0","495,000",
="061594","廣達國泰6C購01  ","0","0","0","512,000","17,000","495,000","512,000","17,000","495,000",
="062213","大立光永豐75購02","0","0","0","499,000","4,000","495,000","499,000","4,000","495,000",
="058077","鎧勝日盛69購01  ","0","0","0","490,000","0","490,000","490,000","0","490,000",
="059943","貿聯元大6B購02  ","0","0","0","979,000","495,000","484,000","979,000","495,000","484,000",
="061313","可成永豐6C購03  ","0","0","0","615,000","142,000","473,000","615,000","142,000","473,000",
="062320","葡萄王元大6C購01","0","0","0","542,000","70,000","472,000","542,000","70,000","472,000",
="060872","GIS元大6B購10   ","0","0","0","741,000","270,000","471,000","741,000","270,000","471,000",
="061389","彩晶日盛6C購01  ","0","0","0","471,000","0","471,000","471,000","0","471,000",
="03193P","友達兆豐6C售01  ","0","0","0","490,000","20,000","470,000","490,000","20,000","470,000",
="058558","新唐元大71購01  ","0","0","0","645,000","177,000","468,000","645,000","177,000","468,000",
="04280P","榮成國泰71售02  ","0","0","0","492,000","30,000","462,000","492,000","30,000","462,000",
="0061  ","元大寶滬深      ","0","0","0","804,000","343,000","461,000","804,000","343,000","461,000",
="058776","致茂永豐6A購01  ","0","0","0","533,000","74,000","459,000","533,000","74,000","459,000",
="060040","貿聯元大71購01  ","0","0","0","1,372,000","913,000","459,000","1,372,000","913,000","459,000",
"2439  ","美律            ","151,000","13,000","138,000","405,000","85,000","320,000","556,000","98,000","458,000",
="057690","台郡元大6A購02  ","0","0","0","473,000","16,000","457,000","473,000","16,000","457,000",
"2511  ","太子            ","456,000","0","456,000","0","0","0","456,000","0","456,000",
="061926","綠悅日盛6C購01  ","0","0","0","555,000","101,000","454,000","555,000","101,000","454,000",
="062965","宏碁凱基71購01  ","0","0","0","463,000","10,000","453,000","463,000","10,000","453,000",
="061565","中石化永昌6C購01","0","0","0","581,000","129,000","452,000","581,000","129,000","452,000",
="057068","葡萄王元大6A購01","0","0","0","450,000","0","450,000","450,000","0","450,000",
="060170","台郡群益6B購01  ","0","0","0","1,637,000","1,188,000","449,000","1,637,000","1,188,000","449,000",
="058735","友訊國泰6A購01  ","0","0","0","450,000","2,000","448,000","450,000","2,000","448,000",
="060650","嘉澤永豐6B購04  ","0","0","0","551,000","104,000","447,000","551,000","104,000","447,000",
="062081","臻鼎元大71購02  ","0","0","0","741,000","294,000","447,000","741,000","294,000","447,000",
="062300","百和永豐6C購01  ","0","0","0","458,000","15,000","443,000","458,000","15,000","443,000",
="061334","GIS群益6C購02   ","0","0","0","461,000","20,000","441,000","461,000","20,000","441,000",
="063248","彩晶元大72購01  ","0","0","0","442,000","2,000","440,000","442,000","2,000","440,000",
="060617","可成元大6B購08  ","0","0","0","2,304,000","1,866,000","438,000","2,304,000","1,866,000","438,000",
="060447","廣華元富6B購01  ","0","0","0","500,000","65,000","435,000","500,000","65,000","435,000",
="062035","彩晶合庫6C購01  ","0","0","0","436,000","1,000","435,000","436,000","1,000","435,000",
="060065","佳世達日盛6B購01","0","0","0","457,000","24,000","433,000","457,000","24,000","433,000",
="08100P","大立光凱基68售12","0","0","0","430,000","0","430,000","430,000","0","430,000",
="058818","巨騰康和6A購01  ","0","0","0","527,000","100,000","427,000","527,000","100,000","427,000",
="054807","南亞科群益68購01","0","0","0","427,000","1,000","426,000","427,000","1,000","426,000",
="03553P","大立光元富6B售03","0","0","0","554,000","129,000","425,000","554,000","129,000","425,000",
="059876","義隆日盛6B購01  ","0","0","0","472,000","51,000","421,000","472,000","51,000","421,000",
="056984","大立光兆豐69購05","0","0","0","451,000","32,000","419,000","451,000","32,000","419,000",
="058941","友達元大6C購01  ","0","0","0","541,000","122,000","419,000","541,000","122,000","419,000",
="059469","堤維西永豐6A購01","0","0","0","579,000","160,000","419,000","579,000","160,000","419,000",
="055059","智邦群益67購01  ","0","0","0","418,000","0","418,000","418,000","0","418,000",
="062354","微星統一6C購02  ","0","0","0","436,000","18,000","418,000","436,000","18,000","418,000",
="058871","彩晶日盛6A購01  ","0","0","0","417,000","0","417,000","417,000","0","417,000",
="061609","可成凱基6C購04  ","0","0","0","1,672,000","1,261,000","411,000","1,672,000","1,261,000","411,000",
"2883  ","開發金          ","1,440,000","1,451,000","-11,000","809,000","390,000","419,000","2,249,000","1,841,000","408,000",
="055055","樺漢統一68購01  ","0","0","0","521,000","115,000","406,000","521,000","115,000","406,000",
="061535","樺漢元大6C購02  ","0","0","0","776,000","372,000","404,000","776,000","372,000","404,000",
="059854","敦泰兆豐6C購01  ","0","0","0","494,000","91,000","403,000","494,000","91,000","403,000",
="060544","兆赫凱基6B購01  ","0","0","0","903,000","500,000","403,000","903,000","500,000","403,000",
="063349","潤泰全元大71購02","0","0","0","433,000","30,000","403,000","433,000","30,000","403,000",
="058968","宏達電日盛6A購01","0","0","0","544,000","143,000","401,000","544,000","143,000","401,000",
="056558","宏達電永昌68購03","0","0","0","400,000","0","400,000","400,000","0","400,000",
="058392","台苯玉山69購01  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="08689P","力成群益6B售02  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="060374","京鼎國泰73購01  ","0","0","0","628,000","229,000","399,000","628,000","229,000","399,000",
="059380","華邦電永昌6A購02","0","0","0","502,000","104,000","398,000","502,000","104,000","398,000",
="061460","佳世達元大6C購02","0","0","0","613,000","215,000","398,000","613,000","215,000","398,000",
="04260P","聯發科富邦71售09","0","0","0","422,000","30,000","392,000","422,000","30,000","392,000",
="062727","GIS統一71購04   ","0","0","0","590,000","198,000","392,000","590,000","198,000","392,000",
="057432","中華電元大69購01","0","0","0","391,000","0","391,000","391,000","0","391,000",
="058587","宏全國泰6C購01  ","0","0","0","614,000","223,000","391,000","614,000","223,000","391,000",
="03134P","聯發科中信6B售04","0","0","0","400,000","10,000","390,000","400,000","10,000","390,000",
="057775","新光金兆豐6A購01","0","0","0","400,000","10,000","390,000","400,000","10,000","390,000",
="061457","中砂元大6C購01  ","0","0","0","419,000","29,000","390,000","419,000","29,000","390,000",
="062084","華新群益6C購01  ","0","0","0","390,000","0","390,000","390,000","0","390,000",
="04392P","台光電凱基71售02","0","0","0","388,000","0","388,000","388,000","0","388,000",
="03214P","永冠元大6B售02  ","0","0","0","412,000","25,000","387,000","412,000","25,000","387,000",
="057944","潤泰全永豐6A購01","0","0","0","387,000","0","387,000","387,000","0","387,000",
="059079","上銀國泰6A購01  ","0","0","0","623,000","238,000","385,000","623,000","238,000","385,000",
="058642","華邦電兆豐6B購01","0","0","0","523,000","140,000","383,000","523,000","140,000","383,000",
="060449","貿聯兆豐6B購01  ","0","0","0","693,000","310,000","383,000","693,000","310,000","383,000",
="063080","美律元大72購01  ","0","0","0","448,000","65,000","383,000","448,000","65,000","383,000",
="03387P","大立光國泰6B售12","0","0","0","431,000","49,000","382,000","431,000","49,000","382,000",
="061342","上銀元富6C購01  ","0","0","0","522,000","140,000","382,000","522,000","140,000","382,000",
="03642P","鎧勝富邦6C售01  ","0","0","0","380,000","0","380,000","380,000","0","380,000",
="061957","台積電統一71購02","0","0","0","400,000","20,000","380,000","400,000","20,000","380,000",
="059173","群創元大6A購02  ","0","0","0","1,333,000","956,000","377,000","1,333,000","956,000","377,000",
="063390","義隆日盛71購01  ","0","0","0","420,000","44,000","376,000","420,000","44,000","376,000",
="059512","葡萄王日盛6A購01","0","0","0","592,000","218,000","374,000","592,000","218,000","374,000",
="059661","廣達富邦6A購01  ","0","0","0","401,000","27,000","374,000","401,000","27,000","374,000",
="03066P","永冠元大6A售03  ","0","0","0","502,000","129,000","373,000","502,000","129,000","373,000",
="062600","義隆群益71購01  ","0","0","0","373,000","0","373,000","373,000","0","373,000",
="057161","彩晶元富68購01  ","0","0","0","536,000","164,000","372,000","536,000","164,000","372,000",
="03688P","可成統一6C售05  ","0","0","0","389,000","18,000","371,000","389,000","18,000","371,000",
="062702","嘉澤群益72購03  ","0","0","0","380,000","10,000","370,000","380,000","10,000","370,000",
="03741P","鎧勝凱基6C售01  ","0","0","0","381,000","14,000","367,000","381,000","14,000","367,000",
="057764","彩晶元富69購01  ","0","0","0","367,000","0","367,000","367,000","0","367,000",
="04200P","友達凱基71售04  ","0","0","0","375,000","10,000","365,000","375,000","10,000","365,000",
="058423","京元電元富6B購01","0","0","0","369,000","5,000","364,000","369,000","5,000","364,000",
="08675P","瑞昱群益6B售01  ","0","0","0","370,000","6,000","364,000","370,000","6,000","364,000",
="03466P","台灣50元大72售01","0","0","0","570,000","208,000","362,000","570,000","208,000","362,000",
="04068P","大立光統一72售03","0","0","0","381,000","24,000","357,000","381,000","24,000","357,000",
="03727P","聯發科元大71售01","0","0","0","731,000","375,000","356,000","731,000","375,000","356,000",
="059229","彩晶兆豐6B購01  ","0","0","0","356,000","0","356,000","356,000","0","356,000",
="059888","義隆永豐6B購01  ","0","0","0","406,000","50,000","356,000","406,000","50,000","356,000",
="04012P","聯發科元大6C售07","0","0","0","1,265,000","910,000","355,000","1,265,000","910,000","355,000",
="00692 ","富邦公司治理    ","0","0","0","953,000","600,000","353,000","953,000","600,000","353,000",
="03302B","臺股指富邦69熊04","0","0","0","366,000","13,000","353,000","366,000","13,000","353,000",
="03952P","可成統一6C售06  ","0","0","0","356,000","3,000","353,000","356,000","3,000","353,000",
="060311","和大日盛6B購01  ","0","0","0","732,000","380,000","352,000","732,000","380,000","352,000",
="056778","全新元大68購01  ","0","0","0","452,000","101,000","351,000","452,000","101,000","351,000",
="057318","聚陽群益68購02  ","0","0","0","350,000","0","350,000","350,000","0","350,000",
="062327","樺漢元大71購04  ","0","0","0","760,000","411,000","349,000","760,000","411,000","349,000",
="061240","智邦元大72購01  ","0","0","0","698,000","350,000","348,000","698,000","350,000","348,000",
="04011P","中砂元大6C售02  ","0","0","0","356,000","10,000","346,000","356,000","10,000","346,000",
="03057P","大立光富邦6C售08","0","0","0","345,000","0","345,000","345,000","0","345,000",
="056007","大同群益68購02  ","0","0","0","345,000","0","345,000","345,000","0","345,000",
="03234P","大立光群益6B售09","0","0","0","748,000","404,000","344,000","748,000","404,000","344,000",
"2377  ","微星            ","223,000","1,000","222,000","364,000","243,000","121,000","587,000","244,000","343,000",
="061478","南亞科元富71購01","0","0","0","426,000","84,000","342,000","426,000","84,000","342,000",
"1904  ","正隆            ","0","0","0","416,000","74,000","342,000","416,000","74,000","342,000",
="061834","上銀元富6C購02  ","0","0","0","475,000","136,000","339,000","475,000","136,000","339,000",
="03904P","台積電凱基6C售10","0","0","0","337,000","0","337,000","337,000","0","337,000",
="061845","英業達兆豐6C購01","0","0","0","342,000","5,000","337,000","342,000","5,000","337,000",
="062103","可成永昌6C購03  ","0","0","0","967,000","630,000","337,000","967,000","630,000","337,000",
="03222P","大立光兆豐6C售01","0","0","0","359,000","25,000","334,000","359,000","25,000","334,000",
="061518","榮成統一71購01  ","0","0","0","724,000","390,000","334,000","724,000","390,000","334,000",
="062763","凌巨永豐71購01  ","0","0","0","334,000","0","334,000","334,000","0","334,000",
="04010P","台灣50元大6C售04","0","100,000","-100,000","1,095,000","662,000","433,000","1,095,000","762,000","333,000",
="061461","友達元大6C購04  ","0","0","0","640,000","307,000","333,000","640,000","307,000","333,000",
="03059P","大立光統一6C售05","0","0","0","332,000","0","332,000","332,000","0","332,000",
"2474  ","可成            ","63,000","63,000","0","398,000","66,000","332,000","461,000","129,000","332,000",
"2882  ","國泰金          ","210,000","50,000","160,000","199,000","27,000","172,000","409,000","77,000","332,000",
="060208","彩晶元大6B購04  ","0","0","0","359,000","28,000","331,000","359,000","28,000","331,000",
="060239","聯茂中信6B購01  ","0","0","0","555,000","224,000","331,000","555,000","224,000","331,000",
="03209P","台郡日盛6B售01  ","0","0","0","703,000","373,000","330,000","703,000","373,000","330,000",
="060192","GIS永豐6C購02   ","0","0","0","506,000","177,000","329,000","506,000","177,000","329,000",
="062566","義隆富邦71購01  ","0","0","0","329,000","0","329,000","329,000","0","329,000",
