"106年06月01日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="057540","義隆元富69購01  ","0","0","0","972,000","312,000","660,000","972,000","312,000","660,000",
="057832","宏達電群益69購02","0","0","0","709,000","51,000","658,000","709,000","51,000","658,000",
="058182","台積電統一6C購02","0","0","0","2,012,000","1,355,000","657,000","2,012,000","1,355,000","657,000",
="055178","振樺電元大69購01","0","0","0","660,000","12,000","648,000","660,000","12,000","648,000",
="060090","滬深2X統一6B購02","0","0","0","664,000","16,000","648,000","664,000","16,000","648,000",
="060473","GIS群益6B購03   ","0","0","0","1,078,000","431,000","647,000","1,078,000","431,000","647,000",
="08572P","亞光元大69售03  ","0","0","0","849,000","216,000","633,000","849,000","216,000","633,000",
="00635U","元大S&P黃金     ","12,000","50,000","-38,000","815,000","146,000","669,000","827,000","196,000","631,000",
="00636 ","國泰中國A50     ","20,000","0","20,000","890,000","288,000","602,000","910,000","288,000","622,000",
="059292","台積電凱基6A購05","0","0","0","1,920,000","1,300,000","620,000","1,920,000","1,300,000","620,000",
="08773P","農林群益6B售02  ","0","0","0","620,000","0","620,000","620,000","0","620,000",
="060653","滬深2X統一6C購04","0","0","0","627,000","10,000","617,000","627,000","10,000","617,000",
="07521P","大立光群益69售05","0","0","0","639,000","22,000","617,000","639,000","22,000","617,000",
="058477","大成元大71購01  ","0","0","0","753,000","142,000","611,000","753,000","142,000","611,000",
="08718P","智伸科元富6A售01","0","0","0","624,000","15,000","609,000","624,000","15,000","609,000",
="03269P","台積電統一6C售04","0","0","0","1,025,000","419,000","606,000","1,025,000","419,000","606,000",
="058347","大立光日盛69購03","0","0","0","604,000","1,000","603,000","604,000","1,000","603,000",
="08566P","國泰金統一69售01","0","0","0","603,000","0","603,000","603,000","0","603,000",
="058930","綠悅國票6B購01  ","0","0","0","728,000","126,000","602,000","728,000","126,000","602,000",
="057111","宏達電統一6A購01","0","0","0","815,000","215,000","600,000","815,000","215,000","600,000",
="08057P","廣宇富邦68售02  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="059805","國泰金元大6C購01","0","0","0","598,000","0","598,000","598,000","0","598,000",
="08071P","國泰金群益68售01","0","0","0","595,000","0","595,000","595,000","0","595,000",
"8150  ","南茂            ","550,000","52,000","498,000","460,000","364,000","96,000","1,010,000","416,000","594,000",
="059622","滬深2X日盛6A購01","0","0","0","603,000","10,000","593,000","603,000","10,000","593,000",
="059018","瑞儀凱基6A購01  ","0","0","0","723,000","133,000","590,000","723,000","133,000","590,000",
="058971","聯發科統一6B購04","0","0","0","705,000","116,000","589,000","705,000","116,000","589,000",
="056782","新日興元大6B購01","0","0","0","1,746,000","1,162,000","584,000","1,746,000","1,162,000","584,000",
="060379","欣興玉山6B購01  ","0","0","0","584,000","0","584,000","584,000","0","584,000",
="060609","台光電元富6B購01","0","0","0","584,000","0","584,000","584,000","0","584,000",
="056042","滬深2X國泰69購01","0","0","0","674,000","92,000","582,000","674,000","92,000","582,000",
="006206","元大上證50      ","80,000","133,000","-53,000","1,223,000","590,000","633,000","1,303,000","723,000","580,000",
="07587P","儒鴻元大67售02  ","0","0","0","580,000","0","580,000","580,000","0","580,000",
="07924P","大立光凱基68售05","0","0","0","594,000","14,000","580,000","594,000","14,000","580,000",
="059241","創意永豐6A購01  ","0","0","0","810,000","231,000","579,000","810,000","231,000","579,000",
="08622P","華邦電統一69售01","0","0","0","676,000","97,000","579,000","676,000","97,000","579,000",
="059253","景碩元大6A購01  ","0","0","0","1,008,000","430,000","578,000","1,008,000","430,000","578,000",
="059261","欣興元富6A購02  ","0","0","0","578,000","0","578,000","578,000","0","578,000",
="050137","滬深2X第一68購01","0","0","0","580,000","3,000","577,000","580,000","3,000","577,000",
="059994","滬深2X群益6C購01","0","0","0","575,000","0","575,000","575,000","0","575,000",
="08359P","訊芯元富69售01  ","0","0","0","781,000","208,000","573,000","781,000","208,000","573,000",
="057533","訊芯永豐6A購01  ","0","0","0","1,189,000","621,000","568,000","1,189,000","621,000","568,000",
="08610P","聯發科群益69售07","0","0","0","921,000","355,000","566,000","921,000","355,000","566,000",
="060728","王品康和6B購01  ","0","0","0","850,000","286,000","564,000","850,000","286,000","564,000",
="059846","敦南永豐6B購01  ","0","0","0","579,000","16,000","563,000","579,000","16,000","563,000",
="03404P","中信金統一6B售02","0","0","0","665,000","108,000","557,000","665,000","108,000","557,000",
="056935","和大統一6B購01  ","0","0","0","1,250,000","693,000","557,000","1,250,000","693,000","557,000",
="07536P","大立光統一68售04","0","0","0","556,000","1,000","555,000","556,000","1,000","555,000",
="057390","滬深2X日盛6B購02","0","0","0","573,000","20,000","553,000","573,000","20,000","553,000",
="058642","華邦電兆豐6B購01","0","0","0","1,076,000","523,000","553,000","1,076,000","523,000","553,000",
="053337","新日興統一67購02","0","0","0","552,000","5,000","547,000","552,000","5,000","547,000",
="057425","滬深2X富邦6A購01","0","0","0","575,000","30,000","545,000","575,000","30,000","545,000",
="0061  ","元大寶滬深      ","0","626,000","-626,000","1,179,000","10,000","1,169,000","1,179,000","636,000","543,000",
="057749","日友凱基69購01  ","0","0","0","1,166,000","623,000","543,000","1,166,000","623,000","543,000",
="059777","滬深2X玉山6B購01","0","0","0","543,000","0","543,000","543,000","0","543,000",
="058607","欣興日盛6A購01  ","0","0","0","553,000","12,000","541,000","553,000","12,000","541,000",
="056446","滬深2X富邦68購01","0","0","0","539,000","0","539,000","539,000","0","539,000",
="057090","台積電凱基68購03","0","0","0","851,000","312,000","539,000","851,000","312,000","539,000",
="08995P","廣宇國泰6A售01  ","0","0","0","539,000","0","539,000","539,000","0","539,000",
="060633","日友兆豐6C購01  ","0","0","0","539,000","1,000","538,000","539,000","1,000","538,000",
="058383","滬深2X元大69購03","0","0","0","1,750,000","1,213,000","537,000","1,750,000","1,213,000","537,000",
="060672","王品群益6C購02  ","0","0","0","674,000","145,000","529,000","674,000","145,000","529,000",
="08657P","華夏元大69售02  ","0","0","0","528,000","0","528,000","528,000","0","528,000",
="058275","榮成國泰69購01  ","0","0","0","672,000","147,000","525,000","672,000","147,000","525,000",
="08672P","華夏群益6A售01  ","0","0","0","532,000","10,000","522,000","532,000","10,000","522,000",
="058300","聯發科元大69購06","0","0","0","574,000","54,000","520,000","574,000","54,000","520,000",
="08408P","訊芯群益69售03  ","0","0","0","520,000","0","520,000","520,000","0","520,000",
="057349","亞光凱基68購04  ","0","0","0","743,000","228,000","515,000","743,000","228,000","515,000",
="058627","得力凱基6A購01  ","0","0","0","772,000","257,000","515,000","772,000","257,000","515,000",
="07409P","富邦金兆豐66售04","0","0","0","534,000","20,000","514,000","534,000","20,000","514,000",
="058893","聯發科統一6C購01","0","0","0","536,000","26,000","510,000","536,000","26,000","510,000",
="08382P","卜蜂國泰6A售01  ","0","0","0","510,000","0","510,000","510,000","0","510,000",
="059787","國泰金永昌6C購01","0","0","0","660,000","151,000","509,000","660,000","151,000","509,000",
="056567","滬深2X日盛6B購01","0","0","0","528,000","22,000","506,000","528,000","22,000","506,000",
="057589","上銀玉山69購01  ","0","0","0","531,000","27,000","504,000","531,000","27,000","504,000",
="060270","大成凱基6B購01  ","0","0","0","763,000","259,000","504,000","763,000","259,000","504,000",
="053965","新光金元大67購01","0","0","0","500,000","0","500,000","500,000","0","500,000",
="055044","滬深2X富邦67購02","0","0","0","500,000","0","500,000","500,000","0","500,000",
="055774","友達凱基67購01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="059755","台橡元大6C購01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="07435P","台灣50群益67售04","0","0","0","500,000","0","500,000","500,000","0","500,000",
="053787","群創群益66購01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="056168","臺股指群益67購04","0","0","0","499,000","0","499,000","499,000","0","499,000",
="057723","日友國泰69購01  ","0","0","0","597,000","98,000","499,000","597,000","98,000","499,000",
="057970","臺股指元富69購02","0","0","0","499,000","0","499,000","499,000","0","499,000",
="059707","臺股指元富6A購04","0","0","0","499,000","0","499,000","499,000","0","499,000",
="059194","滬深2X國泰6C購01","0","0","0","523,000","25,000","498,000","523,000","25,000","498,000",
="060741","台積電統一75購01","0","0","0","692,000","194,000","498,000","692,000","194,000","498,000",
="00640L","富邦日本正2     ","0","0","0","802,000","306,000","496,000","802,000","306,000","496,000",
="057608","上銀元富69購01  ","0","0","0","534,000","45,000","489,000","534,000","45,000","489,000",
="060529","致伸凱基6B購01  ","0","0","0","497,000","10,000","487,000","497,000","10,000","487,000",
="08239P","聯發科元大69售03","0","0","0","1,038,000","551,000","487,000","1,038,000","551,000","487,000",
="060649","王品永豐6B購03  ","0","0","0","741,000","261,000","480,000","741,000","261,000","480,000",
="08661P","可成元大6A售01  ","0","0","0","480,000","5,000","475,000","480,000","5,000","475,000",
="053353","中鋼國泰66購01  ","0","0","0","672,000","198,000","474,000","672,000","198,000","474,000",
"1605  ","華新            ","0","23,000","-23,000","587,000","91,000","496,000","587,000","114,000","473,000",
="056721","新唐國泰69購01  ","0","0","0","621,000","150,000","471,000","621,000","150,000","471,000",
="059563","華新科日盛6A購01","0","0","0","809,000","338,000","471,000","809,000","338,000","471,000",
="058178","綠悅日盛6A購01  ","0","0","0","469,000","0","469,000","469,000","0","469,000",
="060545","義隆凱基6B購01  ","0","0","0","575,000","106,000","469,000","575,000","106,000","469,000",
="058267","宏達電國泰6A購01","0","0","0","673,000","210,000","463,000","673,000","210,000","463,000",
="060058","長華富邦6B購01  ","0","0","0","461,000","0","461,000","461,000","0","461,000",
="08905P","台積電凱基6A售09","0","0","0","491,000","30,000","461,000","491,000","30,000","461,000",
="055979","大同統一67購01  ","0","0","0","460,000","0","460,000","460,000","0","460,000",
="058751","麗清國泰6A購01  ","0","0","0","457,000","0","457,000","457,000","0","457,000",
="059874","綠悅兆豐6B購01  ","0","0","0","500,000","45,000","455,000","500,000","45,000","455,000",
="060266","宏達電統一6B購01","0","0","0","622,000","167,000","455,000","622,000","167,000","455,000",
="03007P","鴻海元大6A售10  ","0","0","0","502,000","50,000","452,000","502,000","50,000","452,000",
="054875","台積電凱基66購01","0","0","0","500,000","48,000","452,000","500,000","48,000","452,000",
="08618P","華夏凱基6A售01  ","0","0","0","512,000","60,000","452,000","512,000","60,000","452,000",
="055337","正新群益68購01  ","0","0","0","460,000","10,000","450,000","460,000","10,000","450,000",
="056936","鴻海統一69購04  ","0","0","0","579,000","129,000","450,000","579,000","129,000","450,000",
="057301","敦泰元大69購01  ","0","0","0","591,000","141,000","450,000","591,000","141,000","450,000",
="057757","滬深2X宏遠69購01","0","0","0","448,000","0","448,000","448,000","0","448,000",
="060403","和大永豐6B購02  ","0","0","0","450,000","5,000","445,000","450,000","5,000","445,000",
="056108","和大群益68購01  ","0","0","0","828,000","387,000","441,000","828,000","387,000","441,000",
="03106P","富邦金群益6B售01","0","0","0","445,000","5,000","440,000","445,000","5,000","440,000",
="060655","聚陽台新71購01  ","0","0","0","523,000","83,000","440,000","523,000","83,000","440,000",
="058805","長華富邦6C購01  ","0","0","0","1,070,000","631,000","439,000","1,070,000","631,000","439,000",
="059105","義隆元富6A購01  ","0","0","0","466,000","27,000","439,000","466,000","27,000","439,000",
="08615P","力成富邦69售01  ","0","0","0","540,000","101,000","439,000","540,000","101,000","439,000",
="08755P","亞光元富6B售01  ","0","0","0","635,000","196,000","439,000","635,000","196,000","439,000",
="055959","東陽中信67購01  ","0","0","0","435,000","0","435,000","435,000","0","435,000",
="059539","為升元大6B購01  ","0","0","0","529,000","95,000","434,000","529,000","95,000","434,000",
="08954P","中壽元大6A售03  ","0","0","0","434,000","0","434,000","434,000","0","434,000",
"1909  ","榮成            ","290,000","7,000","283,000","533,000","388,000","145,000","823,000","395,000","428,000",
="056376","大同統一6B購01  ","0","0","0","427,000","0","427,000","427,000","0","427,000",
="054929","鴻準元富67購01  ","0","0","0","426,000","0","426,000","426,000","0","426,000",
="03328P","臺股指群益6B售18","0","0","0","455,000","30,000","425,000","455,000","30,000","425,000",
="058823","中租元富6A購01  ","0","0","0","500,000","77,000","423,000","500,000","77,000","423,000",
="08463P","大立光日盛6A售02","0","0","0","438,000","15,000","423,000","438,000","15,000","423,000",
="057340","和大元大68購02  ","0","0","0","529,000","107,000","422,000","529,000","107,000","422,000",
="059647","欣興元富6A購04  ","0","0","0","520,000","98,000","422,000","520,000","98,000","422,000",
="054612","滬深2X群益67購01","0","0","0","504,000","84,000","420,000","504,000","84,000","420,000",
="059321","敬鵬永豐6A購01  ","0","0","0","450,000","30,000","420,000","450,000","30,000","420,000",
="03079P","國泰金凱基6B售02","0","0","0","590,000","171,000","419,000","590,000","171,000","419,000",
="03465P","鎧勝群益6B售02  ","0","0","0","458,000","40,000","418,000","458,000","40,000","418,000",
="053768","台達電統一67購01","0","0","0","416,000","0","416,000","416,000","0","416,000",
"2881  ","富邦金          ","217,000","30,000","187,000","253,000","25,000","228,000","470,000","55,000","415,000",
="054633","和大日盛68購02  ","0","0","0","411,000","0","411,000","411,000","0","411,000",
="051766","台積電元大66購02","0","0","0","420,000","10,000","410,000","420,000","10,000","410,000",
="058618","中租凱基6A購02  ","0","0","0","1,089,000","679,000","410,000","1,089,000","679,000","410,000",
="060454","中租中信6B購01  ","0","0","0","411,000","1,000","410,000","411,000","1,000","410,000",
="08695P","潤泰全群益6A售03","0","0","0","540,000","130,000","410,000","540,000","130,000","410,000",
="08030P","TPK台新68售01   ","0","0","0","419,000","10,000","409,000","419,000","10,000","409,000",
="055128","新日興群益68購01","0","0","0","566,000","158,000","408,000","566,000","158,000","408,000",
="059019","上銀日盛6A購01  ","0","0","0","413,000","5,000","408,000","413,000","5,000","408,000",
="059173","群創元大6A購02  ","0","0","0","1,024,000","616,000","408,000","1,024,000","616,000","408,000",
="08286P","日月光元富69售01","0","0","0","447,000","44,000","403,000","447,000","44,000","403,000",
="056071","廣達凱基67購01  ","0","0","0","521,000","119,000","402,000","521,000","119,000","402,000",
="057542","新日興兆豐6A購01","0","0","0","478,000","76,000","402,000","478,000","76,000","402,000",
="060795","上銀統一71購01  ","0","0","0","427,000","25,000","402,000","427,000","25,000","402,000",
="06285P","大立光凱基66售01","0","0","0","403,000","1,000","402,000","403,000","1,000","402,000",
="08404P","台積電永昌69售02","0","0","0","401,000","0","401,000","401,000","0","401,000",
="03433P","廣宇富邦6B售02  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="054825","東陽元富67購01  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="060542","和大富邦71購01  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="07308P","臺股指永昌66售01","0","0","0","400,000","0","400,000","400,000","0","400,000",
"2548  ","華固            ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="059171","華邦電元大6A購06","0","0","0","1,846,000","1,450,000","396,000","1,846,000","1,450,000","396,000",
="055131","宏達電元大67購04","0","0","0","445,000","50,000","395,000","445,000","50,000","395,000",
="057969","臺股指元富69購01","0","0","0","495,000","100,000","395,000","495,000","100,000","395,000",
="07411P","大同永豐66售01  ","0","0","0","395,000","0","395,000","395,000","0","395,000",
="056570","樺漢統一69購02  ","0","0","0","474,000","80,000","394,000","474,000","80,000","394,000",
="057712","宏達電群益69購01","0","0","0","463,000","69,000","394,000","463,000","69,000","394,000",
="057448","滬深2X群益6A購01","0","0","0","440,000","49,000","391,000","440,000","49,000","391,000",
="058752","麗清國泰71購01  ","0","0","0","391,000","0","391,000","391,000","0","391,000",
="060189","台光電台新6C購01","0","0","0","436,000","45,000","391,000","436,000","45,000","391,000",
="08300P","台郡元大6A售01  ","0","0","0","496,000","105,000","391,000","496,000","105,000","391,000",
="08760P","亞光永豐6A售02  ","0","0","0","443,000","53,000","390,000","443,000","53,000","390,000",
="056997","中壽元大69購01  ","0","0","0","390,000","5,000","385,000","390,000","5,000","385,000",
="058351","聯發科統一6A購03","0","0","0","523,000","140,000","383,000","523,000","140,000","383,000",
="059800","中租元大6B購01  ","0","0","0","529,000","146,000","383,000","529,000","146,000","383,000",
="055615","東聯國泰69購01  ","0","0","0","380,000","0","380,000","380,000","0","380,000",
="08158P","T50反1富邦6C售03","0","0","0","380,000","0","380,000","380,000","0","380,000",
="060244","日友永豐6B購01  ","0","0","0","779,000","400,000","379,000","779,000","400,000","379,000",
="058482","日友元大6A購01  ","0","0","0","543,000","165,000","378,000","543,000","165,000","378,000",
