"106年08月03日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="060047","貿聯凱基6B購01  ","0","0","0","2,659,000","756,000","1,903,000","2,659,000","756,000","1,903,000",
="03300B","臺股指群益6A熊21","0","0","0","2,306,000","420,000","1,886,000","2,306,000","420,000","1,886,000",
"3673  ","TPK-KY          ","568,000","11,000","557,000","1,550,000","242,000","1,308,000","2,118,000","253,000","1,865,000",
="061924","義隆凱基6C購04  ","0","0","0","1,975,000","140,000","1,835,000","1,975,000","140,000","1,835,000",
="062329","潤泰全國泰6C購01","0","0","0","2,103,000","289,000","1,814,000","2,103,000","289,000","1,814,000",
="060170","台郡群益6B購01  ","0","0","0","1,842,000","36,000","1,806,000","1,842,000","36,000","1,806,000",
="060623","統一元大6C購01  ","0","0","0","2,097,000","309,000","1,788,000","2,097,000","309,000","1,788,000",
="056555","群創富邦68購02  ","0","0","0","1,725,000","0","1,725,000","1,725,000","0","1,725,000",
="059709","華新科國泰6B購01","0","0","0","2,210,000","513,000","1,697,000","2,210,000","513,000","1,697,000",
="062385","鴻海凱基6C購05  ","0","0","0","4,015,000","2,328,000","1,687,000","4,015,000","2,328,000","1,687,000",
="063749","義隆元大71購02  ","0","0","0","2,033,000","399,000","1,634,000","2,033,000","399,000","1,634,000",
="060809","貿聯元大71購02  ","0","0","0","2,577,000","1,026,000","1,551,000","2,577,000","1,026,000","1,551,000",
="03949P","聯發科中信6C售04","0","0","0","1,702,000","159,000","1,543,000","1,702,000","159,000","1,543,000",
="060093","台郡永豐6C購01  ","0","0","0","1,537,000","0","1,537,000","1,537,000","0","1,537,000",
"2880  ","華南金          ","0","61,000","-61,000","1,577,000","0","1,577,000","1,577,000","61,000","1,516,000",
="058481","文曄元大71購01  ","0","0","0","2,362,000","849,000","1,513,000","2,362,000","849,000","1,513,000",
="00642U","元大S&P石油     ","0","0","0","1,521,000","12,000","1,509,000","1,521,000","12,000","1,509,000",
="061145","佳世達凱基6C購02","0","0","0","2,654,000","1,152,000","1,502,000","2,654,000","1,152,000","1,502,000",
="061317","統一元大6C購02  ","0","0","0","2,207,000","714,000","1,493,000","2,207,000","714,000","1,493,000",
"2356  ","英業達          ","202,000","24,000","178,000","1,517,000","207,000","1,310,000","1,719,000","231,000","1,488,000",
="04457P","華通元富71售02  ","0","0","0","2,119,000","659,000","1,460,000","2,119,000","659,000","1,460,000",
="057888","統一凱基69購01  ","0","0","0","1,530,000","81,000","1,449,000","1,530,000","81,000","1,449,000",
="062271","大立光統一73購02","0","0","0","1,686,000","239,000","1,447,000","1,686,000","239,000","1,447,000",
="060391","可成元大6B購06  ","0","0","0","4,788,000","3,366,000","1,422,000","4,788,000","3,366,000","1,422,000",
="08967P","臺股指永豐6B售02","0","0","0","1,480,000","100,000","1,380,000","1,480,000","100,000","1,380,000",
="061466","貿聯元大6C購01  ","0","0","0","2,077,000","746,000","1,331,000","2,077,000","746,000","1,331,000",
="00639 ","富邦深100       ","400,000","30,000","370,000","1,106,000","154,000","952,000","1,506,000","184,000","1,322,000",
="058612","大立光統一6B購03","0","0","0","1,947,000","626,000","1,321,000","1,947,000","626,000","1,321,000",
="060135","台郡玉山6B購01  ","0","0","0","1,522,000","201,000","1,321,000","1,522,000","201,000","1,321,000",
="062379","貿聯元大6C購03  ","0","0","0","1,897,000","583,000","1,314,000","1,897,000","583,000","1,314,000",
="058543","利勤元大6B購01  ","0","0","0","2,012,000","706,000","1,306,000","2,012,000","706,000","1,306,000",
="061563","力達群益6C購01  ","0","0","0","1,453,000","150,000","1,303,000","1,453,000","150,000","1,303,000",
="060536","宏達電玉山6B購01","0","0","0","1,522,000","264,000","1,258,000","1,522,000","264,000","1,258,000",
="058767","奇力新永豐6A購01","0","0","0","1,461,000","218,000","1,243,000","1,461,000","218,000","1,243,000",
="04010P","台灣50元大6C售04","600,000","300,000","300,000","1,827,000","904,000","923,000","2,427,000","1,204,000","1,223,000",
="063447","華通凱基71購01  ","0","0","0","2,725,000","1,506,000","1,219,000","2,725,000","1,506,000","1,219,000",
="060720","緯創元大6C購01  ","0","0","0","1,979,000","784,000","1,195,000","1,979,000","784,000","1,195,000",
="061972","順德國泰6C購01  ","0","0","0","1,268,000","73,000","1,195,000","1,268,000","73,000","1,195,000",
="03547P","聯發科元大6B售07","0","0","0","1,194,000","0","1,194,000","1,194,000","0","1,194,000",
="062273","大立光統一74購02","0","0","0","1,719,000","550,000","1,169,000","1,719,000","550,000","1,169,000",
="055905","大同群益68購01  ","0","0","0","1,150,000","0","1,150,000","1,150,000","0","1,150,000",
="04473P","聯發科兆豐73售01","0","0","0","1,308,000","169,000","1,139,000","1,308,000","169,000","1,139,000",
="056810","華新宏遠68購01  ","0","0","0","1,459,000","328,000","1,131,000","1,459,000","328,000","1,131,000",
="062324","緯創元大6C購03  ","0","0","0","1,492,000","367,000","1,125,000","1,492,000","367,000","1,125,000",
="062389","宏達電凱基73購01","0","0","0","1,708,000","594,000","1,114,000","1,708,000","594,000","1,114,000",
="059035","康舒元大6B購01  ","0","0","0","1,823,000","710,000","1,113,000","1,823,000","710,000","1,113,000",
="061581","義隆元大73購01  ","0","0","0","1,324,000","223,000","1,101,000","1,324,000","223,000","1,101,000",
"2890  ","永豐金          ","0","38,000","-38,000","1,137,000","0","1,137,000","1,137,000","38,000","1,099,000",
="061609","可成凱基6C購04  ","0","0","0","3,266,000","2,205,000","1,061,000","3,266,000","2,205,000","1,061,000",
="062312","利勤凱基73購01  ","0","0","0","1,242,000","192,000","1,050,000","1,242,000","192,000","1,050,000",
="058026","貿聯統一6B購02  ","0","0","0","1,438,000","395,000","1,043,000","1,438,000","395,000","1,043,000",
="058035","統一元大69購01  ","0","0","0","1,124,000","91,000","1,033,000","1,124,000","91,000","1,033,000",
="063359","利勤兆豐71購01  ","0","0","0","1,159,000","133,000","1,026,000","1,159,000","133,000","1,026,000",
="061318","上銀元大6C購02  ","0","0","0","1,794,000","775,000","1,019,000","1,794,000","775,000","1,019,000",
="058915","奇力新元富6B購01","0","0","0","1,044,000","30,000","1,014,000","1,044,000","30,000","1,014,000",
="061535","樺漢元大6C購02  ","0","0","0","1,832,000","821,000","1,011,000","1,832,000","821,000","1,011,000",
="060191","鴻海台新71購01  ","0","0","0","1,006,000","0","1,006,000","1,006,000","0","1,006,000",
="03962P","聯發科群益6C售10","0","0","0","2,450,000","1,450,000","1,000,000","2,450,000","1,450,000","1,000,000",
="056675","台光電凱基69購03","0","0","0","1,342,000","343,000","999,000","1,342,000","343,000","999,000",
="063774","宏達電統一71購02","0","0","0","1,185,000","192,000","993,000","1,185,000","192,000","993,000",
="062669","鴻準日盛71購01  ","0","0","0","2,095,000","1,107,000","988,000","2,095,000","1,107,000","988,000",
="060736","奇力新國泰6B購03","0","0","0","1,067,000","82,000","985,000","1,067,000","82,000","985,000",
="061904","可成元大6C購05  ","0","0","0","1,393,000","432,000","961,000","1,393,000","432,000","961,000",
="059966","上証2X國泰6B購02","0","0","0","1,072,000","113,000","959,000","1,072,000","113,000","959,000",
="057791","華新元大6A購01  ","0","0","0","1,293,000","336,000","957,000","1,293,000","336,000","957,000",
="056940","友達元大6A購01  ","0","0","0","1,287,000","336,000","951,000","1,287,000","336,000","951,000",
="060266","宏達電統一6B購01","0","0","0","1,024,000","73,000","951,000","1,024,000","73,000","951,000",
="060846","TPK國泰6B購02   ","0","0","0","2,635,000","1,686,000","949,000","2,635,000","1,686,000","949,000",
="063159","貿聯凱基71購01  ","0","0","0","1,087,000","138,000","949,000","1,087,000","138,000","949,000",
="057496","貿聯群益69購02  ","0","0","0","936,000","0","936,000","936,000","0","936,000",
="060587","義隆國泰6C購01  ","0","0","0","1,085,000","161,000","924,000","1,085,000","161,000","924,000",
="062727","GIS統一71購04   ","0","0","0","1,274,000","352,000","922,000","1,274,000","352,000","922,000",
="062480","鴻海統一73購04  ","0","0","0","925,000","5,000","920,000","925,000","5,000","920,000",
="056811","中石化中信69購01","0","0","0","910,000","0","910,000","910,000","0","910,000",
="057656","大成元大69購01  ","0","0","0","928,000","23,000","905,000","928,000","23,000","905,000",
="060399","鴻海兆豐71購05  ","0","0","0","888,000","0","888,000","888,000","0","888,000",
="063170","儒鴻元大71購02  ","0","0","0","1,624,000","738,000","886,000","1,624,000","738,000","886,000",
"2049  ","上銀            ","226,000","35,000","191,000","774,000","94,000","680,000","1,000,000","129,000","871,000",
="061529","京元電元大6C購02","0","0","0","1,040,000","170,000","870,000","1,040,000","170,000","870,000",
="057640","瑞昱永豐6A購01  ","0","0","0","1,621,000","753,000","868,000","1,621,000","753,000","868,000",
="063842","明泰統一71購01  ","0","0","0","951,000","85,000","866,000","951,000","85,000","866,000",
="059563","華新科日盛6A購01","0","0","0","964,000","100,000","864,000","964,000","100,000","864,000",
="03652P","聯發科兆豐71售03","0","0","0","859,000","0","859,000","859,000","0","859,000",
="063399","滬深2X永豐71購02","0","0","0","899,000","43,000","856,000","899,000","43,000","856,000",
="062787","智原元大71購02  ","0","0","0","1,136,000","283,000","853,000","1,136,000","283,000","853,000",
="062174","群創凱基6C購03  ","0","0","0","1,468,000","618,000","850,000","1,468,000","618,000","850,000",
="055214","億豐元大69購02  ","0","0","0","1,480,000","637,000","843,000","1,480,000","637,000","843,000",
="059346","緯創凱基6A購01  ","0","0","0","1,140,000","308,000","832,000","1,140,000","308,000","832,000",
="060324","瑞儀兆豐6C購01  ","0","0","0","1,260,000","428,000","832,000","1,260,000","428,000","832,000",
="061676","華通元大6C購02  ","0","0","0","1,703,000","871,000","832,000","1,703,000","871,000","832,000",
="060907","統一群益71購01  ","0","0","0","936,000","114,000","822,000","936,000","114,000","822,000",
="061954","致伸元富6C購02  ","0","0","0","1,472,000","650,000","822,000","1,472,000","650,000","822,000",
="057504","彩晶兆豐69購01  ","0","0","0","870,000","50,000","820,000","870,000","50,000","820,000",
="059926","可成群益6B購02  ","0","0","0","1,067,000","247,000","820,000","1,067,000","247,000","820,000",
="061903","義隆元大6C購01  ","0","0","0","925,000","109,000","816,000","925,000","109,000","816,000",
="062899","長榮元富72購01  ","0","0","0","1,039,000","225,000","814,000","1,039,000","225,000","814,000",
="062583","聯電元大71購04  ","0","0","0","824,000","20,000","804,000","824,000","20,000","804,000",
="057755","中石化宏遠69購01","0","0","0","825,000","22,000","803,000","825,000","22,000","803,000",
="07757P","台橡元富68售02  ","0","0","0","801,000","0","801,000","801,000","0","801,000",
="03503C","開發金元富6C牛01","0","0","0","800,000","0","800,000","800,000","0","800,000",
="063523","群創統一72購01  ","0","0","0","815,000","15,000","800,000","815,000","15,000","800,000",
="060916","潤泰全群益6B購01","0","0","0","855,000","63,000","792,000","855,000","63,000","792,000",
="062675","利勤日盛71購01  ","0","0","0","874,000","82,000","792,000","874,000","82,000","792,000",
="061896","貿聯群益71購01  ","0","0","0","887,000","96,000","791,000","887,000","96,000","791,000",
="063074","鴻海凱基74購01  ","0","0","0","790,000","0","790,000","790,000","0","790,000",
="058198","信邦元大69購01  ","0","0","0","788,000","0","788,000","788,000","0","788,000",
="059452","台玻群益6A購01  ","0","0","0","783,000","0","783,000","783,000","0","783,000",
="060469","GIS統一6B購03   ","0","0","0","934,000","152,000","782,000","934,000","152,000","782,000",
="061806","利勤凱基6C購01  ","0","0","0","949,000","168,000","781,000","949,000","168,000","781,000",
="060115","台郡元大71購01  ","0","0","0","1,068,000","289,000","779,000","1,068,000","289,000","779,000",
="056108","和大群益68購01  ","0","0","0","770,000","5,000","765,000","770,000","5,000","765,000",
="059786","可成永昌6B購01  ","0","0","0","1,516,000","752,000","764,000","1,516,000","752,000","764,000",
="060074","奇力新兆豐6B購01","0","0","0","773,000","10,000","763,000","773,000","10,000","763,000",
="060164","T50反1群益6B購04","0","0","0","858,000","95,000","763,000","858,000","95,000","763,000",
="057658","亞翔元大69購01  ","0","0","0","1,474,000","712,000","762,000","1,474,000","712,000","762,000",
="062274","大立光統一74購03","0","0","0","1,203,000","441,000","762,000","1,203,000","441,000","762,000",
="059571","群創統一6A購03  ","0","0","0","761,000","0","761,000","761,000","0","761,000",
="063414","南亞科元大71購03","0","0","0","852,000","100,000","752,000","852,000","100,000","752,000",
="057273","利勤元大68購03  ","0","0","0","910,000","160,000","750,000","910,000","160,000","750,000",
="057286","元油2X富邦68購01","0","0","0","749,000","0","749,000","749,000","0","749,000",
="060202","台郡元大71購02  ","0","0","0","939,000","190,000","749,000","939,000","190,000","749,000",
="058613","元油2X統一6C購01","0","0","0","878,000","140,000","738,000","878,000","140,000","738,000",
="062640","鴻海兆豐74購01  ","0","0","0","835,000","103,000","732,000","835,000","103,000","732,000",
="061379","亞光凱基6C購01  ","0","0","0","785,000","54,000","731,000","785,000","54,000","731,000",
="059800","中租元大6B購01  ","0","0","0","1,132,000","403,000","729,000","1,132,000","403,000","729,000",
="063282","創意統一71購01  ","0","0","0","1,458,000","729,000","729,000","1,458,000","729,000","729,000",
="061803","中砂凱基6C購01  ","0","0","0","1,788,000","1,061,000","727,000","1,788,000","1,061,000","727,000",
"2449  ","京元電子        ","12,000","103,062","-91,062","907,000","89,000","818,000","919,000","192,062","726,938",
="03633P","卜蜂元大6C售03  ","0","0","0","750,000","30,000","720,000","750,000","30,000","720,000",
="059362","康舒永豐6A購01  ","0","0","0","952,000","233,000","719,000","952,000","233,000","719,000",
="063242","創意群益72購02  ","0","0","0","782,000","63,000","719,000","782,000","63,000","719,000",
="063021","潤泰全凱基71購01","0","0","0","804,000","90,000","714,000","804,000","90,000","714,000",
="061464","可成元大6C購04  ","0","0","0","1,310,000","597,000","713,000","1,310,000","597,000","713,000",
="062473","矽力國泰71購01  ","0","0","0","720,000","7,000","713,000","720,000","7,000","713,000",
="08923P","友達永豐6A售01  ","0","0","0","708,000","0","708,000","708,000","0","708,000",
="062019","華新科永豐6C購01","0","0","0","921,000","218,000","703,000","921,000","218,000","703,000",
="03942P","鴻海元大6C售09  ","0","0","0","702,000","2,000","700,000","702,000","2,000","700,000",
="04094P","卜蜂元大6C售06  ","0","0","0","705,000","5,000","700,000","705,000","5,000","700,000",
="058419","南亞科群益6A購01","0","0","0","700,000","0","700,000","700,000","0","700,000",
="062375","鴻海元大6C購15  ","0","0","0","1,105,000","405,000","700,000","1,105,000","405,000","700,000",
="062501","聯電群益71購01  ","0","0","0","770,000","70,000","700,000","770,000","70,000","700,000",
="063717","貿聯元富71購01  ","0","0","0","878,000","179,000","699,000","878,000","179,000","699,000",
="059943","貿聯元大6B購02  ","0","0","0","1,593,000","895,000","698,000","1,593,000","895,000","698,000",
="063453","華新科凱基71購01","0","0","0","1,844,000","1,150,000","694,000","1,844,000","1,150,000","694,000",
="062279","滬深2X康和6C購03","0","0","0","1,411,000","718,000","693,000","1,411,000","718,000","693,000",
="061661","中石化凱基6C購01","0","0","0","1,001,000","310,000","691,000","1,001,000","310,000","691,000",
="03104P","美律國泰71售01  ","0","0","0","710,000","20,000","690,000","710,000","20,000","690,000",
="08321P","聯電元大69售02  ","0","0","0","689,000","0","689,000","689,000","0","689,000",
="059183","華新科群益6B購01","0","0","0","903,000","218,000","685,000","903,000","218,000","685,000",
="061519","群創統一71購03  ","0","0","0","952,000","268,000","684,000","952,000","268,000","684,000",
="062867","貿聯群益72購01  ","0","0","0","928,000","250,000","678,000","928,000","250,000","678,000",
="060224","奇力新國泰6B購01","0","0","0","891,000","214,000","677,000","891,000","214,000","677,000",
="060303","明泰國泰6C購01  ","0","0","0","858,000","181,000","677,000","858,000","181,000","677,000",
="061476","國巨永豐6C購02  ","0","0","0","2,271,000","1,595,000","676,000","2,271,000","1,595,000","676,000",
="062605","宏達電統一71購01","0","0","0","672,000","0","672,000","672,000","0","672,000",
="061026","廣華永豐6C購01  ","0","0","0","740,000","70,000","670,000","740,000","70,000","670,000",
="062676","力成日盛71購01  ","0","0","0","667,000","0","667,000","667,000","0","667,000",
="058548","明泰元大71購01  ","0","0","0","746,000","80,000","666,000","746,000","80,000","666,000",
="03769P","聯電凱基6C售02  ","0","0","0","778,000","113,000","665,000","778,000","113,000","665,000",
="058518","文曄永豐6A購01  ","0","0","0","892,000","228,000","664,000","892,000","228,000","664,000",
="062419","聯電永豐71購02  ","0","0","0","700,000","36,000","664,000","700,000","36,000","664,000",
="062845","奇力新永豐71購02","0","0","0","664,000","0","664,000","664,000","0","664,000",
="063708","GIS統一72購02   ","0","0","0","797,000","133,000","664,000","797,000","133,000","664,000",
="060269","力達凱基6B購02  ","0","0","0","1,024,000","366,000","658,000","1,024,000","366,000","658,000",
="063899","群創統一73購02  ","0","0","0","714,000","56,000","658,000","714,000","56,000","658,000",
="058822","中砂元富6A購01  ","0","0","0","774,000","117,000","657,000","774,000","117,000","657,000",
="03482P","卜蜂元大6B售02  ","0","0","0","654,000","0","654,000","654,000","0","654,000",
="060545","義隆凱基6B購01  ","0","0","0","789,000","136,000","653,000","789,000","136,000","653,000",
="00643 ","群益深証中小    ","10,000","0","10,000","1,018,000","376,000","642,000","1,028,000","376,000","652,000",
="059564","大立光統一6A購05","0","0","0","730,000","78,000","652,000","730,000","78,000","652,000",
="063743","統一元大71購01  ","0","0","0","970,000","319,000","651,000","970,000","319,000","651,000",
="063609","京元電元大71購01","0","0","0","730,000","81,000","649,000","730,000","81,000","649,000",
="04067P","聯發科國泰6C售04","0","0","0","732,000","86,000","646,000","732,000","86,000","646,000",
="061671","台灣50元大72購02","0","0","0","664,000","18,000","646,000","664,000","18,000","646,000",
="062031","群創統一6C購01  ","0","0","0","883,000","239,000","644,000","883,000","239,000","644,000",
="062083","統一群益71購05  ","0","0","0","675,000","33,000","642,000","675,000","33,000","642,000",
="062272","大立光統一74購01","0","0","0","684,000","42,000","642,000","684,000","42,000","642,000",
="061930","智邦統一72購01  ","0","0","0","1,305,000","665,000","640,000","1,305,000","665,000","640,000",
="03998P","卜蜂元富71售02  ","0","0","0","670,000","33,000","637,000","670,000","33,000","637,000",
="03892P","台積電永昌6C售05","0","0","0","1,789,000","1,154,000","635,000","1,789,000","1,154,000","635,000",
="059401","群創元大6C購02  ","0","0","0","723,000","88,000","635,000","723,000","88,000","635,000",
="060268","鴻海統一72購01  ","0","0","0","634,000","0","634,000","634,000","0","634,000",
="03449P","康控國泰73售02  ","0","0","0","631,000","0","631,000","631,000","0","631,000",
="03939P","台灣50日盛6C售01","0","0","0","703,000","74,000","629,000","703,000","74,000","629,000",
="060954","統一凱基6C購01  ","0","0","0","1,155,000","527,000","628,000","1,155,000","527,000","628,000",
="060711","GIS群益6B購05   ","0","0","0","1,551,000","924,000","627,000","1,551,000","924,000","627,000",
="063518","創意元富71購02  ","0","0","0","1,024,000","400,000","624,000","1,024,000","400,000","624,000",
="059406","奇力新永豐6A購03","0","0","0","622,000","0","622,000","622,000","0","622,000",
="060548","瑞儀日盛6B購01  ","0","0","0","674,000","58,000","616,000","674,000","58,000","616,000",
="063337","榮成永豐71購02  ","0","0","0","993,000","377,000","616,000","993,000","377,000","616,000",
="059687","潤泰全永豐6B購01","0","0","0","685,000","70,000","615,000","685,000","70,000","615,000",
="063714","全新元富71購01  ","0","0","0","800,000","185,000","615,000","800,000","185,000","615,000",
="060098","台郡凱基6B購01  ","0","0","0","868,000","254,000","614,000","868,000","254,000","614,000",
="059018","瑞儀凱基6A購01  ","0","0","0","1,213,000","603,000","610,000","1,213,000","603,000","610,000",
="060644","臻鼎兆豐6C購01  ","0","0","0","640,000","30,000","610,000","640,000","30,000","610,000",
="062994","大同國泰71購01  ","0","0","0","670,000","60,000","610,000","670,000","60,000","610,000",
="04295P","東陽統一72售02  ","0","0","0","651,000","44,000","607,000","651,000","44,000","607,000",
="058316","奇力新凱基69購01","0","0","0","815,000","208,000","607,000","815,000","208,000","607,000",
="059359","宏達電永豐6A購02","0","0","0","615,000","10,000","605,000","615,000","10,000","605,000",
="056788","麗豐元大6B購01  ","0","0","0","644,000","40,000","604,000","644,000","40,000","604,000",
="03768P","貿聯統一6C售02  ","0","0","0","905,000","305,000","600,000","905,000","305,000","600,000",
="057159","鎧勝兆豐68購01  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="060499","臻鼎群益6B購02  ","0","0","0","1,045,000","445,000","600,000","1,045,000","445,000","600,000",
="08031P","和大永豐68售01  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="08225P","宏達電台新68售01","0","0","0","597,000","0","597,000","597,000","0","597,000",
="059631","麗豐元大71購02  ","0","0","0","636,000","40,000","596,000","636,000","40,000","596,000",
="08705P","亞翔元大71售02  ","0","0","0","785,000","190,000","595,000","785,000","190,000","595,000",
="058431","大聯大台新6A購01","0","0","0","700,000","106,000","594,000","700,000","106,000","594,000",
="057408","樺漢群益69購01  ","0","0","0","598,000","8,000","590,000","598,000","8,000","590,000",
="058056","新日興國泰6A購01","0","0","0","628,000","40,000","588,000","628,000","40,000","588,000",
="059954","聯茂永豐6B購01  ","0","0","0","907,000","319,000","588,000","907,000","319,000","588,000",
="061909","力達元大71購01  ","0","0","0","612,000","24,000","588,000","612,000","24,000","588,000",
="04277P","聯發科永昌71售01","0","50,000","-50,000","834,000","200,000","634,000","834,000","250,000","584,000",
="00663L","國泰臺灣加權正2 ","0","400,000","-400,000","1,192,000","211,000","981,000","1,192,000","611,000","581,000",
="060277","貿聯凱基6B購02  ","0","0","0","1,239,000","659,000","580,000","1,239,000","659,000","580,000",
="059654","國巨國泰6B購01  ","0","0","0","825,000","250,000","575,000","825,000","250,000","575,000",
="061910","致伸元大6C購03  ","0","0","0","1,462,000","890,000","572,000","1,462,000","890,000","572,000",
="062061","台灣50元大6C購03","0","0","0","603,000","32,000","571,000","603,000","32,000","571,000",
="056281","T50反1元大6A購01","0","0","0","670,000","100,000","570,000","670,000","100,000","570,000",
="063489","台灣50富邦71購03","0","0","0","590,000","21,000","569,000","590,000","21,000","569,000",
="063664","可成永昌71購01  ","0","0","0","967,000","398,000","569,000","967,000","398,000","569,000",
="061767","統一富邦6C購01  ","0","0","0","712,000","145,000","567,000","712,000","145,000","567,000",
="03376P","台灣50元富72售02","0","0","0","1,489,000","925,000","564,000","1,489,000","925,000","564,000",
="063574","創意凱基74購02  ","0","0","0","2,936,000","2,372,000","564,000","2,936,000","2,372,000","564,000",
="063281","宏達電統一72購01","0","0","0","626,000","64,000","562,000","626,000","64,000","562,000",
="058684","奇力新群益6A購01","0","0","0","762,000","203,000","559,000","762,000","203,000","559,000",
="058904","奇力新群益6A購02","0","0","0","599,000","41,000","558,000","599,000","41,000","558,000",
="061553","智邦永豐6C購01  ","0","0","0","761,000","205,000","556,000","761,000","205,000","556,000",
="062692","宏碁群益72購02  ","0","0","0","642,000","87,000","555,000","642,000","87,000","555,000",
="060495","景碩群益6B購03  ","0","0","0","556,000","2,000","554,000","556,000","2,000","554,000",
="062997","華新科國泰71購01","0","0","0","799,000","245,000","554,000","799,000","245,000","554,000",
="056318","麗豐富邦6B購01  ","0","0","0","551,000","0","551,000","551,000","0","551,000",
="058685","明泰群益6A購01  ","0","0","0","583,000","33,000","550,000","583,000","33,000","550,000",
="059224","群創群益6B購01  ","0","0","0","620,000","70,000","550,000","620,000","70,000","550,000",
="060320","臺股指元大6B購06","0","0","0","555,000","5,000","550,000","555,000","5,000","550,000",
="061438","新唐永豐6C購02  ","0","0","0","620,000","70,000","550,000","620,000","70,000","550,000",
="063564","智邦統一71購01  ","0","0","0","742,000","193,000","549,000","742,000","193,000","549,000",
="058281","華新科富邦69購01","0","0","0","708,000","160,000","548,000","708,000","160,000","548,000",
="061074","義隆國票71購01  ","0","0","0","628,000","82,000","546,000","628,000","82,000","546,000",
="059338","力達國泰6A購01  ","0","0","0","547,000","4,000","543,000","547,000","4,000","543,000",
="058156","緯創元大69購02  ","0","0","0","763,000","221,000","542,000","763,000","221,000","542,000",
="061271","榮成永豐6C購01  ","0","0","0","637,000","95,000","542,000","637,000","95,000","542,000",
="061522","廣達元富71購01  ","0","0","0","550,000","8,000","542,000","550,000","8,000","542,000",
="059730","神達凱基6B購02  ","0","0","0","1,310,000","769,000","541,000","1,310,000","769,000","541,000",
="063777","GIS統一71購05   ","0","0","0","998,000","460,000","538,000","998,000","460,000","538,000",
="04106P","欣興凱基6C售02  ","0","0","0","605,000","69,000","536,000","605,000","69,000","536,000",
="059339","長榮航國泰6B購01","0","0","0","701,000","165,000","536,000","701,000","165,000","536,000",
="061846","潤泰全兆豐6C購01","0","0","0","681,000","145,000","536,000","681,000","145,000","536,000",
="061889","中砂群益71購01  ","0","0","0","856,000","320,000","536,000","856,000","320,000","536,000",
="062033","台灣50元富72購03","0","0","0","593,000","58,000","535,000","593,000","58,000","535,000",
="063031","可成統一71購04  ","0","0","0","1,215,000","681,000","534,000","1,215,000","681,000","534,000",
"2354  ","鴻準            ","262,000","265,000","-3,000","1,272,000","737,000","535,000","1,534,000","1,002,000","532,000",
"2881  ","富邦金          ","430,000","52,000","378,000","324,000","170,000","154,000","754,000","222,000","532,000",
="03668P","鴻海群益71售03  ","0","0","0","532,000","1,000","531,000","532,000","1,000","531,000",
="04240P","台光電元大71售03","0","0","0","861,000","331,000","530,000","861,000","331,000","530,000",
="062968","大聯大凱基71購01","0","0","0","1,654,000","1,124,000","530,000","1,654,000","1,124,000","530,000",
="058802","奇力新富邦6B購01","0","0","0","615,000","88,000","527,000","615,000","88,000","527,000",
="063429","友達群益71購02  ","0","0","0","524,000","0","524,000","524,000","0","524,000",
