"106年06月21日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="057450","元油2X凱基6A購01","0","0","0","790,000","10,000","780,000","790,000","10,000","780,000",
="060919","群創群益71購01  ","0","0","0","1,295,000","515,000","780,000","1,295,000","515,000","780,000",
="061335","鴻海統一73購01  ","0","0","0","899,000","119,000","780,000","899,000","119,000","780,000",
="059232","群創兆豐6A購02  ","0","0","0","1,434,000","660,000","774,000","1,434,000","660,000","774,000",
="060859","可成凱基6B購04  ","0","0","0","1,969,000","1,197,000","772,000","1,969,000","1,197,000","772,000",
"6139  ","亞翔            ","12,000","1,000","11,000","759,000","0","759,000","771,000","1,000","770,000",
="060264","可成統一6B購11  ","0","0","0","813,000","44,000","769,000","813,000","44,000","769,000",
="056344","元大金日盛6C購01","0","0","0","893,000","126,000","767,000","893,000","126,000","767,000",
="060733","元油2X國泰6C購01","0","0","0","775,000","10,000","765,000","775,000","10,000","765,000",
="08947P","緯創凱基6A售02  ","0","0","0","765,000","0","765,000","765,000","0","765,000",
"2801  ","彰銀            ","102,000","0","102,000","659,000","0","659,000","761,000","0","761,000",
"3035  ","智原            ","73,000","6,000","67,000","745,000","56,000","689,000","818,000","62,000","756,000",
="061376","為升凱基6C購01  ","0","0","0","1,407,000","653,000","754,000","1,407,000","653,000","754,000",
"2888  ","新光金          ","450,000","0","450,000","695,000","391,000","304,000","1,145,000","391,000","754,000",
="060478","富邦金群益6B購05","0","0","0","1,636,000","884,000","752,000","1,636,000","884,000","752,000",
="057616","元油2X群益69購01","0","0","0","749,000","0","749,000","749,000","0","749,000",
="058613","元油2X統一6C購01","0","0","0","1,600,000","854,000","746,000","1,600,000","854,000","746,000",
="061508","可成凱基6C購02  ","0","0","0","1,367,000","622,000","745,000","1,367,000","622,000","745,000",
="03768P","貿聯統一6C售02  ","0","0","0","786,000","50,000","736,000","786,000","50,000","736,000",
="058398","潤泰全國泰69購01","0","0","0","938,000","203,000","735,000","938,000","203,000","735,000",
="061339","可成統一6C購04  ","0","0","0","1,156,000","428,000","728,000","1,156,000","428,000","728,000",
="060557","國泰金群益6B購01","0","0","0","1,059,000","342,000","717,000","1,059,000","342,000","717,000",
="058648","中租元大6A購01  ","0","0","0","1,631,000","917,000","714,000","1,631,000","917,000","714,000",
="061129","滬深2X元富71購01","0","0","0","817,000","103,000","714,000","817,000","103,000","714,000",
="059240","國巨永豐6A購02  ","0","0","0","780,000","70,000","710,000","780,000","70,000","710,000",
="03266P","可成統一6B售09  ","0","0","0","1,664,000","964,000","700,000","1,664,000","964,000","700,000",
="058382","敬鵬元大6A購01  ","0","0","0","750,000","50,000","700,000","750,000","50,000","700,000",
="059625","臻鼎凱基6A購01  ","0","0","0","864,000","164,000","700,000","864,000","164,000","700,000",
="060226","綠悅玉山6C購01  ","0","0","0","699,000","0","699,000","699,000","0","699,000",
="060273","東陽凱基6B購01  ","0","0","0","1,089,000","391,000","698,000","1,089,000","391,000","698,000",
="03402P","上銀凱基6B售01  ","0","0","0","1,618,000","928,000","690,000","1,618,000","928,000","690,000",
="08448P","佳世達中信6A售02","0","0","0","690,000","0","690,000","690,000","0","690,000",
"5871  ","中租-KY         ","213,000","512,000","-299,000","1,712,000","731,000","981,000","1,925,000","1,243,000","682,000",
="060772","王品元富6C購02  ","0","0","0","938,000","258,000","680,000","938,000","258,000","680,000",
="061255","王品兆豐71購01  ","0","0","0","716,000","40,000","676,000","716,000","40,000","676,000",
="08585P","台積電統一69售02","0","0","0","734,000","60,000","674,000","734,000","60,000","674,000",
="056965","和碩元富68購01  ","0","0","0","845,000","177,000","668,000","845,000","177,000","668,000",
="061147","王品凱基6C購02  ","0","0","0","870,000","202,000","668,000","870,000","202,000","668,000",
="061051","超眾群益71購01  ","0","0","0","679,000","12,000","667,000","679,000","12,000","667,000",
="03440P","鴻海日盛71售04  ","0","0","0","731,000","65,000","666,000","731,000","65,000","666,000",
="059254","華新科元大6A購01","0","0","0","1,201,000","536,000","665,000","1,201,000","536,000","665,000",
="059446","富邦金統一6A購02","0","0","0","1,238,000","574,000","664,000","1,238,000","574,000","664,000",
="08793P","上銀統一6A售02  ","0","0","0","782,000","121,000","661,000","782,000","121,000","661,000",
="058540","中工元大71購01  ","0","0","0","651,000","0","651,000","651,000","0","651,000",
="058211","友達兆豐6A購02  ","0","0","0","1,029,000","391,000","638,000","1,029,000","391,000","638,000",
="058515","群電中信6B購01  ","0","0","0","663,000","30,000","633,000","663,000","30,000","633,000",
="058608","南茂日盛6A購01  ","0","0","0","654,000","22,000","632,000","654,000","22,000","632,000",
"1303  ","南亞            ","224,000","40,000","184,000","518,000","70,000","448,000","742,000","110,000","632,000",
="058270","長榮國泰69購01  ","0","0","0","950,000","320,000","630,000","950,000","320,000","630,000",
="058400","中磊凱基6A購01  ","0","0","0","843,000","213,000","630,000","843,000","213,000","630,000",
="060760","綠悅永豐6B購02  ","0","0","0","988,000","359,000","629,000","988,000","359,000","629,000",
="056105","上証2X群益67購04","0","0","0","675,000","48,000","627,000","675,000","48,000","627,000",
="059480","臻鼎元富6A購01  ","0","0","0","705,000","80,000","625,000","705,000","80,000","625,000",
"2520  ","冠德            ","72,000","17,000","55,000","569,000","0","569,000","641,000","17,000","624,000",
="060450","廣宇兆豐6C購01  ","0","0","0","616,000","0","616,000","616,000","0","616,000",
="056957","元油2X日盛69購01","0","0","0","900,000","285,000","615,000","900,000","285,000","615,000",
="060219","中租國泰6B購01  ","0","0","0","1,493,000","879,000","614,000","1,493,000","879,000","614,000",
="059761","國巨元大6B購01  ","0","0","0","1,002,000","391,000","611,000","1,002,000","391,000","611,000",
="03267P","可成統一6B售10  ","0","0","0","641,000","33,000","608,000","641,000","33,000","608,000",
"2618  ","長榮航          ","92,000","34,000","58,000","553,000","5,000","548,000","645,000","39,000","606,000",
="055452","東聯日盛67購01  ","0","0","0","605,000","0","605,000","605,000","0","605,000",
="060655","聚陽台新71購01  ","0","0","0","605,000","1,000","604,000","605,000","1,000","604,000",
="061399","可成元富71購01  ","0","0","0","641,000","37,000","604,000","641,000","37,000","604,000",
="055169","群創群益67購02  ","0","0","0","602,000","0","602,000","602,000","0","602,000",
="057137","元大金亞東69購02","0","0","0","1,017,000","418,000","599,000","1,017,000","418,000","599,000",
="03667P","上銀群益6C售03  ","0","0","0","797,000","200,000","597,000","797,000","200,000","597,000",
="058293","至上元大69購02  ","0","0","0","661,000","67,000","594,000","661,000","67,000","594,000",
="059671","宏達電群益6A購09","0","0","0","819,000","228,000","591,000","819,000","228,000","591,000",
="03250P","鴻海元大6B售07  ","0","0","0","1,762,000","1,174,000","588,000","1,762,000","1,174,000","588,000",
="060585","和碩國泰6C購01  ","0","0","0","727,000","140,000","587,000","727,000","140,000","587,000",
="056837","元大金元富68購01","0","0","0","1,141,000","561,000","580,000","1,141,000","561,000","580,000",
="03251P","鴻海元大6B售08  ","0","0","0","1,352,000","773,000","579,000","1,352,000","773,000","579,000",
="055821","群創台新67購01  ","0","0","0","579,000","0","579,000","579,000","0","579,000",
="061349","佳世達凱基6C購04","0","0","0","1,029,000","458,000","571,000","1,029,000","458,000","571,000",
="061585","臻鼎元大6C購01  ","0","0","0","1,048,000","478,000","570,000","1,048,000","478,000","570,000",
="056640","華新科元大69購01","0","0","0","685,000","119,000","566,000","685,000","119,000","566,000",
="055409","光寶科群益69購01","0","0","0","564,000","0","564,000","564,000","0","564,000",
="00692 ","富邦公司治理    ","0","0","0","852,000","290,000","562,000","852,000","290,000","562,000",
="08665P","上銀群益6A售02  ","0","0","0","572,000","10,000","562,000","572,000","10,000","562,000",
="057091","台積電凱基68購04","0","0","0","561,000","0","561,000","561,000","0","561,000",
="03697P","上銀元大6C售03  ","0","0","0","1,062,000","502,000","560,000","1,062,000","502,000","560,000",
="061122","至上永豐6C購01  ","0","0","0","884,000","326,000","558,000","884,000","326,000","558,000",
="08196P","鴻海統一6A售01  ","0","0","0","559,000","1,000","558,000","559,000","1,000","558,000",
="058062","葡萄王富邦6B購01","0","0","0","557,000","0","557,000","557,000","0","557,000",
="059144","隆達國泰6C購01  ","0","0","0","556,000","0","556,000","556,000","0","556,000",
="057666","友達日盛69購03  ","0","0","0","801,000","250,000","551,000","801,000","250,000","551,000",
="08731P","上銀群益6B售02  ","0","0","0","552,000","1,000","551,000","552,000","1,000","551,000",
="060895","聯電永昌71購01  ","0","0","0","2,225,000","1,675,000","550,000","2,225,000","1,675,000","550,000",
="057341","和碩元大68購03  ","0","0","0","1,148,000","603,000","545,000","1,148,000","603,000","545,000",
="059228","和碩兆豐6A購01  ","0","0","0","735,000","190,000","545,000","735,000","190,000","545,000",
="061032","王品永豐6C購01  ","0","0","0","663,000","119,000","544,000","663,000","119,000","544,000",
="061533","國泰金元大6C購03","0","0","0","1,540,000","996,000","544,000","1,540,000","996,000","544,000",
="056844","群創元富6C購01  ","0","0","0","567,000","25,000","542,000","567,000","25,000","542,000",
="061403","大同玉山6C購01  ","0","0","0","1,583,000","1,041,000","542,000","1,583,000","1,041,000","542,000",
="061321","大同元大73購01  ","0","0","0","944,000","403,000","541,000","944,000","403,000","541,000",
="057431","臺股指永豐6A購01","0","0","0","570,000","30,000","540,000","570,000","30,000","540,000",
="059184","華新群益6A購03  ","0","0","0","540,000","0","540,000","540,000","0","540,000",
="03268P","可成統一6C售02  ","0","0","0","616,000","80,000","536,000","616,000","80,000","536,000",
="061781","臻鼎兆豐71購01  ","0","0","0","598,000","65,000","533,000","598,000","65,000","533,000",
="058920","鴻海元富71購01  ","0","0","0","767,000","236,000","531,000","767,000","236,000","531,000",
="059821","廣宇元富71購01  ","0","0","0","597,000","68,000","529,000","597,000","68,000","529,000",
="056941","王品元大68購01  ","0","0","0","779,000","251,000","528,000","779,000","251,000","528,000",
="057823","台耀元大69購01  ","0","0","0","579,000","52,000","527,000","579,000","52,000","527,000",
="059896","康控元大6B購01  ","0","0","0","592,000","67,000","525,000","592,000","67,000","525,000",
="054869","南亞科統一69購01","0","0","0","533,000","10,000","523,000","533,000","10,000","523,000",
="03167P","鴻海中信6B售03  ","0","0","0","1,020,000","498,000","522,000","1,020,000","498,000","522,000",
="060773","和碩元富6B購01  ","0","0","0","577,000","55,000","522,000","577,000","55,000","522,000",
="08286P","日月光元富69售01","0","0","0","522,000","0","522,000","522,000","0","522,000",
="00643 ","群益深証中小    ","40,000","250,000","-210,000","913,000","183,000","730,000","953,000","433,000","520,000",
="058130","華邦電日盛6A購01","0","0","0","520,000","0","520,000","520,000","0","520,000",
="058419","南亞科群益6A購01","0","0","0","986,000","466,000","520,000","986,000","466,000","520,000",
="059815","美律永豐6C購01  ","0","0","0","561,000","41,000","520,000","561,000","41,000","520,000",
="060542","和大富邦71購01  ","0","0","0","642,000","122,000","520,000","642,000","122,000","520,000",
="061348","可成富邦6C購03  ","0","0","0","736,000","219,000","517,000","736,000","219,000","517,000",
="056544","開發金元富69購01","0","0","0","586,000","70,000","516,000","586,000","70,000","516,000",
"1301  ","台塑            ","576,000","55,000","521,000","0","5,000","-5,000","576,000","60,000","516,000",
="03500P","神達群益6B售04  ","0","0","0","515,000","0","515,000","515,000","0","515,000",
="057745","華新科台新69購01","0","0","0","802,000","287,000","515,000","802,000","287,000","515,000",
="057767","廣宇元富6B購01  ","0","0","0","559,000","45,000","514,000","559,000","45,000","514,000",
="058822","中砂元富6A購01  ","0","0","0","593,000","80,000","513,000","593,000","80,000","513,000",
="058397","華通國泰6A購01  ","0","0","0","634,000","122,000","512,000","634,000","122,000","512,000",
="03221P","聯鈞國泰6B售01  ","0","0","0","509,000","0","509,000","509,000","0","509,000",
="058603","全新日盛6A購01  ","0","0","0","522,000","20,000","502,000","522,000","20,000","502,000",
="059363","廣宇永豐6A購01  ","0","0","0","617,000","115,000","502,000","617,000","115,000","502,000",
="059881","麗豐群益6C購01  ","0","0","0","501,000","0","501,000","501,000","0","501,000",
="061705","王品元富72購01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="057483","永冠永豐6A購01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="07788P","臺股指群益67售14","0","0","0","499,000","0","499,000","499,000","0","499,000",
="07822P","神基中信67售02  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="08137P","臺股指群益68售17","0","0","0","499,000","0","499,000","499,000","0","499,000",
="057613","上銀統一6A購01  ","0","0","0","593,000","96,000","497,000","593,000","96,000","497,000",
="060977","台泥群益6C購02  ","0","0","0","568,000","72,000","496,000","568,000","72,000","496,000",
="03643P","台積電統一71售01","0","0","0","1,198,000","703,000","495,000","1,198,000","703,000","495,000",
="054400","友達兆豐67購01  ","0","0","0","493,000","0","493,000","493,000","0","493,000",
"9136  ","巨騰-DR         ","0","0","0","528,000","35,000","493,000","528,000","35,000","493,000",
="059441","為升凱基6A購03  ","0","0","0","1,050,000","558,000","492,000","1,050,000","558,000","492,000",
="059822","鴻海元富6C購02  ","0","0","0","730,000","238,000","492,000","730,000","238,000","492,000",
="08136P","臺股指群益68售16","0","0","0","622,000","130,000","492,000","622,000","130,000","492,000",
="055260","鴻準凱基67購01  ","0","0","0","1,041,000","550,000","491,000","1,041,000","550,000","491,000",
="03240P","台積電群益6B售12","0","0","0","490,000","0","490,000","490,000","0","490,000",
="061174","永冠群益71購01  ","0","0","0","739,000","249,000","490,000","739,000","249,000","490,000",
="061263","為升元大6C購01  ","0","0","0","819,000","329,000","490,000","819,000","329,000","490,000",
="058571","臻鼎兆豐6B購01  ","0","0","0","582,000","93,000","489,000","582,000","93,000","489,000",
="057128","全新凱基68購02  ","0","0","0","559,000","71,000","488,000","559,000","71,000","488,000",
="058244","臻鼎台新69購01  ","0","0","0","488,000","0","488,000","488,000","0","488,000",
="08904P","台積電凱基6A售08","0","0","0","485,000","0","485,000","485,000","0","485,000",
="061294","佳世達元富71購01","0","0","0","567,000","85,000","482,000","567,000","85,000","482,000",
="055051","聯發科永昌66購02","0","0","0","478,000","0","478,000","478,000","0","478,000",
="060099","京鼎凱基6B購01  ","0","0","0","1,016,000","539,000","477,000","1,016,000","539,000","477,000",
="057698","美律中信73購01  ","0","0","0","488,000","14,000","474,000","488,000","14,000","474,000",
="061246","佳世達永豐6C購02","0","0","0","661,000","188,000","473,000","661,000","188,000","473,000",
="054988","友達群益67購02  ","0","0","0","927,000","457,000","470,000","927,000","457,000","470,000",
="061145","佳世達凱基6C購02","0","0","0","920,000","451,000","469,000","920,000","451,000","469,000",
="055642","群電富邦67購01  ","0","0","0","468,000","0","468,000","468,000","0","468,000",
="03086P","國巨元富6C售02  ","0","0","0","596,000","131,000","465,000","596,000","131,000","465,000",
="03226P","台積電統一6B售06","0","0","0","545,000","80,000","465,000","545,000","80,000","465,000",
="061080","宏達電統一6C購01","0","0","0","468,000","3,000","465,000","468,000","3,000","465,000",
="08145P","台積電凱基68售10","0","0","0","465,000","0","465,000","465,000","0","465,000",
="03210P","上銀兆豐6C售01  ","0","0","0","460,000","1,000","459,000","460,000","1,000","459,000",
="056175","臺股指元大69購13","0","0","0","1,108,000","649,000","459,000","1,108,000","649,000","459,000",
="056302","樺漢統一6B購01  ","0","0","0","458,000","0","458,000","458,000","0","458,000",
"5880  ","合庫金          ","391,000","16,000","375,000","83,000","2,000","81,000","474,000","18,000","456,000",
="00675L","富邦臺灣加權正2 ","0","0","0","1,899,000","1,444,000","455,000","1,899,000","1,444,000","455,000",
="059775","國巨元富6C購01  ","0","0","0","1,240,000","786,000","454,000","1,240,000","786,000","454,000",
"2449  ","京元電子        ","1,306,000","1,135,084","170,916","763,000","481,000","282,000","2,069,000","1,616,084","452,916",
="058949","群創元大6C購01  ","0","0","0","742,000","290,000","452,000","742,000","290,000","452,000",
="059920","國巨國票6C購01  ","0","0","0","645,000","193,000","452,000","645,000","193,000","452,000",
="055188","億豐國泰68購01  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="057575","元大金群益6A購01","0","0","0","1,925,000","1,475,000","450,000","1,925,000","1,475,000","450,000",
="058845","隆達元富6A購01  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="061079","佳世達統一6C購01","0","0","0","1,053,000","603,000","450,000","1,053,000","603,000","450,000",
="061355","東陽元大6C購01  ","0","0","0","456,000","12,000","444,000","456,000","12,000","444,000",
="03619P","可成統一71售01  ","0","0","0","458,000","15,000","443,000","458,000","15,000","443,000",
="060415","堤維西元富6B購01","0","0","0","438,000","0","438,000","438,000","0","438,000",
="057636","友達國泰69購01  ","0","0","0","497,000","60,000","437,000","497,000","60,000","437,000",
="061064","綠悅國票71購01  ","0","0","0","1,247,000","811,000","436,000","1,247,000","811,000","436,000",
="058475","力成元大71購01  ","0","0","0","1,226,000","791,000","435,000","1,226,000","791,000","435,000",
="059652","群創玉山6A購01  ","0","0","0","875,000","440,000","435,000","875,000","440,000","435,000",
="060382","神基凱基6B購01  ","0","0","0","450,000","15,000","435,000","450,000","15,000","435,000",
