"106年07月17日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
"2328  ","廣宇            ","212,000","56,000","156,000","1,548,000","14,000","1,534,000","1,760,000","70,000","1,690,000",
="063148","中信金元富71購01","0","0","0","1,690,000","5,000","1,685,000","1,690,000","5,000","1,685,000",
"2618  ","長榮航          ","250,000","21,000","229,000","1,800,000","379,000","1,421,000","2,050,000","400,000","1,650,000",
="057911","中信金台新6C購01","0","0","0","2,116,000","473,000","1,643,000","2,116,000","473,000","1,643,000",
="061402","創意康和6C購01  ","0","0","0","2,254,000","627,000","1,627,000","2,254,000","627,000","1,627,000",
="060597","GIS凱基6B購04   ","0","0","0","2,096,000","502,000","1,594,000","2,096,000","502,000","1,594,000",
="061674","綠悅元大6C購03  ","0","0","0","2,089,000","550,000","1,539,000","2,089,000","550,000","1,539,000",
"2603  ","長榮            ","868,000","366,000","502,000","1,151,000","125,000","1,026,000","2,019,000","491,000","1,528,000",
="062727","GIS統一71購04   ","0","0","0","3,961,000","2,455,000","1,506,000","3,961,000","2,455,000","1,506,000",
="062393","中信金凱基6C購03","0","0","0","1,706,000","228,000","1,478,000","1,706,000","228,000","1,478,000",
="062805","凌巨元大71購01  ","0","0","0","1,480,000","30,000","1,450,000","1,480,000","30,000","1,450,000",
="062890","裕融凱基71購01  ","0","0","0","1,454,000","5,000","1,449,000","1,454,000","5,000","1,449,000",
"1718  ","中纖            ","88,000","90,000","-2,000","1,515,000","147,000","1,368,000","1,603,000","237,000","1,366,000",
="059709","華新科國泰6B購01","0","0","0","1,463,000","100,000","1,363,000","1,463,000","100,000","1,363,000",
="062891","裕融凱基74購01  ","0","0","0","1,961,000","609,000","1,352,000","1,961,000","609,000","1,352,000",
="059654","國巨國泰6B購01  ","0","0","0","1,844,000","495,000","1,349,000","1,844,000","495,000","1,349,000",
="061508","可成凱基6C購02  ","0","0","0","1,418,000","72,000","1,346,000","1,418,000","72,000","1,346,000",
"4532  ","瑞智            ","39,000","34,000","5,000","1,382,000","44,000","1,338,000","1,421,000","78,000","1,343,000",
="03997P","GIS統一71售03   ","0","0","0","1,392,000","54,000","1,338,000","1,392,000","54,000","1,338,000",
="08330P","聯電凱基69售02  ","0","0","0","1,310,000","0","1,310,000","1,310,000","0","1,310,000",
="060549","中信金統一6B購03","0","0","0","1,739,000","465,000","1,274,000","1,739,000","465,000","1,274,000",
="062683","TPK兆豐73購01   ","0","0","0","1,741,000","468,000","1,273,000","1,741,000","468,000","1,273,000",
="060375","美律國泰71購03  ","0","0","0","1,360,000","117,000","1,243,000","1,360,000","117,000","1,243,000",
="07982P","大立光富邦6C售02","0","0","0","1,340,000","123,000","1,217,000","1,340,000","123,000","1,217,000",
="054510","台達電群益68購01","0","0","0","1,202,000","0","1,202,000","1,202,000","0","1,202,000",
="060588","聚陽國泰6B購01  ","0","0","0","1,569,000","383,000","1,186,000","1,569,000","383,000","1,186,000",
="062173","可成凱基6C購09  ","0","0","0","1,620,000","437,000","1,183,000","1,620,000","437,000","1,183,000",
="062653","中信金兆豐71購01","0","0","0","1,180,000","23,000","1,157,000","1,180,000","23,000","1,157,000",
="08239P","聯發科元大69售03","0","0","0","1,130,000","0","1,130,000","1,130,000","0","1,130,000",
="062180","聚陽凱基6C購01  ","0","0","0","1,079,000","6,000","1,073,000","1,079,000","6,000","1,073,000",
="062803","群電元大71購02  ","0","0","0","1,229,000","156,000","1,073,000","1,229,000","156,000","1,073,000",
="059384","中信金國泰6A購01","0","0","0","1,058,000","0","1,058,000","1,058,000","0","1,058,000",
="060859","可成凱基6B購04  ","0","0","0","1,216,000","161,000","1,055,000","1,216,000","161,000","1,055,000",
="08692P","智邦群益6A售03  ","0","0","0","1,073,000","50,000","1,023,000","1,073,000","50,000","1,023,000",
="00648R","元大S&P500反1   ","0","0","0","1,084,000","81,000","1,003,000","1,084,000","81,000","1,003,000",
="055466","微星統一68購02  ","0","0","0","1,039,000","46,000","993,000","1,039,000","46,000","993,000",
="058063","元大金凱基69購02","0","0","0","1,466,000","473,000","993,000","1,466,000","473,000","993,000",
="057470","微星國泰69購01  ","0","0","0","1,163,000","173,000","990,000","1,163,000","173,000","990,000",
="062555","嘉澤永豐71購01  ","0","0","0","993,000","16,000","977,000","993,000","16,000","977,000",
="061334","GIS群益6C購02   ","0","0","0","1,129,000","157,000","972,000","1,129,000","157,000","972,000",
="062507","聯電凱基71購01  ","0","0","0","1,461,000","492,000","969,000","1,461,000","492,000","969,000",
="060650","嘉澤永豐6B購04  ","0","0","0","1,011,000","50,000","961,000","1,011,000","50,000","961,000",
="057810","聚陽永豐69購02  ","0","0","0","1,250,000","290,000","960,000","1,250,000","290,000","960,000",
="060213","鴻海元大71購02  ","0","0","0","955,000","0","955,000","955,000","0","955,000",
="062406","GIS國泰73購01   ","0","0","0","1,719,000","767,000","952,000","1,719,000","767,000","952,000",
="060432","鴻海元大71購05  ","0","0","0","942,000","0","942,000","942,000","0","942,000",
="03684P","GIS元大6C售02   ","0","0","0","1,404,000","463,000","941,000","1,404,000","463,000","941,000",
="058228","中信金亞東69購02","0","0","0","974,000","40,000","934,000","974,000","40,000","934,000",
="061255","王品兆豐71購01  ","0","0","0","961,000","41,000","920,000","961,000","41,000","920,000",
="059303","永冠元大6B購01  ","0","0","0","943,000","26,000","917,000","943,000","26,000","917,000",
="059448","永冠元大6A購02  ","0","0","0","1,192,000","286,000","906,000","1,192,000","286,000","906,000",
="060803","美律兆豐6B購01  ","0","0","0","1,012,000","126,000","886,000","1,012,000","126,000","886,000",
="054118","葡萄王統一68購01","0","0","0","880,000","0","880,000","880,000","0","880,000",
="059845","國巨永豐6C購01  ","0","0","0","885,000","6,000","879,000","885,000","6,000","879,000",
="062334","鴻海中信6C購06  ","0","0","0","1,125,000","247,000","878,000","1,125,000","247,000","878,000",
="060332","嘉澤永豐6B購03  ","0","0","0","964,000","90,000","874,000","964,000","90,000","874,000",
="057682","聚陽統一71購01  ","0","0","0","1,150,000","284,000","866,000","1,150,000","284,000","866,000",
="03828P","GIS國泰6C售07   ","0","0","0","1,882,000","1,023,000","859,000","1,882,000","1,023,000","859,000",
"3450  ","聯鈞            ","71,000","0","71,000","791,000","16,512","774,488","862,000","16,512","845,488",
="059801","可成元大6B購03  ","0","0","0","1,016,000","174,000","842,000","1,016,000","174,000","842,000",
="056344","元大金日盛6C購01","0","0","0","856,000","15,000","841,000","856,000","15,000","841,000",
="060479","美律玉山71購01  ","0","0","0","865,000","25,000","840,000","865,000","25,000","840,000",
="060497","義隆群益6B購03  ","0","0","0","869,000","30,000","839,000","869,000","30,000","839,000",
"2345  ","智邦            ","104,000","113,000","-9,000","923,000","78,000","845,000","1,027,000","191,000","836,000",
="060870","中信金元大6B購02","0","0","0","956,000","125,000","831,000","956,000","125,000","831,000",
="03653P","綠悅元大6C售02  ","0","0","0","1,088,000","262,000","826,000","1,088,000","262,000","826,000",
="062774","順德元大71購02  ","0","0","0","824,000","0","824,000","824,000","0","824,000",
="061485","GIS統一71購02   ","0","0","0","912,000","93,000","819,000","912,000","93,000","819,000",
="08787P","大立光凱基6A售03","0","0","0","885,000","68,000","817,000","885,000","68,000","817,000",
="061781","臻鼎兆豐71購01  ","0","0","0","850,000","40,000","810,000","850,000","40,000","810,000",
="063000","群電國泰71購01  ","0","0","0","961,000","151,000","810,000","961,000","151,000","810,000",
="055675","台積電群益6B購01","0","0","0","849,000","40,000","809,000","849,000","40,000","809,000",
="058914","全新元富6A購01  ","0","0","0","995,000","186,000","809,000","995,000","186,000","809,000",
="061749","元油2X凱基6C購01","0","0","0","835,000","30,000","805,000","835,000","30,000","805,000",
="059802","永冠元大71購01  ","0","0","0","836,000","32,000","804,000","836,000","32,000","804,000",
="055904","FB上証群益68購02","0","0","0","1,399,000","599,000","800,000","1,399,000","599,000","800,000",
="07896P","友達元大68售04  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
="062658","鴻海玉山71購02  ","0","0","0","1,869,000","1,100,000","769,000","1,869,000","1,100,000","769,000",
"1532  ","勤美            ","77,000","9,000","68,000","701,000","0","701,000","778,000","9,000","769,000",
="057239","日月光富邦69購01","0","0","0","788,000","25,000","763,000","788,000","25,000","763,000",
"2401  ","凌陽            ","0","1,000","-1,000","766,000","2,000","764,000","766,000","3,000","763,000",
="062384","聯電凱基6C購03  ","0","0","0","879,000","118,000","761,000","879,000","118,000","761,000",
="059916","中信金國票6C購01","0","0","0","1,066,000","308,000","758,000","1,066,000","308,000","758,000",
="058486","亞翔元大71購01  ","0","0","0","797,000","40,000","757,000","797,000","40,000","757,000",
="059775","國巨元富6C購01  ","0","0","0","992,000","235,000","757,000","992,000","235,000","757,000",
="062645","鎧勝兆豐71購01  ","0","0","0","829,000","78,000","751,000","829,000","78,000","751,000",
="060505","中信金永豐6C購01","0","0","0","744,000","0","744,000","744,000","0","744,000",
"2633  ","台灣高鐵        ","231,000","33,000","198,000","976,000","431,000","545,000","1,207,000","464,000","743,000",
="061238","上証2X元大6C購02","0","0","0","2,235,000","1,499,000","736,000","2,235,000","1,499,000","736,000",
="060493","美律統一6B購06  ","0","0","0","794,000","70,000","724,000","794,000","70,000","724,000",
="061253","永豐金富邦6C購01","0","0","0","1,223,000","499,000","724,000","1,223,000","499,000","724,000",
="061518","榮成統一71購01  ","0","0","0","903,000","186,000","717,000","903,000","186,000","717,000",
="060683","大同元富71購01  ","0","0","0","716,000","1,000","715,000","716,000","1,000","715,000",
="058500","榮化元大71購03  ","0","0","0","978,000","268,000","710,000","978,000","268,000","710,000",
="061246","佳世達永豐6C購02","0","0","0","819,000","109,000","710,000","819,000","109,000","710,000",
="062828","裕融國泰71購01  ","0","0","0","801,000","96,000","705,000","801,000","96,000","705,000",
"6176  ","瑞儀            ","130,000","4,000","126,000","800,000","223,000","577,000","930,000","227,000","703,000",
="060771","台積電元富73購01","0","0","0","700,000","0","700,000","700,000","0","700,000",
="061916","上銀凱基6C購01  ","0","0","0","1,365,000","665,000","700,000","1,365,000","665,000","700,000",
="03220P","亞光國泰6C售01  ","0","0","0","943,000","250,000","693,000","943,000","250,000","693,000",
="057954","元油2X元大69購03","0","0","0","690,000","0","690,000","690,000","0","690,000",
="03063P","聯電群益6A售02  ","0","0","0","689,000","0","689,000","689,000","0","689,000",
="062354","微星統一6C購02  ","0","0","0","1,183,000","494,000","689,000","1,183,000","494,000","689,000",
="056915","大立光群益68購08","0","0","0","790,000","104,000","686,000","790,000","104,000","686,000",
="059412","麗豐永豐6A購03  ","0","0","0","686,000","0","686,000","686,000","0","686,000",
="061779","創意兆豐6C購01  ","0","0","0","881,000","196,000","685,000","881,000","196,000","685,000",
="059040","友達群益6A購01  ","0","0","0","1,073,000","390,000","683,000","1,073,000","390,000","683,000",
="060422","嘉澤國泰6B購01  ","0","0","0","724,000","42,000","682,000","724,000","42,000","682,000",
="061523","美律元富6C購01  ","0","0","0","715,000","36,000","679,000","715,000","36,000","679,000",
="058803","欣興富邦6B購01  ","0","0","0","691,000","20,000","671,000","691,000","20,000","671,000",
="062328","台積電國泰6C購02","0","0","0","690,000","20,000","670,000","690,000","20,000","670,000",
="062780","建準元大71購01  ","0","0","0","1,250,000","580,000","670,000","1,250,000","580,000","670,000",
"2883  ","開發金          ","176,000","66,000","110,000","1,208,000","650,000","558,000","1,384,000","716,000","668,000",
"2408  ","南亞科          ","45,000","695,000","-650,000","1,555,000","239,000","1,316,000","1,600,000","934,000","666,000",
="058227","中信金亞東69購01","0","0","0","665,000","0","665,000","665,000","0","665,000",
="058612","大立光統一6B購03","0","0","0","708,000","43,000","665,000","708,000","43,000","665,000",
="03642P","鎧勝富邦6C售01  ","0","0","0","750,000","90,000","660,000","750,000","90,000","660,000",
="062525","聯電元大71購03  ","0","0","0","915,000","261,000","654,000","915,000","261,000","654,000",
="062690","順德群益72購03  ","0","0","0","653,000","0","653,000","653,000","0","653,000",
="056302","樺漢統一6B購01  ","0","0","0","650,000","0","650,000","650,000","0","650,000",
="061240","智邦元大72購01  ","0","0","0","734,000","84,000","650,000","734,000","84,000","650,000",
="061507","榮成凱基6C購01  ","0","0","0","1,012,000","366,000","646,000","1,012,000","366,000","646,000",
"2455  ","全新            ","164,000","38,000","126,000","700,000","181,000","519,000","864,000","219,000","645,000",
="00639 ","富邦深100       ","730,000","222,000","508,000","1,056,000","928,000","128,000","1,786,000","1,150,000","636,000",
="059105","義隆元富6A購01  ","0","0","0","689,000","53,000","636,000","689,000","53,000","636,000",
="060469","GIS統一6B購03   ","0","0","0","1,505,000","872,000","633,000","1,505,000","872,000","633,000",
="057564","宏碁元大69購01  ","0","0","0","672,000","40,000","632,000","672,000","40,000","632,000",
="062986","至上元大72購01  ","0","0","0","658,000","27,000","631,000","658,000","27,000","631,000",
="057619","華新科群益6A購02","0","0","0","693,000","68,000","625,000","693,000","68,000","625,000",
="056861","臻鼎統一6A購01  ","0","0","0","620,000","0","620,000","620,000","0","620,000",
="058321","大成元富6A購01  ","0","0","0","640,000","20,000","620,000","640,000","20,000","620,000",
"2823  ","中壽            ","10,000","2,000","8,000","732,000","123,000","609,000","742,000","125,000","617,000",
="062707","群電群益71購01  ","0","0","0","870,000","254,000","616,000","870,000","254,000","616,000",
="03007X","元展07          ","0","0","0","615,000","0","615,000","615,000","0","615,000",
="058337","華邦電元大69購04","0","0","0","1,269,000","654,000","615,000","1,269,000","654,000","615,000",
="062005","TPK凱基6C購02   ","0","0","0","1,131,000","517,000","614,000","1,131,000","517,000","614,000",
="060624","華通元大72購02  ","0","0","0","821,000","208,000","613,000","821,000","208,000","613,000",
="062293","正隆永豐71購01  ","0","0","0","670,000","60,000","610,000","670,000","60,000","610,000",
="062488","開發金元富72購01","0","0","0","942,000","333,000","609,000","942,000","333,000","609,000",
="00643 ","群益深証中小    ","50,000","370,000","-320,000","1,973,000","1,045,000","928,000","2,023,000","1,415,000","608,000",
="057652","微星兆豐6A購02  ","0","0","0","617,000","10,000","607,000","617,000","10,000","607,000",
="058775","南茂永豐6A購01  ","0","0","0","643,000","39,000","604,000","643,000","39,000","604,000",
="058607","欣興日盛6A購01  ","0","0","0","675,000","72,000","603,000","675,000","72,000","603,000",
="07518P","大立光富邦6A售01","0","0","0","602,000","0","602,000","602,000","0","602,000",
="057237","FB上証富邦68購01","0","0","0","600,000","0","600,000","600,000","0","600,000",
="055366","鴻準元大6A購02  ","0","0","0","1,513,000","916,000","597,000","1,513,000","916,000","597,000",
="061621","大同元富71購03  ","0","0","0","597,000","0","597,000","597,000","0","597,000",
="055290","台揚日盛6A購01  ","0","0","0","641,000","45,000","596,000","641,000","45,000","596,000",
="062061","台灣50元大6C購03","0","0","0","642,000","47,000","595,000","642,000","47,000","595,000",
="062407","至上國泰6C購01  ","0","0","0","916,000","324,000","592,000","916,000","324,000","592,000",
="03439P","GIS凱基6B售05   ","0","0","0","3,611,000","3,020,000","591,000","3,611,000","3,020,000","591,000",
="061634","台積電元大71購02","0","0","0","850,000","264,000","586,000","850,000","264,000","586,000",
="062724","裕融元富71購01  ","0","0","0","652,000","69,000","583,000","652,000","69,000","583,000",
="061751","GIS凱基6C購02   ","0","0","0","583,000","3,000","580,000","583,000","3,000","580,000",
="056414","東聯永豐68購01  ","0","0","0","579,000","0","579,000","579,000","0","579,000",
="060746","和碩凱基6B購01  ","0","0","0","718,000","139,000","579,000","718,000","139,000","579,000",
="062958","聯電統一72購01  ","0","0","0","624,000","45,000","579,000","624,000","45,000","579,000",
="063179","GIS元大72購01   ","0","0","0","1,310,000","734,000","576,000","1,310,000","734,000","576,000",
="00642U","元大S&P石油     ","0","0","0","746,000","175,000","571,000","746,000","175,000","571,000",
="061521","大同元富71購02  ","0","0","0","571,000","0","571,000","571,000","0","571,000",
="060281","鴻海凱基6B購03  ","0","0","0","667,000","97,000","570,000","667,000","97,000","570,000",
="061557","台積電日盛6C購01","0","0","0","1,642,000","1,073,000","569,000","1,642,000","1,073,000","569,000",
="058444","葡萄王統一6B購01","0","0","0","748,000","182,000","566,000","748,000","182,000","566,000",
="059114","神基群益6A購01  ","0","0","0","840,000","275,000","565,000","840,000","275,000","565,000",
="061968","至上永豐6C購02  ","0","0","0","723,000","160,000","563,000","723,000","160,000","563,000",
="062711","裕融群益72購01  ","0","0","0","595,000","33,000","562,000","595,000","33,000","562,000",
="03505P","TPK統一6B售02   ","0","0","0","621,000","60,000","561,000","621,000","60,000","561,000",
="061289","華新科群益71購01","0","0","0","613,000","54,000","559,000","613,000","54,000","559,000",
="061409","台勝科國泰71購01","0","0","0","715,000","157,000","558,000","715,000","157,000","558,000",
="062020","創意永豐6C購03  ","0","0","0","1,096,000","541,000","555,000","1,096,000","541,000","555,000",
="061900","仁寶元大6C購01  ","0","0","0","550,000","0","550,000","550,000","0","550,000",
="03021P","大立光元大6A售11","0","0","0","1,287,000","738,000","549,000","1,287,000","738,000","549,000",
="057997","大立光國泰69購01","0","0","0","699,000","151,000","548,000","699,000","151,000","548,000",
="058424","東陽元富6A購01  ","0","0","0","646,000","100,000","546,000","646,000","100,000","546,000",
="060379","欣興玉山6B購01  ","0","0","0","673,000","129,000","544,000","673,000","129,000","544,000",
="060193","日月光永豐6B購01","0","0","0","637,000","94,000","543,000","637,000","94,000","543,000",
="056921","聚陽群益69購01  ","0","0","0","697,000","155,000","542,000","697,000","155,000","542,000",
="060414","美律元富6B購01  ","0","0","0","647,000","105,000","542,000","647,000","105,000","542,000",
="056925","TPK中信6C購01   ","0","0","0","1,026,000","485,000","541,000","1,026,000","485,000","541,000",
="062431","鴻海日盛71購06  ","0","0","0","540,000","0","540,000","540,000","0","540,000",
="059436","群創國泰6B購03  ","0","0","0","831,000","294,000","537,000","831,000","294,000","537,000",
="059496","永冠國泰6A購01  ","0","0","0","609,000","75,000","534,000","609,000","75,000","534,000",
="059752","GIS元大6B購01   ","0","0","0","566,000","32,000","534,000","566,000","32,000","534,000",
="00686R","群益臺灣加權反1 ","0","0","0","2,867,000","2,335,000","532,000","2,867,000","2,335,000","532,000",
="060608","T50反1永昌75購02","0","0","0","600,000","70,000","530,000","600,000","70,000","530,000",
="062997","華新科國泰71購01","0","0","0","717,000","191,000","526,000","717,000","191,000","526,000",
="058804","欣興富邦6C購01  ","0","0","0","525,000","0","525,000","525,000","0","525,000",
="062804","群電元大71購03  ","0","0","0","570,000","45,000","525,000","570,000","45,000","525,000",
="062985","至上元大71購03  ","0","0","0","723,000","198,000","525,000","723,000","198,000","525,000",
="058394","中石化國泰69購01","0","0","0","543,000","20,000","523,000","543,000","20,000","523,000",
="060302","台積電國泰71購01","0","0","0","675,000","155,000","520,000","675,000","155,000","520,000",
="060877","元上證永豐6B購01","0","0","0","560,000","40,000","520,000","560,000","40,000","520,000",
="062428","正隆日盛71購01  ","0","0","0","535,000","15,000","520,000","535,000","15,000","520,000",
="060392","台積電元大6B購06","0","0","0","1,191,000","672,000","519,000","1,191,000","672,000","519,000",
="061069","華通國票71購01  ","0","0","0","573,000","54,000","519,000","573,000","54,000","519,000",
="062957","永冠統一71購01  ","0","0","0","604,000","86,000","518,000","604,000","86,000","518,000",
="057046","臺股指兆豐68購06","0","0","0","514,000","0","514,000","514,000","0","514,000",
="03471P","日友元大6B售02  ","0","0","0","692,000","180,000","512,000","692,000","180,000","512,000",
="058558","新唐元大71購01  ","0","0","0","1,174,000","662,000","512,000","1,174,000","662,000","512,000",
"2501  ","國建            ","548,000","36,000","512,000","0","0","0","548,000","36,000","512,000",
="062346","微星元富71購01  ","0","0","0","560,000","54,000","506,000","560,000","54,000","506,000",
="056953","鴻海凱基6A購02  ","0","0","0","994,000","490,000","504,000","994,000","490,000","504,000",
="03663P","GIS元大6C售01   ","0","0","0","905,000","405,000","500,000","905,000","405,000","500,000",
="061924","義隆凱基6C購04  ","0","0","0","1,653,000","1,153,000","500,000","1,653,000","1,153,000","500,000",
="07902P","可成富邦69售01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="08970P","台積電群益6B售06","0","0","0","501,000","3,000","498,000","501,000","3,000","498,000",
="060956","中信金凱基6C購02","0","0","0","595,000","99,000","496,000","595,000","99,000","496,000",
="061528","國巨元大6C購01  ","0","0","0","615,000","119,000","496,000","615,000","119,000","496,000",
="062569","聚陽統一73購01  ","0","0","0","526,000","30,000","496,000","526,000","30,000","496,000",
"5871  ","中租-KY         ","100,000","16,000","84,000","549,000","137,000","412,000","649,000","153,000","496,000",
="062380","神達元大6C購03  ","0","0","0","505,000","11,000","494,000","505,000","11,000","494,000",
="03529P","TPK元富71售05   ","0","0","0","543,000","50,000","493,000","543,000","50,000","493,000",
="058156","緯創元大69購02  ","0","0","0","500,000","7,000","493,000","500,000","7,000","493,000",
="03418P","綠悅永豐6B售01  ","0","0","0","502,000","10,000","492,000","502,000","10,000","492,000",
="062114","GIS永豐6C購05   ","0","0","0","989,000","498,000","491,000","989,000","498,000","491,000",
="058350","華邦電統一6A購02","0","0","0","535,000","51,000","484,000","535,000","51,000","484,000",
"3044  ","健鼎            ","195,000","27,000","168,000","344,000","29,000","315,000","539,000","56,000","483,000",
="056721","新唐國泰69購01  ","0","0","0","536,000","54,000","482,000","536,000","54,000","482,000",
="03877P","臺股指元大6C售03","0","0","0","490,000","10,000","480,000","490,000","10,000","480,000",
="059263","華邦電元富6A購02","0","0","0","634,000","158,000","476,000","634,000","158,000","476,000",
="059069","長榮航永豐6A購01","0","0","0","600,000","126,000","474,000","600,000","126,000","474,000",
="058770","欣興永豐6A購01  ","0","0","0","825,000","352,000","473,000","825,000","352,000","473,000",
="058832","明泰元富6A購01  ","0","0","0","616,000","143,000","473,000","616,000","143,000","473,000",
="062410","聯電中信72購01  ","0","0","0","541,000","70,000","471,000","541,000","70,000","471,000",
="059183","華新科群益6B購01","0","0","0","571,000","101,000","470,000","571,000","101,000","470,000",
="058427","元油2X國泰6A購01","0","0","0","475,000","10,000","465,000","475,000","10,000","465,000",
="061780","群創兆豐6C購02  ","0","0","0","540,000","75,000","465,000","540,000","75,000","465,000",
="056176","臺股指元大69購14","0","0","0","540,000","76,000","464,000","540,000","76,000","464,000",
="057540","義隆元富69購01  ","0","0","0","484,000","20,000","464,000","484,000","20,000","464,000",
="059569","華邦電統一6A購05","0","0","0","579,000","118,000","461,000","579,000","118,000","461,000",
"5534  ","長虹            ","0","7,000","-7,000","523,000","55,000","468,000","523,000","62,000","461,000",
="059161","富邦金凱基6A購03","0","0","0","1,104,000","645,000","459,000","1,104,000","645,000","459,000",
="062033","台灣50元富72購03","0","0","0","563,000","105,000","458,000","563,000","105,000","458,000",
="058377","大立光元大6A購02","0","0","0","1,262,000","805,000","457,000","1,262,000","805,000","457,000",
="060686","康控康和6B購03  ","0","0","0","630,000","175,000","455,000","630,000","175,000","455,000",
="057868","永豐金凱基69購01","0","0","0","903,000","449,000","454,000","903,000","449,000","454,000",
="058236","上証2X元大69購01","0","0","0","609,000","155,000","454,000","609,000","155,000","454,000",
="00685L","群益臺灣加權正2 ","0","0","0","466,000","14,000","452,000","466,000","14,000","452,000",
="058000","信邦國泰69購01  ","0","0","0","452,000","0","452,000","452,000","0","452,000",
="060303","明泰國泰6C購01  ","0","0","0","541,000","89,000","452,000","541,000","89,000","452,000",
="061944","明泰富邦6C購01  ","0","0","0","457,000","5,000","452,000","457,000","5,000","452,000",
="059000","微星永豐6A購03  ","0","0","0","460,000","10,000","450,000","460,000","10,000","450,000",
="061448","聯發科凱基6C購01","0","0","0","625,000","175,000","450,000","625,000","175,000","450,000",
="060964","上証2X永豐6C購01","0","0","0","524,000","75,000","449,000","524,000","75,000","449,000",
="061320","華邦電元大6C購01","0","0","0","602,000","153,000","449,000","602,000","153,000","449,000",
="03769P","聯電凱基6C售02  ","0","0","0","633,000","185,000","448,000","633,000","185,000","448,000",
"2892  ","第一金          ","313,000","29,000","284,000","224,000","60,000","164,000","537,000","89,000","448,000",
="057020","中信金元富68購01","0","0","0","496,000","51,000","445,000","496,000","51,000","445,000",
="057766","微星元富6A購01  ","0","0","0","470,000","26,000","444,000","470,000","26,000","444,000",
="03625P","彩晶凱基6C售03  ","0","0","0","448,000","9,000","439,000","448,000","9,000","439,000",
="059761","國巨元大6B購01  ","0","0","0","562,000","123,000","439,000","562,000","123,000","439,000",
="061974","鴻海富邦72購02  ","0","0","0","540,000","102,000","438,000","540,000","102,000","438,000",
="061387","景碩日盛71購01  ","0","0","0","500,000","63,000","437,000","500,000","63,000","437,000",
="055701","上証2X元富6A購01","0","0","0","611,000","175,000","436,000","611,000","175,000","436,000",
"3019  ","亞光            ","35,000","51,000","-16,000","467,000","15,000","452,000","502,000","66,000","436,000",
"5880  ","合庫金          ","499,000","19,000","480,000","0","44,000","-44,000","499,000","63,000","436,000",
="059870","元大金凱基6B購01","0","0","0","469,000","34,000","435,000","469,000","34,000","435,000",
="04259P","GIS國泰72售03   ","0","0","0","437,000","5,000","432,000","437,000","5,000","432,000",
="060214","鴻海元大71購03  ","0","0","0","432,000","0","432,000","432,000","0","432,000",
