"106年06月02日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="059223","群創群益6A購04  ","0","0","0","1,754,000","435,000","1,319,000","1,754,000","435,000","1,319,000",
="03279B","臺股指群益66熊25","0","0","0","1,309,000","0","1,309,000","1,309,000","0","1,309,000",
="00636 ","國泰中國A50     ","28,000","10,000","18,000","1,563,000","291,000","1,272,000","1,591,000","301,000","1,290,000",
="055351","T50反1元大69購02","0","0","0","1,288,000","0","1,288,000","1,288,000","0","1,288,000",
="058588","長華國泰6B購01  ","0","0","0","1,498,000","210,000","1,288,000","1,498,000","210,000","1,288,000",
="055359","長華元大6A購01  ","0","0","0","1,429,000","152,000","1,277,000","1,429,000","152,000","1,277,000",
="059918","東陽國票6C購01  ","0","0","0","1,456,000","184,000","1,272,000","1,456,000","184,000","1,272,000",
="055428","淘帝元大6A購01  ","0","0","0","1,434,000","170,000","1,264,000","1,434,000","170,000","1,264,000",
="059027","華邦電永昌6A購01","0","0","0","1,537,000","283,000","1,254,000","1,537,000","283,000","1,254,000",
="054626","大立光凱基66購19","0","0","0","1,237,000","30,000","1,207,000","1,237,000","30,000","1,207,000",
"3545  ","敦泰            ","0","50,000","-50,000","1,292,000","46,000","1,246,000","1,292,000","96,000","1,196,000",
="055169","群創群益67購02  ","0","0","0","1,190,000","0","1,190,000","1,190,000","0","1,190,000",
="058287","樺漢統一6B購02  ","0","0","0","1,262,000","76,000","1,186,000","1,262,000","76,000","1,186,000",
"2892  ","第一金          ","1,182,000","0","1,182,000","0","0","0","1,182,000","0","1,182,000",
="058978","美律元大6A購04  ","0","0","0","1,411,000","247,000","1,164,000","1,411,000","247,000","1,164,000",
="058329","東陽群益69購02  ","0","0","0","1,261,000","109,000","1,152,000","1,261,000","109,000","1,152,000",
"3673  ","TPK-KY          ","186,000","114,000","72,000","1,085,000","19,000","1,066,000","1,271,000","133,000","1,138,000",
="03262B","臺股指元大66熊04","0","0","0","1,527,000","392,000","1,135,000","1,527,000","392,000","1,135,000",
"3706  ","神達            ","110,000","476,000","-366,000","1,789,000","298,000","1,491,000","1,899,000","774,000","1,125,000",
="056404","大立光中信68購01","0","0","0","1,275,000","164,000","1,111,000","1,275,000","164,000","1,111,000",
="060492","大立光統一6C購07","0","0","0","1,172,000","77,000","1,095,000","1,172,000","77,000","1,095,000",
="03101P","中租元富6B售01  ","0","0","0","1,137,000","44,000","1,093,000","1,137,000","44,000","1,093,000",
"2408  ","南亞科          ","275,000","289,000","-14,000","1,947,000","850,000","1,097,000","2,222,000","1,139,000","1,083,000",
="058380","長華元大6A購02  ","0","0","0","1,271,000","191,000","1,080,000","1,271,000","191,000","1,080,000",
="059886","高鐵永豐6B購02  ","0","0","0","1,253,000","186,000","1,067,000","1,253,000","186,000","1,067,000",
="057042","大立光統一68購08","0","0","0","1,470,000","432,000","1,038,000","1,470,000","432,000","1,038,000",
="0061  ","元大寶滬深      ","0","20,000","-20,000","1,156,000","100,000","1,056,000","1,156,000","120,000","1,036,000",
="0050  ","元大台灣50      ","32,000","10,000","22,000","1,369,000","359,000","1,010,000","1,401,000","369,000","1,032,000",
="060714","東陽元大71購01  ","0","0","0","1,273,000","247,000","1,026,000","1,273,000","247,000","1,026,000",
="058283","華邦電凱基69購01","0","0","0","1,592,000","570,000","1,022,000","1,592,000","570,000","1,022,000",
="059408","晶豪科永豐6A購05","0","0","0","1,053,000","34,000","1,019,000","1,053,000","34,000","1,019,000",
="058612","大立光統一6B購03","0","0","0","1,268,000","253,000","1,015,000","1,268,000","253,000","1,015,000",
="057792","滬深2X元大69購02","0","0","0","1,000,000","0","1,000,000","1,000,000","0","1,000,000",
="056541","宏達電元富68購02","0","0","0","998,000","0","998,000","998,000","0","998,000",
="08374P","鴻海群益6A售03  ","0","0","0","998,000","0","998,000","998,000","0","998,000",
="059621","創意日盛6A購01  ","0","0","0","999,000","15,000","984,000","999,000","15,000","984,000",
="060383","新日興凱基6B購01","0","0","0","1,797,000","818,000","979,000","1,797,000","818,000","979,000",
="058055","華通國泰69購01  ","0","0","0","1,143,000","181,000","962,000","1,143,000","181,000","962,000",
="056471","大立光統一69購05","0","0","0","1,192,000","235,000","957,000","1,192,000","235,000","957,000",
="058406","東陽日盛6A購02  ","0","0","0","997,000","56,000","941,000","997,000","56,000","941,000",
="054602","上証2X群益66購02","0","0","0","1,340,000","415,000","925,000","1,340,000","415,000","925,000",
="056334","南亞科元大69購01","0","0","0","1,578,000","660,000","918,000","1,578,000","660,000","918,000",
="056996","大立光元大69購08","0","0","0","973,000","55,000","918,000","973,000","55,000","918,000",
="056208","滬深2X元大67購01","0","0","0","915,000","0","915,000","915,000","0","915,000",
="058482","日友元大6A購01  ","0","0","0","1,024,000","124,000","900,000","1,024,000","124,000","900,000",
="058828","至上元富6A購01  ","0","0","0","1,067,000","167,000","900,000","1,067,000","167,000","900,000",
="059895","高鐵元大6C購01  ","0","0","0","1,203,000","303,000","900,000","1,203,000","303,000","900,000",
="060663","高鐵元大6C購02  ","0","0","0","1,114,000","219,000","895,000","1,114,000","219,000","895,000",
="058424","東陽元富6A購01  ","0","0","0","1,160,000","272,000","888,000","1,160,000","272,000","888,000",
="060022","華邦電國泰6B購01","0","0","0","1,144,000","258,000","886,000","1,144,000","258,000","886,000",
="060490","S&P反1統一72購01","0","0","0","900,000","15,000","885,000","900,000","15,000","885,000",
="03438P","中租凱基6B售02  ","0","0","0","1,208,000","327,000","881,000","1,208,000","327,000","881,000",
="055418","廣華群益69購01  ","0","0","0","1,305,000","427,000","878,000","1,305,000","427,000","878,000",
="057950","大立光統一69購08","0","0","0","1,097,000","219,000","878,000","1,097,000","219,000","878,000",
"6116  ","彩晶            ","26,000","6,000","20,000","2,273,000","1,422,000","851,000","2,299,000","1,428,000","871,000",
="08384P","鴻海統一69售06  ","0","0","0","868,000","0","868,000","868,000","0","868,000",
="08616P","宏碁富邦69售01  ","0","0","0","913,000","45,000","868,000","913,000","45,000","868,000",
="055902","聯發科元大67購04","0","0","0","1,545,000","681,000","864,000","1,545,000","681,000","864,000",
="059397","東陽元大6A購02  ","0","0","0","1,442,000","578,000","864,000","1,442,000","578,000","864,000",
="058958","晶豪科國泰6A購01","0","0","0","1,030,000","176,000","854,000","1,030,000","176,000","854,000",
="053044","台積電統一68購01","0","0","0","849,000","0","849,000","849,000","0","849,000",
="059478","高鐵元富6B購02  ","0","0","0","859,000","15,000","844,000","859,000","15,000","844,000",
="060526","佳世達凱基6B購01","0","0","0","2,083,000","1,239,000","844,000","2,083,000","1,239,000","844,000",
="057791","華新元大6A購01  ","0","0","0","2,051,000","1,216,000","835,000","2,051,000","1,216,000","835,000",
="058717","彩晶國票6B購01  ","0","0","0","900,000","65,000","835,000","900,000","65,000","835,000",
="03530P","高鐵康和6B售01  ","0","0","0","1,243,000","419,000","824,000","1,243,000","419,000","824,000",
="060273","東陽凱基6B購01  ","0","0","0","1,136,000","312,000","824,000","1,136,000","312,000","824,000",
="059569","華邦電統一6A購05","0","0","0","1,348,000","528,000","820,000","1,348,000","528,000","820,000",
="059940","台苯元大6C購02  ","0","0","0","914,000","94,000","820,000","914,000","94,000","820,000",
="056826","宏達電群益68購04","0","0","0","839,000","25,000","814,000","839,000","25,000","814,000",
="057564","宏碁元大69購01  ","0","0","0","1,149,000","336,000","813,000","1,149,000","336,000","813,000",
="057901","東陽群益69購01  ","0","0","0","832,000","23,000","809,000","832,000","23,000","809,000",
="058200","啟碁元富6A購01  ","0","0","0","861,000","58,000","803,000","861,000","58,000","803,000",
="059760","高鐵元大6B購01  ","0","0","0","859,000","56,000","803,000","859,000","56,000","803,000",
="057473","台積電富邦6A購02","0","0","0","800,000","1,000","799,000","800,000","1,000","799,000",
="03154P","神基群益6B售02  ","0","0","0","818,000","20,000","798,000","818,000","20,000","798,000",
="00665L","富邦H股正2      ","40,000","0","40,000","1,335,000","590,000","745,000","1,375,000","590,000","785,000",
"3035  ","智原            ","56,000","2,000","54,000","780,000","52,392","727,608","836,000","54,392","781,608",
="03464C","大立光凱基68牛06","0","0","0","816,000","35,000","781,000","816,000","35,000","781,000",
="058538","力達元大6B購01  ","0","0","0","796,000","17,000","779,000","796,000","17,000","779,000",
="060005","訊芯元大6B購01  ","0","0","0","989,000","220,000","769,000","989,000","220,000","769,000",
="054434","鴻海富邦6C購01  ","0","0","0","835,000","67,000","768,000","835,000","67,000","768,000",
="060332","嘉澤永豐6B購03  ","0","0","0","1,222,000","462,000","760,000","1,222,000","462,000","760,000",
="059071","晶豪科永豐6A購04","0","0","0","1,080,000","321,000","759,000","1,080,000","321,000","759,000",
="03441P","GIS統一6B售05   ","0","0","0","979,000","223,000","756,000","979,000","223,000","756,000",
="059140","佳世達玉山6A購01","0","0","0","846,000","92,000","754,000","846,000","92,000","754,000",
="03364P","日友群益6B售02  ","0","0","0","743,000","0","743,000","743,000","0","743,000",
="057224","長華元大68購01  ","0","0","0","953,000","213,000","740,000","953,000","213,000","740,000",
="055885","聯發科中信67購01","0","0","0","751,000","20,000","731,000","751,000","20,000","731,000",
="058829","亞光元富6B購02  ","0","0","0","1,399,000","688,000","711,000","1,399,000","688,000","711,000",
="059958","彩晶統一6C購01  ","0","0","0","913,000","205,000","708,000","913,000","205,000","708,000",
="057140","佳世達日盛68購02","0","0","0","757,000","50,000","707,000","757,000","50,000","707,000",
="00659R","國泰日本反1     ","0","0","0","883,000","178,000","705,000","883,000","178,000","705,000",
="058782","晶豪科永豐6A購01","0","0","0","755,000","50,000","705,000","755,000","50,000","705,000",
="060564","大立光元大6B購15","0","0","0","700,000","0","700,000","700,000","0","700,000",
"2409  ","友達            ","250,000","0","250,000","657,000","207,000","450,000","907,000","207,000","700,000",
"2353  ","宏碁            ","402,000","182,000","220,000","488,000","12,000","476,000","890,000","194,000","696,000",
"2449  ","京元電子        ","0","6,000","-6,000","952,000","252,000","700,000","952,000","258,000","694,000",
="03121P","王品元富6C售01  ","0","0","0","789,000","100,000","689,000","789,000","100,000","689,000",
="00640L","富邦日本正2     ","0","0","0","1,151,000","483,000","668,000","1,151,000","483,000","668,000",
="056491","東陽元大68購03  ","0","0","0","1,110,000","443,000","667,000","1,110,000","443,000","667,000",
="060354","綠悅群益6B購03  ","0","0","0","905,000","239,000","666,000","905,000","239,000","666,000",
="058891","可成統一6B購04  ","0","0","0","1,275,000","611,000","664,000","1,275,000","611,000","664,000",
="060766","麗清永豐6B購01  ","0","0","0","657,000","0","657,000","657,000","0","657,000",
="056671","T50反1凱基68購01","0","0","0","804,000","155,000","649,000","804,000","155,000","649,000",
="056012","新日興群益68購04","0","0","0","668,000","20,000","648,000","668,000","20,000","648,000",
="058914","全新元富6A購01  ","0","0","0","920,000","272,000","648,000","920,000","272,000","648,000",
="058019","儒鴻國票6A購01  ","0","0","0","863,000","216,000","647,000","863,000","216,000","647,000",
="060493","美律統一6B購06  ","0","0","0","1,292,000","645,000","647,000","1,292,000","645,000","647,000",
="059380","華邦電永昌6A購02","0","0","0","1,202,000","558,000","644,000","1,202,000","558,000","644,000",
="057727","日友群益69購03  ","0","0","0","643,000","3,000","640,000","643,000","3,000","640,000",
="055339","宏達電群益67購08","0","0","0","638,000","0","638,000","638,000","0","638,000",
="057500","台積電兆豐6A購01","0","0","0","663,000","28,000","635,000","663,000","28,000","635,000",
="00635U","元大S&P黃金     ","0","0","0","965,000","348,000","617,000","965,000","348,000","617,000",
="059338","力達國泰6A購01  ","0","0","0","817,000","200,000","617,000","817,000","200,000","617,000",
="060540","高鐵國泰6B購01  ","0","0","0","805,000","188,000","617,000","805,000","188,000","617,000",
="08230P","華通群益69售02  ","0","0","0","616,000","0","616,000","616,000","0","616,000",
="058837","南茂元富6A購02  ","0","0","0","630,000","15,000","615,000","630,000","15,000","615,000",
="059740","長華永豐6C購01  ","0","0","0","627,000","20,000","607,000","627,000","20,000","607,000",
="059265","景碩玉山6A購01  ","0","0","0","1,026,000","421,000","605,000","1,026,000","421,000","605,000",
="08262P","神達群益68售02  ","0","0","0","605,000","2,000","603,000","605,000","2,000","603,000",
="057228","新興元大68購02  ","0","0","0","601,000","0","601,000","601,000","0","601,000",
="057711","日友群益69購02  ","0","0","0","634,000","34,000","600,000","634,000","34,000","600,000",
="058381","長榮航元大69購02","0","0","0","600,000","0","600,000","600,000","0","600,000",
="059011","宏達電國泰6B購02","0","0","0","610,000","10,000","600,000","610,000","10,000","600,000",
="08214P","深100元大68售02 ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="054818","晶豪科元大69購01","0","0","0","1,023,000","428,000","595,000","1,023,000","428,000","595,000",
="057925","至上國泰69購01  ","0","0","0","607,000","14,000","593,000","607,000","14,000","593,000",
="060341","台積電凱基6B購03","0","0","0","1,122,000","529,000","593,000","1,122,000","529,000","593,000",
="060464","京鼎永豐6B購03  ","0","0","0","867,000","275,000","592,000","867,000","275,000","592,000",
="08084P","TPK凱基69售02   ","0","0","0","740,000","148,000","592,000","740,000","148,000","592,000",
="060015","鴻海元大71購01  ","0","0","0","590,000","2,000","588,000","590,000","2,000","588,000",
="052190","大立光凱基66購10","0","0","0","786,000","200,000","586,000","786,000","200,000","586,000",
="056469","大立光統一69購03","0","0","0","872,000","286,000","586,000","872,000","286,000","586,000",
="057659","東陽元大69購02  ","0","0","0","653,000","68,000","585,000","653,000","68,000","585,000",
="056949","大立光凱基68購11","0","0","0","580,000","0","580,000","580,000","0","580,000",
="057443","華通群益6A購03  ","0","0","0","617,000","37,000","580,000","617,000","37,000","580,000",
="058006","大立光富邦6C購05","0","0","0","605,000","27,000","578,000","605,000","27,000","578,000",
="059837","綠悅群益6B購01  ","0","0","0","596,000","18,000","578,000","596,000","18,000","578,000",
="058293","至上元大69購02  ","0","0","0","879,000","304,000","575,000","879,000","304,000","575,000",
="058970","可成統一6B購05  ","0","0","0","1,328,000","754,000","574,000","1,328,000","754,000","574,000",
="060437","興勤凱基6B購01  ","0","0","0","649,000","76,000","573,000","649,000","76,000","573,000",
="060693","興勤凱基6B購02  ","0","0","0","656,000","93,000","563,000","656,000","93,000","563,000",
="060581","滬深2X永豐6B購01","0","0","0","814,000","253,000","561,000","814,000","253,000","561,000",
="060222","至上國泰6B購02  ","0","0","0","776,000","216,000","560,000","776,000","216,000","560,000",
="08195P","臺股指統一69售06","0","0","0","800,000","240,000","560,000","800,000","240,000","560,000",
="059032","東陽元大6B購01  ","0","0","0","656,000","100,000","556,000","656,000","100,000","556,000",
="058688","長華群益6B購01  ","0","0","0","755,000","200,000","555,000","755,000","200,000","555,000",
="058471","華邦電國泰6C購02","0","0","0","1,562,000","1,008,000","554,000","1,562,000","1,008,000","554,000",
="060223","至上國泰71購01  ","0","0","0","834,000","283,000","551,000","834,000","283,000","551,000",
="060834","訊芯永豐6B購01  ","0","0","0","710,000","166,000","544,000","710,000","166,000","544,000",
="058860","晶豪科凱基6A購01","0","0","0","1,205,000","662,000","543,000","1,205,000","662,000","543,000",
="058930","綠悅國票6B購01  ","0","0","0","541,000","0","541,000","541,000","0","541,000",
"2371  ","大同            ","27,000","7,000","20,000","691,000","170,000","521,000","718,000","177,000","541,000",
="055356","友達元大68購03  ","0","0","0","2,536,000","2,000,000","536,000","2,536,000","2,000,000","536,000",
="055774","友達凱基67購01  ","0","0","0","535,000","0","535,000","535,000","0","535,000",
="058557","新日興元大6B購02","0","0","0","1,122,000","589,000","533,000","1,122,000","589,000","533,000",
="059850","佳世達兆豐6C購01","0","0","0","569,000","37,000","532,000","569,000","37,000","532,000",
="060589","興勤國泰6B購01  ","0","0","0","721,000","195,000","526,000","721,000","195,000","526,000",
="057749","日友凱基69購01  ","0","0","0","723,000","198,000","525,000","723,000","198,000","525,000",
="08755P","亞光元富6B售01  ","0","0","0","715,000","191,000","524,000","715,000","191,000","524,000",
="059653","東陽國泰6A購01  ","0","0","0","818,000","295,000","523,000","818,000","295,000","523,000",
="056108","和大群益68購01  ","0","0","0","1,225,000","705,000","520,000","1,225,000","705,000","520,000",
="08053P","TPK永豐69售04   ","0","0","0","1,423,000","907,000","516,000","1,423,000","907,000","516,000",
="054523","台積電統一69購01","0","0","0","515,000","0","515,000","515,000","0","515,000",
="058528","華邦電凱基6A購01","0","0","0","4,449,000","3,936,000","513,000","4,449,000","3,936,000","513,000",
="060723","綠悅元富6B購01  ","0","0","0","854,000","342,000","512,000","854,000","342,000","512,000",
="058417","仁寶群益6A購01  ","0","0","0","510,000","0","510,000","510,000","0","510,000",
="058809","健鼎富邦6C購01  ","0","0","0","520,000","10,000","510,000","520,000","10,000","510,000",
="060690","樺漢統一71購01  ","0","0","0","578,000","68,000","510,000","578,000","68,000","510,000",
="07859P","神基元大68售01  ","0","0","0","539,000","30,000","509,000","539,000","30,000","509,000",
="058616","樺漢統一6C購01  ","0","0","0","577,000","69,000","508,000","577,000","69,000","508,000",
="07651P","神基永豐67售02  ","0","0","0","515,000","9,000","506,000","515,000","9,000","506,000",
="056902","訊芯元大68購01  ","0","0","0","683,000","178,000","505,000","683,000","178,000","505,000",
="059217","長華群益6A購01  ","0","0","0","504,000","0","504,000","504,000","0","504,000",
="052259","上証2X凱基66購04","0","0","0","500,000","0","500,000","500,000","0","500,000",
="054401","南亞科兆豐66購02","0","0","0","500,000","0","500,000","500,000","0","500,000",
="07255P","劍麟群益67售01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="056161","臺股指凱基67購04","0","0","0","529,000","30,000","499,000","529,000","30,000","499,000",
="058033","東陽元大6A購01  ","0","0","0","594,000","95,000","499,000","594,000","95,000","499,000",
="054230","新光金國泰67購01","0","0","0","498,000","0","498,000","498,000","0","498,000",
"8150  ","南茂            ","666,000","50,000","616,000","364,000","483,000","-119,000","1,030,000","533,000","497,000",
="060879","東陽永豐6B購01  ","0","0","0","519,000","23,000","496,000","519,000","23,000","496,000",
="057075","臺股指元富68購08","0","0","0","495,000","0","495,000","495,000","0","495,000",
="057631","啟碁宏遠69購01  ","0","0","0","501,000","6,000","495,000","501,000","6,000","495,000",
="00631L","元大台灣50正2   ","0","0","0","724,000","230,000","494,000","724,000","230,000","494,000",
="055999","緯創統一68購01  ","0","0","0","789,000","296,000","493,000","789,000","296,000","493,000",
="059216","東陽群益6A購01  ","0","0","0","492,000","0","492,000","492,000","0","492,000",
="054094","T50反1元富67購01","0","0","0","490,000","0","490,000","490,000","0","490,000",
="056923","聯詠群益68購03  ","0","0","0","699,000","209,000","490,000","699,000","209,000","490,000",
="060158","敦泰凱基6B購02  ","0","0","0","2,913,000","2,423,000","490,000","2,913,000","2,423,000","490,000",
="058130","華邦電日盛6A購01","0","0","0","669,000","180,000","489,000","669,000","180,000","489,000",
="057349","亞光凱基68購04  ","0","0","0","702,000","214,000","488,000","702,000","214,000","488,000",
="058491","茂林元大71購01  ","0","0","0","505,000","22,000","483,000","505,000","22,000","483,000",
"3037  ","欣興            ","0","1,000","-1,000","556,000","73,000","483,000","556,000","74,000","482,000",
="059922","嘉澤凱基6B購01  ","0","0","0","764,000","283,000","481,000","764,000","283,000","481,000",
="057367","亞光元大68購07  ","0","0","0","507,000","31,000","476,000","507,000","31,000","476,000",
="057324","台積電玉山68購01","20,000","0","20,000","736,000","282,000","454,000","756,000","282,000","474,000",
="058512","國泰金永昌6B購01","0","0","0","540,000","68,000","472,000","540,000","68,000","472,000",
="060475","佳世達群益6B購01","0","0","0","1,004,000","533,000","471,000","1,004,000","533,000","471,000",
="060650","嘉澤永豐6B購04  ","0","0","0","1,207,000","736,000","471,000","1,207,000","736,000","471,000",
="08092P","廣達元富69售01  ","0","0","0","470,000","0","470,000","470,000","0","470,000",
="03423P","GIS統一6B售04   ","0","0","0","468,000","0","468,000","468,000","0","468,000",
="058507","聯詠元大71購02  ","0","0","0","465,000","0","465,000","465,000","0","465,000",
="058502","劍麟元大71購01  ","0","0","0","469,000","5,000","464,000","469,000","5,000","464,000",
="058965","大立光凱基6A購05","0","0","0","621,000","157,000","464,000","621,000","157,000","464,000",
"6176  ","瑞儀            ","56,000","1,000","55,000","442,000","33,000","409,000","498,000","34,000","464,000",
="057824","至上元大69購01  ","0","0","0","499,000","39,000","460,000","499,000","39,000","460,000",
="059147","華邦電合庫6A購01","0","0","0","743,000","283,000","460,000","743,000","283,000","460,000",
="055980","東陽統一68購02  ","0","0","0","459,000","0","459,000","459,000","0","459,000",
="08180P","宏碁元大68售01  ","0","0","0","529,000","70,000","459,000","529,000","70,000","459,000",
="056479","群創統一6A購02  ","0","0","0","586,000","128,000","458,000","586,000","128,000","458,000",
="058919","鴻海元富6B購02  ","0","0","0","479,000","21,000","458,000","479,000","21,000","458,000",
="058889","樺漢永豐6A購01  ","0","0","0","457,000","0","457,000","457,000","0","457,000",
="059138","台積電兆豐6B購02","0","0","0","1,517,000","1,060,000","457,000","1,517,000","1,060,000","457,000",
="059348","鎧勝凱基6A購01  ","0","0","0","1,733,000","1,276,000","457,000","1,733,000","1,276,000","457,000",
="060876","東陽台新71購01  ","0","0","0","479,000","22,000","457,000","479,000","22,000","457,000",
="058967","晶豪科凱基6A購02","0","0","0","1,072,000","616,000","456,000","1,072,000","616,000","456,000",
="059559","台苯凱基6A購03  ","0","0","0","648,000","192,000","456,000","648,000","192,000","456,000",
="060514","美律元大6B購01  ","0","0","0","756,000","300,000","456,000","756,000","300,000","456,000",
="08377P","瑞昱元大69售01  ","0","0","0","456,000","0","456,000","456,000","0","456,000",
="058805","長華富邦6C購01  ","0","0","0","455,000","0","455,000","455,000","0","455,000",
="051698","上証2X元大66購02","0","0","0","450,000","0","450,000","450,000","0","450,000",
="056005","鴻海凱基67購02  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="057115","宏達電群益68購06","0","0","0","450,000","0","450,000","450,000","0","450,000",
="07139P","富邦金元大68售01","0","0","0","530,000","80,000","450,000","530,000","80,000","450,000",
="058995","大立光永豐6A購05","0","0","0","590,000","142,000","448,000","590,000","142,000","448,000",
="060396","綠悅兆豐6C購01  ","0","0","0","810,000","363,000","447,000","810,000","363,000","447,000",
="07703P","神基群益67售01  ","0","0","0","447,000","0","447,000","447,000","0","447,000",
="058298","義隆元大69購02  ","0","0","0","1,452,000","1,009,000","443,000","1,452,000","1,009,000","443,000",
="058478","大聯大元大71購01","0","0","0","443,000","0","443,000","443,000","0","443,000",
="060065","佳世達日盛6B購01","0","0","0","485,000","43,000","442,000","485,000","43,000","442,000",
="055343","農林群益69購01  ","0","0","0","440,000","0","440,000","440,000","0","440,000",
