"106年06月28日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="057111","宏達電統一6A購01","0","0","0","1,857,000","140,000","1,717,000","1,857,000","140,000","1,717,000",
="08883P","聯發科元大6B售01","0","0","0","1,800,000","85,000","1,715,000","1,800,000","85,000","1,715,000",
="061080","宏達電統一6C購01","0","0","0","2,297,000","587,000","1,710,000","2,297,000","587,000","1,710,000",
"2883  ","開發金          ","365,000","2,000","363,000","1,802,000","504,000","1,298,000","2,167,000","506,000","1,661,000",
="056413","友達永豐69購01  ","0","0","0","1,731,000","110,000","1,621,000","1,731,000","110,000","1,621,000",
="03791P","台積電元大6C售07","0","0","0","2,516,000","907,000","1,609,000","2,516,000","907,000","1,609,000",
="08816P","台積電元大6B售01","0","0","0","1,995,000","425,000","1,570,000","1,995,000","425,000","1,570,000",
="056837","元大金元富68購01","0","0","0","1,591,000","54,000","1,537,000","1,591,000","54,000","1,537,000",
="03382P","臺股指統一71售03","0","0","0","3,094,000","1,577,000","1,517,000","3,094,000","1,577,000","1,517,000",
="08374P","鴻海群益6A售03  ","0","0","0","1,507,000","0","1,507,000","1,507,000","0","1,507,000",
="03064P","鴻海群益6A售07  ","0","0","0","1,779,000","303,000","1,476,000","1,779,000","303,000","1,476,000",
"2371  ","大同            ","237,000","194,000","43,000","2,049,000","660,000","1,389,000","2,286,000","854,000","1,432,000",
="08050P","大立光中信68售05","0","0","0","1,455,000","38,000","1,417,000","1,455,000","38,000","1,417,000",
="058509","友達永昌6A購01  ","0","0","0","1,768,000","353,000","1,415,000","1,768,000","353,000","1,415,000",
="03687P","台積電統一73售03","0","0","0","1,806,000","402,000","1,404,000","1,806,000","402,000","1,404,000",
="054186","友達永昌67購01  ","0","0","0","1,421,000","20,000","1,401,000","1,421,000","20,000","1,401,000",
="08136P","臺股指群益68售16","0","0","0","1,396,000","0","1,396,000","1,396,000","0","1,396,000",
="060607","T50反1永昌75購01","270,000","0","270,000","1,510,000","399,000","1,111,000","1,780,000","399,000","1,381,000",
="03250P","鴻海元大6B售07  ","0","0","0","1,591,000","226,000","1,365,000","1,591,000","226,000","1,365,000",
="060192","GIS永豐6C購02   ","0","0","0","1,944,000","588,000","1,356,000","1,944,000","588,000","1,356,000",
="03360P","鴻海兆豐71售04  ","0","0","0","1,880,000","527,000","1,353,000","1,880,000","527,000","1,353,000",
="054590","南亞科統一67購01","0","0","0","1,350,000","0","1,350,000","1,350,000","0","1,350,000",
="061026","廣華永豐6C購01  ","0","0","0","1,429,000","85,000","1,344,000","1,429,000","85,000","1,344,000",
="059958","彩晶統一6C購01  ","0","0","0","2,117,000","782,000","1,335,000","2,117,000","782,000","1,335,000",
="08585P","台積電統一69售02","0","0","0","1,478,000","150,000","1,328,000","1,478,000","150,000","1,328,000",
="061204","南亞科統一6C購02","0","0","0","1,495,000","173,000","1,322,000","1,495,000","173,000","1,322,000",
="060118","神基元大6C購01  ","0","0","0","1,313,000","10,000","1,303,000","1,313,000","10,000","1,303,000",
="057454","友達兆豐6A購01  ","0","0","0","1,370,000","112,000","1,258,000","1,370,000","112,000","1,258,000",
="057260","T50反1群益68購03","0","0","0","1,200,000","0","1,200,000","1,200,000","0","1,200,000",
="057387","亞光凱基69購02  ","0","0","0","1,442,000","242,000","1,200,000","1,442,000","242,000","1,200,000",
="054578","友達永昌67購02  ","0","0","0","1,182,000","0","1,182,000","1,182,000","0","1,182,000",
="00655L","國泰中國A50正2  ","0","0","0","2,995,000","1,818,000","1,177,000","2,995,000","1,818,000","1,177,000",
="055886","友達統一67購01  ","0","0","0","1,318,000","148,000","1,170,000","1,318,000","148,000","1,170,000",
="03550P","台積電永昌6B售01","0","0","0","1,905,000","741,000","1,164,000","1,905,000","741,000","1,164,000",
="057602","矽力永豐69購01  ","0","0","0","1,174,000","10,000","1,164,000","1,174,000","10,000","1,164,000",
"2002  ","中鋼            ","1,046,000","146,000","900,000","364,000","125,000","239,000","1,410,000","271,000","1,139,000",
="060317","宏達電元大72購01","0","0","0","1,383,000","249,000","1,134,000","1,383,000","249,000","1,134,000",
="058065","宏達電凱基69購02","0","0","0","1,186,000","58,000","1,128,000","1,186,000","58,000","1,128,000",
="03170P","鴻海統一71售01  ","0","0","0","1,404,000","278,000","1,126,000","1,404,000","278,000","1,126,000",
="060597","GIS凱基6B購04   ","0","0","0","8,054,000","6,936,000","1,118,000","8,054,000","6,936,000","1,118,000",
="061142","華邦電統一6C購01","0","0","0","1,250,000","137,000","1,113,000","1,250,000","137,000","1,113,000",
="00686R","群益臺灣加權反1 ","0","0","0","3,015,000","1,908,000","1,107,000","3,015,000","1,908,000","1,107,000",
="055854","宏達電永昌68購02","0","0","0","1,100,000","0","1,100,000","1,100,000","0","1,100,000",
="060538","宏達電國泰6C購02","0","0","0","1,758,000","665,000","1,093,000","1,758,000","665,000","1,093,000",
="03019X","元展19          ","0","0","0","1,090,000","0","1,090,000","1,090,000","0","1,090,000",
="08938P","臺股指群益6A售18","0","0","0","1,185,000","122,000","1,063,000","1,185,000","122,000","1,063,000",
="057137","元大金亞東69購02","0","0","0","1,263,000","205,000","1,058,000","1,263,000","205,000","1,058,000",
="056083","義隆元大69購01  ","0","0","0","1,313,000","260,000","1,053,000","1,313,000","260,000","1,053,000",
="059014","矽力富邦6A購01  ","0","0","0","1,100,000","50,000","1,050,000","1,100,000","50,000","1,050,000",
="059694","宏達電元大6B購05","0","0","0","1,521,000","474,000","1,047,000","1,521,000","474,000","1,047,000",
="060469","GIS統一6B購03   ","0","0","0","4,043,000","2,997,000","1,046,000","4,043,000","2,997,000","1,046,000",
="056146","友達日盛67購02  ","0","0","0","1,055,000","11,000","1,044,000","1,055,000","11,000","1,044,000",
="058350","華邦電統一6A購02","0","0","0","1,634,000","591,000","1,043,000","1,634,000","591,000","1,043,000",
="061359","景碩元大6C購02  ","0","0","0","1,488,000","450,000","1,038,000","1,488,000","450,000","1,038,000",
="055424","技嘉元大69購03  ","0","0","0","1,035,000","1,000","1,034,000","1,035,000","1,000","1,034,000",
="061754","廣宇統一6C購01  ","0","0","0","1,538,000","510,000","1,028,000","1,538,000","510,000","1,028,000",
"2892  ","第一金          ","781,000","603,000","178,000","844,000","2,000","842,000","1,625,000","605,000","1,020,000",
="056555","群創富邦68購02  ","0","0","0","1,035,000","22,000","1,013,000","1,035,000","22,000","1,013,000",
="060800","康控群益6B購02  ","0","0","0","1,012,000","0","1,012,000","1,012,000","0","1,012,000",
="060223","至上國泰71購01  ","0","0","0","1,022,000","12,000","1,010,000","1,022,000","12,000","1,010,000",
="08138P","臺股指群益68售18","0","0","0","998,000","0","998,000","998,000","0","998,000",
="059023","華邦電統一6B購02","0","0","0","1,548,000","568,000","980,000","1,548,000","568,000","980,000",
="060679","GIS群益6B購04   ","0","0","0","2,815,000","1,854,000","961,000","2,815,000","1,854,000","961,000",
="056425","大立光元大69購02","0","0","0","1,350,000","392,000","958,000","1,350,000","392,000","958,000",
="059279","友達永昌6B購01  ","0","0","0","1,291,000","333,000","958,000","1,291,000","333,000","958,000",
="059517","宏達電凱基6A購03","0","0","0","2,595,000","1,637,000","958,000","2,595,000","1,637,000","958,000",
="03523P","台灣50台新71售01","0","0","0","952,000","0","952,000","952,000","0","952,000",
="060002","宏達電元大6B購06","0","0","0","2,650,000","1,705,000","945,000","2,650,000","1,705,000","945,000",
="061515","明泰日盛6C購01  ","0","0","0","994,000","49,000","945,000","994,000","49,000","945,000",
="08300P","台郡元大6A售01  ","0","0","0","1,325,000","380,000","945,000","1,325,000","380,000","945,000",
="059569","華邦電統一6A購05","0","0","0","982,000","43,000","939,000","982,000","43,000","939,000",
="03481P","和碩凱基6B售02  ","0","0","0","1,142,000","207,000","935,000","1,142,000","207,000","935,000",
="054869","南亞科統一69購01","0","0","0","1,059,000","126,000","933,000","1,059,000","126,000","933,000",
="057767","廣宇元富6B購01  ","0","0","0","978,000","51,000","927,000","978,000","51,000","927,000",
="03276P","鴻海凱基6B售04  ","0","0","0","1,460,000","536,000","924,000","1,460,000","536,000","924,000",
"2882  ","國泰金          ","1,136,000","80,000","1,056,000","64,000","196,000","-132,000","1,200,000","276,000","924,000",
="054989","友達群益67購03  ","0","0","0","907,000","0","907,000","907,000","0","907,000",
="058474","麗豐富邦6A購01  ","0","0","0","915,000","10,000","905,000","915,000","10,000","905,000",
="058962","乙盛凱基6A購01  ","0","0","0","898,000","0","898,000","898,000","0","898,000",
="08917P","臺股指元大6A售07","0","0","0","1,020,000","122,000","898,000","1,020,000","122,000","898,000",
="00692 ","富邦公司治理    ","0","0","0","1,410,000","514,000","896,000","1,410,000","514,000","896,000",
="03013P","可成統一6A售07  ","0","0","0","886,000","0","886,000","886,000","0","886,000",
="059570","華邦電統一6A購06","0","0","0","1,370,000","488,000","882,000","1,370,000","488,000","882,000",
="058332","宏達電元大69購05","0","0","0","2,161,000","1,281,000","880,000","2,161,000","1,281,000","880,000",
="061077","神達國票71購01  ","0","0","0","1,088,000","210,000","878,000","1,088,000","210,000","878,000",
="061157","康控永豐6C購01  ","0","0","0","877,000","0","877,000","877,000","0","877,000",
="058499","榮化元大71購02  ","0","0","0","1,414,000","542,000","872,000","1,414,000","542,000","872,000",
="056810","華新宏遠68購01  ","0","0","0","868,000","0","868,000","868,000","0","868,000",
="03072P","超眾元富6B售02  ","0","0","0","1,060,000","199,000","861,000","1,060,000","199,000","861,000",
="059775","國巨元富6C購01  ","0","0","0","972,000","115,000","857,000","972,000","115,000","857,000",
="059229","彩晶兆豐6B購01  ","0","0","0","961,000","112,000","849,000","961,000","112,000","849,000",
="059373","宏達電元大6B購03","0","0","0","1,733,000","885,000","848,000","1,733,000","885,000","848,000",
="060531","華邦電凱基6B購02","0","0","0","1,341,000","495,000","846,000","1,341,000","495,000","846,000",
="059175","群創元大6B購02  ","0","0","0","1,245,000","404,000","841,000","1,245,000","404,000","841,000",
="055813","友達富邦67購02  ","0","0","0","839,000","0","839,000","839,000","0","839,000",
="060513","宏達電元大6B購07","0","0","0","1,397,000","575,000","822,000","1,397,000","575,000","822,000",
="059260","宏達電元富6A購01","0","0","0","1,334,000","516,000","818,000","1,334,000","516,000","818,000",
="061956","鴻海統一73購02  ","0","0","0","1,566,000","758,000","808,000","1,566,000","758,000","808,000",
="061381","創意凱基6C購01  ","0","0","0","2,575,000","1,774,000","801,000","2,575,000","1,774,000","801,000",
="03466P","台灣50元大72售01","0","0","0","1,131,000","331,000","800,000","1,131,000","331,000","800,000",
="08979P","超眾凱基6A售03  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
="060955","玉山金凱基6C購02","0","0","0","846,000","50,000","796,000","846,000","50,000","796,000",
="059160","神基凱基6A購01  ","0","0","0","800,000","5,000","795,000","800,000","5,000","795,000",
="058196","宏達電元大69購04","0","0","0","1,348,000","562,000","786,000","1,348,000","562,000","786,000",
="03129P","GIS統一6B售01   ","0","0","0","790,000","5,000","785,000","790,000","5,000","785,000",
="057161","彩晶元富68購01  ","0","0","0","1,165,000","380,000","785,000","1,165,000","380,000","785,000",
="059253","景碩元大6A購01  ","0","0","0","1,224,000","444,000","780,000","1,224,000","444,000","780,000",
="059604","欣興永豐6B購02  ","0","0","0","780,000","0","780,000","780,000","0","780,000",
="060041","廣宇元大72購01  ","0","0","0","1,185,000","405,000","780,000","1,185,000","405,000","780,000",
="058159","華新科元富69購02","0","0","0","987,000","210,000","777,000","987,000","210,000","777,000",
="059377","華邦電元大6B購01","0","0","0","1,327,000","556,000","771,000","1,327,000","556,000","771,000",
="061143","華邦電統一6C購02","0","0","0","901,000","131,000","770,000","901,000","131,000","770,000",
="059381","群創永昌6C購01  ","0","0","0","3,168,000","2,399,000","769,000","3,168,000","2,399,000","769,000",
="059171","華邦電元大6A購06","0","0","0","928,000","164,000","764,000","928,000","164,000","764,000",
="03221P","聯鈞國泰6B售01  ","0","0","0","861,000","100,000","761,000","861,000","100,000","761,000",
="061921","台積電凱基6C購03","0","0","0","1,232,000","471,000","761,000","1,232,000","471,000","761,000",
="059706","華新科元富6A購01","0","0","0","941,000","181,000","760,000","941,000","181,000","760,000",
="061236","華邦電國票71購01","0","0","0","880,000","120,000","760,000","880,000","120,000","760,000",
="059318","彩晶永豐6B購01  ","0","0","0","1,087,000","329,000","758,000","1,087,000","329,000","758,000",
="059201","仁寶元富6B購01  ","0","0","0","974,000","221,000","753,000","974,000","221,000","753,000",
"3673  ","TPK-KY          ","55,000","5,000","50,000","742,000","39,000","703,000","797,000","44,000","753,000",
="058471","華邦電國泰6C購02","0","0","0","815,000","64,000","751,000","815,000","64,000","751,000",
="059485","景碩兆豐6A購01  ","0","0","0","831,000","81,000","750,000","831,000","81,000","750,000",
="03003P","聯鈞永豐6A售02  ","0","0","0","743,000","0","743,000","743,000","0","743,000",
="058190","景碩群益69購01  ","0","0","0","745,000","3,000","742,000","745,000","3,000","742,000",
="060939","神達元富6C購01  ","0","0","0","741,000","0","741,000","741,000","0","741,000",
="061338","聯發科統一72購03","0","0","0","1,355,000","619,000","736,000","1,355,000","619,000","736,000",
="061852","和大元大71購01  ","0","0","0","1,146,000","412,000","734,000","1,146,000","412,000","734,000",
="03376P","台灣50元富72售02","0","0","0","1,203,000","470,000","733,000","1,203,000","470,000","733,000",
="060163","鈺齊凱基6B購01  ","0","0","0","1,307,000","576,000","731,000","1,307,000","576,000","731,000",
="058417","仁寶群益6A購01  ","0","0","0","738,000","10,000","728,000","738,000","10,000","728,000",
="059072","景碩永豐6A購02  ","0","0","0","771,000","45,000","726,000","771,000","45,000","726,000",
="061900","仁寶元大6C購01  ","0","0","0","787,000","61,000","726,000","787,000","61,000","726,000",
="058391","麗豐元富69購01  ","0","0","0","746,000","23,000","723,000","746,000","23,000","723,000",
="03083P","可成元大6B售01  ","0","0","0","1,241,000","522,000","719,000","1,241,000","522,000","719,000",
="055954","T50反1中信6C購01","0","0","0","1,053,000","345,000","708,000","1,053,000","345,000","708,000",
="059912","康控國泰71購01  ","0","0","0","761,000","53,000","708,000","761,000","53,000","708,000",
="03275B","臺股指凱基69熊03","0","0","0","1,019,000","312,000","707,000","1,019,000","312,000","707,000",
="059769","宏達電兆豐71購01","0","0","0","895,000","188,000","707,000","895,000","188,000","707,000",
="061224","GIS元富71購02   ","0","0","0","1,013,000","309,000","704,000","1,013,000","309,000","704,000",
="08787P","大立光凱基6A售03","0","0","0","1,707,000","1,005,000","702,000","1,707,000","1,005,000","702,000",
="055720","友達統一69購01  ","0","0","0","1,996,000","1,295,000","701,000","1,996,000","1,295,000","701,000",
="056784","群創元大68購07  ","0","0","0","950,000","250,000","700,000","950,000","250,000","700,000",
="060784","鴻海群益73購02  ","0","0","0","1,025,000","329,000","696,000","1,025,000","329,000","696,000",
="059304","宏達電元大6B購02","0","0","0","691,000","0","691,000","691,000","0","691,000",
="059437","群創國泰6C購01  ","0","0","0","791,000","100,000","691,000","791,000","100,000","691,000",
="060438","和大永昌6B購02  ","0","0","0","1,205,000","517,000","688,000","1,205,000","517,000","688,000",
="061744","力達永豐6C購01  ","0","0","0","708,000","20,000","688,000","708,000","20,000","688,000",
="08518P","臺股指群益69售15","0","0","0","1,358,000","670,000","688,000","1,358,000","670,000","688,000",
="057404","宏達電兆豐6A購02","0","0","0","684,000","1,000","683,000","684,000","1,000","683,000",
="056688","聯發科兆豐68購01","0","0","0","675,000","1,000","674,000","675,000","1,000","674,000",
="062168","華邦電凱基6C購05","0","0","0","731,000","61,000","670,000","731,000","61,000","670,000",
="00631L","元大台灣50正2   ","5,000","0","5,000","1,688,000","1,029,000","659,000","1,693,000","1,029,000","664,000",
="061320","華邦電元大6C購01","0","0","0","845,000","182,000","663,000","845,000","182,000","663,000",
="058206","宏達電永豐6A購01","0","0","0","737,000","75,000","662,000","737,000","75,000","662,000",
="07480P","台達電元大69售01","0","0","0","659,000","0","659,000","659,000","0","659,000",
="08992P","鴻海兆豐6B售04  ","0","0","0","757,000","98,000","659,000","757,000","98,000","659,000",
="059193","彩晶國泰6A購02  ","0","0","0","1,321,000","663,000","658,000","1,321,000","663,000","658,000",
="060451","GIS中信6B購02   ","0","0","0","665,000","13,000","652,000","665,000","13,000","652,000",
="08149P","臺股指凱基68售06","0","0","0","672,000","21,000","651,000","672,000","21,000","651,000",
="08641P","台積電元大6A售04","0","0","0","656,000","5,000","651,000","656,000","5,000","651,000",
="058660","致茂元大6A購02  ","0","0","0","872,000","222,000","650,000","872,000","222,000","650,000",
="08080P","大立光統一68售07","0","0","0","650,000","0","650,000","650,000","0","650,000",
="059262","景碩元富6A購01  ","0","0","0","647,000","0","647,000","647,000","0","647,000",
="07702P","友達群益67售08  ","0","0","0","770,000","126,000","644,000","770,000","126,000","644,000",
="058529","華邦電凱基6A購03","0","0","0","3,792,000","3,151,000","641,000","3,792,000","3,151,000","641,000",
="03643P","台積電統一71售01","0","0","0","1,217,000","579,000","638,000","1,217,000","579,000","638,000",
="059821","廣宇元富71購01  ","0","0","0","689,000","51,000","638,000","689,000","51,000","638,000",
="055059","智邦群益67購01  ","0","0","0","636,000","0","636,000","636,000","0","636,000",
="03273P","東陽凱基6B售02  ","0","0","0","635,000","0","635,000","635,000","0","635,000",
="03181P","超眾元大6C售03  ","0","0","0","882,000","250,000","632,000","882,000","250,000","632,000",
="061840","矽力元富71購01  ","0","0","0","767,000","135,000","632,000","767,000","135,000","632,000",
="058917","致茂元富6A購01  ","0","0","0","756,000","129,000","627,000","756,000","129,000","627,000",
="061619","康控統一6C購03  ","0","0","0","699,000","73,000","626,000","699,000","73,000","626,000",
="055826","大聯大永豐68購01","0","0","0","655,000","30,000","625,000","655,000","30,000","625,000",
="07527P","鴻準元大6A售01  ","0","0","0","665,000","40,000","625,000","665,000","40,000","625,000",
="059631","麗豐元大71購02  ","0","0","0","706,000","89,000","617,000","706,000","89,000","617,000",
="056491","東陽元大68購03  ","0","0","0","1,699,000","1,084,000","615,000","1,699,000","1,084,000","615,000",
="060207","南亞科元大6C購04","0","0","0","725,000","110,000","615,000","725,000","110,000","615,000",
="060893","中石化永昌6B購01","0","0","0","932,000","318,000","614,000","932,000","318,000","614,000",
="058659","致茂元大6A購01  ","0","0","0","783,000","170,000","613,000","783,000","170,000","613,000",
="060833","矽力永豐6B購01  ","0","0","0","737,000","126,000","611,000","737,000","126,000","611,000",
="061489","宏達電國泰6C購03","0","0","0","936,000","325,000","611,000","936,000","325,000","611,000",
="055144","茂林富邦69購01  ","0","0","0","610,000","0","610,000","610,000","0","610,000",
="055356","友達元大68購03  ","0","0","0","610,000","0","610,000","610,000","0","610,000",
="058383","滬深2X元大69購03","0","0","0","971,000","361,000","610,000","971,000","361,000","610,000",
="03489P","南茂康和6B售02  ","0","0","0","604,000","0","604,000","604,000","0","604,000",
"6282  ","康舒            ","116,000","0","116,000","514,000","30,000","484,000","630,000","30,000","600,000",
="03141P","鴻海元大6B售02  ","0","0","0","703,000","104,000","599,000","703,000","104,000","599,000",
="055293","金寶日盛67購01  ","0","0","0","599,000","0","599,000","599,000","0","599,000",
="061420","華邦電永昌6C購01","0","0","0","623,000","25,000","598,000","623,000","25,000","598,000",
="061663","和大凱基6C購02  ","0","0","0","676,000","78,000","598,000","676,000","78,000","598,000",
="058336","景碩元大69購02  ","0","0","0","1,703,000","1,107,000","596,000","1,703,000","1,107,000","596,000",
="057511","宏達電日盛69購01","0","0","0","852,000","260,000","592,000","852,000","260,000","592,000",
="03513P","TPK元大6B售02   ","0","0","0","595,000","5,000","590,000","595,000","5,000","590,000",
="055428","淘帝元大6A購01  ","0","0","0","700,000","110,000","590,000","700,000","110,000","590,000",
="061346","華邦電玉山6C購01","0","0","0","632,000","42,000","590,000","632,000","42,000","590,000",
="08383P","華通富邦6A售02  ","0","0","0","590,000","0","590,000","590,000","0","590,000",
="058372","英業達永豐69購01","0","0","0","594,000","5,000","589,000","594,000","5,000","589,000",
="058478","大聯大元大71購01","0","0","0","1,054,000","465,000","589,000","1,054,000","465,000","589,000",
="059154","華邦電台新6A購01","0","0","0","626,000","38,000","588,000","626,000","38,000","588,000",
="03602P","台灣50國泰6C售01","0","0","0","878,000","292,000","586,000","878,000","292,000","586,000",
="060723","綠悅元富6B購01  ","0","0","0","836,000","250,000","586,000","836,000","250,000","586,000",
="059173","群創元大6A購02  ","0","0","0","2,372,000","1,793,000","579,000","2,372,000","1,793,000","579,000",
="059394","宏達電兆豐6B購02","0","0","0","1,136,000","557,000","579,000","1,136,000","557,000","579,000",
="059388","南亞富邦6A購01  ","0","0","0","609,000","32,000","577,000","609,000","32,000","577,000",
="061337","聯發科統一72購02","0","0","0","1,022,000","445,000","577,000","1,022,000","445,000","577,000",
="03160P","鴻海群益71售02  ","0","0","0","1,773,000","1,200,000","573,000","1,773,000","1,200,000","573,000",
="03233P","聯鈞凱基6B售01  ","0","0","0","573,000","0","573,000","573,000","0","573,000",
="060338","友達凱基6B購03  ","0","0","0","2,284,000","1,717,000","567,000","2,284,000","1,717,000","567,000",
="057086","大聯大凱基68購01","0","0","0","872,000","310,000","562,000","872,000","310,000","562,000",
="057069","滬深2X元大68購02","0","0","0","573,000","13,000","560,000","573,000","13,000","560,000",
="061303","聯發科富邦6C購08","0","0","0","590,000","30,000","560,000","590,000","30,000","560,000",
="058035","統一元大69購01  ","0","0","0","920,000","362,000","558,000","920,000","362,000","558,000",
="00640L","富邦日本正2     ","0","0","0","1,087,000","530,000","557,000","1,087,000","530,000","557,000",
="058733","乙盛國泰6B購01  ","0","0","0","1,126,000","570,000","556,000","1,126,000","570,000","556,000",
="058638","T50反1兆豐6B購02","315,000","0","315,000","655,000","415,000","240,000","970,000","415,000","555,000",
="03015X","元展15          ","0","0","0","554,000","0","554,000","554,000","0","554,000",
="03158P","鴻海群益6C售04  ","0","0","0","554,000","0","554,000","554,000","0","554,000",
="061511","神達凱基6C購02  ","0","0","0","951,000","399,000","552,000","951,000","399,000","552,000",
="057279","超眾兆豐69購01  ","0","0","0","560,000","10,000","550,000","560,000","10,000","550,000",
="058774","冠德永豐6A購01  ","0","0","0","560,000","10,000","550,000","560,000","10,000","550,000",
="060777","神達國泰6C購01  ","0","0","0","920,000","370,000","550,000","920,000","370,000","550,000",
="07962P","亞光凱基68售01  ","0","0","0","549,000","0","549,000","549,000","0","549,000",
="060568","康控康和6B購01  ","0","0","0","547,000","2,000","545,000","547,000","2,000","545,000",
="08725P","超眾元大6A售02  ","0","0","0","720,000","176,000","544,000","720,000","176,000","544,000",
="058544","宏達電元大6C購01","0","0","0","824,000","282,000","542,000","824,000","282,000","542,000",
="061263","為升元大6C購01  ","0","0","0","594,000","52,000","542,000","594,000","52,000","542,000",
="055052","正新元富69購01  ","0","0","0","1,033,000","492,000","541,000","1,033,000","492,000","541,000",
="058624","欣興凱基6A購01  ","0","0","0","1,033,000","492,000","541,000","1,033,000","492,000","541,000",
="061847","景碩兆豐6C購01  ","0","0","0","613,000","72,000","541,000","613,000","72,000","541,000",
="058386","大聯大元富69購01","0","0","0","592,000","52,000","540,000","592,000","52,000","540,000",
="060637","和大兆豐6C購02  ","0","0","0","712,000","172,000","540,000","712,000","172,000","540,000",
="058457","華邦電群益6A購03","0","0","0","862,000","323,000","539,000","862,000","323,000","539,000",
="060886","群創永豐71購01  ","0","0","0","600,000","66,000","534,000","600,000","66,000","534,000",
="061742","亞光永豐6C購01  ","0","0","0","534,000","0","534,000","534,000","0","534,000",
="056743","大聯大元大69購01","0","0","0","1,001,000","471,000","530,000","1,001,000","471,000","530,000",
="061376","為升凱基6C購01  ","0","0","0","816,000","286,000","530,000","816,000","286,000","530,000",
="057132","智伸科凱基69購02","0","0","0","529,000","0","529,000","529,000","0","529,000",
="059591","緯創元大6A購01  ","0","0","0","791,000","262,000","529,000","791,000","262,000","529,000",
="08053P","TPK永豐69售04   ","0","0","0","684,000","155,000","529,000","684,000","155,000","529,000",
="060596","新光金富邦72購01","0","0","0","557,000","30,000","527,000","557,000","30,000","527,000",
="058288","臻鼎永豐69購01  ","0","0","0","604,000","79,000","525,000","604,000","79,000","525,000",
="056527","景碩凱基68購01  ","0","0","0","964,000","440,000","524,000","964,000","440,000","524,000",
="03140P","啟碁元大6B售01  ","0","0","0","607,000","86,000","521,000","607,000","86,000","521,000",
="07924P","大立光凱基68售05","0","0","0","520,000","0","520,000","520,000","0","520,000",
="08644P","大立光統一69售09","0","0","0","520,000","0","520,000","520,000","0","520,000",
="060804","群創兆豐6B購03  ","0","0","0","822,000","303,000","519,000","822,000","303,000","519,000",
="058782","晶豪科永豐6A購01","0","0","0","570,000","53,000","517,000","570,000","53,000","517,000",
="061928","敦泰日盛6C購03  ","0","0","0","727,000","213,000","514,000","727,000","213,000","514,000",
