"106年06月16日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="055658","群創統一69購01  ","0","0","0","777,000","52,000","725,000","777,000","52,000","725,000",
="060597","GIS凱基6B購04   ","0","0","0","7,304,000","6,582,000","722,000","7,304,000","6,582,000","722,000",
="08610P","聯發科群益69售07","0","0","0","936,000","214,000","722,000","936,000","214,000","722,000",
="056459","新日興群益69購01","0","0","0","754,000","37,000","717,000","754,000","37,000","717,000",
="059611","友達國泰6B購01  ","0","0","0","979,000","275,000","704,000","979,000","275,000","704,000",
="060895","聯電永昌71購01  ","0","0","0","750,000","48,000","702,000","750,000","48,000","702,000",
="055354","友達元大68購01  ","0","0","0","710,000","9,000","701,000","710,000","9,000","701,000",
="08712P","聯發科元大6A售02","0","0","0","700,000","0","700,000","700,000","0","700,000",
="060796","群創統一6B購03  ","0","0","0","1,096,000","400,000","696,000","1,096,000","400,000","696,000",
="08924P","台光電永豐6A售02","0","0","0","730,000","34,000","696,000","730,000","34,000","696,000",
="03209P","台郡日盛6B售01  ","0","0","0","795,000","100,000","695,000","795,000","100,000","695,000",
="058727","緯創國票6B購01  ","0","0","0","712,000","18,000","694,000","712,000","18,000","694,000",
="057324","台積電玉山68購01","0","0","0","831,000","143,000","688,000","831,000","143,000","688,000",
="058056","新日興國泰6A購01","0","0","0","1,137,000","449,000","688,000","1,137,000","449,000","688,000",
="059891","瑞儀凱基6B購01  ","0","0","0","1,374,000","696,000","678,000","1,374,000","696,000","678,000",
="060917","群創群益6B購04  ","0","0","0","1,043,000","365,000","678,000","1,043,000","365,000","678,000",
="056062","緯創群益67購04  ","0","0","0","670,000","0","670,000","670,000","0","670,000",
="059898","康控元大6C購01  ","0","0","0","1,628,000","958,000","670,000","1,628,000","958,000","670,000",
="060024","FB上証富邦6B購01","0","0","0","671,000","1,000","670,000","671,000","1,000","670,000",
="060164","T50反1群益6B購04","0","0","0","669,000","0","669,000","669,000","0","669,000",
="058634","潤隆凱基6A購01  ","0","0","0","717,000","50,000","667,000","717,000","50,000","667,000",
="057413","聯電永昌69購01  ","0","0","0","665,000","0","665,000","665,000","0","665,000",
="059979","GIS永豐6C購01   ","0","0","0","777,000","112,000","665,000","777,000","112,000","665,000",
="061407","台勝科國泰6C購02","0","0","0","861,000","198,000","663,000","861,000","198,000","663,000",
"2345  ","智邦            ","203,000","241,000","-38,000","950,000","251,000","699,000","1,153,000","492,000","661,000",
="061231","新日興兆豐71購01","0","0","0","729,000","72,000","657,000","729,000","72,000","657,000",
="058546","奇鋐元大71購01  ","0","0","0","1,995,000","1,342,000","653,000","1,995,000","1,342,000","653,000",
="059877","美律統一6B購04  ","0","0","0","1,395,000","743,000","652,000","1,395,000","743,000","652,000",
="058309","中砂國泰6A購01  ","0","0","0","822,000","172,000","650,000","822,000","172,000","650,000",
="059173","群創元大6A購02  ","0","0","0","1,941,000","1,291,000","650,000","1,941,000","1,291,000","650,000",
="058912","鴻海群益6B購02  ","0","0","0","649,000","5,000","644,000","649,000","5,000","644,000",
="03420P","鎧勝永豐6B售01  ","0","0","0","641,000","0","641,000","641,000","0","641,000",
="061106","台積電元大71購01","0","0","0","1,577,000","944,000","633,000","1,577,000","944,000","633,000",
="054861","神達元大68購01  ","0","0","0","645,000","21,000","624,000","645,000","21,000","624,000",
="056996","大立光元大69購08","0","0","0","643,000","20,000","623,000","643,000","20,000","623,000",
="057750","瑞昱凱基69購01  ","0","0","0","782,000","159,000","623,000","782,000","159,000","623,000",
="059003","T50反1中信74購01","0","0","0","1,040,000","418,000","622,000","1,040,000","418,000","622,000",
="059673","國巨群益6B購05  ","0","0","0","818,000","199,000","619,000","818,000","199,000","619,000",
="057397","訊芯統一69購01  ","0","0","0","767,000","160,000","607,000","767,000","160,000","607,000",
="058330","友達元大6B購02  ","0","0","0","2,746,000","2,140,000","606,000","2,746,000","2,140,000","606,000",
="055528","東陽兆豐68購01  ","0","0","0","615,000","11,000","604,000","615,000","11,000","604,000",
="057863","台光電合庫69購01","0","0","0","785,000","182,000","603,000","785,000","182,000","603,000",
="061207","高鐵統一6C購01  ","0","0","0","1,352,000","751,000","601,000","1,352,000","751,000","601,000",
="08174P","和碩凱基68售02  ","0","0","0","601,000","0","601,000","601,000","0","601,000",
="055843","彩晶元大68購01  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="059707","臺股指元富6A購04","0","0","0","600,000","0","600,000","600,000","0","600,000",
="060299","GIS國泰6C購05   ","0","0","0","1,067,000","467,000","600,000","1,067,000","467,000","600,000",
="059520","富邦金凱基6A購05","0","0","0","961,000","365,000","596,000","961,000","365,000","596,000",
="061448","聯發科凱基6C購01","0","0","0","620,000","25,000","595,000","620,000","25,000","595,000",
="055983","緯創國泰68購01  ","0","0","0","995,000","402,000","593,000","995,000","402,000","593,000",
="056606","瑞儀永豐68購01  ","0","0","0","603,000","10,000","593,000","603,000","10,000","593,000",
="058156","緯創元大69購02  ","0","0","0","1,083,000","492,000","591,000","1,083,000","492,000","591,000",
="03239P","台光電群益6B售01","0","0","0","764,000","174,000","590,000","764,000","174,000","590,000",
="057662","瑞昱元大69購03  ","0","0","0","610,000","21,000","589,000","610,000","21,000","589,000",
="03227P","群創統一6B售02  ","0","0","0","637,000","55,000","582,000","637,000","55,000","582,000",
="03503P","群創統一6B售04  ","0","0","0","592,000","10,000","582,000","592,000","10,000","582,000",
="054119","儒鴻統一68購01  ","0","0","0","735,000","153,000","582,000","735,000","153,000","582,000",
="058135","和碩統一69購01  ","0","0","0","763,000","184,000","579,000","763,000","184,000","579,000",
="03464C","大立光凱基68牛06","0","0","0","1,120,000","542,000","578,000","1,120,000","542,000","578,000",
="060392","台積電元大6B購06","0","0","0","1,498,000","920,000","578,000","1,498,000","920,000","578,000",
="03283B","臺股指兆豐67熊07","0","0","0","780,000","205,000","575,000","780,000","205,000","575,000",
="060665","中租元大6B購03  ","0","0","0","625,000","50,000","575,000","625,000","50,000","575,000",
="061401","台勝科元富6C購01","0","0","0","794,000","220,000","574,000","794,000","220,000","574,000",
"1215  ","卜蜂            ","109,000","105,000","4,000","608,000","42,000","566,000","717,000","147,000","570,000",
="03576P","台泥凱基6C售02  ","0","0","0","573,000","6,000","567,000","573,000","6,000","567,000",
="061437","台勝科永豐6C購02","0","0","0","592,000","30,000","562,000","592,000","30,000","562,000",
="060469","GIS統一6B購03   ","0","0","0","4,305,000","3,747,000","558,000","4,305,000","3,747,000","558,000",
="08566P","國泰金統一69售01","0","0","0","608,000","50,000","558,000","608,000","50,000","558,000",
="057608","上銀元富69購01  ","0","0","0","555,000","0","555,000","555,000","0","555,000",
="058595","華邦電富邦6C購01","0","0","0","742,000","187,000","555,000","742,000","187,000","555,000",
="03108P","台光電台新6B售01","0","0","0","554,000","0","554,000","554,000","0","554,000",
="061263","為升元大6C購01  ","0","0","0","851,000","297,000","554,000","851,000","297,000","554,000",
="061408","台勝科國泰6C購03","0","0","0","645,000","92,000","553,000","645,000","92,000","553,000",
="058914","全新元富6A購01  ","0","0","0","693,000","141,000","552,000","693,000","141,000","552,000",
"3706  ","神達            ","258,000","27,000","231,000","361,000","41,000","320,000","619,000","68,000","551,000",
="058492","國碩元大71購02  ","0","0","0","735,000","186,000","549,000","735,000","186,000","549,000",
="061321","大同元大73購01  ","0","0","0","1,219,000","670,000","549,000","1,219,000","670,000","549,000",
="08616P","宏碁富邦69售01  ","0","0","0","847,000","300,000","547,000","847,000","300,000","547,000",
="061338","聯發科統一72購03","0","0","0","967,000","424,000","543,000","967,000","424,000","543,000",
"2633  ","台灣高鐵        ","59,000","15,000","44,000","1,405,000","908,783","496,217","1,464,000","923,783","540,217",
="060715","華通元大71購04  ","0","0","0","665,000","125,000","540,000","665,000","125,000","540,000",
="03572P","緯創元大6C售02  ","0","0","0","638,000","100,000","538,000","638,000","100,000","538,000",
="060053","日友國泰6B購01  ","0","0","0","741,000","205,000","536,000","741,000","205,000","536,000",
="061187","南茂群益71購01  ","0","0","0","869,000","334,000","535,000","869,000","334,000","535,000",
="058949","群創元大6C購01  ","0","0","0","1,012,000","479,000","533,000","1,012,000","479,000","533,000",
="00635U","元大S&P黃金     ","0","0","0","591,000","59,000","532,000","591,000","59,000","532,000",
="054578","友達永昌67購02  ","0","0","0","839,000","307,000","532,000","839,000","307,000","532,000",
="03450P","京鼎元富6B售04  ","0","0","0","553,000","23,000","530,000","553,000","23,000","530,000",
="059829","嘉澤國泰6C購01  ","0","0","0","562,000","32,000","530,000","562,000","32,000","530,000",
="060039","華通元大72購01  ","0","0","0","571,000","43,000","528,000","571,000","43,000","528,000",
="03643P","台積電統一71售01","0","0","0","854,000","329,000","525,000","854,000","329,000","525,000",
="060383","新日興凱基6B購01","0","0","0","1,018,000","493,000","525,000","1,018,000","493,000","525,000",
="059793","GIS群益6C購01   ","0","0","0","644,000","122,000","522,000","644,000","122,000","522,000",
="059045","明泰群益6A購03  ","0","0","0","625,000","104,000","521,000","625,000","104,000","521,000",
="059089","大立光統一6C購04","0","0","0","1,729,000","1,208,000","521,000","1,729,000","1,208,000","521,000",
="03194P","台光電兆豐6C售02","0","0","0","530,000","10,000","520,000","530,000","10,000","520,000",
="00637L","元大滬深300正2  ","0","0","0","10,031,000","9,513,000","518,000","10,031,000","9,513,000","518,000",
="059800","中租元大6B購01  ","0","0","0","663,000","145,000","518,000","663,000","145,000","518,000",
="061262","榮成元大6C購01  ","0","0","0","1,033,000","516,000","517,000","1,033,000","516,000","517,000",
="059699","榮成元大6A購02  ","0","0","0","1,522,000","1,007,000","515,000","1,522,000","1,007,000","515,000",
="08049P","大立光永昌69售01","0","0","0","625,000","110,000","515,000","625,000","110,000","515,000",
="08220P","台積電國泰69售02","0","0","0","703,000","190,000","513,000","703,000","190,000","513,000",
="060697","台灣50台新6B購01","0","0","0","547,000","35,000","512,000","547,000","35,000","512,000",
="03618P","華邦電統一6C售03","0","0","0","729,000","221,000","508,000","729,000","221,000","508,000",
="059643","國巨中信6A購02  ","0","0","0","716,000","208,000","508,000","716,000","208,000","508,000",
="059440","友達富邦6B購02  ","0","0","0","709,000","202,000","507,000","709,000","202,000","507,000",
="059735","群創凱基6B購01  ","0","0","0","1,419,000","914,000","505,000","1,419,000","914,000","505,000",
="059274","美律日盛6C購01  ","0","0","0","604,000","100,000","504,000","604,000","100,000","504,000",
="061319","華通元大71購05  ","0","0","0","524,000","21,000","503,000","524,000","21,000","503,000",
="059136","大同兆豐6C購01  ","0","0","0","560,000","60,000","500,000","560,000","60,000","500,000",
="07635P","群創富邦67售04  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="060064","綠悅永豐6C購01  ","0","0","0","655,000","157,000","498,000","655,000","157,000","498,000",
="057866","新日興永豐6A購01","0","0","0","518,000","23,000","495,000","518,000","23,000","495,000",
="058331","台光電元大6A購01","0","0","0","640,000","145,000","495,000","640,000","145,000","495,000",
="08797P","樺漢元大6A售04  ","0","0","0","1,496,000","1,003,000","493,000","1,496,000","1,003,000","493,000",
="057525","聯發科統一6B購01","0","0","0","1,820,000","1,333,000","487,000","1,820,000","1,333,000","487,000",
="059244","大同元大71購01  ","0","0","0","832,000","346,000","486,000","832,000","346,000","486,000",
="061171","聯發科元大6C購01","0","0","0","983,000","497,000","486,000","983,000","497,000","486,000",
="058755","中砂永豐6A購01  ","0","0","0","768,000","283,000","485,000","768,000","283,000","485,000",
="057071","緯創元大69購01  ","0","0","0","893,000","409,000","484,000","893,000","409,000","484,000",
="061473","創意台新6C購01  ","0","0","0","493,000","11,000","482,000","493,000","11,000","482,000",
="061014","台灣50元富73購01","0","0","0","483,000","3,000","480,000","483,000","3,000","480,000",
="03678P","可成永豐6C售02  ","0","0","0","499,000","20,000","479,000","499,000","20,000","479,000",
="060548","瑞儀日盛6B購01  ","0","0","0","478,000","0","478,000","478,000","0","478,000",
="057291","統一群益69購01  ","0","0","0","617,000","140,000","477,000","617,000","140,000","477,000",
="056933","大立光統一69購06","0","0","0","862,000","386,000","476,000","862,000","386,000","476,000",
="059845","國巨永豐6C購01  ","0","0","0","497,000","22,000","475,000","497,000","22,000","475,000",
="061383","台勝科凱基6C購02","0","0","0","532,000","59,000","473,000","532,000","59,000","473,000",
="03390P","鴻海統一6B售06  ","0","0","0","534,000","63,000","471,000","534,000","63,000","471,000",
="057440","上証2X群益6A購01","0","0","0","630,000","161,000","469,000","630,000","161,000","469,000",
="059918","東陽國票6C購01  ","0","0","0","963,000","494,000","469,000","963,000","494,000","469,000",
="061394","台勝科統一71購01","0","0","0","887,000","419,000","468,000","887,000","419,000","468,000",
="056757","新唐元大68購01  ","0","0","0","800,000","335,000","465,000","800,000","335,000","465,000",
="060883","新興永豐6B購01  ","0","0","0","507,000","42,000","465,000","507,000","42,000","465,000",
="056697","鴻海永豐69購01  ","0","0","0","464,000","0","464,000","464,000","0","464,000",
="059766","聯鈞元大71購03  ","0","0","0","496,000","32,000","464,000","496,000","32,000","464,000",
="059355","中砂永豐6A購02  ","0","0","0","540,000","77,000","463,000","540,000","77,000","463,000",
="00631L","元大台灣50正2   ","10,000","0","10,000","614,000","162,000","452,000","624,000","162,000","462,000",
="061247","新日興永豐6C購01","0","0","0","751,000","289,000","462,000","751,000","289,000","462,000",
="03513P","TPK元大6B售02   ","0","0","0","475,000","15,000","460,000","475,000","15,000","460,000",
="03670P","聯發科群益6C售06","0","0","0","890,000","434,000","456,000","890,000","434,000","456,000",
="060354","綠悅群益6B購03  ","0","0","0","612,000","156,000","456,000","612,000","156,000","456,000",
="060384","群創凱基6B購05  ","0","0","0","2,523,000","2,067,000","456,000","2,523,000","2,067,000","456,000",
="061365","台勝科元大71購01","0","0","0","478,000","22,000","456,000","478,000","22,000","456,000",
="03616P","大立光國泰6C售03","0","0","0","495,000","40,000","455,000","495,000","40,000","455,000",
="055609","中砂國泰69購01  ","0","0","0","488,000","34,000","454,000","488,000","34,000","454,000",
="058183","台積電統一73購01","0","0","0","784,000","330,000","454,000","784,000","330,000","454,000",
="061151","華邦電台新71購02","0","0","0","542,000","88,000","454,000","542,000","88,000","454,000",
="058488","京元電元大6A購02","0","0","0","1,024,000","571,000","453,000","1,024,000","571,000","453,000",
="060819","群創凱基6B購06  ","0","0","0","2,010,000","1,557,000","453,000","2,010,000","1,557,000","453,000",
="058035","統一元大69購01  ","0","0","0","616,000","164,000","452,000","616,000","164,000","452,000",
="060308","可成富邦6B購02  ","0","0","0","499,000","47,000","452,000","499,000","47,000","452,000",
="07554P","鴻準元大69售01  ","0","0","0","1,038,000","586,000","452,000","1,038,000","586,000","452,000",
="057892","美律日盛6B購01  ","0","0","0","451,000","0","451,000","451,000","0","451,000",
="060277","貿聯凱基6B購02  ","0","0","0","860,000","409,000","451,000","860,000","409,000","451,000",
="060641","微星兆豐6C購02  ","0","0","0","666,000","215,000","451,000","666,000","215,000","451,000",
"8112  ","至上            ","24,000","0","24,000","475,000","48,000","427,000","499,000","48,000","451,000",
="060443","亞光元富6C購02  ","0","0","0","560,000","110,000","450,000","560,000","110,000","450,000",
="059524","奇鋐永豐6A購02  ","0","0","0","838,000","391,000","447,000","838,000","391,000","447,000",
="061337","聯發科統一72購02","0","0","0","492,000","45,000","447,000","492,000","45,000","447,000",
="057821","大同元大69購02  ","0","0","0","657,000","212,000","445,000","657,000","212,000","445,000",
="057825","長榮元大69購01  ","0","0","0","445,000","0","445,000","445,000","0","445,000",
="058233","榮成日盛69購01  ","0","0","0","501,000","56,000","445,000","501,000","56,000","445,000",
="058579","友達統一6C購01  ","0","0","0","2,262,000","1,820,000","442,000","2,262,000","1,820,000","442,000",
="03317P","智邦群益6C售03  ","0","0","0","439,000","0","439,000","439,000","0","439,000",
="07617P","群創日盛67售03  ","0","0","0","438,000","0","438,000","438,000","0","438,000",
="060552","中砂群益6B購01  ","0","0","0","993,000","556,000","437,000","993,000","556,000","437,000",
="055232","新日興元富67購01","0","0","0","455,000","20,000","435,000","455,000","20,000","435,000",
="059539","為升元大6B購01  ","0","0","0","1,255,000","820,000","435,000","1,255,000","820,000","435,000",
="059541","國巨元大6A購03  ","0","0","0","541,000","106,000","435,000","541,000","106,000","435,000",
="061464","可成元大6C購04  ","0","0","0","1,088,000","653,000","435,000","1,088,000","653,000","435,000",
="059448","永冠元大6A購02  ","0","0","0","520,000","87,000","433,000","520,000","87,000","433,000",
="058026","貿聯統一6B購02  ","0","0","0","693,000","261,000","432,000","693,000","261,000","432,000",
="057075","臺股指元富68購08","0","0","0","521,000","94,000","427,000","521,000","94,000","427,000",
="056566","瑞儀日盛68購01  ","0","0","0","426,000","0","426,000","426,000","0","426,000",
="058091","華通凱基69購02  ","0","0","0","710,000","285,000","425,000","710,000","285,000","425,000",
="057769","宏全兆豐69購01  ","0","0","0","444,000","20,000","424,000","444,000","20,000","424,000",
="055906","大同群益69購01  ","0","0","0","641,000","220,000","421,000","641,000","220,000","421,000",
="060520","GIS元富6C購05   ","0","0","0","489,000","69,000","420,000","489,000","69,000","420,000",
="056376","大同統一6B購01  ","0","0","0","550,000","132,000","418,000","550,000","132,000","418,000",
="058503","劍麟元大71購02  ","0","0","0","425,000","8,000","417,000","425,000","8,000","417,000",
="060858","聯發科凱基6B購05","0","0","0","1,103,000","686,000","417,000","1,103,000","686,000","417,000",
="058076","仁寶日盛6A購01  ","0","0","0","416,000","0","416,000","416,000","0","416,000",
="08622P","華邦電統一69售01","0","0","0","1,066,000","650,000","416,000","1,066,000","650,000","416,000",
="057200","台積電永昌69購01","0","0","0","531,000","116,000","415,000","531,000","116,000","415,000",
="061348","可成富邦6C購03  ","0","0","0","523,000","110,000","413,000","523,000","110,000","413,000",
