"106年07月11日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="056664","利勤日盛68購01  ","0","0","0","2,384,000","0","2,384,000","2,384,000","0","2,384,000",
="056471","大立光統一69購05","0","0","0","2,496,000","173,000","2,323,000","2,496,000","173,000","2,323,000",
="056470","大立光統一69購04","0","0","0","2,273,000","0","2,273,000","2,273,000","0","2,273,000",
="060821","TPK凱基6B購02   ","0","0","0","2,767,000","513,000","2,254,000","2,767,000","513,000","2,254,000",
="057922","鎧勝元大6A購01  ","0","0","0","2,643,000","409,000","2,234,000","2,643,000","409,000","2,234,000",
="058099","鎧勝凱基69購01  ","0","0","0","2,395,000","163,000","2,232,000","2,395,000","163,000","2,232,000",
"1301  ","台塑            ","1,097,000","55,000","1,042,000","1,192,000","28,000","1,164,000","2,289,000","83,000","2,206,000",
="059017","智邦凱基6A購01  ","0","0","0","2,621,000","472,000","2,149,000","2,621,000","472,000","2,149,000",
"6116  ","彩晶            ","164,000","144,000","20,000","2,698,000","586,000","2,112,000","2,862,000","730,000","2,132,000",
="061923","台積電凱基6C購05","0","0","0","2,067,000","30,000","2,037,000","2,067,000","30,000","2,037,000",
="062395","緯創凱基6C購01  ","0","0","0","2,091,000","75,000","2,016,000","2,091,000","75,000","2,016,000",
"3481  ","群創            ","1,030,000","3,214,000","-2,184,000","6,181,000","2,061,000","4,120,000","7,211,000","5,275,000","1,936,000",
="061228","台積電兆豐71購03","0","0","0","2,096,000","200,000","1,896,000","2,096,000","200,000","1,896,000",
="061605","美律統一71購01  ","0","0","0","2,522,000","715,000","1,807,000","2,522,000","715,000","1,807,000",
="062525","聯電元大71購03  ","0","0","0","1,816,000","58,000","1,758,000","1,816,000","58,000","1,758,000",
="060340","台積電凱基6B購02","0","0","0","2,559,000","807,000","1,752,000","2,559,000","807,000","1,752,000",
="060078","群創兆豐6C購01  ","0","0","0","2,082,000","381,000","1,701,000","2,082,000","381,000","1,701,000",
="061922","台積電凱基6C購04","0","0","0","1,698,000","0","1,698,000","1,698,000","0","1,698,000",
="062227","敦泰兆豐71購01  ","0","0","0","2,197,000","504,000","1,693,000","2,197,000","504,000","1,693,000",
="062639","聯電兆豐72購01  ","0","0","0","1,992,000","302,000","1,690,000","1,992,000","302,000","1,690,000",
="056175","臺股指元大69購13","0","0","0","2,093,000","411,000","1,682,000","2,093,000","411,000","1,682,000",
="006205","富邦上証        ","301,000","200,000","101,000","2,299,636","798,000","1,501,636","2,600,636","998,000","1,602,636",
="062306","美律凱基6C購04  ","0","0","0","1,621,000","64,000","1,557,000","1,621,000","64,000","1,557,000",
="03419P","聚陽永豐6B售01  ","0","0","0","1,918,000","363,000","1,555,000","1,918,000","363,000","1,555,000",
="058383","滬深2X元大69購03","0","0","0","1,925,000","413,000","1,512,000","1,925,000","413,000","1,512,000",
="058376","大立光元大6A購01","0","0","0","1,900,000","391,000","1,509,000","1,900,000","391,000","1,509,000",
="08268P","和大元大68售01  ","0","0","0","1,508,000","0","1,508,000","1,508,000","0","1,508,000",
="061166","英業達元富71購01","0","0","0","1,900,000","394,000","1,506,000","1,900,000","394,000","1,506,000",
="061755","台積電統一73購04","0","0","0","2,522,000","1,024,000","1,498,000","2,522,000","1,024,000","1,498,000",
"2354  ","鴻準            ","539,000","46,000","493,000","1,049,000","64,000","985,000","1,588,000","110,000","1,478,000",
="055906","大同群益69購01  ","0","0","0","1,605,000","129,000","1,476,000","1,605,000","129,000","1,476,000",
="060882","長榮永豐6B購01  ","0","0","0","1,473,000","5,000","1,468,000","1,473,000","5,000","1,468,000",
="061608","美律凱基6C購01  ","0","0","0","1,775,000","311,000","1,464,000","1,775,000","311,000","1,464,000",
="060291","葡萄王元大72購01","0","0","0","1,623,000","161,000","1,462,000","1,623,000","161,000","1,462,000",
="03385P","台灣50群益6B售02","0","0","0","2,316,000","859,000","1,457,000","2,316,000","859,000","1,457,000",
="062502","聯電群益72購01  ","0","0","0","1,740,000","302,000","1,438,000","1,740,000","302,000","1,438,000",
="056984","大立光兆豐69購05","0","0","0","1,505,000","107,000","1,398,000","1,505,000","107,000","1,398,000",
="062305","台積電凱基6C購15","0","0","0","1,453,000","74,000","1,379,000","1,453,000","74,000","1,379,000",
="08031P","和大永豐68售01  ","0","0","0","1,369,000","0","1,369,000","1,369,000","0","1,369,000",
="061106","台積電元大71購01","0","0","0","2,843,000","1,477,000","1,366,000","2,843,000","1,477,000","1,366,000",
="062426","彩晶凱基71購01  ","0","0","0","2,159,000","795,000","1,364,000","2,159,000","795,000","1,364,000",
="057803","敦泰兆豐6B購01  ","0","0","0","1,360,000","20,000","1,340,000","1,360,000","20,000","1,340,000",
="061974","鴻海富邦72購02  ","0","0","0","1,342,000","11,000","1,331,000","1,342,000","11,000","1,331,000",
"1303  ","南亞            ","259,000","543,000","-284,000","1,640,000","37,000","1,603,000","1,899,000","580,000","1,319,000",
="060422","嘉澤國泰6B購01  ","0","0","0","1,838,000","528,000","1,310,000","1,838,000","528,000","1,310,000",
="056176","臺股指元大69購14","0","0","0","1,621,000","351,000","1,270,000","1,621,000","351,000","1,270,000",
="058377","大立光元大6A購02","0","0","0","1,922,000","664,000","1,258,000","1,922,000","664,000","1,258,000",
="00639 ","富邦深100       ","30,000","20,000","10,000","1,242,565","0","1,242,565","1,272,565","20,000","1,252,565",
"2890  ","永豐金          ","61,000","0","61,000","1,255,000","68,000","1,187,000","1,316,000","68,000","1,248,000",
="056404","大立光中信68購01","0","0","0","1,348,000","104,000","1,244,000","1,348,000","104,000","1,244,000",
="061875","台積電永昌6C購04","0","0","0","1,290,000","58,000","1,232,000","1,290,000","58,000","1,232,000",
="00692 ","富邦公司治理    ","0","0","0","1,373,000","162,000","1,211,000","1,373,000","162,000","1,211,000",
="07673P","台灣50富邦6A售01","0","0","0","1,198,000","0","1,198,000","1,198,000","0","1,198,000",
="057510","聯電凱基69購01  ","0","0","0","1,234,000","40,000","1,194,000","1,234,000","40,000","1,194,000",
="058183","台積電統一73購01","0","0","0","1,292,000","105,000","1,187,000","1,292,000","105,000","1,187,000",
="00655L","國泰中國A50正2  ","0","0","0","3,288,700","2,114,000","1,174,700","3,288,700","2,114,000","1,174,700",
="058075","美律群益6A購01  ","0","0","0","1,165,000","0","1,165,000","1,165,000","0","1,165,000",
="058808","南茂富邦72購01  ","0","0","0","1,167,000","3,000","1,164,000","1,167,000","3,000","1,164,000",
="062775","宏碁元大71購02  ","0","0","0","1,348,000","191,000","1,157,000","1,348,000","191,000","1,157,000",
="056851","TPK富邦6B購01   ","0","0","0","1,220,000","74,000","1,146,000","1,220,000","74,000","1,146,000",
="058408","大立光統一6C購01","0","0","0","1,213,000","68,000","1,145,000","1,213,000","68,000","1,145,000",
="08561P","聚陽元大69售01  ","0","0","0","1,440,000","300,000","1,140,000","1,440,000","300,000","1,140,000",
="061936","中磊元富6C購01  ","0","0","0","1,162,000","28,000","1,134,000","1,162,000","28,000","1,134,000",
="056488","友達元大68購05  ","0","0","0","1,154,000","25,000","1,129,000","1,154,000","25,000","1,129,000",
="061511","神達凱基6C購02  ","0","0","0","1,122,000","0","1,122,000","1,122,000","0","1,122,000",
="057071","緯創元大69購01  ","0","0","0","1,180,000","60,000","1,120,000","1,180,000","60,000","1,120,000",
="04151P","聚陽統一72售01  ","0","0","0","1,636,000","522,000","1,114,000","1,636,000","522,000","1,114,000",
="060514","美律元大6B購01  ","0","0","0","1,154,000","66,000","1,088,000","1,154,000","66,000","1,088,000",
="03706P","聯發科統一71售04","0","0","0","1,163,000","83,000","1,080,000","1,163,000","83,000","1,080,000",
="08721P","宏達電元大6B售01","0","0","0","1,092,000","13,000","1,079,000","1,092,000","13,000","1,079,000",
="062179","儒鴻凱基6C購03  ","0","0","0","1,126,000","51,000","1,075,000","1,126,000","51,000","1,075,000",
="062858","美律群益72購01  ","0","0","0","1,073,000","0","1,073,000","1,073,000","0","1,073,000",
="062282","儒鴻統一71購03  ","0","0","0","1,127,000","56,000","1,071,000","1,127,000","56,000","1,071,000",
="060301","台積電國泰6B購01","0","0","0","1,283,000","222,000","1,061,000","1,283,000","222,000","1,061,000",
="08558P","宏達電元大69售03","0","0","0","1,054,000","10,000","1,044,000","1,054,000","10,000","1,044,000",
="061056","可成元大6C購01  ","0","0","0","1,692,000","653,000","1,039,000","1,692,000","653,000","1,039,000",
="060976","滬深2X群益71購02","0","0","0","1,054,000","17,000","1,037,000","1,054,000","17,000","1,037,000",
="061483","大立光統一71購01","0","0","0","1,155,000","118,000","1,037,000","1,155,000","118,000","1,037,000",
="08171P","大立光凱基68售13","0","0","0","1,030,000","0","1,030,000","1,030,000","0","1,030,000",
="061523","美律元富6C購01  ","0","0","0","1,098,000","70,000","1,028,000","1,098,000","70,000","1,028,000",
"2324  ","仁寶            ","56,000","36,000","20,000","1,069,000","65,000","1,004,000","1,125,000","101,000","1,024,000",
="059098","微星元大6A購04  ","0","0","0","1,465,000","448,000","1,017,000","1,465,000","448,000","1,017,000",
="056589","群創群益68購04  ","0","0","0","1,621,000","614,000","1,007,000","1,621,000","614,000","1,007,000",
="060414","美律元富6B購01  ","0","0","0","1,095,000","94,000","1,001,000","1,095,000","94,000","1,001,000",
"4938  ","和碩            ","651,000","11,000","640,000","390,000","47,707","342,293","1,041,000","58,707","982,293",
="058236","上証2X元大69購01","0","0","0","1,421,000","445,000","976,000","1,421,000","445,000","976,000",
="04013P","宏達電元大6C售04","0","0","0","986,000","11,000","975,000","986,000","11,000","975,000",
="03233P","聯鈞凱基6B售01  ","0","0","0","966,000","0","966,000","966,000","0","966,000",
="055437","鴻準元大69購02  ","0","0","0","1,093,000","128,000","965,000","1,093,000","128,000","965,000",
="060184","鴻海群益73購01  ","0","0","0","1,077,000","118,000","959,000","1,077,000","118,000","959,000",
="061692","美律台新71購01  ","0","0","0","1,189,000","238,000","951,000","1,189,000","238,000","951,000",
="059681","友達永豐6B購02  ","0","0","0","1,103,000","153,000","950,000","1,103,000","153,000","950,000",
="059922","嘉澤凱基6B購01  ","0","0","0","1,320,000","371,000","949,000","1,320,000","371,000","949,000",
="061921","台積電凱基6C購03","0","0","0","1,000,000","52,000","948,000","1,000,000","52,000","948,000",
="060392","台積電元大6B購06","0","0","0","2,607,000","1,662,000","945,000","2,607,000","1,662,000","945,000",
="056933","大立光統一69購06","0","0","0","1,041,000","103,000","938,000","1,041,000","103,000","938,000",
="057914","華通永豐6A購02  ","0","0","0","1,639,000","704,000","935,000","1,639,000","704,000","935,000",
="057978","上銀凱基69購02  ","0","0","0","969,000","39,000","930,000","969,000","39,000","930,000",
="08342P","宏達電統一6A售03","0","0","0","928,000","0","928,000","928,000","0","928,000",
="062734","元大金永昌77購01","0","0","0","1,025,000","111,000","914,000","1,025,000","111,000","914,000",
"1314  ","中石化          ","26,000","0","26,000","1,058,000","183,000","875,000","1,084,000","183,000","901,000",
="059018","瑞儀凱基6A購01  ","0","0","0","1,313,000","417,000","896,000","1,313,000","417,000","896,000",
="061292","開發金統一6C購01","0","0","0","913,000","20,000","893,000","913,000","20,000","893,000",
="08625P","宏達電元大6A售02","0","0","0","896,000","3,000","893,000","896,000","3,000","893,000",
="057323","和大永豐69購01  ","0","0","0","985,000","100,000","885,000","985,000","100,000","885,000",
="060437","興勤凱基6B購01  ","0","0","0","1,105,000","223,000","882,000","1,105,000","223,000","882,000",
="060479","美律玉山71購01  ","0","0","0","1,181,000","308,000","873,000","1,181,000","308,000","873,000",
="059022","美律統一6B購02  ","0","0","0","1,198,000","328,000","870,000","1,198,000","328,000","870,000",
="03898P","聯鈞元大71售05  ","0","0","0","866,000","0","866,000","866,000","0","866,000",
="062377","美律元大6C購06  ","0","0","0","1,588,000","736,000","852,000","1,588,000","736,000","852,000",
="061240","智邦元大72購01  ","0","0","0","1,506,000","663,000","843,000","1,506,000","663,000","843,000",
="059381","群創永昌6C購01  ","0","0","0","989,000","150,000","839,000","989,000","150,000","839,000",
="056925","TPK中信6C購01   ","0","0","0","1,037,000","201,000","836,000","1,037,000","201,000","836,000",
="060876","東陽台新71購01  ","0","0","0","871,000","40,000","831,000","871,000","40,000","831,000",
="056283","利勤元大69購01  ","0","0","0","870,000","40,000","830,000","870,000","40,000","830,000",
="060967","美律永豐6C購02  ","0","0","0","884,000","54,000","830,000","884,000","54,000","830,000",
="062303","台積電凱基6C購13","0","0","0","998,000","170,000","828,000","998,000","170,000","828,000",
="062664","美律富邦71購01  ","0","0","0","825,000","0","825,000","825,000","0","825,000",
="0061  ","元大寶滬深      ","10,000","365,000","-355,000","1,692,000","513,000","1,179,000","1,702,000","878,000","824,000",
="058122","中鋼富邦69購01  ","0","0","0","820,000","10,000","810,000","820,000","10,000","810,000",
="03421P","貿聯國泰6B售04  ","0","0","0","949,000","140,000","809,000","949,000","140,000","809,000",
="055780","台積電元大68購02","0","0","0","1,016,000","210,000","806,000","1,016,000","210,000","806,000",
="058182","台積電統一6C購02","0","0","0","825,000","20,000","805,000","825,000","20,000","805,000",
="056138","臺股指永昌67購06","0","0","0","800,000","0","800,000","800,000","0","800,000",
="057273","利勤元大68購03  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
="057518","中信金群益69購01","0","0","0","800,000","0","800,000","800,000","0","800,000",
="056496","鎧勝元大68購01  ","0","0","0","837,000","38,000","799,000","837,000","38,000","799,000",
="061260","FB臺反元大74購01","0","0","0","933,000","142,000","791,000","933,000","142,000","791,000",
="060021","英業達國泰6B購01","0","0","0","1,053,000","264,000","789,000","1,053,000","264,000","789,000",
="062302","台積電凱基6C購12","0","0","0","798,000","10,000","788,000","798,000","10,000","788,000",
="056422","大立光元大68購03","0","0","0","782,000","0","782,000","782,000","0","782,000",
="060650","嘉澤永豐6B購04  ","0","0","0","1,389,000","610,000","779,000","1,389,000","610,000","779,000",
="08833P","宏達電元大6A售03","0","0","0","802,000","23,000","779,000","802,000","23,000","779,000",
="060523","興勤元富6B購02  ","0","0","0","777,000","0","777,000","777,000","0","777,000",
="058521","聯詠永豐6B購01  ","0","0","0","1,030,000","260,000","770,000","1,030,000","260,000","770,000",
="08799P","聚陽群益6A售01  ","0","0","0","995,000","229,000","766,000","995,000","229,000","766,000",
="03315P","和大群益6B售03  ","0","0","0","764,000","0","764,000","764,000","0","764,000",
="062005","TPK凱基6C購02   ","0","0","0","1,167,000","407,000","760,000","1,167,000","407,000","760,000",
="056835","聯鈞群益68購03  ","0","0","0","758,000","0","758,000","758,000","0","758,000",
="061636","美律元大6C購04  ","0","0","0","1,385,000","629,000","756,000","1,385,000","629,000","756,000",
="08597P","友達富邦69售02  ","0","0","0","800,000","50,000","750,000","800,000","50,000","750,000",
="059949","台玻永豐6B購01  ","0","0","0","749,000","0","749,000","749,000","0","749,000",
="00673R","元大S&P原油反1  ","0","0","0","1,360,000","613,000","747,000","1,360,000","613,000","747,000",
="060207","南亞科元大6C購04","0","0","0","1,516,000","771,000","745,000","1,516,000","771,000","745,000",
="08981P","宏達電元大6B售04","0","0","0","736,000","0","736,000","736,000","0","736,000",
="058933","上証2X第一74購01","0","0","0","737,000","2,000","735,000","737,000","2,000","735,000",
="03046P","中壽群益6A售03  ","0","0","0","739,000","5,000","734,000","739,000","5,000","734,000",
="061557","台積電日盛6C購01","0","0","0","956,000","222,000","734,000","956,000","222,000","734,000",
="07272P","台灣50統一69售02","0","0","0","726,000","0","726,000","726,000","0","726,000",
="0056  ","元大高股息      ","0","0","0","725,000","0","725,000","725,000","0","725,000",
="051530","台積電中信6B購02","0","0","0","745,000","20,000","725,000","745,000","20,000","725,000",
="058631","葡萄王凱基6A購01","0","0","0","1,020,000","296,000","724,000","1,020,000","296,000","724,000",
="059327","華新群益6A購04  ","0","0","0","830,000","109,000","721,000","830,000","109,000","721,000",
="059736","群創凱基6B購02  ","0","0","0","1,727,000","1,008,000","719,000","1,727,000","1,008,000","719,000",
="060684","京鼎元富6B購03  ","0","0","0","1,325,000","608,000","717,000","1,325,000","608,000","717,000",
="062583","聯電元大71購04  ","0","0","0","724,000","10,000","714,000","724,000","10,000","714,000",
="03745P","和大元大6C售03  ","0","0","0","784,000","71,000","713,000","784,000","71,000","713,000",
="061593","GIS玉山72購01   ","0","0","0","1,272,000","559,000","713,000","1,272,000","559,000","713,000",
="060472","儒鴻統一6C購01  ","0","0","0","776,000","68,000","708,000","776,000","68,000","708,000",
="055942","寶滬深元富68購01","0","0","0","806,000","100,000","706,000","806,000","100,000","706,000",
="062066","台光電元大71購01","0","0","0","977,000","271,000","706,000","977,000","271,000","706,000",
="061418","台積電永昌6C購02","0","0","0","1,103,000","399,000","704,000","1,103,000","399,000","704,000",
="061854","台積電元大6C購09","0","0","0","923,000","220,000","703,000","923,000","220,000","703,000",
="058577","大立光統一6B購02","0","0","0","932,000","231,000","701,000","932,000","231,000","701,000",
="055427","康友元大68購01  ","0","0","0","700,000","0","700,000","700,000","0","700,000",
="061698","台積電統一74購02","0","0","0","1,061,000","362,000","699,000","1,061,000","362,000","699,000",
="062275","大立光統一74購04","0","0","0","824,000","125,000","699,000","824,000","125,000","699,000",
="060330","美律永豐6B購02  ","0","0","0","747,000","49,000","698,000","747,000","49,000","698,000",
="055412","英利群益69購01  ","0","0","0","796,000","100,000","696,000","796,000","100,000","696,000",
="058424","東陽元富6A購01  ","0","0","0","1,418,000","728,000","690,000","1,418,000","728,000","690,000",
="061845","英業達兆豐6C購01","0","0","0","778,000","90,000","688,000","778,000","90,000","688,000",
="058270","長榮國泰69購01  ","0","0","0","733,000","49,000","684,000","733,000","49,000","684,000",
="060098","台郡凱基6B購01  ","0","0","0","1,115,000","431,000","684,000","1,115,000","431,000","684,000",
="056406","大立光中信69購01","0","0","0","783,000","102,000","681,000","783,000","102,000","681,000",
="061577","滬深2X元大6C購06","0","0","0","731,000","50,000","681,000","731,000","50,000","681,000",
="055087","英利元大69購01  ","0","0","0","696,000","20,000","676,000","696,000","20,000","676,000",
="03954P","可成統一71售03  ","0","0","0","791,000","122,000","669,000","791,000","122,000","669,000",
="08389P","超眾永豐69售03  ","0","0","0","679,000","10,000","669,000","679,000","10,000","669,000",
="062178","儒鴻凱基6C購01  ","0","0","0","920,000","252,000","668,000","920,000","252,000","668,000",
="04201P","彩晶元富71售02  ","0","0","0","676,000","10,000","666,000","676,000","10,000","666,000",
="062917","葡萄王富邦71購01","0","0","0","716,000","53,000","663,000","716,000","53,000","663,000",
="055874","英業達永豐68購01","0","0","0","736,000","75,000","661,000","736,000","75,000","661,000",
="03484C","滬深2X元富75牛01","0","0","0","691,000","33,000","658,000","691,000","33,000","658,000",
="062783","興勤元大71購02  ","0","0","0","1,055,000","397,000","658,000","1,055,000","397,000","658,000",
="055980","東陽統一68購02  ","0","0","0","1,612,000","956,000","656,000","1,612,000","956,000","656,000",
="059094","中石化元大6B購01","0","0","0","935,000","279,000","656,000","935,000","279,000","656,000",
="060339","台積電凱基6B購01","0","0","0","713,000","61,000","652,000","713,000","61,000","652,000",
="07536P","大立光統一68售04","0","0","0","652,000","0","652,000","652,000","0","652,000",
="03406P","訊芯統一6B售01  ","0","0","0","680,000","30,000","650,000","680,000","30,000","650,000",
="061679","上証2X群益71購09","0","0","0","659,000","11,000","648,000","659,000","11,000","648,000",
="062764","百和興永豐71購01","0","0","0","641,000","0","641,000","641,000","0","641,000",
="03571P","宏達電元大6C售02","0","0","0","680,000","40,000","640,000","680,000","40,000","640,000",
="08707P","國碩元大71售01  ","0","0","0","765,000","128,000","637,000","765,000","128,000","637,000",
="00665L","富邦H股正2      ","0","40,000","-40,000","1,252,000","582,000","670,000","1,252,000","622,000","630,000",
="057825","長榮元大69購01  ","0","0","0","829,000","201,000","628,000","829,000","201,000","628,000",
="061204","南亞科統一6C購02","0","0","0","1,323,000","697,000","626,000","1,323,000","697,000","626,000",
="056120","中壽日盛67購01  ","0","0","0","630,000","5,000","625,000","630,000","5,000","625,000",
="058461","聯詠群益6B購01  ","0","0","0","625,000","0","625,000","625,000","0","625,000",
="08455P","訊芯元大69售02  ","0","0","0","653,000","32,000","621,000","653,000","32,000","621,000",
="059508","群創群益6A購07  ","0","0","0","789,000","171,000","618,000","789,000","171,000","618,000",
="062335","鴻海中信6C購07  ","0","0","0","809,000","193,000","616,000","809,000","193,000","616,000",
="03860P","臺股指群益6C售15","0","0","0","727,000","112,000","615,000","727,000","112,000","615,000",
="061756","大立光統一72購01","0","0","0","718,000","106,000","612,000","718,000","106,000","612,000",
="07871P","可成統一68售03  ","0","0","0","608,000","0","608,000","608,000","0","608,000",
="060391","可成元大6B購06  ","0","0","0","1,487,000","885,000","602,000","1,487,000","885,000","602,000",
="060718","大同元大6B購02  ","0","0","0","614,000","13,000","601,000","614,000","13,000","601,000",
="060286","大立光元大6B購04","0","0","0","620,000","21,000","599,000","620,000","21,000","599,000",
="061132","農林康和6C購01  ","0","0","0","599,000","0","599,000","599,000","0","599,000",
="055701","上証2X元富6A購01","0","0","0","710,000","118,000","592,000","710,000","118,000","592,000",
="062576","京鼎元富71購01  ","0","0","0","760,000","170,000","590,000","760,000","170,000","590,000",
"2884  ","玉山金          ","525,000","0","525,000","64,000","0","64,000","589,000","0","589,000",
="03060P","宏達電統一6A售05","0","0","0","612,000","24,000","588,000","612,000","24,000","588,000",
="03762P","宏達電元大6C售03","0","0","0","597,000","14,000","583,000","597,000","14,000","583,000",
="03567P","臺股指日盛6C售01","0","0","0","663,000","82,000","581,000","663,000","82,000","581,000",
="060918","群創群益6B購05  ","0","0","0","693,000","113,000","580,000","693,000","113,000","580,000",
="058301","FB臺反群益69購01","0","0","0","590,000","11,000","579,000","590,000","11,000","579,000",
="060534","嘉澤凱基6B購03  ","0","0","0","710,000","131,000","579,000","710,000","131,000","579,000",
="061363","台勝科元大6C購01","0","0","0","577,000","0","577,000","577,000","0","577,000",
="059685","開發金永豐6A購01","0","0","0","1,029,000","453,000","576,000","1,029,000","453,000","576,000",
="061394","台勝科統一71購01","0","0","0","767,000","193,000","574,000","767,000","193,000","574,000",
="059939","上証2X元大6B購01","0","0","0","743,000","171,000","572,000","743,000","171,000","572,000",
="060528","南亞科凱基6B購03","0","0","0","1,408,000","838,000","570,000","1,408,000","838,000","570,000",
="03724P","大立光凱基6C售05","0","0","0","909,000","342,000","567,000","909,000","342,000","567,000",
="062370","T50反1元大71購05","0","0","0","620,000","53,000","567,000","620,000","53,000","567,000",
="058056","新日興國泰6A購01","0","0","0","779,000","219,000","560,000","779,000","219,000","560,000",
="060693","興勤凱基6B購02  ","0","0","0","571,000","12,000","559,000","571,000","12,000","559,000",
="062419","聯電永豐71購02  ","0","0","0","795,000","237,000","558,000","795,000","237,000","558,000",
="060051","聯電宏遠6B購01  ","0","0","0","1,009,000","453,000","556,000","1,009,000","453,000","556,000",
="04185P","亞德客元大71售01","0","0","0","565,000","10,000","555,000","565,000","10,000","555,000",
="059923","嘉澤凱基6B購02  ","0","0","0","618,000","65,000","553,000","618,000","65,000","553,000",
="059652","群創玉山6A購01  ","0","0","0","884,000","333,000","551,000","884,000","333,000","551,000",
="04016P","華邦電凱基6C售06","0","0","0","549,000","0","549,000","549,000","0","549,000",
="057115","宏達電群益68購06","0","0","0","647,000","100,000","547,000","647,000","100,000","547,000",
="057110","臺股指富邦68購06","0","0","0","546,000","0","546,000","546,000","0","546,000",
="062323","鴻海元大71購06  ","0","0","0","1,392,000","847,000","545,000","1,392,000","847,000","545,000",
"2458  ","義隆            ","6,000","0","6,000","574,000","37,000","537,000","580,000","37,000","543,000",
="060477","美律群益6C購02  ","0","0","0","540,000","0","540,000","540,000","0","540,000",
"3545  ","敦泰            ","164,000","122,000","42,000","838,000","340,000","498,000","1,002,000","462,000","540,000",
="060375","美律國泰71購03  ","0","0","0","626,000","88,000","538,000","626,000","88,000","538,000",
="03443P","聚陽台新72售01  ","0","0","0","638,000","101,000","537,000","638,000","101,000","537,000",
="060816","日友元大6B購03  ","0","0","0","725,000","189,000","536,000","725,000","189,000","536,000",
="060170","台郡群益6B購01  ","0","0","0","873,000","340,000","533,000","873,000","340,000","533,000",
="03670P","聯發科群益6C售06","0","0","0","803,000","271,000","532,000","803,000","271,000","532,000",
"8112  ","至上            ","5,000","45,000","-40,000","641,000","72,000","569,000","646,000","117,000","529,000",
="061704","長榮元富71購01  ","0","0","0","630,000","110,000","520,000","630,000","110,000","520,000",
="060509","興勤永豐6B購02  ","0","0","0","518,000","0","518,000","518,000","0","518,000",
="03933P","宏達電凱基6C售03","0","0","0","516,000","0","516,000","516,000","0","516,000",
="060399","鴻海兆豐71購05  ","0","0","0","740,000","224,000","516,000","740,000","224,000","516,000",
="059189","燁輝群益6A購02  ","0","0","0","515,000","0","515,000","515,000","0","515,000",
="08879P","友達元大6A售03  ","0","0","0","535,000","20,000","515,000","535,000","20,000","515,000",
="03612P","和大元大6C售02  ","0","0","0","535,000","22,000","513,000","535,000","22,000","513,000",
="03646P","高鐵統一6C售02  ","0","0","0","513,000","0","513,000","513,000","0","513,000",
="061334","GIS群益6C購02   ","0","0","0","1,476,000","963,000","513,000","1,476,000","963,000","513,000",
="08066P","聯鈞元大68售01  ","0","0","0","512,000","0","512,000","512,000","0","512,000",
="08918P","臺股指元大6A售08","0","0","0","611,000","100,000","511,000","611,000","100,000","511,000",
="059396","台積電元大6A購05","0","0","0","833,000","324,000","509,000","833,000","324,000","509,000",
="060948","FB上証凱基6C購01","0","0","0","509,000","0","509,000","509,000","0","509,000",
="059699","榮成元大6A購02  ","0","0","0","704,000","196,000","508,000","704,000","196,000","508,000",
="061874","聯電永昌76購01  ","0","0","0","763,000","256,000","507,000","763,000","256,000","507,000",
