"106年07月14日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="059018","瑞儀凱基6A購01  ","0","0","0","2,122,000","598,000","1,524,000","2,122,000","598,000","1,524,000",
="062976","長榮元大71購01  ","0","0","0","1,593,000","73,000","1,520,000","1,593,000","73,000","1,520,000",
="059741","華邦電永豐6C購01","0","0","0","1,653,000","142,000","1,511,000","1,653,000","142,000","1,511,000",
="03037P","大立光元富6A售07","0","0","0","1,784,000","276,000","1,508,000","1,784,000","276,000","1,508,000",
="060099","京鼎凱基6B購01  ","0","0","0","2,447,000","945,000","1,502,000","2,447,000","945,000","1,502,000",
="059891","瑞儀凱基6B購01  ","0","0","0","2,086,000","605,000","1,481,000","2,086,000","605,000","1,481,000",
="062489","元大金元富71購01","0","0","0","1,482,000","30,000","1,452,000","1,482,000","30,000","1,452,000",
="04108P","群創凱基6C售09  ","0","0","0","1,480,000","30,000","1,450,000","1,480,000","30,000","1,450,000",
="061957","台積電統一71購02","0","0","0","1,548,000","108,000","1,440,000","1,548,000","108,000","1,440,000",
="03089P","台積電富邦6C售02","0","0","0","1,953,000","519,000","1,434,000","1,953,000","519,000","1,434,000",
="07763P","臺股指統一67售01","0","0","0","1,404,000","0","1,404,000","1,404,000","0","1,404,000",
="08959P","群創國泰6B售02  ","0","0","0","2,110,000","754,000","1,356,000","2,110,000","754,000","1,356,000",
="057048","中壽日盛68購01  ","0","0","0","1,357,000","20,000","1,337,000","1,357,000","20,000","1,337,000",
="058424","東陽元富6A購01  ","0","0","0","1,595,000","267,000","1,328,000","1,595,000","267,000","1,328,000",
="062384","聯電凱基6C購03  ","0","0","0","1,559,000","232,000","1,327,000","1,559,000","232,000","1,327,000",
="060281","鴻海凱基6B購03  ","0","0","0","1,400,000","111,000","1,289,000","1,400,000","111,000","1,289,000",
="060385","綠悅凱基6B購01  ","0","0","0","1,270,000","0","1,270,000","1,270,000","0","1,270,000",
"2409  ","友達            ","0","897,000","-897,000","3,403,000","1,239,000","2,164,000","3,403,000","2,136,000","1,267,000",
="061095","國喬凱基6C購01  ","0","0","0","2,410,000","1,149,000","1,261,000","2,410,000","1,149,000","1,261,000",
="061955","鴻海統一72購04  ","0","0","0","1,339,000","88,000","1,251,000","1,339,000","88,000","1,251,000",
="03240P","台積電群益6B售12","0","0","0","1,238,000","0","1,238,000","1,238,000","0","1,238,000",
="060342","京鼎凱基6B購03  ","0","0","0","1,418,000","183,000","1,235,000","1,418,000","183,000","1,235,000",
="062726","京鼎統一71購01  ","0","0","0","1,573,000","353,000","1,220,000","1,573,000","353,000","1,220,000",
="059870","元大金凱基6B購01","0","0","0","1,910,000","695,000","1,215,000","1,910,000","695,000","1,215,000",
="062583","聯電元大71購04  ","0","0","0","1,747,000","540,000","1,207,000","1,747,000","540,000","1,207,000",
="04235P","友達兆豐72售03  ","0","0","0","1,270,000","64,000","1,206,000","1,270,000","64,000","1,206,000",
="057454","友達兆豐6A購01  ","0","0","0","1,401,000","200,000","1,201,000","1,401,000","200,000","1,201,000",
="061394","台勝科統一71購01","0","0","0","1,993,000","794,000","1,199,000","1,993,000","794,000","1,199,000",
="061355","東陽元大6C購01  ","0","0","0","1,406,000","223,000","1,183,000","1,406,000","223,000","1,183,000",
="061933","東陽元富6C購01  ","0","0","0","1,252,000","72,000","1,180,000","1,252,000","72,000","1,180,000",
="059853","國喬兆豐6B購01  ","0","0","0","1,314,000","140,000","1,174,000","1,314,000","140,000","1,174,000",
="062469","聯電國泰71購01  ","0","0","0","1,999,000","842,000","1,157,000","1,999,000","842,000","1,157,000",
="059633","國喬永豐6A購01  ","0","0","0","1,475,000","334,000","1,141,000","1,475,000","334,000","1,141,000",
="058487","亞翔元大71購03  ","0","0","0","1,604,000","466,000","1,138,000","1,604,000","466,000","1,138,000",
="054613","滬深2X群益68購01","0","0","0","1,210,000","101,000","1,109,000","1,210,000","101,000","1,109,000",
="060520","GIS元富6C購05   ","0","0","0","1,700,000","592,000","1,108,000","1,700,000","592,000","1,108,000",
="062560","聯電國泰73購01  ","0","0","0","1,843,000","739,000","1,104,000","1,843,000","739,000","1,104,000",
="061534","超眾元大73購01  ","0","0","0","1,214,000","112,000","1,102,000","1,214,000","112,000","1,102,000",
="060052","元油2X國泰6B購01","0","0","0","1,537,000","449,000","1,088,000","1,537,000","449,000","1,088,000",
="056346","元大金中信6C購01","0","0","0","1,409,000","328,000","1,081,000","1,409,000","328,000","1,081,000",
="062507","聯電凱基71購01  ","0","0","0","2,517,000","1,436,000","1,081,000","2,517,000","1,436,000","1,081,000",
="062526","鴻海元大71購07  ","0","0","0","1,755,000","682,000","1,073,000","1,755,000","682,000","1,073,000",
="060692","滬深2X凱基6B購02","0","0","0","1,462,000","390,000","1,072,000","1,462,000","390,000","1,072,000",
="060282","鴻海凱基6B購05  ","0","0","0","1,056,000","0","1,056,000","1,056,000","0","1,056,000",
="08490P","大立光兆豐6A售02","0","0","0","1,041,000","5,000","1,036,000","1,041,000","5,000","1,036,000",
="00648R","元大S&P500反1   ","0","0","0","1,191,000","158,000","1,033,000","1,191,000","158,000","1,033,000",
="056147","利勤日盛67購01  ","0","0","0","1,020,000","0","1,020,000","1,020,000","0","1,020,000",
="060743","東聯凱基6B購03  ","0","0","0","1,324,000","306,000","1,018,000","1,324,000","306,000","1,018,000",
="062352","台積電統一73購05","0","0","0","1,353,000","348,000","1,005,000","1,353,000","348,000","1,005,000",
="053825","FB上証統一67購02","0","0","0","998,000","0","998,000","998,000","0","998,000",
"2492  ","華新科          ","190,000","14,000","176,000","1,010,000","195,000","815,000","1,200,000","209,000","991,000",
="058200","啟碁元富6A購01  ","0","0","0","1,223,000","233,000","990,000","1,223,000","233,000","990,000",
="03750P","台積電國泰72售01","0","0","0","1,385,000","396,000","989,000","1,385,000","396,000","989,000",
="054869","南亞科統一69購01","0","0","0","997,000","11,000","986,000","997,000","11,000","986,000",
="057658","亞翔元大69購01  ","0","0","0","1,019,000","48,000","971,000","1,019,000","48,000","971,000",
="061365","台勝科元大71購01","0","0","0","1,072,000","103,000","969,000","1,072,000","103,000","969,000",
="08171P","大立光凱基68售13","0","0","0","1,024,000","55,000","969,000","1,024,000","55,000","969,000",
="061982","華邦電凱基6C購03","0","0","0","1,369,000","410,000","959,000","1,369,000","410,000","959,000",
="061607","智邦凱基6C購01  ","0","0","0","1,132,000","181,000","951,000","1,132,000","181,000","951,000",
="062937","綠悅國票72購01  ","0","0","0","1,055,000","110,000","945,000","1,055,000","110,000","945,000",
="04172P","群創兆豐71售02  ","0","0","0","992,000","50,000","942,000","992,000","50,000","942,000",
="062295","台積電永豐6C購03","0","0","0","1,194,000","271,000","923,000","1,194,000","271,000","923,000",
="060609","台光電元富6B購01","0","0","0","970,000","50,000","920,000","970,000","50,000","920,000",
="03304B","臺股指元大75熊01","0","0","0","935,000","17,000","918,000","935,000","17,000","918,000",
="056422","大立光元大68購03","0","0","0","963,000","45,000","918,000","963,000","45,000","918,000",
="060521","東聯元富6B購01  ","0","0","0","1,026,000","108,000","918,000","1,026,000","108,000","918,000",
="062525","聯電元大71購03  ","0","0","0","1,628,000","710,000","918,000","1,628,000","710,000","918,000",
="062905","鴻海國泰71購02  ","0","0","0","1,812,000","912,000","900,000","1,812,000","912,000","900,000",
="03946P","鎧勝元大6C售03  ","0","0","0","1,199,000","304,000","895,000","1,199,000","304,000","895,000",
="062652","台光電兆豐72購01","0","0","0","951,000","60,000","891,000","951,000","60,000","891,000",
="059007","超眾元富6B購01  ","0","0","0","1,360,000","473,000","887,000","1,360,000","473,000","887,000",
="061343","敦泰元富6C購01  ","0","0","0","1,010,000","128,000","882,000","1,010,000","128,000","882,000",
="03701P","台積電兆豐71售04","0","200,000","-200,000","1,080,000","3,000","1,077,000","1,080,000","203,000","877,000",
="03662P","群創元大6C售03  ","0","0","0","1,070,000","196,000","874,000","1,070,000","196,000","874,000",
="055615","東聯國泰69購01  ","0","0","0","944,000","70,000","874,000","944,000","70,000","874,000",
="060069","元油2X統一71購01","0","0","0","878,000","21,000","857,000","878,000","21,000","857,000",
="03779P","台灣50群益6C售01","0","0","0","859,000","12,000","847,000","859,000","12,000","847,000",
="061383","台勝科凱基6C購02","0","0","0","970,000","123,000","847,000","970,000","123,000","847,000",
="03418P","綠悅永豐6B售01  ","0","0","0","845,000","0","845,000","845,000","0","845,000",
="03270P","臺股指統一6B售01","0","0","0","1,148,000","306,000","842,000","1,148,000","306,000","842,000",
="061232","啟碁兆豐71購01  ","0","0","0","877,000","35,000","842,000","877,000","35,000","842,000",
="058892","台積電統一74購01","0","0","0","1,248,000","408,000","840,000","1,248,000","408,000","840,000",
="061364","台勝科元大6C購02","0","0","0","921,000","87,000","834,000","921,000","87,000","834,000",
="054594","超眾統一68購01  ","0","0","0","833,000","0","833,000","833,000","0","833,000",
="062429","聯電日盛72購01  ","0","0","0","1,115,000","285,000","830,000","1,115,000","285,000","830,000",
="061251","華邦電凱基6C購02","0","0","0","1,000,000","181,000","819,000","1,000,000","181,000","819,000",
="03505P","TPK統一6B售02   ","0","0","0","1,433,000","615,000","818,000","1,433,000","615,000","818,000",
="062777","鴻準元大71購02  ","0","0","0","971,000","157,000","814,000","971,000","157,000","814,000",
="062520","東聯元大74購02  ","0","0","0","1,050,000","239,000","811,000","1,050,000","239,000","811,000",
="063019","京鼎日盛71購02  ","0","0","0","822,000","12,000","810,000","822,000","12,000","810,000",
="059563","華新科日盛6A購01","0","0","0","830,000","22,000","808,000","830,000","22,000","808,000",
="061761","台勝科康和6C購01","0","0","0","1,026,000","222,000","804,000","1,026,000","222,000","804,000",
="058526","啟碁凱基6A購01  ","0","0","0","953,000","150,000","803,000","953,000","150,000","803,000",
="062551","台光電永豐71購01","0","0","0","1,068,000","268,000","800,000","1,068,000","268,000","800,000",
="08433P","康友元大69售03  ","0","0","0","1,281,000","485,000","796,000","1,281,000","485,000","796,000",
="056470","大立光統一69購04","0","0","0","892,000","97,000","795,000","892,000","97,000","795,000",
="062483","超眾統一72購01  ","0","0","0","1,260,000","466,000","794,000","1,260,000","466,000","794,000",
="058716","國喬國票6B購01  ","0","0","0","1,202,000","410,000","792,000","1,202,000","410,000","792,000",
="03292P","友達元大6C售02  ","0","0","0","2,488,000","1,706,000","782,000","2,488,000","1,706,000","782,000",
="055301","鴻準統一69購01  ","0","0","0","813,000","33,000","780,000","813,000","33,000","780,000",
="057818","百和元富6A購01  ","0","0","0","778,000","0","778,000","778,000","0","778,000",
="03419P","聚陽永豐6B售01  ","0","0","0","900,000","123,000","777,000","900,000","123,000","777,000",
="062648","鴻海兆豐72購02  ","0","0","0","827,000","50,000","777,000","827,000","50,000","777,000",
="060412","京鼎元富6B購02  ","0","0","0","775,000","0","775,000","775,000","0","775,000",
="062907","鴻海國泰71購04  ","0","0","0","829,000","54,000","775,000","829,000","54,000","775,000",
="057797","東陽永豐69購01  ","0","0","0","802,000","35,000","767,000","802,000","35,000","767,000",
="03262P","台灣50群益6B售01","0","0","0","1,048,000","286,000","762,000","1,048,000","286,000","762,000",
="03687P","台積電統一73售03","0","0","0","907,000","157,000","750,000","907,000","157,000","750,000",
="062733","聯電永昌77購01  ","0","0","0","1,139,000","395,000","744,000","1,139,000","395,000","744,000",
="058383","滬深2X元大69購03","0","0","0","1,918,000","1,178,000","740,000","1,918,000","1,178,000","740,000",
="03951P","鴻海統一6C售04  ","0","0","0","1,091,000","354,000","737,000","1,091,000","354,000","737,000",
="00642U","元大S&P石油     ","0","0","0","976,000","240,000","736,000","976,000","240,000","736,000",
="04151P","聚陽統一72售01  ","0","0","0","875,000","139,000","736,000","875,000","139,000","736,000",
="061863","綠悅國泰71購01  ","0","0","0","1,280,000","546,000","734,000","1,280,000","546,000","734,000",
="062880","京鼎元大71購02  ","0","0","0","831,000","98,000","733,000","831,000","98,000","733,000",
="07874P","上銀兆豐69售01  ","0","0","0","743,000","10,000","733,000","743,000","10,000","733,000",
="059944","超眾元大6C購02  ","0","0","0","1,021,000","289,000","732,000","1,021,000","289,000","732,000",
="056146","友達日盛67購02  ","0","0","0","730,000","0","730,000","730,000","0","730,000",
="062078","台勝科元大6C購03","0","0","0","812,000","84,000","728,000","812,000","84,000","728,000",
="062484","聯電元富72購01  ","0","0","0","751,000","30,000","721,000","751,000","30,000","721,000",
="060545","義隆凱基6B購01  ","0","0","0","1,529,000","812,000","717,000","1,529,000","812,000","717,000",
="061399","可成元富71購01  ","0","0","0","853,000","139,000","714,000","853,000","139,000","714,000",
="060548","瑞儀日盛6B購01  ","0","0","0","779,000","70,000","709,000","779,000","70,000","709,000",
="060214","鴻海元大71購03  ","0","0","0","707,000","0","707,000","707,000","0","707,000",
="057954","元油2X元大69購03","0","0","0","703,000","0","703,000","703,000","0","703,000",
="058486","亞翔元大71購01  ","0","0","0","814,000","116,000","698,000","814,000","116,000","698,000",
="03222P","大立光兆豐6C售01","0","0","0","710,000","15,000","695,000","710,000","15,000","695,000",
="057585","國喬群益69購02  ","0","0","0","820,000","125,000","695,000","820,000","125,000","695,000",
="062030","台積電統一74購03","0","0","0","2,369,000","1,674,000","695,000","2,369,000","1,674,000","695,000",
="058597","華邦電富邦71購02","0","0","0","693,000","0","693,000","693,000","0","693,000",
="062842","京鼎台新71購01  ","0","0","0","732,000","39,000","693,000","732,000","39,000","693,000",
="08603P","兆豐金凱基69售02","0","0","0","693,000","0","693,000","693,000","0","693,000",
="062825","凌巨國泰71購01  ","0","0","0","732,000","40,000","692,000","732,000","40,000","692,000",
="060607","T50反1永昌75購01","0","0","0","694,000","5,000","689,000","694,000","5,000","689,000",
"2883  ","開發金          ","500,000","13,000","487,000","578,000","376,000","202,000","1,078,000","389,000","689,000",
="062780","建準元大71購01  ","0","0","0","1,958,000","1,275,000","683,000","1,958,000","1,275,000","683,000",
="03110P","友達日盛6C售02  ","0","0","0","680,000","0","680,000","680,000","0","680,000",
="062448","聯電元大72購02  ","0","0","0","1,592,000","916,000","676,000","1,592,000","916,000","676,000",
="058034","國喬元大69購01  ","0","0","0","1,431,000","757,000","674,000","1,431,000","757,000","674,000",
="060691","上証2X凱基6B購01","0","0","0","672,000","0","672,000","672,000","0","672,000",
="062898","台光電元富71購01","0","0","0","713,000","41,000","672,000","713,000","41,000","672,000",
="060576","台積電台新6C購03","0","0","0","1,534,000","865,000","669,000","1,534,000","865,000","669,000",
="058247","華邦電永豐6A購03","0","0","0","895,000","228,000","667,000","895,000","228,000","667,000",
="059123","中石化中信6C購01","0","0","0","1,003,000","339,000","664,000","1,003,000","339,000","664,000",
="062354","微星統一6C購02  ","0","0","0","2,127,000","1,464,000","663,000","2,127,000","1,464,000","663,000",
="059998","智邦兆豐6C購01  ","0","0","0","726,000","65,000","661,000","726,000","65,000","661,000",
="058388","國喬元富6A購01  ","0","0","0","1,229,000","570,000","659,000","1,229,000","570,000","659,000",
="08769P","大立光群益6C售08","0","0","0","659,000","0","659,000","659,000","0","659,000",
="061816","台勝科日盛6C購02","0","0","0","953,000","299,000","654,000","953,000","299,000","654,000",
="061093","上証2X凱基6C購02","0","0","0","665,000","19,000","646,000","665,000","19,000","646,000",
="060198","京鼎永豐6B購02  ","0","0","0","656,000","20,000","636,000","656,000","20,000","636,000",
="061363","台勝科元大6C購01","0","0","0","773,000","137,000","636,000","773,000","137,000","636,000",
="058613","元油2X統一6C購01","0","0","0","800,000","170,000","630,000","800,000","170,000","630,000",
="059908","瑞儀元富6B購01  ","0","0","0","965,000","335,000","630,000","965,000","335,000","630,000",
="062943","台光電國票72購01","0","0","0","1,184,000","554,000","630,000","1,184,000","554,000","630,000",
="03962P","聯發科群益6C售10","0","0","0","727,000","98,000","629,000","727,000","98,000","629,000",
="054657","百和統一68購01  ","0","0","0","628,000","0","628,000","628,000","0","628,000",
="061874","聯電永昌76購01  ","0","0","0","669,000","46,000","623,000","669,000","46,000","623,000",
="060495","景碩群益6B購03  ","0","0","0","622,000","0","622,000","622,000","0","622,000",
="055185","上証2X永昌67購02","0","0","0","679,000","62,000","617,000","679,000","62,000","617,000",
="060318","國喬元大6B購03  ","0","0","0","1,030,000","415,000","615,000","1,030,000","415,000","615,000",
="062364","英業達群益6C購01","0","0","0","710,000","95,000","615,000","710,000","95,000","615,000",
="059485","景碩兆豐6A購01  ","0","0","0","713,000","100,000","613,000","713,000","100,000","613,000",
="062714","百和興康和71購01","0","0","0","627,000","15,000","612,000","627,000","15,000","612,000",
="062356","聯電康和6C購01  ","0","0","0","610,000","0","610,000","610,000","0","610,000",
="058313","中石化兆豐6A購02","0","0","0","714,000","110,000","604,000","714,000","110,000","604,000",
="04137P","鴻海元富72售03  ","0","0","0","1,001,000","400,000","601,000","1,001,000","400,000","601,000",
="059918","東陽國票6C購01  ","0","0","0","956,000","355,000","601,000","956,000","355,000","601,000",
="058569","華新兆豐6A購02  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="061749","元油2X凱基6C購01","0","0","0","660,000","60,000","600,000","660,000","60,000","600,000",
="062527","鴻海元大72購01  ","0","0","0","674,000","74,000","600,000","674,000","74,000","600,000",
="063125","中壽元大71購03  ","0","0","0","603,000","3,000","600,000","603,000","3,000","600,000",
="062958","聯電統一72購01  ","0","0","0","989,000","390,000","599,000","989,000","390,000","599,000",
="03269P","台積電統一6C售04","0","0","0","827,000","238,000","589,000","827,000","238,000","589,000",
="061069","華通國票71購01  ","0","0","0","1,172,000","583,000","589,000","1,172,000","583,000","589,000",
="03567P","臺股指日盛6C售01","0","0","0","630,000","42,000","588,000","630,000","42,000","588,000",
="060051","聯電宏遠6B購01  ","0","0","0","837,000","249,000","588,000","837,000","249,000","588,000",
="03617P","大立光國泰6C售04","0","0","0","595,000","10,000","585,000","595,000","10,000","585,000",
="058366","潤泰全中信69購02","0","0","0","584,000","0","584,000","584,000","0","584,000",
="061120","晶豪科永豐6C購01","0","0","0","601,000","20,000","581,000","601,000","20,000","581,000",
="08661P","可成元大6A售01  ","0","0","0","581,000","0","581,000","581,000","0","581,000",
="04089P","台積電統一6C售06","0","0","0","986,000","406,000","580,000","986,000","406,000","580,000",
="03212P","台積電群益6B售11","0","0","0","1,033,000","456,000","577,000","1,033,000","456,000","577,000",
="062984","至上元大71購02  ","0","0","0","1,016,000","439,000","577,000","1,016,000","439,000","577,000",
="061393","台勝科統一6C購02","0","0","0","1,008,000","432,000","576,000","1,008,000","432,000","576,000",
="058355","國碩凱基69購01  ","0","0","0","570,000","0","570,000","570,000","0","570,000",
="03734P","大立光統一71售02","0","0","0","593,000","24,000","569,000","593,000","24,000","569,000",
"2834  ","臺企銀          ","606,000","19,000","587,000","0","18,000","-18,000","606,000","37,000","569,000",
="060741","台積電統一75購01","0","0","0","922,000","354,000","568,000","922,000","354,000","568,000",
="061540","中石化中信72購01","0","0","0","1,523,000","955,000","568,000","1,523,000","955,000","568,000",
="0056  ","元大高股息      ","0","0","0","567,000","0","567,000","567,000","0","567,000",
="04204P","鴻海國泰71售01  ","0","0","0","604,000","37,000","567,000","604,000","37,000","567,000",
="03488P","王品康和6B售02  ","0","0","0","566,000","0","566,000","566,000","0","566,000",
"5534  ","長虹            ","70,000","14,000","56,000","574,000","64,000","510,000","644,000","78,000","566,000",
="061335","鴻海統一73購01  ","0","0","0","585,000","20,000","565,000","585,000","20,000","565,000",
="063116","敦泰國泰73購01  ","0","0","0","934,000","369,000","565,000","934,000","369,000","565,000",
="03761P","群創永昌6C售02  ","0","0","0","584,000","20,000","564,000","584,000","20,000","564,000",
="058287","樺漢統一6B購02  ","0","0","0","613,000","51,000","562,000","613,000","51,000","562,000",
="062819","建準國泰71購01  ","0","0","0","701,000","142,000","559,000","701,000","142,000","559,000",
="03390P","鴻海統一6B售06  ","0","0","0","581,000","24,000","557,000","581,000","24,000","557,000",
="056675","台光電凱基69購03","0","0","0","783,000","226,000","557,000","783,000","226,000","557,000",
="060938","京鼎元富6C購02  ","0","0","0","756,000","199,000","557,000","756,000","199,000","557,000",
="061974","鴻海富邦72購02  ","0","0","0","566,000","9,000","557,000","566,000","9,000","557,000",
="058852","元大金永昌6A購01","0","0","0","875,000","320,000","555,000","875,000","320,000","555,000",
="062334","鴻海中信6C購06  ","0","0","0","1,112,000","557,000","555,000","1,112,000","557,000","555,000",
="062480","鴻海統一73購04  ","0","0","0","555,000","0","555,000","555,000","0","555,000",
="062886","鴻準凱基71購01  ","0","0","0","778,000","223,000","555,000","778,000","223,000","555,000",
="062324","緯創元大6C購03  ","0","0","0","566,000","14,000","552,000","566,000","14,000","552,000",
="058509","友達永昌6A購01  ","0","0","0","569,000","18,000","551,000","569,000","18,000","551,000",
"3450  ","聯鈞            ","30,000","40,000","-10,000","673,000","112,000","561,000","703,000","152,000","551,000",
="058385","上銀元富69購04  ","0","0","0","550,000","0","550,000","550,000","0","550,000",
="062699","京鼎群益72購01  ","0","0","0","549,000","0","549,000","549,000","0","549,000",
="062668","宏碁日盛71購01  ","0","0","0","546,000","0","546,000","546,000","0","546,000",
="08980P","群創日盛6A售01  ","0","0","0","649,000","103,000","546,000","649,000","103,000","546,000",
="061404","廣華國泰6C購01  ","0","0","0","660,000","120,000","540,000","660,000","120,000","540,000",
="062734","元大金永昌77購01","0","0","0","647,000","107,000","540,000","647,000","107,000","540,000",
="060807","上証2X元大6B購04","0","0","0","836,000","300,000","536,000","836,000","300,000","536,000",
="061463","聯發科元大6C購05","0","0","0","976,000","442,000","534,000","976,000","442,000","534,000",
="063082","京鼎元大73購01  ","0","0","0","840,000","306,000","534,000","840,000","306,000","534,000",
="057189","美律凱基68購03  ","0","0","0","645,000","112,000","533,000","645,000","112,000","533,000",
="058000","信邦國泰69購01  ","0","0","0","532,000","0","532,000","532,000","0","532,000",
="061775","聯發科兆豐6C購03","0","0","0","611,000","79,000","532,000","611,000","79,000","532,000",
="08287P","康友元富69售01  ","0","0","0","532,000","0","532,000","532,000","0","532,000",
="08681P","大立光富邦6C售06","0","0","0","535,000","4,000","531,000","535,000","4,000","531,000",
="03513P","TPK元大6B售02   ","0","0","0","633,000","103,000","530,000","633,000","103,000","530,000",
="062419","聯電永豐71購02  ","0","0","0","774,000","245,000","529,000","774,000","245,000","529,000",
="03365P","和大群益6B售04  ","0","0","0","608,000","81,000","527,000","608,000","81,000","527,000",
="060483","神基國泰6C購01  ","0","0","0","824,000","297,000","527,000","824,000","297,000","527,000",
="03354P","友達元大6C售03  ","0","0","0","526,000","0","526,000","526,000","0","526,000",
="062447","聯電元大71購01  ","0","0","0","705,000","184,000","521,000","705,000","184,000","521,000",
="062649","鴻海兆豐75購01  ","0","0","0","652,000","131,000","521,000","652,000","131,000","521,000",
="059268","瑞儀富邦6A購01  ","0","0","0","723,000","205,000","518,000","723,000","205,000","518,000",
="059704","上銀元富6A購02  ","0","0","0","521,000","6,000","515,000","521,000","6,000","515,000",
="061704","長榮元富71購01  ","0","0","0","520,000","5,000","515,000","520,000","5,000","515,000",
="060372","京鼎國泰6B購02  ","0","0","0","746,000","232,000","514,000","746,000","232,000","514,000",
