"106年05月31日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="00642U","元大S&P石油     ","0","25,000","-25,000","1,553,000","466,000","1,087,000","1,553,000","491,000","1,062,000",
="056422","大立光元大68購03","0","0","0","1,436,000","391,000","1,045,000","1,436,000","391,000","1,045,000",
="08665P","上銀群益6A售02  ","0","0","0","1,039,000","0","1,039,000","1,039,000","0","1,039,000",
="057564","宏碁元大69購01  ","0","0","0","1,884,000","857,000","1,027,000","1,884,000","857,000","1,027,000",
="055528","東陽兆豐68購01  ","0","0","0","1,061,000","40,000","1,021,000","1,061,000","40,000","1,021,000",
="058430","神基富邦6A購01  ","0","0","0","1,021,000","0","1,021,000","1,021,000","0","1,021,000",
="08053P","TPK永豐69售04   ","0","0","0","2,376,000","1,392,000","984,000","2,376,000","1,392,000","984,000",
="054733","T50反1兆豐67購01","0","0","0","977,000","10,000","967,000","977,000","10,000","967,000",
="055871","友達台新67購02  ","0","0","0","950,000","0","950,000","950,000","0","950,000",
="03143P","美律國泰71售02  ","0","0","0","1,467,000","520,000","947,000","1,467,000","520,000","947,000",
="054761","中鋼宏遠66購01  ","0","0","0","942,000","0","942,000","942,000","0","942,000",
="054556","聯發科元大68購01","0","0","0","968,000","35,000","933,000","968,000","35,000","933,000",
="060527","奇力新凱基6B購01","0","0","0","985,000","67,000","918,000","985,000","67,000","918,000",
="059115","神達群益6A購01  ","0","0","0","915,000","0","915,000","915,000","0","915,000",
="057813","東陽凱基69購01  ","0","0","0","1,158,000","245,000","913,000","1,158,000","245,000","913,000",
="06114P","臺股指中信66售03","0","0","0","910,000","0","910,000","910,000","0","910,000",
="057648","神達兆豐6A購01  ","0","0","0","925,000","29,000","896,000","925,000","29,000","896,000",
="00665L","富邦H股正2      ","0","0","0","1,772,000","882,000","890,000","1,772,000","882,000","890,000",
="03185P","美律元大6C售01  ","0","0","0","1,053,000","188,000","865,000","1,053,000","188,000","865,000",
="060192","GIS永豐6C購02   ","0","0","0","988,000","125,000","863,000","988,000","125,000","863,000",
="03228P","卜蜂凱基6B售02  ","0","0","0","867,000","11,000","856,000","867,000","11,000","856,000",
="056055","大同康和67購02  ","0","0","0","900,000","50,000","850,000","900,000","50,000","850,000",
="058906","農林群益6B購01  ","0","0","0","870,000","32,000","838,000","870,000","32,000","838,000",
="059931","神達群益6B購01  ","0","0","0","874,000","41,000","833,000","874,000","41,000","833,000",
="059143","神達國泰6A購01  ","0","0","0","1,054,000","222,000","832,000","1,054,000","222,000","832,000",
="059201","仁寶元富6B購01  ","0","0","0","857,000","28,000","829,000","857,000","28,000","829,000",
="08382P","卜蜂國泰6A售01  ","0","0","0","815,000","0","815,000","815,000","0","815,000",
="056281","T50反1元大6A購01","0","0","0","1,259,000","447,000","812,000","1,259,000","447,000","812,000",
="056625","群創凱基68購01  ","0","0","0","1,088,000","276,000","812,000","1,088,000","276,000","812,000",
="07523P","台灣50群益67售05","0","0","0","804,000","1,000","803,000","804,000","1,000","803,000",
="058782","晶豪科永豐6A購01","0","0","0","925,000","123,000","802,000","925,000","123,000","802,000",
="059382","神達元富6A購01  ","0","0","0","835,000","33,000","802,000","835,000","33,000","802,000",
="08675P","瑞昱群益6B售01  ","0","0","0","891,000","111,000","780,000","891,000","111,000","780,000",
="059168","中石化元大6C購01","0","0","0","800,000","30,000","770,000","800,000","30,000","770,000",
="08542P","瑞昱群益6A售02  ","0","0","0","757,000","0","757,000","757,000","0","757,000",
="058724","農林國票6B購01  ","0","0","0","1,085,000","329,000","756,000","1,085,000","329,000","756,000",
"2892  ","第一金          ","752,000","0","752,000","0","0","0","752,000","0","752,000",
="058413","微星元大6A購02  ","0","0","0","957,000","211,000","746,000","957,000","211,000","746,000",
="057148","統一元大68購01  ","0","0","0","1,381,000","643,000","738,000","1,381,000","643,000","738,000",
"2882  ","國泰金          ","508,000","5,000","503,000","389,000","166,000","223,000","897,000","171,000","726,000",
"3702  ","大聯大          ","799,000","7,000","792,000","4,000","89,000","-85,000","803,000","96,000","707,000",
="060245","健鼎永豐6B購01  ","0","0","0","715,000","14,000","701,000","715,000","14,000","701,000",
="055872","友達永豐68購01  ","0","0","0","699,000","0","699,000","699,000","0","699,000",
="03041P","台積電元大6A售07","0","0","0","1,147,000","450,000","697,000","1,147,000","450,000","697,000",
"5871  ","中租-KY         ","802,000","79,000","723,000","245,000","274,000","-29,000","1,047,000","353,000","694,000",
="08505P","大立光群益69售11","0","0","0","688,000","1,000","687,000","688,000","1,000","687,000",
="07882P","大立光中信68售03","0","0","0","786,000","101,000","685,000","786,000","101,000","685,000",
="006207","FH滬深          ","490,000","30,000","460,000","722,000","503,000","219,000","1,212,000","533,000","679,000",
="059895","高鐵元大6C購01  ","0","0","0","1,022,000","348,000","674,000","1,022,000","348,000","674,000",
="057311","全新國泰68購01  ","0","0","0","708,000","35,000","673,000","708,000","35,000","673,000",
="059259","台塑元富6A購01  ","0","0","0","692,000","21,000","671,000","692,000","21,000","671,000",
="08693P","華邦電群益6A售04","0","0","0","662,000","6,000","656,000","662,000","6,000","656,000",
="056525","宏碁凱基68購01  ","0","0","0","1,041,000","391,000","650,000","1,041,000","391,000","650,000",
="08793P","上銀統一6A售02  ","0","0","0","726,000","80,000","646,000","726,000","80,000","646,000",
="057673","義隆凱基69購01  ","0","0","0","1,463,000","818,000","645,000","1,463,000","818,000","645,000",
="056548","臻鼎元富68購01  ","0","0","0","640,000","0","640,000","640,000","0","640,000",
="07697P","T50反1日盛67售01","0","0","0","640,000","0","640,000","640,000","0","640,000",
="058424","東陽元富6A購01  ","0","0","0","1,218,000","582,000","636,000","1,218,000","582,000","636,000",
"1909  ","榮成            ","237,000","13,000","224,000","492,000","84,000","408,000","729,000","97,000","632,000",
"2371  ","大同            ","497,000","0","497,000","223,000","113,000","110,000","720,000","113,000","607,000",
="055954","T50反1中信6C購01","0","0","0","601,000","0","601,000","601,000","0","601,000",
="053142","廣達統一67購01  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
"2820  ","華票            ","0","0","0","599,000","0","599,000","599,000","0","599,000",
="057163","聯發科元富68購04","0","0","0","665,000","69,000","596,000","665,000","69,000","596,000",
="058827","光磊元富6B購01  ","0","0","0","931,000","335,000","596,000","931,000","335,000","596,000",
="060657","京元電永豐6B購01","0","0","0","594,000","0","594,000","594,000","0","594,000",
="055570","亞翔元大67購02  ","0","0","0","590,000","0","590,000","590,000","0","590,000",
="057825","長榮元大69購01  ","0","0","0","884,000","300,000","584,000","884,000","300,000","584,000",
"3037  ","欣興            ","3,000","9,000","-6,000","1,118,000","532,000","586,000","1,121,000","541,000","580,000",
="056536","大聯大元富68購01","0","0","0","623,000","45,000","578,000","623,000","45,000","578,000",
="057045","臺股指兆豐68購05","0","0","0","666,000","92,000","574,000","666,000","92,000","574,000",
="055823","FH滬深永豐68購01","0","0","0","600,000","33,000","567,000","600,000","33,000","567,000",
="056611","大立光元富68購02","0","0","0","567,000","0","567,000","567,000","0","567,000",
="08527P","可成中信69售03  ","0","0","0","565,000","0","565,000","565,000","0","565,000",
="057679","瑞昱國泰69購01  ","0","0","0","703,000","140,000","563,000","703,000","140,000","563,000",
="059524","奇鋐永豐6A購02  ","0","0","0","559,000","0","559,000","559,000","0","559,000",
"2881  ","富邦金          ","214,000","80,000","134,000","587,000","164,000","423,000","801,000","244,000","557,000",
="059906","GIS元富6C購03   ","0","0","0","580,000","25,000","555,000","580,000","25,000","555,000",
="057465","台郡玉山69購01  ","0","0","0","599,000","45,000","554,000","599,000","45,000","554,000",
="058695","健鼎群益6A購02  ","0","0","0","686,000","138,000","548,000","686,000","138,000","548,000",
="055914","聯詠群益68購02  ","0","0","0","598,000","51,000","547,000","598,000","51,000","547,000",
="058545","奇力新元大71購02","0","0","0","607,000","61,000","546,000","607,000","61,000","546,000",
="059216","東陽群益6A購01  ","0","0","0","655,000","109,000","546,000","655,000","109,000","546,000",
="059724","農林群益6C購01  ","0","0","0","580,000","37,000","543,000","580,000","37,000","543,000",
="08091P","臺股指元富68售06","0","0","0","548,000","5,000","543,000","548,000","5,000","543,000",
="08441P","上銀元富69售03  ","0","0","0","537,000","0","537,000","537,000","0","537,000",
="08651P","台積電群益69售05","0","0","0","533,000","0","533,000","533,000","0","533,000",
="060667","GIS元大6B購07   ","0","0","0","765,000","234,000","531,000","765,000","234,000","531,000",
="08756P","樺漢元富6B售01  ","0","0","0","536,000","5,000","531,000","536,000","5,000","531,000",
="058533","綠悅凱基6A購01  ","0","0","0","580,000","50,000","530,000","580,000","50,000","530,000",
="057918","台光電元富69購02","0","0","0","743,000","217,000","526,000","743,000","217,000","526,000",
"1210  ","大成            ","120,000","6,000","114,000","418,000","6,000","412,000","538,000","12,000","526,000",
="059922","嘉澤凱基6B購01  ","0","0","0","629,000","111,000","518,000","629,000","111,000","518,000",
="059417","農林元富6A購01  ","0","0","0","576,000","61,000","515,000","576,000","61,000","515,000",
="08327P","鴻海兆豐6A售01  ","0","0","0","550,000","40,000","510,000","550,000","40,000","510,000",
="08641P","台積電元大6A售04","0","0","0","539,000","29,000","510,000","539,000","29,000","510,000",
="058663","健鼎元大6A購01  ","0","0","0","590,000","85,000","505,000","590,000","85,000","505,000",
="051425","京元電中信66購01","0","0","0","499,000","0","499,000","499,000","0","499,000",
="055354","友達元大68購01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="00636 ","國泰中國A50     ","122,000","0","122,000","1,398,000","1,022,000","376,000","1,520,000","1,022,000","498,000",
="060029","矽創富邦6B購01  ","0","0","0","497,000","0","497,000","497,000","0","497,000",
="03464C","大立光凱基68牛06","0","0","0","609,000","113,000","496,000","609,000","113,000","496,000",
="059661","廣達富邦6A購01  ","0","0","0","865,000","370,000","495,000","865,000","370,000","495,000",
="00632R","元大台灣50反1   ","800,000","3,650,000","-2,850,000","4,972,000","1,631,000","3,341,000","5,772,000","5,281,000","491,000",
="058046","瑞昱群益6A購01  ","0","0","0","494,000","3,000","491,000","494,000","3,000","491,000",
="059709","華新科國泰6B購01","0","0","0","685,000","195,000","490,000","685,000","195,000","490,000",
="059949","台玻永豐6B購01  ","0","0","0","493,000","3,000","490,000","493,000","3,000","490,000",
="057552","潤泰全統一6A購01","0","0","0","487,000","0","487,000","487,000","0","487,000",
="058577","大立光統一6B購02","0","0","0","572,000","87,000","485,000","572,000","87,000","485,000",
="057239","日月光富邦69購01","0","0","0","671,000","188,000","483,000","671,000","188,000","483,000",
="03443C","台新金元富6C牛01","0","0","0","499,000","18,000","481,000","499,000","18,000","481,000",
="055607","力達國泰67購01  ","0","0","0","480,000","0","480,000","480,000","0","480,000",
="057118","瑞智群益68購02  ","0","0","0","480,000","0","480,000","480,000","0","480,000",
="059729","神達凱基6B購01  ","0","0","0","687,000","207,000","480,000","687,000","207,000","480,000",
="056743","大聯大元大69購01","0","0","0","495,000","19,000","476,000","495,000","19,000","476,000",
="08173P","中信金凱基68售02","0","0","0","493,000","20,000","473,000","493,000","20,000","473,000",
="07788P","臺股指群益67售14","0","0","0","600,000","128,000","472,000","600,000","128,000","472,000",
"2603  ","長榮            ","385,000","177,000","208,000","598,000","334,000","264,000","983,000","511,000","472,000",
="060464","京鼎永豐6B購03  ","0","0","0","691,000","221,000","470,000","691,000","221,000","470,000",
="059164","聯發科凱基6A購04","0","0","0","1,464,000","996,000","468,000","1,464,000","996,000","468,000",
="03131P","台積電群益6B售10","0","0","0","467,000","0","467,000","467,000","0","467,000",
="060146","GIS凱基6C購01   ","0","0","0","1,435,000","970,000","465,000","1,435,000","970,000","465,000",
="059029","統一元富6A購01  ","0","0","0","827,000","363,000","464,000","827,000","363,000","464,000",
="059653","東陽國泰6A購01  ","0","0","0","695,000","242,000","453,000","695,000","242,000","453,000",
="055259","碩天凱基6A購02  ","0","0","0","530,000","80,000","450,000","530,000","80,000","450,000",
="057181","新興富邦6C購01  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="057301","敦泰元大69購01  ","0","0","0","494,000","44,000","450,000","494,000","44,000","450,000",
="058075","美律群益6A購01  ","0","0","0","748,000","298,000","450,000","748,000","298,000","450,000",
="056125","上証2X富邦67購01","0","0","0","517,000","68,000","449,000","517,000","68,000","449,000",
="056266","京元電國泰67購01","0","0","0","482,000","42,000","440,000","482,000","42,000","440,000",
="08596P","台積電兆豐69售01","0","0","0","499,000","60,000","439,000","499,000","60,000","439,000",
="08967P","臺股指永豐6B售02","0","0","0","439,000","2,000","437,000","439,000","2,000","437,000",
="058831","奇鋐元富6A購01  ","0","0","0","452,000","16,000","436,000","452,000","16,000","436,000",
="03285P","GIS國泰6B售04   ","0","0","0","443,000","8,000","435,000","443,000","8,000","435,000",
="051768","宏碁元大66購01  ","0","0","0","621,000","189,000","432,000","621,000","189,000","432,000",
="059918","東陽國票6C購01  ","0","0","0","578,000","146,000","432,000","578,000","146,000","432,000",
="060008","義隆元大6B購01  ","0","0","0","440,000","10,000","430,000","440,000","10,000","430,000",
="058624","欣興凱基6A購01  ","0","0","0","1,583,000","1,154,000","429,000","1,583,000","1,154,000","429,000",
="059098","微星元大6A購04  ","0","0","0","578,000","151,000","427,000","578,000","151,000","427,000",
="058386","大聯大元富69購01","0","0","0","506,000","81,000","425,000","506,000","81,000","425,000",
="060462","GIS永豐6B購04   ","0","0","0","685,000","260,000","425,000","685,000","260,000","425,000",
="051770","和大元大66購02  ","0","0","0","425,000","1,000","424,000","425,000","1,000","424,000",
="058618","中租凱基6A購02  ","0","0","0","1,002,000","579,000","423,000","1,002,000","579,000","423,000",
="059338","力達國泰6A購01  ","0","0","0","423,000","0","423,000","423,000","0","423,000",
="08403P","瑞昱凱基69售03  ","0","0","0","511,000","90,000","421,000","511,000","90,000","421,000",
="060219","中租國泰6B購01  ","0","0","0","683,000","264,000","419,000","683,000","264,000","419,000",
="07845P","台灣50元大68售01","0","0","0","455,000","36,000","419,000","455,000","36,000","419,000",
="057690","台郡元大6A購02  ","0","0","0","1,481,000","1,063,000","418,000","1,481,000","1,063,000","418,000",
="057638","宏達電富邦69購02","0","0","0","416,000","0","416,000","416,000","0","416,000",
="08136P","臺股指群益68售16","0","0","0","601,000","185,000","416,000","601,000","185,000","416,000",
="057533","訊芯永豐6A購01  ","0","0","0","1,024,000","609,000","415,000","1,024,000","609,000","415,000",
="08857P","富邦金群益6A售03","0","0","0","915,000","501,000","414,000","915,000","501,000","414,000",
="056999","佳世達元大68購01","0","0","0","703,000","290,000","413,000","703,000","290,000","413,000",
="056997","中壽元大69購01  ","0","0","0","502,000","90,000","412,000","502,000","90,000","412,000",
="053849","華新元大66購01  ","0","0","0","410,000","0","410,000","410,000","0","410,000",
="060485","微星國泰6C購01  ","0","0","0","416,000","7,000","409,000","416,000","7,000","409,000",
="059864","訊芯國泰6C購01  ","0","0","0","804,000","396,000","408,000","804,000","396,000","408,000",
"8070  ","長華            ","62,000","40,000","22,000","409,000","24,000","385,000","471,000","64,000","407,000",
="059000","微星永豐6A購03  ","0","0","0","439,000","33,000","406,000","439,000","33,000","406,000",
="058746","健鼎國泰6A購01  ","0","0","0","531,000","127,000","404,000","531,000","127,000","404,000",
"2439  ","美律            ","142,000","7,000","135,000","275,000","6,000","269,000","417,000","13,000","404,000",
="055258","碩天凱基6A購01  ","0","0","0","480,000","77,000","403,000","480,000","77,000","403,000",
="054434","鴻海富邦6C購01  ","0","0","0","514,000","112,000","402,000","514,000","112,000","402,000",
="08460P","緯創中信6B售01  ","0","0","0","402,000","0","402,000","402,000","0","402,000",
="03448C","T50反1凱基66牛04","0","0","0","400,000","0","400,000","400,000","0","400,000",
="056776","中磊元大68購01  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="059069","長榮航永豐6A購01","0","0","0","430,000","30,000","400,000","430,000","30,000","400,000",
="07499P","鴻準凱基67售03  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="058354","奇鋐凱基69購01  ","0","0","0","1,161,000","763,000","398,000","1,161,000","763,000","398,000",
="058125","京元電凱基69購02","0","0","0","1,130,000","733,000","397,000","1,130,000","733,000","397,000",
="0050  ","元大台灣50      ","173,000","3,000","170,000","226,000","4,000","222,000","399,000","7,000","392,000",
="00670L","富邦NASDAQ正2   ","0","0","0","1,142,000","750,000","392,000","1,142,000","750,000","392,000",
="058194","日月光元大69購01","0","0","0","892,000","501,000","391,000","892,000","501,000","391,000",
="059894","神達元大6B購02  ","0","0","0","565,000","174,000","391,000","565,000","174,000","391,000",
="055117","東陽永豐67購01  ","0","0","0","388,000","0","388,000","388,000","0","388,000",
="056935","和大統一6B購01  ","0","0","0","859,000","471,000","388,000","859,000","471,000","388,000",
="054964","宏達電凱基66購03","0","0","0","700,000","313,000","387,000","700,000","313,000","387,000",
="054817","統一元大67購01  ","0","0","0","562,000","176,000","386,000","562,000","176,000","386,000",
="059519","高鐵凱基6A購01  ","0","0","0","1,203,000","817,000","386,000","1,203,000","817,000","386,000",
="059081","微星國泰6A購01  ","0","0","0","456,000","72,000","384,000","456,000","72,000","384,000",
="060342","京鼎凱基6B購03  ","0","0","0","416,000","32,000","384,000","416,000","32,000","384,000",
="060754","GIS元大6B購08   ","0","0","0","421,000","40,000","381,000","421,000","40,000","381,000",
="058664","健鼎元大6A購02  ","0","0","0","546,000","167,000","379,000","546,000","167,000","379,000",
="059657","永冠富邦6C購01  ","0","0","0","379,000","0","379,000","379,000","0","379,000",
="060404","奇鋐永豐6B購01  ","0","0","0","379,000","0","379,000","379,000","0","379,000",
="060517","超眾元大71購01  ","0","0","0","427,000","48,000","379,000","427,000","48,000","379,000",
="057889","聯發科凱基69購01","0","0","0","750,000","372,000","378,000","750,000","372,000","378,000",
="058417","仁寶群益6A購01  ","0","0","0","549,000","176,000","373,000","549,000","176,000","373,000",
="006206","元大上證50      ","0","80,000","-80,000","935,652","484,000","451,652","935,652","564,000","371,652",
="059204","微星元富6B購01  ","0","0","0","378,000","7,000","371,000","378,000","7,000","371,000",
="03098P","樺漢元大71售02  ","0","0","0","470,000","100,000","370,000","470,000","100,000","370,000",
="060275","冠德凱基6B購01  ","0","0","0","400,000","30,000","370,000","400,000","30,000","370,000",
="07608P","晶豪科元大67售02","0","0","0","370,000","0","370,000","370,000","0","370,000",
="057176","訊芯國泰69購01  ","0","0","0","748,000","382,000","366,000","748,000","382,000","366,000",
="056691","宏達電中信6A購01","0","0","0","365,000","0","365,000","365,000","0","365,000",
="058703","健鼎中信6A購01  ","0","0","0","479,000","114,000","365,000","479,000","114,000","365,000",
="058482","日友元大6A購01  ","0","0","0","707,000","343,000","364,000","707,000","343,000","364,000",
="059730","神達凱基6B購02  ","0","0","0","615,000","252,000","363,000","615,000","252,000","363,000",
"3376  ","新日興          ","79,000","33,000","46,000","344,000","27,000","317,000","423,000","60,000","363,000",
="052191","大立光凱基66購11","0","0","0","367,000","5,000","362,000","367,000","5,000","362,000",
="058783","智原永豐6A購01  ","0","0","0","360,000","0","360,000","360,000","0","360,000",
="058787","農林永豐6A購01  ","0","0","0","599,000","239,000","360,000","599,000","239,000","360,000",
="08379P","全新凱基69售01  ","0","0","0","360,000","0","360,000","360,000","0","360,000",
="060099","京鼎凱基6B購01  ","0","0","0","595,000","236,000","359,000","595,000","236,000","359,000",
="054023","統一玉山66購01  ","0","0","0","358,000","0","358,000","358,000","0","358,000",
="056083","義隆元大69購01  ","0","0","0","937,000","579,000","358,000","937,000","579,000","358,000",
"1464  ","得力            ","0","0","0","450,000","93,000","357,000","450,000","93,000","357,000",
="056888","日月光凱基68購01","0","0","0","366,000","10,000","356,000","366,000","10,000","356,000",
="03128P","美律凱基6B售01  ","0","0","0","1,137,000","783,000","354,000","1,137,000","783,000","354,000",
="03238P","友達群益6B售03  ","0","0","0","354,000","0","354,000","354,000","0","354,000",
="056460","瑞儀群益69購01  ","0","0","0","405,000","51,000","354,000","405,000","51,000","354,000",
="08734P","亞光日盛6A售02  ","0","0","0","408,000","55,000","353,000","408,000","55,000","353,000",
="08916P","臺股指元大6A售06","0","0","0","572,000","219,000","353,000","572,000","219,000","353,000",
="03170P","鴻海統一71售01  ","0","0","0","350,000","0","350,000","350,000","0","350,000",
="051840","美利達元大67購01","0","0","0","600,000","250,000","350,000","600,000","250,000","350,000",
="053964","開發金元大66購01","0","0","0","350,000","0","350,000","350,000","0","350,000",
="055260","鴻準凱基67購01  ","0","0","0","350,000","0","350,000","350,000","0","350,000",
="058503","劍麟元大71購02  ","0","0","0","415,000","65,000","350,000","415,000","65,000","350,000",
="07185P","國泰金元富67售01","0","0","0","751,000","404,000","347,000","751,000","404,000","347,000",
="055214","億豐元大69購02  ","0","0","0","534,000","189,000","345,000","534,000","189,000","345,000",
="060376","康控國泰71購03  ","0","0","0","369,000","25,000","344,000","369,000","25,000","344,000",
="060764","華新科永豐6B購01","0","0","0","444,000","100,000","344,000","444,000","100,000","344,000",
="053276","元石油統一68購01","0","0","0","363,000","20,000","343,000","363,000","20,000","343,000",
="059467","為升永豐6A購03  ","0","0","0","341,000","0","341,000","341,000","0","341,000",
="058501","碩天元大71購01  ","0","0","0","340,000","0","340,000","340,000","0","340,000",
="056060","智邦群益68購02  ","0","0","0","360,000","21,000","339,000","360,000","21,000","339,000",
="00635U","元大S&P黃金     ","0","50,000","-50,000","549,000","163,000","386,000","549,000","213,000","336,000",
="03031P","臺股指玉山6A售02","0","0","0","336,000","1,000","335,000","336,000","1,000","335,000",
="060241","高鐵台新6B購01  ","0","0","0","465,000","130,000","335,000","465,000","130,000","335,000",
="08731P","上銀群益6B售02  ","0","0","0","336,000","1,000","335,000","336,000","1,000","335,000",
="057371","微星合庫68購01  ","0","0","0","576,000","242,000","334,000","576,000","242,000","334,000",
="08465P","大立光統一6B售01","0","0","0","330,000","0","330,000","330,000","0","330,000",
="057424","彰銀富邦69購01  ","0","0","0","329,000","0","329,000","329,000","0","329,000",
="060300","GIS國泰72購01   ","0","0","0","518,000","189,000","329,000","518,000","189,000","329,000",
="07272P","台灣50統一69售02","0","0","0","421,000","95,000","326,000","421,000","95,000","326,000",
="057687","華夏元富6B購01  ","0","0","0","325,000","0","325,000","325,000","0","325,000",
="057278","廣宇元大6A購01  ","0","0","0","364,000","40,000","324,000","364,000","40,000","324,000",
="056240","宏碁國泰67購01  ","0","0","0","324,000","1,000","323,000","324,000","1,000","323,000",
="08950P","欣興群益6B售01  ","0","0","0","343,000","20,000","323,000","343,000","20,000","323,000",
="058598","華航富邦6A購01  ","0","0","0","322,000","0","322,000","322,000","0","322,000",
="058888","華邦電永豐6B購01","0","0","0","407,000","85,000","322,000","407,000","85,000","322,000",
="08352P","台郡元富69售02  ","0","0","0","526,000","204,000","322,000","526,000","204,000","322,000",
="055106","英業達富邦67購02","0","0","0","320,000","0","320,000","320,000","0","320,000",
="059808","綠悅元大6B購02  ","0","0","0","390,000","70,000","320,000","390,000","70,000","320,000",
="057775","新光金兆豐6A購01","0","0","0","643,000","325,000","318,000","643,000","325,000","318,000",
="060577","京元電台新6B購01","0","0","0","338,000","20,000","318,000","338,000","20,000","318,000",
="08220P","台積電國泰69售02","0","0","0","642,000","327,000","315,000","642,000","327,000","315,000",
="03001P","臺股指永豐6A售02","0","0","0","314,000","0","314,000","314,000","0","314,000",
="057063","T50反1元大68購04","0","0","0","612,000","299,000","313,000","612,000","299,000","313,000",
="058423","京元電元富6B購01","0","0","0","313,000","0","313,000","313,000","0","313,000",
="08354P","友達群益69售01  ","0","0","0","355,000","43,000","312,000","355,000","43,000","312,000",
="08050P","大立光中信68售05","0","0","0","311,000","0","311,000","311,000","0","311,000",
="056544","開發金元富69購01","0","0","0","310,000","0","310,000","310,000","0","310,000",
="07962P","亞光凱基68售01  ","0","0","0","519,000","210,000","309,000","519,000","210,000","309,000",
="057037","日月光永豐68購01","0","0","0","327,000","20,000","307,000","327,000","20,000","307,000",
="057332","神達元大68購03  ","0","0","0","643,000","336,000","307,000","643,000","336,000","307,000",
="059480","臻鼎元富6A購01  ","0","0","0","307,000","0","307,000","307,000","0","307,000",
="058623","光磊凱基6A購01  ","0","0","0","456,000","151,000","305,000","456,000","151,000","305,000",
