"106年08月04日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
"2449  ","京元電子        ","34,000","6,000","28,000","2,162,000","667,000","1,495,000","2,196,000","673,000","1,523,000",
="063450","鴻準凱基71購03  ","0","0","0","2,422,000","909,000","1,513,000","2,422,000","909,000","1,513,000",
="060535","臻鼎凱基6B購01  ","0","0","0","2,416,000","918,000","1,498,000","2,416,000","918,000","1,498,000",
="061114","高鐵中信72購01  ","0","0","0","1,451,000","0","1,451,000","1,451,000","0","1,451,000",
="03949P","聯發科中信6C售04","0","0","0","1,722,000","296,000","1,426,000","1,722,000","296,000","1,426,000",
="059761","國巨元大6B購01  ","0","0","0","1,501,000","80,000","1,421,000","1,501,000","80,000","1,421,000",
="060820","TPK凱基6B購01   ","0","0","0","2,681,000","1,278,000","1,403,000","2,681,000","1,278,000","1,403,000",
="059420","敦泰日盛6C購01  ","0","0","0","1,610,000","212,000","1,398,000","1,610,000","212,000","1,398,000",
="063222","TPK元富71購09   ","0","0","0","1,420,000","26,000","1,394,000","1,420,000","26,000","1,394,000",
="062005","TPK凱基6C購02   ","0","0","0","1,998,000","626,000","1,372,000","1,998,000","626,000","1,372,000",
="04438P","美律元大71售04  ","0","0","0","1,607,000","252,000","1,355,000","1,607,000","252,000","1,355,000",
="058287","樺漢統一6B購02  ","0","0","0","2,043,000","692,000","1,351,000","2,043,000","692,000","1,351,000",
="03420P","鎧勝永豐6B售01  ","0","0","0","1,373,000","30,000","1,343,000","1,373,000","30,000","1,343,000",
"2888  ","新光金          ","11,000","19,000","-8,000","1,542,000","205,000","1,337,000","1,553,000","224,000","1,329,000",
="058861","智原凱基6A購01  ","0","0","0","2,313,000","991,000","1,322,000","2,313,000","991,000","1,322,000",
="03776P","台灣50元大6C售01","0","0","0","1,680,000","365,000","1,315,000","1,680,000","365,000","1,315,000",
="03791P","台積電元大6C售07","0","0","0","2,484,000","1,200,000","1,284,000","2,484,000","1,200,000","1,284,000",
="056895","臻鼎富邦6B購01  ","0","0","0","1,550,000","266,000","1,284,000","1,550,000","266,000","1,284,000",
="061490","智原國泰6C購01  ","0","0","0","1,763,000","483,000","1,280,000","1,763,000","483,000","1,280,000",
="060846","TPK國泰6B購02   ","0","0","0","1,925,000","646,000","1,279,000","1,925,000","646,000","1,279,000",
="058733","乙盛國泰6B購01  ","0","0","0","1,833,000","558,000","1,275,000","1,833,000","558,000","1,275,000",
="03599P","美律元大6C售03  ","0","0","0","1,362,000","120,000","1,242,000","1,362,000","120,000","1,242,000",
="03573P","鎧勝元大6C售02  ","0","0","0","1,658,000","420,000","1,238,000","1,658,000","420,000","1,238,000",
="04012P","聯發科元大6C售07","0","0","0","2,149,000","912,000","1,237,000","2,149,000","912,000","1,237,000",
="061185","神達群益6C購02  ","0","0","0","1,215,000","0","1,215,000","1,215,000","0","1,215,000",
="056302","樺漢統一6B購01  ","0","0","0","1,659,000","445,000","1,214,000","1,659,000","445,000","1,214,000",
="03753P","光寶科凱基6C售01","0","0","0","1,229,000","24,000","1,205,000","1,229,000","24,000","1,205,000",
="062387","國巨凱基6C購01  ","0","0","0","1,568,000","364,000","1,204,000","1,568,000","364,000","1,204,000",
="063411","可成富邦71購02  ","0","0","0","1,247,000","63,000","1,184,000","1,247,000","63,000","1,184,000",
="058154","華新科元大69購03","0","0","0","1,504,000","326,000","1,178,000","1,504,000","326,000","1,178,000",
="060837","TPK元富71購01   ","0","0","0","1,343,000","185,000","1,158,000","1,343,000","185,000","1,158,000",
="057608","上銀元富69購01  ","0","0","0","1,318,000","174,000","1,144,000","1,318,000","174,000","1,144,000",
="061505","深100凱基6C購01 ","0","0","0","1,175,000","32,000","1,143,000","1,175,000","32,000","1,143,000",
="057177","燁輝國泰69購01  ","0","0","0","1,222,000","80,000","1,142,000","1,222,000","80,000","1,142,000",
="060580","台光電永豐6B購01","0","0","0","1,333,000","219,000","1,114,000","1,333,000","219,000","1,114,000",
="060840","TPK康和6B購01   ","0","0","0","1,114,000","7,000","1,107,000","1,114,000","7,000","1,107,000",
"1905  ","華紙            ","5,000","214,000","-209,000","1,503,000","191,000","1,312,000","1,508,000","405,000","1,103,000",
="063053","亞光元大73購04  ","0","0","0","1,112,000","17,000","1,095,000","1,112,000","17,000","1,095,000",
="061392","台勝科統一6C購01","0","0","0","1,197,000","106,000","1,091,000","1,197,000","106,000","1,091,000",
="058407","樺漢日盛6A購01  ","0","0","0","1,453,000","363,000","1,090,000","1,453,000","363,000","1,090,000",
="056816","TPK永豐69購03   ","0","16,000","-16,000","1,346,000","247,000","1,099,000","1,346,000","263,000","1,083,000",
="063701","中石化統一71購01","0","0","0","1,549,000","483,000","1,066,000","1,549,000","483,000","1,066,000",
="062657","鴻海玉山71購01  ","0","0","0","1,626,000","570,000","1,056,000","1,626,000","570,000","1,056,000",
="063202","TPK國泰71購02   ","0","0","0","1,508,000","459,000","1,049,000","1,508,000","459,000","1,049,000",
="060194","可成永豐6B購02  ","0","0","0","1,155,000","110,000","1,045,000","1,155,000","110,000","1,045,000",
="057878","上銀日盛69購03  ","0","0","0","1,053,000","11,000","1,042,000","1,053,000","11,000","1,042,000",
="04185P","亞德客元大71售01","0","0","0","1,087,000","60,000","1,027,000","1,087,000","60,000","1,027,000",
="059775","國巨元富6C購01  ","0","0","0","1,383,000","358,000","1,025,000","1,383,000","358,000","1,025,000",
="060795","上銀統一71購01  ","0","0","0","2,704,000","1,689,000","1,015,000","2,704,000","1,689,000","1,015,000",
="061695","台光電永豐6C購01","0","0","0","1,272,000","259,000","1,013,000","1,272,000","259,000","1,013,000",
="04498P","美律凱基74售05  ","0","0","0","1,199,000","187,000","1,012,000","1,199,000","187,000","1,012,000",
="04011P","中砂元大6C售02  ","0","0","0","1,015,000","10,000","1,005,000","1,015,000","10,000","1,005,000",
="063515","TPK康和71購01   ","0","0","0","1,005,000","0","1,005,000","1,005,000","0","1,005,000",
="060845","TPK國泰6B購01   ","0","0","0","1,518,000","524,000","994,000","1,518,000","524,000","994,000",
="08216P","臺股指元大6A售03","0","0","0","990,000","0","990,000","990,000","0","990,000",
="04374P","創意凱基71售01  ","0","0","0","995,000","14,000","981,000","995,000","14,000","981,000",
="059074","智原永豐6A購02  ","0","0","0","1,225,000","244,000","981,000","1,225,000","244,000","981,000",
="061476","國巨永豐6C購02  ","0","0","0","1,287,000","313,000","974,000","1,287,000","313,000","974,000",
="058150","亞光元大69購02  ","0","0","0","1,418,000","445,000","973,000","1,418,000","445,000","973,000",
="060830","TPK永豐6B購04   ","0","0","0","1,982,000","1,009,000","973,000","1,982,000","1,009,000","973,000",
="057816","廣宇日盛6A購01  ","0","0","0","1,104,000","142,000","962,000","1,104,000","142,000","962,000",
="04451P","創意元大72售01  ","0","0","0","958,000","10,000","948,000","958,000","10,000","948,000",
="03488C","南亞元富75牛01  ","0","0","0","946,000","0","946,000","946,000","0","946,000",
="03204P","台郡永豐6B售01  ","0","0","0","1,064,000","130,000","934,000","1,064,000","130,000","934,000",
="062720","鴻準元富72購01  ","0","0","0","1,111,000","179,000","932,000","1,111,000","179,000","932,000",
="063727","聯茂凱基71購01  ","0","0","0","1,313,000","383,000","930,000","1,313,000","383,000","930,000",
="03946P","鎧勝元大6C售03  ","0","0","0","1,085,000","160,000","925,000","1,085,000","160,000","925,000",
="063725","亞光凱基74購01  ","0","0","0","2,462,000","1,539,000","923,000","2,462,000","1,539,000","923,000",
="060809","貿聯元大71購02  ","0","0","0","1,059,000","138,000","921,000","1,059,000","138,000","921,000",
="056938","TPK元大69購02   ","0","0","0","1,023,000","116,000","907,000","1,023,000","116,000","907,000",
="055214","億豐元大69購02  ","0","0","0","1,808,000","902,000","906,000","1,808,000","902,000","906,000",
="062752","長榮永豐71購01  ","0","0","0","1,004,000","100,000","904,000","1,004,000","100,000","904,000",
="063934","臻鼎統一72購01  ","0","0","0","1,396,000","494,000","902,000","1,396,000","494,000","902,000",
="062468","鑽全國泰71購01  ","0","0","0","2,644,000","1,746,000","898,000","2,644,000","1,746,000","898,000",
="08574P","大同元富6B售01  ","0","0","0","915,000","18,000","897,000","915,000","18,000","897,000",
="060634","王品兆豐6B購01  ","0","0","0","1,093,000","198,000","895,000","1,093,000","198,000","895,000",
="060853","TPK富邦71購02   ","0","0","0","950,000","55,000","895,000","950,000","55,000","895,000",
="03723P","大立光凱基6C售04","0","0","0","2,902,000","2,008,000","894,000","2,902,000","2,008,000","894,000",
="060003","英業達元大6B購01","0","0","0","1,459,000","565,000","894,000","1,459,000","565,000","894,000",
="062379","貿聯元大6C購03  ","0","0","0","995,000","105,000","890,000","995,000","105,000","890,000",
="03832P","聯發科兆豐71售05","0","0","0","900,000","11,000","889,000","900,000","11,000","889,000",
="060768","貿聯永豐6B購03  ","0","0","0","899,000","12,000","887,000","899,000","12,000","887,000",
"2356  ","英業達          ","919,000","8,000","911,000","1,191,000","1,217,000","-26,000","2,110,000","1,225,000","885,000",
="04473P","聯發科兆豐73售01","0","0","0","1,215,000","332,000","883,000","1,215,000","332,000","883,000",
="060841","TPK康和6B購02   ","0","0","0","962,000","80,000","882,000","962,000","80,000","882,000",
="063259","台勝科兆豐71購01","0","0","0","888,000","10,000","878,000","888,000","10,000","878,000",
="03642P","鎧勝富邦6C售01  ","0","0","0","1,030,000","162,000","868,000","1,030,000","162,000","868,000",
="056940","友達元大6A購01  ","0","0","0","1,372,000","504,000","868,000","1,372,000","504,000","868,000",
="062695","鴻準群益71購03  ","0","0","0","891,000","24,000","867,000","891,000","24,000","867,000",
="062648","鴻海兆豐72購02  ","0","0","0","954,000","90,000","864,000","954,000","90,000","864,000",
="059508","群創群益6A購07  ","0","0","0","1,218,000","355,000","863,000","1,218,000","355,000","863,000",
="058046","瑞昱群益6A購01  ","0","0","0","963,000","101,000","862,000","963,000","101,000","862,000",
="061609","可成凱基6C購04  ","0","0","0","1,842,000","982,000","860,000","1,842,000","982,000","860,000",
="062160","統一國泰6C購01  ","0","0","0","890,000","32,000","858,000","890,000","32,000","858,000",
="062816","鴻準國泰71購01  ","0","0","0","1,189,000","334,000","855,000","1,189,000","334,000","855,000",
="063720","台光電凱基71購03","0","0","0","1,329,000","498,000","831,000","1,329,000","498,000","831,000",
="061166","英業達元富71購01","0","0","0","1,521,000","694,000","827,000","1,521,000","694,000","827,000",
="03014X","元展14          ","0","0","0","825,000","0","825,000","825,000","0","825,000",
="03398P","鎧勝元富6C售01  ","0","0","0","920,000","100,000","820,000","920,000","100,000","820,000",
="059213","友達群益6B購02  ","0","0","0","919,000","100,000","819,000","919,000","100,000","819,000",
="060839","TPK元富71購03   ","0","0","0","1,004,000","185,000","819,000","1,004,000","185,000","819,000",
="061393","台勝科統一6C購02","0","0","0","881,000","62,000","819,000","881,000","62,000","819,000",
="063197","台勝科統一72購01","0","0","0","1,572,000","762,000","810,000","1,572,000","762,000","810,000",
="04220P","力成元大71售04  ","0","0","0","884,000","75,000","809,000","884,000","75,000","809,000",
="062808","鈺齊元大71購01  ","0","0","0","815,000","7,000","808,000","815,000","7,000","808,000",
="063830","亞光元大74購03  ","0","0","0","1,307,000","499,000","808,000","1,307,000","499,000","808,000",
="060582","臻鼎永豐6B購01  ","0","0","0","1,146,000","341,000","805,000","1,146,000","341,000","805,000",
="063272","卜蜂中信71購01  ","0","0","0","844,000","42,000","802,000","844,000","42,000","802,000",
="03807P","台灣50國泰6C售03","0","0","0","800,000","0","800,000","800,000","0","800,000",
="056973","TPK國泰68購02   ","0","0","0","796,000","0","796,000","796,000","0","796,000",
="062760","鎧勝永豐71購01  ","0","0","0","817,000","40,000","777,000","817,000","40,000","777,000",
="04071P","大立光統一73售04","0","0","0","1,119,000","348,000","771,000","1,119,000","348,000","771,000",
="063513","創意日盛71購01  ","0","0","0","925,000","154,000","771,000","925,000","154,000","771,000",
="060838","TPK元富71購02   ","0","0","0","818,000","51,000","767,000","818,000","51,000","767,000",
"2401  ","凌陽            ","90,000","0","90,000","1,300,000","626,000","674,000","1,390,000","626,000","764,000",
="060743","東聯凱基6B購03  ","0","0","0","952,000","195,000","757,000","952,000","195,000","757,000",
="057640","瑞昱永豐6A購01  ","0","0","0","1,000,000","244,000","756,000","1,000,000","244,000","756,000",
="062957","永冠統一71購01  ","0","0","0","779,000","23,000","756,000","779,000","23,000","756,000",
="056953","鴻海凱基6A購02  ","0","0","0","794,000","40,000","754,000","794,000","40,000","754,000",
"1605  ","華新            ","704,000","65,000","639,000","500,000","392,000","108,000","1,204,000","457,000","747,000",
="063524","TPK統一72購01   ","0","0","0","1,284,000","538,000","746,000","1,284,000","538,000","746,000",
="059516","永冠凱基6A購02  ","0","0","0","1,040,000","299,000","741,000","1,040,000","299,000","741,000",
="060854","TPK富邦71購03   ","0","0","0","926,000","185,000","741,000","926,000","185,000","741,000",
="059943","貿聯元大6B購02  ","0","0","0","1,020,000","280,000","740,000","1,020,000","280,000","740,000",
="060153","台郡凱基6B購02  ","0","0","0","1,213,000","473,000","740,000","1,213,000","473,000","740,000",
="060324","瑞儀兆豐6C購01  ","0","0","0","746,000","6,000","740,000","746,000","6,000","740,000",
="060844","TPK中信73購01   ","0","0","0","1,153,000","418,000","735,000","1,153,000","418,000","735,000",
="061834","上銀元富6C購02  ","0","0","0","958,000","223,000","735,000","958,000","223,000","735,000",
="04466P","創意元大71售06  ","0","0","0","976,000","243,000","733,000","976,000","243,000","733,000",
="059395","上銀元大6B購02  ","0","0","0","990,000","257,000","733,000","990,000","257,000","733,000",
="063684","鴻準日盛71購02  ","0","0","0","884,000","152,000","732,000","884,000","152,000","732,000",
"2456  ","奇力新          ","198,000","30,000","168,000","626,000","62,000","564,000","824,000","92,000","732,000",
="059968","第一金富邦6B購01","0","0","0","731,000","0","731,000","731,000","0","731,000",
="062786","智原元大71購01  ","0","0","0","2,263,000","1,534,000","729,000","2,263,000","1,534,000","729,000",
="059730","神達凱基6B購02  ","0","0","0","759,000","34,000","725,000","759,000","34,000","725,000",
="060206","長虹元大71購01  ","0","0","0","1,177,000","454,000","723,000","1,177,000","454,000","723,000",
="060529","致伸凱基6B購01  ","0","0","0","1,679,000","956,000","723,000","1,679,000","956,000","723,000",
="060843","TPK中信71購01   ","0","0","0","1,114,000","391,000","723,000","1,114,000","391,000","723,000",
="063497","全新元大73購01  ","0","0","0","902,000","179,000","723,000","902,000","179,000","723,000",
="061560","榮成群益71購02  ","0","0","0","833,000","112,000","721,000","833,000","112,000","721,000",
="059946","臻鼎元大6B購01  ","0","0","0","1,543,000","823,000","720,000","1,543,000","823,000","720,000",
="058481","文曄元大71購01  ","0","0","0","984,000","265,000","719,000","984,000","265,000","719,000",
="059862","王品國泰6B購01  ","0","0","0","939,000","220,000","719,000","939,000","220,000","719,000",
="058843","智原元富6B購01  ","0","0","0","1,235,000","526,000","709,000","1,235,000","526,000","709,000",
="062817","鴻準國泰73購01  ","0","0","0","960,000","252,000","708,000","960,000","252,000","708,000",
="058977","台泥元大6A購02  ","0","0","0","700,000","0","700,000","700,000","0","700,000",
="059651","友達玉山6A購01  ","0","0","0","700,000","0","700,000","700,000","0","700,000",
="060649","王品永豐6B購03  ","0","0","0","796,000","100,000","696,000","796,000","100,000","696,000",
="063463","上銀統一71購03  ","0","0","0","1,053,000","359,000","694,000","1,053,000","359,000","694,000",
="057613","上銀統一6A購01  ","0","0","0","1,057,000","366,000","691,000","1,057,000","366,000","691,000",
="058783","智原永豐6A購01  ","0","0","0","806,000","116,000","690,000","806,000","116,000","690,000",
="063277","鴻準兆豐71購01  ","0","0","0","827,000","138,000","689,000","827,000","138,000","689,000",
="062164","可成富邦6C購05  ","0","0","0","799,000","114,000","685,000","799,000","114,000","685,000",
="061743","台勝科永豐6C購03","0","0","0","733,000","52,000","681,000","733,000","52,000","681,000",
="061911","致伸元大6C購04  ","0","0","0","734,000","54,000","680,000","734,000","54,000","680,000",
"2801  ","彰銀            ","204,000","28,000","176,000","503,000","0","503,000","707,000","28,000","679,000",
="061923","台積電凱基6C購05","0","0","0","3,004,000","2,332,000","672,000","3,004,000","2,332,000","672,000",
="063662","鴻海永昌77購04  ","0","0","0","682,000","12,000","670,000","682,000","12,000","670,000",
="057051","廣宇日盛69購02  ","0","0","0","918,000","249,000","669,000","918,000","249,000","669,000",
="04394P","京鼎凱基71售02  ","0","0","0","783,000","115,000","668,000","783,000","115,000","668,000",
="059830","緯創國泰6B購01  ","0","0","0","722,000","54,000","668,000","722,000","54,000","668,000",
="060170","台郡群益6B購01  ","0","0","0","741,000","73,000","668,000","741,000","73,000","668,000",
="063458","鈺齊凱基71購01  ","0","0","0","702,000","36,000","666,000","702,000","36,000","666,000",
="063583","神基元大71購01  ","0","0","0","663,000","0","663,000","663,000","0","663,000",
="04434P","創意凱基71售02  ","0","0","0","761,000","101,000","660,000","761,000","101,000","660,000",
="058735","友訊國泰6A購01  ","0","0","0","660,000","0","660,000","660,000","0","660,000",
="04159P","光寶科群益74售03","0","0","0","658,000","0","658,000","658,000","0","658,000",
="03060P","宏達電統一6A售05","0","0","0","666,000","10,000","656,000","666,000","10,000","656,000",
="060633","日友兆豐6C購01  ","0","0","0","664,000","10,000","654,000","664,000","10,000","654,000",
="058208","上銀兆豐6A購03  ","0","0","0","779,000","126,000","653,000","779,000","126,000","653,000",
="03315P","和大群益6B售03  ","0","0","0","750,000","100,000","650,000","750,000","100,000","650,000",
="059019","上銀日盛6A購01  ","0","0","0","644,000","0","644,000","644,000","0","644,000",
="058595","華邦電富邦6C購01","0","0","0","1,398,000","755,000","643,000","1,398,000","755,000","643,000",
="04255P","宏全元大71售03  ","0","0","0","649,000","7,000","642,000","649,000","7,000","642,000",
="060797","TPK統一6B購01   ","0","0","0","1,341,000","700,000","641,000","1,341,000","700,000","641,000",
="062396","麗清凱基6C購01  ","0","0","0","950,000","310,000","640,000","950,000","310,000","640,000",
="061348","可成富邦6C購03  ","0","0","0","707,000","69,000","638,000","707,000","69,000","638,000",
="063516","中石化元富71購01","0","0","0","760,000","122,000","638,000","760,000","122,000","638,000",
"2014  ","中鴻            ","650,000","13,000","637,000","0","0","0","650,000","13,000","637,000",
="058864","聯茂凱基6A購01  ","0","0","0","744,000","112,000","632,000","744,000","112,000","632,000",
="03860P","臺股指群益6C售15","0","0","0","772,000","143,000","629,000","772,000","143,000","629,000",
="058873","樺漢日盛6A購02  ","0","0","0","629,000","0","629,000","629,000","0","629,000",
="03894P","台灣50群益71售02","0","0","0","620,000","0","620,000","620,000","0","620,000",
="0056  ","元大高股息      ","0","0","0","619,000","0","619,000","619,000","0","619,000",
="060602","貿聯統一6C購01  ","0","0","0","786,000","167,000","619,000","786,000","167,000","619,000",
="063407","貿聯永豐71購01  ","0","0","0","682,000","63,000","619,000","682,000","63,000","619,000",
="062000","台光電元大6C購01","0","0","0","1,126,000","508,000","618,000","1,126,000","508,000","618,000",
="061910","致伸元大6C購03  ","0","0","0","1,033,000","418,000","615,000","1,033,000","418,000","615,000",
="061339","可成統一6C購04  ","0","0","0","776,000","168,000","608,000","776,000","168,000","608,000",
="03898P","聯鈞元大71售05  ","0","0","0","607,000","0","607,000","607,000","0","607,000",
="062526","鴻海元大71購07  ","0","0","0","607,000","0","607,000","607,000","0","607,000",
="063582","美律元大71購03  ","0","0","0","1,072,000","465,000","607,000","1,072,000","465,000","607,000",
="058675","聯茂元大6A購01  ","0","0","0","771,000","165,000","606,000","771,000","165,000","606,000",
="059570","華邦電統一6A購06","0","0","0","842,000","237,000","605,000","842,000","237,000","605,000",
="061585","臻鼎元大6C購01  ","0","0","0","846,000","241,000","605,000","846,000","241,000","605,000",
="059391","鑽全富邦6A購01  ","0","0","0","2,108,000","1,506,000","602,000","2,108,000","1,506,000","602,000",
="061641","臻鼎元大71購01  ","0","0","0","795,000","193,000","602,000","795,000","193,000","602,000",
="062287","T50反1中信76購02","0","0","0","600,000","0","600,000","600,000","0","600,000",
="063936","樺漢統一74購01  ","0","0","0","1,330,000","733,000","597,000","1,330,000","733,000","597,000",
="061437","台勝科永豐6C購02","0","0","0","613,000","17,000","596,000","613,000","17,000","596,000",
="04265P","和大群益72售03  ","0","0","0","596,000","1,000","595,000","596,000","1,000","595,000",
="059114","神基群益6A購01  ","0","0","0","644,000","50,000","594,000","644,000","50,000","594,000",
="08833P","宏達電元大6A售03","0","0","0","807,000","217,000","590,000","807,000","217,000","590,000",
="062352","台積電統一73購05","0","0","0","599,000","10,000","589,000","599,000","10,000","589,000",
="060710","臻鼎群益6B購03  ","0","0","0","627,000","40,000","587,000","627,000","40,000","587,000",
="061676","華通元大6C購02  ","0","0","0","632,000","53,000","579,000","632,000","53,000","579,000",
="060402","王品永豐6B購02  ","0","0","0","750,000","174,000","576,000","750,000","174,000","576,000",
="063375","鈺齊元大71購03  ","0","0","0","601,000","27,000","574,000","601,000","27,000","574,000",
="058590","榮化國泰72購01  ","0","0","0","573,000","0","573,000","573,000","0","573,000",
="062721","鴻準元富72購02  ","0","0","0","775,000","202,000","573,000","775,000","202,000","573,000",
="060572","永冠兆豐71購01  ","0","0","0","778,000","214,000","564,000","778,000","214,000","564,000",
="060406","南茂永豐6B購02  ","0","0","0","603,000","40,000","563,000","603,000","40,000","563,000",
="03869P","大同元富72售01  ","0","0","0","562,000","0","562,000","562,000","0","562,000",
="060279","瑞智凱基6B購01  ","0","0","0","684,000","124,000","560,000","684,000","124,000","560,000",
="062172","可成凱基6C購07  ","0","0","0","1,630,000","1,070,000","560,000","1,630,000","1,070,000","560,000",
="059407","神基永豐6A購01  ","0","0","0","559,000","0","559,000","559,000","0","559,000",
="063760","聯發科群益71購03","0","0","0","561,000","2,000","559,000","561,000","2,000","559,000",
="03591P","中石化台新6C售01","0","0","0","554,000","0","554,000","554,000","0","554,000",
="058012","臻鼎富邦6C購01  ","0","0","0","621,000","67,000","554,000","621,000","67,000","554,000",
="04358P","利勤群益71售02  ","0","0","0","552,000","0","552,000","552,000","0","552,000",
="08530P","臺股指國票6A售01","0","0","0","550,000","0","550,000","550,000","0","550,000",
="058538","力達元大6B購01  ","0","0","0","603,000","55,000","548,000","603,000","55,000","548,000",
="060813","TPK元大71購01   ","0","0","0","1,013,000","466,000","547,000","1,013,000","466,000","547,000",
="063849","亞光元富73購01  ","0","0","0","674,000","128,000","546,000","674,000","128,000","546,000",
"3017  ","奇鋐            ","0","10,000","-10,000","886,000","332,000","554,000","886,000","342,000","544,000",
"1215  ","卜蜂            ","4,000","2,000","2,000","575,000","35,000","540,000","579,000","37,000","542,000",
="060831","TPK永豐6B購05   ","0","0","0","721,000","185,000","536,000","721,000","185,000","536,000",
="062997","華新科國泰71購01","0","0","0","843,000","307,000","536,000","843,000","307,000","536,000",
="03547P","聯發科元大6B售07","0","0","0","534,000","0","534,000","534,000","0","534,000",
="060847","TPK國泰71購01   ","0","0","0","1,454,000","920,000","534,000","1,454,000","920,000","534,000",
="061342","上銀元富6C購01  ","0","0","0","1,056,000","523,000","533,000","1,056,000","523,000","533,000",
="0051  ","元大中型100     ","0","0","0","532,000","0","532,000","532,000","0","532,000",
="063726","TPK凱基71購02   ","0","0","0","893,000","362,000","531,000","893,000","362,000","531,000",
="04069P","大立光統一72售04","0","0","0","640,000","117,000","523,000","640,000","117,000","523,000",
="060419","貿聯國泰6B購02  ","0","0","0","603,000","83,000","520,000","603,000","83,000","520,000",
="061581","義隆元大73購01  ","0","0","0","615,000","95,000","520,000","615,000","95,000","520,000",
