"106年06月06日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="054869","南亞科統一69購01","0","0","0","1,376,000","488,000","888,000","1,376,000","488,000","888,000",
="059787","國泰金永昌6C購01","0","0","0","1,421,000","533,000","888,000","1,421,000","533,000","888,000",
="058351","聯發科統一6A購03","0","0","0","1,050,000","169,000","881,000","1,050,000","169,000","881,000",
="051764","可成元大66購01  ","0","0","0","967,000","87,000","880,000","967,000","87,000","880,000",
="056888","日月光凱基68購01","0","0","0","1,169,000","297,000","872,000","1,169,000","297,000","872,000",
="00673R","元大S&P原油反1  ","0","0","0","1,344,000","473,000","871,000","1,344,000","473,000","871,000",
="059706","華新科元富6A購01","0","0","0","1,018,000","147,000","871,000","1,018,000","147,000","871,000",
="057334","和大日盛68購03  ","0","0","0","868,000","0","868,000","868,000","0","868,000",
="056805","群創凱基68購02  ","0","0","0","993,000","130,000","863,000","993,000","130,000","863,000",
="058346","大同兆豐6A購01  ","0","0","0","1,011,000","161,000","850,000","1,011,000","161,000","850,000",
="059280","富邦金永昌6A購01","0","0","0","1,504,000","654,000","850,000","1,504,000","654,000","850,000",
="060218","敦南元富6B購01  ","0","0","0","1,750,000","901,000","849,000","1,750,000","901,000","849,000",
="060437","興勤凱基6B購01  ","0","0","0","1,534,000","685,000","849,000","1,534,000","685,000","849,000",
="059135","麗清永豐6A購02  ","0","0","0","928,000","87,000","841,000","928,000","87,000","841,000",
="08393P","上証2X群益69售01","0","0","0","855,000","15,000","840,000","855,000","15,000","840,000",
="058949","群創元大6C購01  ","0","0","0","1,179,000","344,000","835,000","1,179,000","344,000","835,000",
="058997","晶豪科永豐6A購03","0","0","0","868,000","41,000","827,000","868,000","41,000","827,000",
="057008","可成凱基68購03  ","0","0","0","3,142,000","2,319,000","823,000","3,142,000","2,319,000","823,000",
="060648","大同永豐6B購01  ","0","0","0","1,070,000","248,000","822,000","1,070,000","248,000","822,000",
="058615","可成統一6B購03  ","0","0","0","1,344,000","525,000","819,000","1,344,000","525,000","819,000",
="059083","麗清國泰6B購01  ","0","0","0","925,000","114,000","811,000","925,000","114,000","811,000",
="057724","台光電國泰69購01","0","0","0","1,042,000","236,000","806,000","1,042,000","236,000","806,000",
="058892","台積電統一74購01","0","0","0","846,000","40,000","806,000","846,000","40,000","806,000",
="058742","南茂國泰6A購01  ","0","0","0","1,816,000","1,011,000","805,000","1,816,000","1,011,000","805,000",
="058014","矽力永豐69購02  ","0","0","0","816,000","15,000","801,000","816,000","15,000","801,000",
="055796","群創兆豐67購02  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
="060818","聯發科凱基6B購03","0","0","0","2,225,000","1,425,000","800,000","2,225,000","1,425,000","800,000",
"2882  ","國泰金          ","770,000","0","770,000","101,000","72,017","28,983","871,000","72,017","798,983",
="058612","大立光統一6B購03","0","0","0","840,000","45,000","795,000","840,000","45,000","795,000",
="055902","聯發科元大67購04","0","0","0","1,239,000","447,000","792,000","1,239,000","447,000","792,000",
="058038","可成群益69購02  ","0","0","0","971,000","180,000","791,000","971,000","180,000","791,000",
="060650","嘉澤永豐6B購04  ","0","0","0","898,000","107,000","791,000","898,000","107,000","791,000",
="08253P","亞光國泰68售05  ","0","0","0","789,000","0","789,000","789,000","0","789,000",
="054055","南亞科元大66購03","0","0","0","804,000","20,000","784,000","804,000","20,000","784,000",
="057103","聯鈞凱基68購01  ","0","0","0","1,346,000","563,000","783,000","1,346,000","563,000","783,000",
="060917","群創群益6B購04  ","0","0","0","1,086,000","310,000","776,000","1,086,000","310,000","776,000",
="060375","美律國泰71購03  ","0","0","0","945,000","174,000","771,000","945,000","174,000","771,000",
="058977","台泥元大6A購02  ","0","0","0","894,000","124,000","770,000","894,000","124,000","770,000",
="03274B","臺股指凱基69熊02","0","0","0","800,000","40,000","760,000","800,000","40,000","760,000",
="03067P","長華元大6A售04  ","0","0","0","765,000","6,000","759,000","765,000","6,000","759,000",
="058086","可成凱基69購03  ","0","0","0","1,802,000","1,046,000","756,000","1,802,000","1,046,000","756,000",
="056625","群創凱基68購01  ","0","0","0","1,852,000","1,097,000","755,000","1,852,000","1,097,000","755,000",
="060886","群創永豐71購01  ","0","0","0","769,000","14,000","755,000","769,000","14,000","755,000",
="059566","大立光統一6B購07","0","0","0","767,000","15,000","752,000","767,000","15,000","752,000",
="057773","統一兆豐69購01  ","0","0","0","893,000","155,000","738,000","893,000","155,000","738,000",
="059433","晶豪科國泰6C購01","0","0","0","868,000","131,000","737,000","868,000","131,000","737,000",
="08024P","可成元大68售03  ","0","0","0","754,000","22,000","732,000","754,000","22,000","732,000",
="058824","友訊元富6B購01  ","0","0","0","895,000","176,000","719,000","895,000","176,000","719,000",
="060745","日月光凱基6B購02","0","0","0","1,871,000","1,158,000","713,000","1,871,000","1,158,000","713,000",
="055106","英業達富邦67購02","0","0","0","806,000","94,000","712,000","806,000","94,000","712,000",
="056134","群創富邦69購02  ","0","0","0","708,000","0","708,000","708,000","0","708,000",
="057886","台化富邦69購01  ","0","0","0","716,000","14,000","702,000","716,000","14,000","702,000",
="060693","興勤凱基6B購02  ","0","0","0","1,109,000","407,000","702,000","1,109,000","407,000","702,000",
="057525","聯發科統一6B購01","0","0","0","1,040,000","343,000","697,000","1,040,000","343,000","697,000",
="058752","麗清國泰71購01  ","0","0","0","707,000","15,000","692,000","707,000","15,000","692,000",
="059210","樺漢凱基6A購02  ","0","0","0","1,308,000","616,000","692,000","1,308,000","616,000","692,000",
="060493","美律統一6B購06  ","0","0","0","878,000","188,000","690,000","878,000","188,000","690,000",
="03281B","臺股指元大6A熊01","0","0","0","800,000","112,000","688,000","800,000","112,000","688,000",
="057239","日月光富邦69購01","0","0","0","688,000","0","688,000","688,000","0","688,000",
="060214","鴻海元大71購03  ","0","0","0","698,000","12,000","686,000","698,000","12,000","686,000",
="058978","美律元大6A購04  ","0","0","0","998,000","313,000","685,000","998,000","313,000","685,000",
="056007","大同群益68購02  ","0","0","0","2,273,000","1,595,000","678,000","2,273,000","1,595,000","678,000",
="060407","樺漢永豐6B購05  ","0","0","0","686,000","10,000","676,000","686,000","10,000","676,000",
="058545","奇力新元大71購02","0","0","0","902,000","227,000","675,000","902,000","227,000","675,000",
="058253","友達群益69購05  ","0","0","0","708,000","35,000","673,000","708,000","35,000","673,000",
="056527","景碩凱基68購01  ","0","0","0","681,000","10,000","671,000","681,000","10,000","671,000",
="060731","台光電玉山6B購01","0","0","0","1,353,000","686,000","667,000","1,353,000","686,000","667,000",
="057918","台光電元富69購02","0","0","0","1,106,000","440,000","666,000","1,106,000","440,000","666,000",
="058037","可成群益69購01  ","0","0","0","1,012,000","346,000","666,000","1,012,000","346,000","666,000",
="060809","貿聯元大71購02  ","0","0","0","900,000","235,000","665,000","900,000","235,000","665,000",
="060775","王品國泰6B購02  ","0","0","0","994,000","332,000","662,000","994,000","332,000","662,000",
="059068","佳世達永豐6B購01","0","0","0","727,000","70,000","657,000","727,000","70,000","657,000",
="059607","華新科永豐6A購04","0","0","0","1,008,000","352,000","656,000","1,008,000","352,000","656,000",
="051913","得力國泰68購01  ","0","0","0","775,000","121,000","654,000","775,000","121,000","654,000",
="057955","永冠元大6A購01  ","0","0","0","721,000","68,000","653,000","721,000","68,000","653,000",
="060632","友達兆豐6C購03  ","0","0","0","697,000","45,000","652,000","697,000","45,000","652,000",
="055658","群創統一69購01  ","0","0","0","659,000","9,000","650,000","659,000","9,000","650,000",
="059256","儒鴻元大6A購02  ","0","0","0","700,000","50,000","650,000","700,000","50,000","650,000",
="060210","智邦元大6C購01  ","0","0","0","775,000","125,000","650,000","775,000","125,000","650,000",
="060858","聯發科凱基6B購05","0","0","0","930,000","280,000","650,000","930,000","280,000","650,000",
="07790P","智邦元大67售03  ","0","0","0","650,000","0","650,000","650,000","0","650,000",
="058090","華通凱基69購01  ","0","0","0","851,000","204,000","647,000","851,000","204,000","647,000",
="060372","京鼎國泰6B購02  ","0","0","0","1,235,000","590,000","645,000","1,235,000","590,000","645,000",
="059136","大同兆豐6C購01  ","0","0","0","643,000","0","643,000","643,000","0","643,000",
="058957","光寶科國泰6A購01","0","0","0","641,000","0","641,000","641,000","0","641,000",
="059228","和碩兆豐6A購01  ","0","0","0","769,000","130,000","639,000","769,000","130,000","639,000",
="060660","和大元大6B購04  ","0","0","0","946,000","307,000","639,000","946,000","307,000","639,000",
="058425","華夏元富6A購01  ","0","0","0","752,000","114,000","638,000","752,000","114,000","638,000",
="057770","和碩兆豐69購01  ","0","0","0","661,000","26,000","635,000","661,000","26,000","635,000",
="060221","友達國泰6C購02  ","0","0","0","774,000","140,000","634,000","774,000","140,000","634,000",
="055905","大同群益68購01  ","0","0","0","1,368,000","735,000","633,000","1,368,000","735,000","633,000",
="059031","和大元大6B購02  ","0","0","0","835,000","204,000","631,000","835,000","204,000","631,000",
="059717","可成統一6B購06  ","0","0","0","2,188,000","1,557,000","631,000","2,188,000","1,557,000","631,000",
="08080P","大立光統一68售07","0","0","0","638,000","10,000","628,000","638,000","10,000","628,000",
="060373","京鼎國泰71購01  ","0","0","0","1,446,000","819,000","627,000","1,446,000","819,000","627,000",
="057219","可成元大69購01  ","0","0","0","1,177,000","552,000","625,000","1,177,000","552,000","625,000",
="056225","宏碁群益69購01  ","0","0","0","934,000","313,000","621,000","934,000","313,000","621,000",
="058834","長華元富6A購01  ","0","0","0","903,000","284,000","619,000","903,000","284,000","619,000",
="060966","佳世達永豐6C購01","0","0","0","1,368,000","749,000","619,000","1,368,000","749,000","619,000",
="07882P","大立光中信68售03","0","0","0","619,000","0","619,000","619,000","0","619,000",
="059441","為升凱基6A購03  ","0","0","0","3,150,000","2,532,000","618,000","3,150,000","2,532,000","618,000",
="08816P","台積電元大6B售01","0","0","0","652,000","36,000","616,000","652,000","36,000","616,000",
="059795","和碩群益6B購01  ","0","0","0","750,000","135,000","615,000","750,000","135,000","615,000",
="060396","綠悅兆豐6C購01  ","0","0","0","615,000","0","615,000","615,000","0","615,000",
="08572P","亞光元大69售03  ","0","0","0","646,000","34,000","612,000","646,000","34,000","612,000",
="057455","京元電兆豐69購01","0","0","0","733,000","125,000","608,000","733,000","125,000","608,000",
="059538","冠德元大6A購02  ","0","0","0","607,000","0","607,000","607,000","0","607,000",
="059820","為升元富6B購01  ","0","0","0","1,281,000","676,000","605,000","1,281,000","676,000","605,000",
="060308","可成富邦6B購02  ","0","0","0","795,000","190,000","605,000","795,000","190,000","605,000",
="060836","新日興元富71購01","0","0","0","705,000","102,000","603,000","705,000","102,000","603,000",
="057738","彩晶元大6C購01  ","0","0","0","938,000","336,000","602,000","938,000","336,000","602,000",
="055133","康友元大67購02  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="07695P","台灣50中信71售01","0","0","0","610,000","10,000","600,000","610,000","10,000","600,000",
="054938","友達群益66購02  ","0","0","0","599,000","0","599,000","599,000","0","599,000",
="059354","大同永豐6A購03  ","0","0","0","900,000","306,000","594,000","900,000","306,000","594,000",
="050303","義隆第一68購01  ","0","0","0","714,000","122,000","592,000","714,000","122,000","592,000",
="059091","彩晶統一6B購01  ","0","0","0","1,122,000","537,000","585,000","1,122,000","537,000","585,000",
="060654","綠悅台新6C購01  ","0","0","0","682,000","97,000","585,000","682,000","97,000","585,000",
="059959","鴻海統一71購02  ","0","0","0","609,000","25,000","584,000","609,000","25,000","584,000",
="060795","上銀統一71購01  ","0","0","0","1,161,000","579,000","582,000","1,161,000","579,000","582,000",
="059811","英業達中信71購01","0","0","0","581,000","0","581,000","581,000","0","581,000",
="058440","聯發科凱基6A購02","0","0","0","720,000","140,000","580,000","720,000","140,000","580,000",
="059962","嘉澤元富6C購02  ","0","0","0","625,000","45,000","580,000","625,000","45,000","580,000",
="055804","日月光國泰68購01","0","0","0","1,072,000","499,000","573,000","1,072,000","499,000","573,000",
="059919","為升國票6C購01  ","330,000","0","330,000","919,000","676,000","243,000","1,249,000","676,000","573,000",
="058296","長榮元大69購02  ","0","0","0","571,000","0","571,000","571,000","0","571,000",
="060813","TPK元大71購01   ","0","0","0","570,000","0","570,000","570,000","0","570,000",
="059482","友達兆豐6B購01  ","0","0","0","888,000","320,000","568,000","888,000","320,000","568,000",
="058713","和碩國票6B購01  ","0","0","0","736,000","170,000","566,000","736,000","170,000","566,000",
="00635U","元大S&P黃金     ","0","0","0","699,000","136,000","563,000","699,000","136,000","563,000",
="03218P","台積電永昌6C售01","0","0","0","1,516,000","955,000","561,000","1,516,000","955,000","561,000",
="060232","聯發科富邦6C購06","0","0","0","576,000","15,000","561,000","576,000","15,000","561,000",
="053616","台灣50元大6A購01","0","0","0","584,000","24,000","560,000","584,000","24,000","560,000",
="055774","友達凱基67購01  ","0","0","0","817,000","257,000","560,000","817,000","257,000","560,000",
="060004","英業達元大6B購02","0","0","0","695,000","137,000","558,000","695,000","137,000","558,000",
="060021","英業達國泰6B購01","0","0","0","783,000","229,000","554,000","783,000","229,000","554,000",
="060065","佳世達日盛6B購01","0","0","0","575,000","22,000","553,000","575,000","22,000","553,000",
="058030","台光電兆豐6A購03","0","0","0","723,000","171,000","552,000","723,000","171,000","552,000",
="059664","可成日盛6A購02  ","0","0","0","649,000","97,000","552,000","649,000","97,000","552,000",
="058751","麗清國泰6A購01  ","0","0","0","606,000","56,000","550,000","606,000","56,000","550,000",
="060728","王品康和6B購01  ","0","0","0","937,000","387,000","550,000","937,000","387,000","550,000",
="06913P","臺股指統一66售02","0","0","0","550,000","0","550,000","550,000","0","550,000",
="058470","國碩國泰71購01  ","0","0","0","548,000","0","548,000","548,000","0","548,000",
="059232","群創兆豐6A購02  ","0","0","0","1,331,000","783,000","548,000","1,331,000","783,000","548,000",
="060088","康控統一6B購01  ","0","0","0","694,000","148,000","546,000","694,000","148,000","546,000",
="060448","樺漢元富6C購02  ","0","0","0","737,000","191,000","546,000","737,000","191,000","546,000",
="055764","群創國泰6A購01  ","0","0","0","585,000","40,000","545,000","585,000","40,000","545,000",
="056101","富邦金元大68購02","0","0","0","595,000","50,000","545,000","595,000","50,000","545,000",
="057383","上銀國泰69購01  ","0","0","0","858,000","313,000","545,000","858,000","313,000","545,000",
="058331","台光電元大6A購01","0","0","0","1,300,000","755,000","545,000","1,300,000","755,000","545,000",
="058841","晶豪科元富6A購01","0","0","0","547,000","2,000","545,000","547,000","2,000","545,000",
="07913P","台光電元大68售04","0","0","0","605,000","60,000","545,000","605,000","60,000","545,000",
="03068P","為升元大6A售03  ","0","0","0","851,000","307,000","544,000","851,000","307,000","544,000",
="059629","群創元大6A購07  ","0","0","0","2,937,000","2,395,000","542,000","2,937,000","2,395,000","542,000",
="059958","彩晶統一6C購01  ","0","0","0","827,000","286,000","541,000","827,000","286,000","541,000",
="060275","冠德凱基6B購01  ","0","0","0","550,000","9,000","541,000","550,000","9,000","541,000",
="057494","中磊群益69購01  ","0","0","0","625,000","85,000","540,000","625,000","85,000","540,000",
="060721","樺漢元大6B購03  ","0","0","0","945,000","405,000","540,000","945,000","405,000","540,000",
="057921","儒鴻元大69購02  ","0","0","0","695,000","157,000","538,000","695,000","157,000","538,000",
="060725","日月光元富6C購01","0","0","0","752,000","214,000","538,000","752,000","214,000","538,000",
="058833","欣興元富6A購01  ","0","0","0","893,000","356,000","537,000","893,000","356,000","537,000",
="052359","晶豪科元大66購01","0","0","0","536,000","0","536,000","536,000","0","536,000",
="058085","可成凱基69購02  ","0","0","0","1,811,000","1,275,000","536,000","1,811,000","1,275,000","536,000",
="059570","華邦電統一6A購06","0","0","0","783,000","248,000","535,000","783,000","248,000","535,000",
="059166","麗清凱基6A購03  ","0","0","0","1,076,000","546,000","530,000","1,076,000","546,000","530,000",
="060100","鴻海日盛71購02  ","0","0","0","530,000","0","530,000","530,000","0","530,000",
="060099","京鼎凱基6B購01  ","0","0","0","1,274,000","745,000","529,000","1,274,000","745,000","529,000",
="056262","群創群益68購03  ","0","0","0","798,000","272,000","526,000","798,000","272,000","526,000",
="059847","臺股指日盛6B購01","0","0","0","531,000","5,000","526,000","531,000","5,000","526,000",
="060234","永冠兆豐6C購01  ","0","0","0","629,000","104,000","525,000","629,000","104,000","525,000",
="060763","大同永豐6B購02  ","0","0","0","683,000","161,000","522,000","683,000","161,000","522,000",
="059657","永冠富邦6C購01  ","0","0","0","612,000","91,000","521,000","612,000","91,000","521,000",
="060430","群創元大6B購06  ","0","0","0","888,000","367,000","521,000","888,000","367,000","521,000",
="058135","和碩統一69購01  ","0","0","0","1,097,000","577,000","520,000","1,097,000","577,000","520,000",
="059879","京元電群益6B購01","0","0","0","994,000","478,000","516,000","994,000","478,000","516,000",
="059137","可成兆豐6B購03  ","0","0","0","727,000","212,000","515,000","727,000","212,000","515,000",
="057309","上銀國泰68購02  ","0","0","0","527,000","14,000","513,000","527,000","14,000","513,000",
="057821","大同元大69購02  ","0","0","0","847,000","335,000","512,000","847,000","335,000","512,000",
="059814","友訊永豐6B購01  ","0","0","0","743,000","231,000","512,000","743,000","231,000","512,000",
="056129","友達富邦68購01  ","0","0","0","510,000","0","510,000","510,000","0","510,000",
="060284","鎧勝凱基6B購01  ","0","0","0","1,760,000","1,250,000","510,000","1,760,000","1,250,000","510,000",
="055717","群創日盛67購02  ","0","0","0","509,000","0","509,000","509,000","0","509,000",
="060708","大同群益6C購01  ","0","0","0","827,000","319,000","508,000","827,000","319,000","508,000",
="059244","大同元大71購01  ","0","0","0","588,000","82,000","506,000","588,000","82,000","506,000",
="059910","京元電國泰6B購01","0","0","0","874,000","368,000","506,000","874,000","368,000","506,000",
="059819","可成元富6C購01  ","0","0","0","1,036,000","531,000","505,000","1,036,000","531,000","505,000",
="060694","美律凱基6B購02  ","0","0","0","576,000","74,000","502,000","576,000","74,000","502,000",
="03589P","台積電兆豐71售02","0","0","0","500,000","0","500,000","500,000","0","500,000",
="058829","亞光元富6B購02  ","50,000","0","50,000","615,000","165,000","450,000","665,000","165,000","500,000",
="059318","彩晶永豐6B購01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="059437","群創國泰6C購01  ","0","0","0","564,000","64,000","500,000","564,000","64,000","500,000",
="060471","智邦統一6B購02  ","0","0","0","907,000","407,000","500,000","907,000","407,000","500,000",
="08439P","台光電凱基69售04","0","0","0","500,000","0","500,000","500,000","0","500,000",
="055009","聯鈞統一68購01  ","0","0","0","1,016,000","517,000","499,000","1,016,000","517,000","499,000",
="08646P","華邦電凱基69售03","0","0","0","2,034,000","1,535,000","499,000","2,034,000","1,535,000","499,000",
"8112  ","至上            ","400,000","81,000","319,000","430,000","251,000","179,000","830,000","332,000","498,000",
="060589","興勤國泰6B購01  ","0","0","0","951,000","456,000","495,000","951,000","456,000","495,000",
="08079P","智邦永豐68售01  ","0","0","0","495,000","0","495,000","495,000","0","495,000",
="059488","群創兆豐6A購04  ","0","0","0","2,117,000","1,623,000","494,000","2,117,000","1,623,000","494,000",
="060070","可成統一6C購01  ","0","0","0","678,000","184,000","494,000","678,000","184,000","494,000",
="08259P","宏達電兆豐69售01","0","0","0","494,000","0","494,000","494,000","0","494,000",
="057566","英業達元大69購01","0","0","0","590,000","98,000","492,000","590,000","98,000","492,000",
="057856","上銀群益69購03  ","0","0","0","492,000","0","492,000","492,000","0","492,000",
="060342","京鼎凱基6B購03  ","0","0","0","773,000","281,000","492,000","773,000","281,000","492,000",
="059922","嘉澤凱基6B購01  ","0","0","0","808,000","318,000","490,000","808,000","318,000","490,000",
="058040","百和群益69購03  ","0","0","0","489,000","0","489,000","489,000","0","489,000",
="056912","聯發科元大69購02","0","0","0","886,000","398,000","488,000","886,000","398,000","488,000",
="058194","日月光元大69購01","0","0","0","498,000","10,000","488,000","498,000","10,000","488,000",
="058216","友達富邦6A購01  ","0","0","0","1,239,000","753,000","486,000","1,239,000","753,000","486,000",
="060035","大同元大72購01  ","0","0","0","2,678,000","2,192,000","486,000","2,678,000","2,192,000","486,000",
="060711","GIS群益6B購05   ","0","0","0","700,000","214,000","486,000","700,000","214,000","486,000",
="054786","南亞科玉山67購01","0","0","0","498,000","14,000","484,000","498,000","14,000","484,000",
="059274","美律日盛6C購01  ","0","0","0","530,000","47,000","483,000","530,000","47,000","483,000",
