"106年08月11日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="04186P","宏碁元大71售01  ","0","0","0","1,542,000","5,000","1,537,000","1,542,000","5,000","1,537,000",
="061987","啟碁凱基6C購01  ","0","0","0","1,647,000","125,000","1,522,000","1,647,000","125,000","1,522,000",
="04526P","嘉澤元大72售03  ","0","0","0","1,589,000","81,000","1,508,000","1,589,000","81,000","1,508,000",
="057533","訊芯永豐6A購01  ","0","0","0","1,497,000","0","1,497,000","1,497,000","0","1,497,000",
="062276","大立光統一76購01","0","0","0","1,604,000","107,000","1,497,000","1,604,000","107,000","1,497,000",
="03096X","大立光元大6C展05","0","0","0","2,399,000","906,000","1,493,000","2,399,000","906,000","1,493,000",
="08499P","臺股指凱基69售12","0","0","0","1,494,000","25,000","1,469,000","1,494,000","25,000","1,469,000",
="03776P","台灣50元大6C售01","0","0","0","2,241,000","773,000","1,468,000","2,241,000","773,000","1,468,000",
="03942P","鴻海元大6C售09  ","0","0","0","3,476,000","2,008,000","1,468,000","3,476,000","2,008,000","1,468,000",
="059765","彰銀元大6B購01  ","0","0","0","1,708,000","250,000","1,458,000","1,708,000","250,000","1,458,000",
="03266P","可成統一6B售09  ","0","0","0","1,456,000","0","1,456,000","1,456,000","0","1,456,000",
="060451","GIS中信6B購02   ","0","0","0","1,467,000","40,000","1,427,000","1,467,000","40,000","1,427,000",
="03998P","卜蜂元富71售02  ","0","0","0","1,404,000","20,000","1,384,000","1,404,000","20,000","1,384,000",
="03249P","訊芯元大71售01  ","0","0","0","1,631,000","262,000","1,369,000","1,631,000","262,000","1,369,000",
="060795","上銀統一71購01  ","0","0","0","2,543,000","1,184,000","1,359,000","2,543,000","1,184,000","1,359,000",
="060170","台郡群益6B購01  ","0","0","0","1,438,000","100,000","1,338,000","1,438,000","100,000","1,338,000",
="03573P","鎧勝元大6C售02  ","0","0","0","1,355,000","32,000","1,323,000","1,355,000","32,000","1,323,000",
="061057","啟碁元大71購01  ","0","0","0","1,496,000","178,000","1,318,000","1,496,000","178,000","1,318,000",
="062273","大立光統一74購02","0","0","0","1,658,000","343,000","1,315,000","1,658,000","343,000","1,315,000",
="063249","啟碁元大71購02  ","0","0","0","1,432,000","127,000","1,305,000","1,432,000","127,000","1,305,000",
="04311P","可成元大71售02  ","0","0","0","1,366,000","68,000","1,298,000","1,366,000","68,000","1,298,000",
="060038","啟碁元大6B購02  ","0","0","0","1,426,000","154,000","1,272,000","1,426,000","154,000","1,272,000",
="03515P","TPK元大6B售07   ","0","0","0","1,742,000","482,000","1,260,000","1,742,000","482,000","1,260,000",
="059211","友達群益6A購03  ","0","0","0","1,255,000","0","1,255,000","1,255,000","0","1,255,000",
="062501","聯電群益71購01  ","0","0","0","2,223,000","971,000","1,252,000","2,223,000","971,000","1,252,000",
="03919P","超眾群益71售04  ","0","0","0","1,234,000","0","1,234,000","1,234,000","0","1,234,000",
="063452","全新凱基71購01  ","0","0","0","1,626,000","400,000","1,226,000","1,626,000","400,000","1,226,000",
="03807P","台灣50國泰6C售03","0","0","0","3,286,000","2,066,000","1,220,000","3,286,000","2,066,000","1,220,000",
="063564","智邦統一71購01  ","0","0","0","1,371,000","165,000","1,206,000","1,371,000","165,000","1,206,000",
="03563P","卜蜂國泰6B售02  ","0","0","0","1,420,000","220,000","1,200,000","1,420,000","220,000","1,200,000",
="08048P","大立光永昌6A售01","0","0","0","1,185,000","0","1,185,000","1,185,000","0","1,185,000",
="03555P","訊芯元富71售02  ","0","0","0","1,262,000","90,000","1,172,000","1,262,000","90,000","1,172,000",
="062274","大立光統一74購03","0","0","0","1,210,000","44,000","1,166,000","1,210,000","44,000","1,166,000",
="00676R","富邦臺灣加權反1 ","0","0","0","3,101,000","1,945,000","1,156,000","3,101,000","1,945,000","1,156,000",
="057580","元油反群益6A購02","0","0","0","1,262,000","117,000","1,145,000","1,262,000","117,000","1,145,000",
="062427","GIS凱基72購01   ","0","0","0","2,480,000","1,338,000","1,142,000","2,480,000","1,338,000","1,142,000",
="03811P","訊芯元大6C售01  ","0","0","0","1,393,000","258,000","1,135,000","1,393,000","258,000","1,135,000",
="04308P","嘉澤群益73售01  ","0","0","0","1,131,000","0","1,131,000","1,131,000","0","1,131,000",
="04233P","微星元富72售01  ","0","0","0","1,214,000","87,000","1,127,000","1,214,000","87,000","1,127,000",
="062886","鴻準凱基71購01  ","0","0","0","1,712,000","588,000","1,124,000","1,712,000","588,000","1,124,000",
="03643P","台積電統一71售01","0","0","0","1,143,000","25,000","1,118,000","1,143,000","25,000","1,118,000",
="059545","啟碁元大6A購02  ","0","0","0","1,491,000","373,000","1,118,000","1,491,000","373,000","1,118,000",
="0061  ","元大寶滬深      ","70,000","0","70,000","1,198,000","156,000","1,042,000","1,268,000","156,000","1,112,000",
="03147P","台灣50玉山6B售01","0","0","0","1,313,000","204,000","1,109,000","1,313,000","204,000","1,109,000",
="03633P","卜蜂元大6C售03  ","0","0","0","1,247,000","140,000","1,107,000","1,247,000","140,000","1,107,000",
="08939P","臺股指群益6A售19","0","0","0","1,300,000","194,000","1,106,000","1,300,000","194,000","1,106,000",
"8112  ","至上            ","50,000","0","50,000","1,321,000","272,000","1,049,000","1,371,000","272,000","1,099,000",
="04471P","嘉澤群益73售02  ","0","0","0","1,123,000","33,000","1,090,000","1,123,000","33,000","1,090,000",
="04480P","TPK群益73售01   ","0","0","0","1,170,000","108,000","1,062,000","1,170,000","108,000","1,062,000",
="063244","滬深2X元大71購03","0","0","0","1,800,000","741,000","1,059,000","1,800,000","741,000","1,059,000",
="04364P","TPK永豐71售02   ","0","0","0","1,078,000","20,000","1,058,000","1,078,000","20,000","1,058,000",
="055463","彩晶統一69購01  ","0","0","0","1,057,000","0","1,057,000","1,057,000","0","1,057,000",
"2409  ","友達            ","11,000","18,000","-7,000","3,966,000","2,915,000","1,051,000","3,977,000","2,933,000","1,044,000",
="061399","可成元富71購01  ","0","0","0","1,231,000","195,000","1,036,000","1,231,000","195,000","1,036,000",
="061238","上証2X元大6C購02","0","0","0","1,854,000","826,000","1,028,000","1,854,000","826,000","1,028,000",
"2317  ","鴻海            ","617,000","1,319,000","-702,000","1,791,000","72,000","1,719,000","2,408,000","1,391,000","1,017,000",
="060630","GIS兆豐6C購03   ","0","0","0","1,015,000","0","1,015,000","1,015,000","0","1,015,000",
="057051","廣宇日盛69購02  ","0","0","0","1,159,000","147,000","1,012,000","1,159,000","147,000","1,012,000",
="063341","創意凱基74購01  ","0","0","0","1,727,000","715,000","1,012,000","1,727,000","715,000","1,012,000",
="058812","華紙富邦6A購01  ","0","0","0","1,090,000","80,000","1,010,000","1,090,000","80,000","1,010,000",
="03725P","微星元大6C售01  ","0","0","0","1,096,000","94,000","1,002,000","1,096,000","94,000","1,002,000",
="057396","上銀統一6B購01  ","0","0","0","1,608,000","607,000","1,001,000","1,608,000","607,000","1,001,000",
="058966","中工凱基6A購01  ","0","0","0","1,000,000","0","1,000,000","1,000,000","0","1,000,000",
="058528","華邦電凱基6A購01","0","0","0","2,596,000","1,603,000","993,000","2,596,000","1,603,000","993,000",
="063289","上銀凱基72購01  ","0","0","0","1,837,000","846,000","991,000","1,837,000","846,000","991,000",
="04483P","微星元富71售03  ","0","0","0","1,057,000","72,000","985,000","1,057,000","72,000","985,000",
="057836","華新群益69購03  ","0","0","0","1,072,000","92,000","980,000","1,072,000","92,000","980,000",
="064164","中砂凱基75購01  ","0","0","0","1,010,000","30,000","980,000","1,010,000","30,000","980,000",
="04198P","TPK元大71售05   ","0","0","0","1,327,000","350,000","977,000","1,327,000","350,000","977,000",
="057761","華新永昌6A購01  ","0","0","0","1,316,000","350,000","966,000","1,316,000","350,000","966,000",
="08295P","長榮航群益6A售01","0","0","0","1,171,000","209,000","962,000","1,171,000","209,000","962,000",
="056812","友達中信6A購02  ","0","0","0","960,000","0","960,000","960,000","0","960,000",
="03745P","和大元大6C售03  ","0","0","0","963,000","9,000","954,000","963,000","9,000","954,000",
="04466P","創意元大71售06  ","0","0","0","1,477,000","533,000","944,000","1,477,000","533,000","944,000",
="00643 ","群益深証中小    ","0","10,000","-10,000","1,429,000","492,000","937,000","1,429,000","502,000","927,000",
="062777","鴻準元大71購02  ","0","0","0","1,176,000","249,000","927,000","1,176,000","249,000","927,000",
="03702P","華邦電兆豐71售02","0","0","0","936,000","10,000","926,000","936,000","10,000","926,000",
="04451P","創意元大72售01  ","0","0","0","1,728,000","803,000","925,000","1,728,000","803,000","925,000",
="04553P","京鼎國泰74售01  ","0","0","0","948,000","25,000","923,000","948,000","25,000","923,000",
="08710P","榮化元大71售01  ","0","0","0","946,000","25,000","921,000","946,000","25,000","921,000",
="062727","GIS統一71購04   ","0","0","0","1,118,000","206,000","912,000","1,118,000","206,000","912,000",
="04285P","TPK兆豐73售02   ","0","0","0","1,108,000","202,000","906,000","1,108,000","202,000","906,000",
="03602P","台灣50國泰6C售01","200,000","0","200,000","1,790,000","1,086,000","704,000","1,990,000","1,086,000","904,000",
="03480P","大同凱基6B售01  ","0","0","0","902,000","0","902,000","902,000","0","902,000",
="08746P","亞光群益6A售03  ","0","0","0","900,000","0","900,000","900,000","0","900,000",
="03213P","玉山金群益6B售01","0","0","0","899,000","0","899,000","899,000","0","899,000",
="062419","聯電永豐71購02  ","0","0","0","1,108,000","219,000","889,000","1,108,000","219,000","889,000",
="03270P","臺股指統一6B售01","2,739,000","0","2,739,000","0","1,856,000","-1,856,000","2,739,000","1,856,000","883,000",
="08705P","亞翔元大71售02  ","0","0","0","882,000","0","882,000","882,000","0","882,000",
="062429","聯電日盛72購01  ","0","0","0","1,160,000","285,000","875,000","1,160,000","285,000","875,000",
="03493P","T50正2群益6C售01","0","0","0","874,000","0","874,000","874,000","0","874,000",
="064052","GIS元大72購03   ","0","0","0","1,531,000","659,000","872,000","1,531,000","659,000","872,000",
="062013","聯發科台新72購02","0","0","0","1,100,000","231,000","869,000","1,100,000","231,000","869,000",
="064329","TPK元大72購06   ","0","0","0","928,000","67,000","861,000","928,000","67,000","861,000",
="04265P","和大群益72售03  ","0","0","0","1,107,000","249,000","858,000","1,107,000","249,000","858,000",
="04485P","創意元富71售03  ","0","0","0","902,000","45,000","857,000","902,000","45,000","857,000",
="04172P","群創兆豐71售02  ","0","0","0","997,000","144,000","853,000","997,000","144,000","853,000",
="07793P","臺股指元大69售07","851,000","0","851,000","0","0","0","851,000","0","851,000",
="03701P","台積電兆豐71售04","16,000","0","16,000","918,000","87,000","831,000","934,000","87,000","847,000",
="061408","台勝科國泰6C購03","0","0","0","1,031,000","185,000","846,000","1,031,000","185,000","846,000",
="04422P","創意統一71售02  ","0","0","0","1,157,000","314,000","843,000","1,157,000","314,000","843,000",
="061123","得力國泰6C購01  ","0","0","0","840,000","3,000","837,000","840,000","3,000","837,000",
="063160","聯電兆豐71購02  ","0","0","0","1,216,000","382,000","834,000","1,216,000","382,000","834,000",
="064059","兆豐金統一73購01","0","0","0","882,000","50,000","832,000","882,000","50,000","832,000",
="006207","FH滬深          ","0","0","0","1,206,000","377,000","829,000","1,206,000","377,000","829,000",
="04131P","兆赫群益73售03  ","0","0","0","829,000","0","829,000","829,000","0","829,000",
="03682P","高鐵元大6C售04  ","0","0","0","1,018,000","192,000","826,000","1,018,000","192,000","826,000",
="04094P","卜蜂元大6C售06  ","0","0","0","1,005,000","180,000","825,000","1,005,000","180,000","825,000",
="04164P","創意群益73售01  ","0","0","0","875,000","51,000","824,000","875,000","51,000","824,000",
="062394","欣興凱基6C購01  ","0","0","0","1,037,000","213,000","824,000","1,037,000","213,000","824,000",
="04214P","鴻海元大71售08  ","0","0","0","858,000","36,000","822,000","858,000","36,000","822,000",
="062279","滬深2X康和6C購03","0","0","0","1,446,000","624,000","822,000","1,446,000","624,000","822,000",
="055055","樺漢統一68購01  ","0","0","0","829,000","10,000","819,000","829,000","10,000","819,000",
="03932P","宏達電凱基6C售02","0","0","0","1,021,000","203,000","818,000","1,021,000","203,000","818,000",
="08574P","大同元富6B售01  ","0","0","0","818,000","0","818,000","818,000","0","818,000",
="063738","全新永豐71購04  ","0","0","0","825,000","10,000","815,000","825,000","10,000","815,000",
="03783P","中石化國泰6C售01","0","0","0","1,111,000","300,000","811,000","1,111,000","300,000","811,000",
="063772","聯電統一73購02  ","0","0","0","2,116,000","1,305,000","811,000","2,116,000","1,305,000","811,000",
="059651","友達玉山6A購01  ","0","0","0","808,000","0","808,000","808,000","0","808,000",
="057762","上銀元富69購02  ","0","0","0","805,000","0","805,000","805,000","0","805,000",
="058418","宏達電群益6B購01","0","0","0","800,000","0","800,000","800,000","0","800,000",
="059079","上銀國泰6A購01  ","0","0","0","1,035,000","235,000","800,000","1,035,000","235,000","800,000",
="04501P","GIS國泰71售03   ","0","0","0","1,514,000","715,000","799,000","1,514,000","715,000","799,000",
="04513P","美律國泰73售01  ","0","0","0","1,163,000","366,000","797,000","1,163,000","366,000","797,000",
"2353  ","宏碁            ","7,000","142,000","-135,000","980,000","49,000","931,000","987,000","191,000","796,000",
="061018","南茂元富6C購02  ","0","0","0","805,000","10,000","795,000","805,000","10,000","795,000",
="04536P","亞光群益73售01  ","0","0","0","1,981,000","1,188,000","793,000","1,981,000","1,188,000","793,000",
="058526","啟碁凱基6A購01  ","0","0","0","841,000","48,000","793,000","841,000","48,000","793,000",
="04137P","鴻海元富72售03  ","0","0","0","787,000","0","787,000","787,000","0","787,000",
="061588","聯鈞兆豐71購01  ","0","0","0","886,000","100,000","786,000","886,000","100,000","786,000",
="03606P","卜蜂群益6C售02  ","0","0","0","790,000","10,000","780,000","790,000","10,000","780,000",
="059872","台新金凱基6B購01","0","0","0","780,000","0","780,000","780,000","0","780,000",
="04182P","宏碁元富72售02  ","0","0","0","779,000","0","779,000","779,000","0","779,000",
="03142P","臺股指元富6B售01","773,000","0","773,000","0","0","0","773,000","0","773,000",
="04261P","日月光日盛71售01","0","0","0","771,000","0","771,000","771,000","0","771,000",
="04544P","GIS統一72售03   ","0","0","0","927,000","156,000","771,000","927,000","156,000","771,000",
="04374P","創意凱基71售01  ","0","0","0","967,000","202,000","765,000","967,000","202,000","765,000",
="03641P","華邦電國泰6C售03","0","0","0","948,000","186,000","762,000","948,000","186,000","762,000",
="03748P","可成元大71售01  ","0","0","0","890,000","130,000","760,000","890,000","130,000","760,000",
="03954P","可成統一71售03  ","0","0","0","1,002,000","242,000","760,000","1,002,000","242,000","760,000",
="059003","T50反1中信74購01","0","0","0","819,000","61,000","758,000","819,000","61,000","758,000",
="060754","GIS元大6B購08   ","0","0","0","1,123,000","365,000","758,000","1,123,000","365,000","758,000",
="058374","T50反1元大71購01","0","0","0","781,000","30,000","751,000","781,000","30,000","751,000",
="062301","得力凱基6C購01  ","0","0","0","750,000","0","750,000","750,000","0","750,000",
="060181","群創群益6B購03  ","0","0","0","1,113,000","365,000","748,000","1,113,000","365,000","748,000",
="04299P","微星凱基71售03  ","0","0","0","747,000","0","747,000","747,000","0","747,000",
="04011P","中砂元大6C售02  ","0","0","0","746,000","0","746,000","746,000","0","746,000",
="04088P","鴻海統一71售05  ","0","0","0","1,322,000","578,000","744,000","1,322,000","578,000","744,000",
="059590","瑞儀元大6A購01  ","0","0","0","995,000","251,000","744,000","995,000","251,000","744,000",
="059747","兆豐金中信6B購01","0","0","0","752,000","10,000","742,000","752,000","10,000","742,000",
="03436P","微星兆豐6C售01  ","0","0","0","844,000","109,000","735,000","844,000","109,000","735,000",
="062914","啟碁國泰71購01  ","0","0","0","921,000","187,000","734,000","921,000","187,000","734,000",
="03528P","TPK元富71售04   ","0","0","0","820,000","87,000","733,000","820,000","87,000","733,000",
="03544P","TPK富邦6B售02   ","0","0","0","741,000","10,000","731,000","741,000","10,000","731,000",
="04129P","華紙群益72售02  ","0","0","0","728,000","0","728,000","728,000","0","728,000",
="00705R","台新MSCI台灣反1 ","0","0","0","1,346,000","620,000","726,000","1,346,000","620,000","726,000",
="058902","大立光群益6C購04","0","0","0","786,000","63,000","723,000","786,000","63,000","723,000",
="03471P","日友元大6B售02  ","0","0","0","717,000","0","717,000","717,000","0","717,000",
="08840P","華通永豐6A售03  ","0","0","0","715,000","0","715,000","715,000","0","715,000",
="03685P","華邦電群益6C售08","0","0","0","1,252,000","540,000","712,000","1,252,000","540,000","712,000",
="060426","GIS元大6B購06   ","0","0","0","1,875,000","1,163,000","712,000","1,875,000","1,163,000","712,000",
="061231","新日興兆豐71購01","0","0","0","710,000","0","710,000","710,000","0","710,000",
="062930","上証2X永豐71購01","0","0","0","1,606,000","897,000","709,000","1,606,000","897,000","709,000",
="063898","A50正2統一71購01","0","0","0","739,000","32,000","707,000","739,000","32,000","707,000",
="060164","T50反1群益6B購04","0","695,000","-695,000","2,204,000","803,000","1,401,000","2,204,000","1,498,000","706,000",
="03072P","超眾元富6B售02  ","0","0","0","1,160,000","455,000","705,000","1,160,000","455,000","705,000",
"2883  ","開發金          ","80,000","54,000","26,000","1,062,000","388,001","673,999","1,142,000","442,001","699,999",
="03218P","台積電永昌6C售01","0","0","0","699,000","0","699,000","699,000","0","699,000",
="063522","玉山金統一72購01","0","0","0","1,202,000","503,000","699,000","1,202,000","503,000","699,000",
="063883","GIS凱基71購04   ","0","0","0","906,000","208,000","698,000","906,000","208,000","698,000",
="03655P","台積電元大6C售03","0","0","0","701,000","6,000","695,000","701,000","6,000","695,000",
="064137","聯發科元大72購06","0","0","0","765,000","73,000","692,000","765,000","73,000","692,000",
="063750","富邦金元大71購02","0","0","0","2,227,000","1,537,000","690,000","2,227,000","1,537,000","690,000",
="03439P","GIS凱基6B售05   ","0","0","0","710,000","25,000","685,000","710,000","25,000","685,000",
="063601","康控群益71購02  ","0","0","0","802,000","124,000","678,000","802,000","124,000","678,000",
="061380","智原凱基6C購01  ","0","0","0","1,541,000","869,000","672,000","1,541,000","869,000","672,000",
="03466P","台灣50元大72售01","0","0","0","1,029,000","358,000","671,000","1,029,000","358,000","671,000",
="03632P","元油2X元大6C售01","0","0","0","819,000","148,000","671,000","819,000","148,000","671,000",
="060525","正隆凱基6B購01  ","0","0","0","761,000","90,000","671,000","761,000","90,000","671,000",
="03952P","可成統一6C售06  ","0","0","0","671,000","1,000","670,000","671,000","1,000","670,000",
="057666","友達日盛69購03  ","0","0","0","670,000","0","670,000","670,000","0","670,000",
="03458P","台灣50永豐6C售01","0","0","0","719,000","50,000","669,000","719,000","50,000","669,000",
="04545P","京元電元富72售01","0","0","0","664,000","0","664,000","664,000","0","664,000",
="04085P","京元電元大6C售03","0","0","0","867,000","204,000","663,000","867,000","204,000","663,000",
="03940P","鴻海元大6C售04  ","0","0","0","662,000","0","662,000","662,000","0","662,000",
="03221P","聯鈞國泰6B售01  ","0","0","0","680,000","20,000","660,000","680,000","20,000","660,000",
="04188P","嘉澤元大71售05  ","0","0","0","1,189,000","530,000","659,000","1,189,000","530,000","659,000",
="060658","啟碁永豐6B購01  ","0","0","0","876,000","217,000","659,000","876,000","217,000","659,000",
="03962P","聯發科群益6C售10","0","0","0","1,432,000","774,000","658,000","1,432,000","774,000","658,000",
="03113P","群創兆豐6B售01  ","0","0","0","914,000","260,000","654,000","914,000","260,000","654,000",
="063665","可成永昌71購02  ","0","0","0","740,000","86,000","654,000","740,000","86,000","654,000",
="063273","聯電台新72購04  ","0","0","0","661,000","10,000","651,000","661,000","10,000","651,000",
="03112P","臺股指日盛6B售02","770,000","0","770,000","0","120,000","-120,000","770,000","120,000","650,000",
="063605","上証2X元大72購01","0","0","0","730,000","80,000","650,000","730,000","80,000","650,000",
="063777","GIS統一71購05   ","0","0","0","1,668,000","1,025,000","643,000","1,668,000","1,025,000","643,000",
="060921","康控群益6B購03  ","0","0","0","659,000","20,000","639,000","659,000","20,000","639,000",
="03914P","鴻海富邦6C售07  ","0","0","0","848,000","210,000","638,000","848,000","210,000","638,000",
="063832","台勝科元大71購03","0","0","0","653,000","15,000","638,000","653,000","15,000","638,000",
="062778","鴻準元大71購03  ","0","0","0","659,000","23,000","636,000","659,000","23,000","636,000",
="03465P","鎧勝群益6B售02  ","0","0","0","734,000","100,000","634,000","734,000","100,000","634,000",
="057819","利勤元富69購01  ","0","0","0","644,000","12,000","632,000","644,000","12,000","632,000",
="03446P","新光金元大6B售04","0","0","0","631,000","0","631,000","631,000","0","631,000",
="03138P","台灣50元大71售01","0","0","0","1,023,000","394,000","629,000","1,023,000","394,000","629,000",
="04255P","宏全元大71售03  ","0","0","0","633,000","5,000","628,000","633,000","5,000","628,000",
="03589P","台積電兆豐71售02","0","0","0","910,000","285,000","625,000","910,000","285,000","625,000",
="03629P","高鐵元富71售02  ","0","0","0","621,000","0","621,000","621,000","0","621,000",
="03922P","鴻海統一71售04  ","0","0","0","619,000","0","619,000","619,000","0","619,000",
="063680","聯電群益71購03  ","0","0","0","827,000","208,000","619,000","827,000","208,000","619,000",
="08936P","臺股指群益6A售16","0","0","0","619,000","0","619,000","619,000","0","619,000",
="058355","國碩凱基69購01  ","0","0","0","615,000","0","615,000","615,000","0","615,000",
="04247P","玉山金元大71售02","0","0","0","611,000","0","611,000","611,000","0","611,000",
="03579P","玉山金凱基6C售01","0","0","0","610,000","0","610,000","610,000","0","610,000",
="061257","新日興凱基6C購01","0","0","0","766,000","158,000","608,000","766,000","158,000","608,000",
="062142","大立光元大75購07","0","0","0","608,000","0","608,000","608,000","0","608,000",
="061080","宏達電統一6C購01","0","0","0","668,000","61,000","607,000","668,000","61,000","607,000",
="04178P","宏碁群益72售03  ","0","0","0","738,000","132,000","606,000","738,000","132,000","606,000",
="04511P","鴻海元富72售06  ","0","0","0","1,185,000","579,000","606,000","1,185,000","579,000","606,000",
="03238P","友達群益6B售03  ","0","0","0","604,000","0","604,000","604,000","0","604,000",
="062502","聯電群益72購01  ","0","0","0","1,150,000","550,000","600,000","1,150,000","550,000","600,000",
="063258","群創兆豐71購04  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="061318","上銀元大6C購02  ","0","0","0","918,000","326,000","592,000","918,000","326,000","592,000",
="057613","上銀統一6A購01  ","0","0","0","795,000","205,000","590,000","795,000","205,000","590,000",
="063039","友達兆豐72購02  ","0","0","0","790,000","200,000","590,000","790,000","200,000","590,000",
="059327","華新群益6A購04  ","0","0","0","589,000","0","589,000","589,000","0","589,000",
="061411","GIS國泰6C購06   ","0","0","0","602,000","13,000","589,000","602,000","13,000","589,000",
="08433P","康友元大69售03  ","0","0","0","596,000","10,000","586,000","596,000","10,000","586,000",
="03612P","和大元大6C售02  ","0","0","0","597,000","12,000","585,000","597,000","12,000","585,000",
="04215P","鴻海元大71售09  ","0","0","0","764,000","179,000","585,000","764,000","179,000","585,000",
="061881","廣達永豐6C購01  ","0","0","0","1,056,000","471,000","585,000","1,056,000","471,000","585,000",
="03988P","鴻海永昌6C售03  ","0","0","0","1,213,000","631,000","582,000","1,213,000","631,000","582,000",
="062610","致茂元富71購01  ","0","0","0","664,000","82,000","582,000","664,000","82,000","582,000",
="064167","聯發科凱基72購01","0","0","0","1,311,000","731,000","580,000","1,311,000","731,000","580,000",
="061601","兆豐金元富6C購01","0","0","0","833,000","255,000","578,000","833,000","255,000","578,000",
="03051P","臺股指中信6A售11","0","0","0","579,000","2,000","577,000","579,000","2,000","577,000",
="063161","智邦兆豐73購01  ","0","0","0","587,000","10,000","577,000","587,000","10,000","577,000",
="08726P","葡萄王元大6B售03","0","0","0","741,000","164,000","577,000","741,000","164,000","577,000",
="04444P","祥碩群益71售02  ","0","0","0","589,000","15,000","574,000","589,000","15,000","574,000",
