"106年07月05日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
"1326  ","台化            ","728,000","85,000","643,000","1,239,000","0","1,239,000","1,967,000","85,000","1,882,000",
="056756","開發金元大6A購01","0","0","0","1,979,000","144,000","1,835,000","1,979,000","144,000","1,835,000",
="08542P","瑞昱群益6A售02  ","0","0","0","1,797,000","0","1,797,000","1,797,000","0","1,797,000",
="08239P","聯發科元大69售03","0","0","0","3,180,000","1,400,000","1,780,000","3,180,000","1,400,000","1,780,000",
="061292","開發金統一6C購01","0","0","0","2,473,000","699,000","1,774,000","2,473,000","699,000","1,774,000",
="055844","貿聯元大68購01  ","0","0","0","1,936,000","200,000","1,736,000","1,936,000","200,000","1,736,000",
="059859","華新科元大6B購02","0","0","0","1,788,000","54,000","1,734,000","1,788,000","54,000","1,734,000",
="058613","元油2X統一6C購01","0","0","0","1,793,000","60,000","1,733,000","1,793,000","60,000","1,733,000",
="006205","富邦上証        ","100,000","0","100,000","1,752,317","151,000","1,601,317","1,852,317","151,000","1,701,317",
"2303  ","聯電            ","927,000","41,000","886,000","1,448,000","634,000","814,000","2,375,000","675,000","1,700,000",
"1312  ","國喬            ","1,159,000","2,000","1,157,000","707,000","246,000","461,000","1,866,000","248,000","1,618,000",
"2313  ","華通            ","374,000","31,000","343,000","1,550,000","298,000","1,252,000","1,924,000","329,000","1,595,000",
="056865","元大金永昌68購01","0","0","0","1,602,000","38,000","1,564,000","1,602,000","38,000","1,564,000",
="059003","T50反1中信74購01","0","0","0","1,540,000","0","1,540,000","1,540,000","0","1,540,000",
="054656","新光金日盛67購01","0","0","0","1,497,000","0","1,497,000","1,497,000","0","1,497,000",
="055980","東陽統一68購02  ","0","0","0","1,799,000","303,000","1,496,000","1,799,000","303,000","1,496,000",
="061518","榮成統一71購01  ","0","0","0","2,098,000","644,000","1,454,000","2,098,000","644,000","1,454,000",
"8112  ","至上            ","10,000","45,000","-35,000","1,531,000","45,000","1,486,000","1,541,000","90,000","1,451,000",
="060525","正隆凱基6B購01  ","0","0","0","2,168,000","722,000","1,446,000","2,168,000","722,000","1,446,000",
"2633  ","台灣高鐵        ","207,000","1,000","206,000","1,311,000","90,000","1,221,000","1,518,000","91,000","1,427,000",
="058826","正隆元富6B購01  ","0","0","0","1,429,000","89,000","1,340,000","1,429,000","89,000","1,340,000",
="059788","中租日盛6B購01  ","0","0","0","1,354,000","41,000","1,313,000","1,354,000","41,000","1,313,000",
="057284","開發金國泰69購01","0","0","0","1,495,000","196,000","1,299,000","1,495,000","196,000","1,299,000",
="061756","大立光統一72購01","0","0","0","1,933,000","650,000","1,283,000","1,933,000","650,000","1,283,000",
="062277","台勝科統一6C購03","0","0","0","1,402,000","124,000","1,278,000","1,402,000","124,000","1,278,000",
="057102","臺股指凱基68購05","0","0","0","1,300,000","27,000","1,273,000","1,300,000","27,000","1,273,000",
="058534","樺漢凱基6A購01  ","0","0","0","1,454,000","216,000","1,238,000","1,454,000","216,000","1,238,000",
="061507","榮成凱基6C購01  ","0","0","0","1,492,000","289,000","1,203,000","1,492,000","289,000","1,203,000",
="061293","得力元富71購01  ","0","0","0","1,304,000","109,000","1,195,000","1,304,000","109,000","1,195,000",
="03769P","聯電凱基6C售02  ","0","0","0","1,995,000","826,000","1,169,000","1,995,000","826,000","1,169,000",
="0061  ","元大寶滬深      ","210,000","25,000","185,000","1,083,000","129,000","954,000","1,293,000","154,000","1,139,000",
="061393","台勝科統一6C購02","0","0","0","1,127,000","13,000","1,114,000","1,127,000","13,000","1,114,000",
="060083","元油2X元富6C購02","0","0","0","1,213,000","100,000","1,113,000","1,213,000","100,000","1,113,000",
="062034","富邦金合庫6C購01","0","0","0","1,227,000","119,000","1,108,000","1,227,000","119,000","1,108,000",
="062305","台積電凱基6C購15","0","0","0","1,114,000","10,000","1,104,000","1,114,000","10,000","1,104,000",
="04096P","鴻海元大6C售16  ","0","0","0","1,597,000","494,000","1,103,000","1,597,000","494,000","1,103,000",
="061407","台勝科國泰6C購02","0","0","0","1,374,000","293,000","1,081,000","1,374,000","293,000","1,081,000",
="061123","得力國泰6C購01  ","0","0","0","1,741,000","663,000","1,078,000","1,741,000","663,000","1,078,000",
="059013","京元電富邦6A購01","0","0","0","1,081,000","6,000","1,075,000","1,081,000","6,000","1,075,000",
"2892  ","第一金          ","1,141,000","50,000","1,091,000","19,000","70,000","-51,000","1,160,000","120,000","1,040,000",
="060160","新光金凱基6B購01","0","0","0","1,037,000","0","1,037,000","1,037,000","0","1,037,000",
="059942","彩晶元大6B購02  ","0","0","0","1,309,000","273,000","1,036,000","1,309,000","273,000","1,036,000",
="060336","大立光凱基6B購08","0","0","0","1,038,000","15,000","1,023,000","1,038,000","15,000","1,023,000",
="057986","臺股指凱基69購11","0","0","0","1,010,000","0","1,010,000","1,010,000","0","1,010,000",
="060932","T50反1統一72購03","0","0","0","1,230,000","220,000","1,010,000","1,230,000","220,000","1,010,000",
="061377","大同凱基6C購01  ","0","0","0","1,370,000","368,000","1,002,000","1,370,000","368,000","1,002,000",
="059297","臺股指凱基6A購05","0","0","0","998,000","0","998,000","998,000","0","998,000",
="059303","永冠元大6B購01  ","0","0","0","1,035,000","39,000","996,000","1,035,000","39,000","996,000",
="00639 ","富邦深100       ","0","160,000","-160,000","1,241,000","88,000","1,153,000","1,241,000","248,000","993,000",
="060532","華夏凱基6B購01  ","0","0","0","1,693,000","711,000","982,000","1,693,000","711,000","982,000",
"1101  ","台泥            ","235,000","250,000","-15,000","1,117,000","122,000","995,000","1,352,000","372,000","980,000",
="058287","樺漢統一6B購02  ","0","0","0","1,218,000","246,000","972,000","1,218,000","246,000","972,000",
="057412","元大金永昌69購01","0","0","0","1,093,000","123,000","970,000","1,093,000","123,000","970,000",
="059647","欣興元富6A購04  ","0","0","0","961,000","0","961,000","961,000","0","961,000",
="058487","亞翔元大71購03  ","0","0","0","1,005,000","52,000","953,000","1,005,000","52,000","953,000",
="055939","FB上証元富68購01","0","0","0","999,000","50,000","949,000","999,000","50,000","949,000",
="03776P","台灣50元大6C售01","0","0","0","1,136,000","188,000","948,000","1,136,000","188,000","948,000",
="058566","元大金兆豐6B購01","0","0","0","1,135,000","190,000","945,000","1,135,000","190,000","945,000",
="061026","廣華永豐6C購01  ","0","0","0","1,068,000","127,000","941,000","1,068,000","127,000","941,000",
="03704P","創意凱基6C售02  ","0","0","0","1,287,000","357,000","930,000","1,287,000","357,000","930,000",
="061924","義隆凱基6C購04  ","0","0","0","1,146,000","228,000","918,000","1,146,000","228,000","918,000",
="056773","TPK元大68購03   ","0","0","0","1,079,000","174,000","905,000","1,079,000","174,000","905,000",
="059479","華新元富6A購01  ","0","0","0","900,000","0","900,000","900,000","0","900,000",
="060992","長榮國泰6C購01  ","0","0","0","1,261,000","363,000","898,000","1,261,000","363,000","898,000",
="062042","鴻海群益71購09  ","0","0","0","1,846,000","948,000","898,000","1,846,000","948,000","898,000",
="057063","T50反1元大68購04","0","0","0","901,000","10,000","891,000","901,000","10,000","891,000",
="062469","聯電國泰71購01  ","0","0","0","1,369,000","492,000","877,000","1,369,000","492,000","877,000",
="03250P","鴻海元大6B售07  ","0","0","0","1,152,000","289,000","863,000","1,152,000","289,000","863,000",
="062293","正隆永豐71購01  ","0","0","0","871,000","10,000","861,000","871,000","10,000","861,000",
="060825","大成永豐6B購01  ","0","0","0","1,060,000","224,000","836,000","1,060,000","224,000","836,000",
="061401","台勝科元富6C購01","0","0","0","1,002,000","167,000","835,000","1,002,000","167,000","835,000",
="058651","正隆元大6A購01  ","0","0","0","861,000","30,000","831,000","861,000","30,000","831,000",
="058493","國碩元大71購03  ","0","0","0","1,098,000","274,000","824,000","1,098,000","274,000","824,000",
="057813","東陽凱基69購01  ","0","0","0","1,100,000","296,000","804,000","1,100,000","296,000","804,000",
="03496C","國泰金元富6C牛03","0","0","0","800,000","0","800,000","800,000","0","800,000",
="057093","全新凱基68購01  ","0","0","0","900,000","100,000","800,000","900,000","100,000","800,000",
="056841","國泰金元富69購01","0","0","0","809,000","18,000","791,000","809,000","18,000","791,000",
="060602","貿聯統一6C購01  ","0","0","0","1,238,000","452,000","786,000","1,238,000","452,000","786,000",
="03138P","台灣50元大71售01","0","0","0","1,953,000","1,177,000","776,000","1,953,000","1,177,000","776,000",
="058611","上銀統一6B購02  ","0","0","0","981,000","206,000","775,000","981,000","206,000","775,000",
="03804P","訊芯永豐6C售01  ","0","0","0","817,000","45,000","772,000","817,000","45,000","772,000",
"2890  ","永豐金          ","660,000","18,000","642,000","129,000","0","129,000","789,000","18,000","771,000",
="057397","訊芯統一69購01  ","0","0","0","1,024,000","256,000","768,000","1,024,000","256,000","768,000",
="061373","新光金兆豐71購01","0","0","0","825,000","58,000","767,000","825,000","58,000","767,000",
"5880  ","合庫金          ","731,000","1,000","730,000","47,000","23,000","24,000","778,000","24,000","754,000",
="061534","超眾元大73購01  ","0","0","0","750,000","0","750,000","750,000","0","750,000",
="060447","廣華元富6B購01  ","0","0","0","852,000","114,000","738,000","852,000","114,000","738,000",
="060956","中信金凱基6C購02","0","0","0","755,000","24,000","731,000","755,000","24,000","731,000",
="061404","廣華國泰6C購01  ","0","0","0","844,000","113,000","731,000","844,000","113,000","731,000",
="061761","台勝科康和6C購01","0","0","0","941,000","210,000","731,000","941,000","210,000","731,000",
="07548P","技嘉元大69售02  ","0","0","0","730,000","0","730,000","730,000","0","730,000",
="059572","中石化群益6A購02","0","0","0","728,000","2,000","726,000","728,000","2,000","726,000",
="060587","義隆國泰6C購01  ","0","0","0","768,000","44,000","724,000","768,000","44,000","724,000",
"2884  ","玉山金          ","584,000","1,000","583,000","153,000","13,000","140,000","737,000","14,000","723,000",
="056281","T50反1元大6A購01","0","0","0","1,202,000","483,000","719,000","1,202,000","483,000","719,000",
="055774","友達凱基67購01  ","0","0","0","710,000","0","710,000","710,000","0","710,000",
="057491","聯電元大69購03  ","0","0","0","721,000","11,000","710,000","721,000","11,000","710,000",
="057266","元油2X統一6A購01","0","0","0","705,000","0","705,000","705,000","0","705,000",
="07914P","利勤元大68售01  ","0","0","0","733,000","33,000","700,000","733,000","33,000","700,000",
="061411","GIS國泰6C購06   ","0","0","0","982,000","283,000","699,000","982,000","283,000","699,000",
="057608","上銀元富69購01  ","0","0","0","696,000","0","696,000","696,000","0","696,000",
="061850","元油2X元大6C購04","0","0","0","705,000","10,000","695,000","705,000","10,000","695,000",
="059520","富邦金凱基6A購05","0","0","0","3,881,000","3,199,000","682,000","3,881,000","3,199,000","682,000",
="056304","大成凱基68購01  ","0","0","0","853,000","177,000","676,000","853,000","177,000","676,000",
="03914P","鴻海富邦6C售07  ","0","0","0","859,000","184,000","675,000","859,000","184,000","675,000",
="058736","正隆國泰6A購01  ","0","0","0","1,311,000","637,000","674,000","1,311,000","637,000","674,000",
="060692","滬深2X凱基6B購02","0","0","0","894,000","223,000","671,000","894,000","223,000","671,000",
="058627","得力凱基6A購01  ","0","0","0","1,506,000","837,000","669,000","1,506,000","837,000","669,000",
="056181","緯創元大67購02  ","0","0","0","661,000","0","661,000","661,000","0","661,000",
="058733","乙盛國泰6B購01  ","0","0","0","1,323,000","662,000","661,000","1,323,000","662,000","661,000",
="07554P","鴻準元大69售01  ","0","0","0","816,000","155,000","661,000","816,000","155,000","661,000",
="056120","中壽日盛67購01  ","0","0","0","655,000","0","655,000","655,000","0","655,000",
="03404P","中信金統一6B售02","0","0","0","654,000","0","654,000","654,000","0","654,000",
="061253","永豐金富邦6C購01","0","0","0","864,000","210,000","654,000","864,000","210,000","654,000",
="057196","新光金兆豐68購01","0","0","0","649,000","0","649,000","649,000","0","649,000",
"2880  ","華南金          ","648,000","2,000","646,000","0","0","0","648,000","2,000","646,000",
="056625","群創凱基68購01  ","0","0","0","886,000","246,000","640,000","886,000","246,000","640,000",
="059709","華新科國泰6B購01","0","0","0","1,015,000","382,000","633,000","1,015,000","382,000","633,000",
="062278","華夏元富6C購01  ","0","0","0","630,000","0","630,000","630,000","0","630,000",
="062400","百和凱基6C購01  ","0","0","0","630,000","0","630,000","630,000","0","630,000",
="059728","百和凱基6B購02  ","0","0","0","814,000","188,000","626,000","814,000","188,000","626,000",
="060273","東陽凱基6B購01  ","0","0","0","731,000","105,000","626,000","731,000","105,000","626,000",
="057390","滬深2X日盛6B購02","0","0","0","1,204,000","582,000","622,000","1,204,000","582,000","622,000",
="060557","國泰金群益6B購01","0","0","0","846,000","230,000","616,000","846,000","230,000","616,000",
="058159","華新科元富69購02","0","0","0","668,000","53,000","615,000","668,000","53,000","615,000",
="056957","元油2X日盛69購01","0","0","0","613,000","0","613,000","613,000","0","613,000",
="061048","中信金群益71購01","0","0","0","823,000","211,000","612,000","823,000","211,000","612,000",
="061976","和碩富邦6C購01  ","0","0","0","632,000","20,000","612,000","632,000","20,000","612,000",
"2002  ","中鋼            ","1,125,000","2,000","1,123,000","200,000","712,000","-512,000","1,325,000","714,000","611,000",
="059397","東陽元大6A購02  ","0","0","0","1,459,000","849,000","610,000","1,459,000","849,000","610,000",
="03504P","群創統一6B售05  ","0","0","0","631,000","25,000","606,000","631,000","25,000","606,000",
="061798","智邦永豐6C購02  ","0","0","0","632,000","30,000","602,000","632,000","30,000","602,000",
="059865","國泰金元富6C購02","0","0","0","601,000","0","601,000","601,000","0","601,000",
="059178","T50反1群益6A購04","0","0","0","600,000","0","600,000","600,000","0","600,000",
="08698P","力成元富6A售01  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="060714","東陽元大71購01  ","0","0","0","1,230,000","632,000","598,000","1,230,000","632,000","598,000",
="060436","華航凱基6B購01  ","0","0","0","720,000","125,000","595,000","720,000","125,000","595,000",
="061759","台勝科元富71購01","0","0","0","607,000","15,000","592,000","607,000","15,000","592,000",
="057045","臺股指兆豐68購05","0","0","0","600,000","10,000","590,000","600,000","10,000","590,000",
="058813","華紙富邦6C購01  ","0","0","0","590,000","0","590,000","590,000","0","590,000",
="03555P","訊芯元富71售02  ","0","0","0","653,000","66,000","587,000","653,000","66,000","587,000",
="061103","大成元大6C購01  ","0","0","0","953,000","370,000","583,000","953,000","370,000","583,000",
="059545","啟碁元大6A購02  ","0","0","0","1,029,000","449,000","580,000","1,029,000","449,000","580,000",
"1216  ","統一            ","491,000","0","491,000","99,000","10,000","89,000","590,000","10,000","580,000",
="058313","中石化兆豐6A購02","0","0","0","603,000","30,000","573,000","603,000","30,000","573,000",
="058329","東陽群益69購02  ","0","0","0","709,000","136,000","573,000","709,000","136,000","573,000",
="058711","百和國票6B購01  ","0","0","0","698,000","126,000","572,000","698,000","126,000","572,000",
="059373","宏達電元大6B購03","0","0","0","684,000","112,000","572,000","684,000","112,000","572,000",
="08359P","訊芯元富69售01  ","0","0","0","600,000","28,000","572,000","600,000","28,000","572,000",
="059105","義隆元富6A購01  ","0","0","0","680,000","110,000","570,000","680,000","110,000","570,000",
"2311  ","日月光          ","476,000","1,000","475,000","222,000","135,000","87,000","698,000","136,000","562,000",
="03484C","滬深2X元富75牛01","0","0","0","590,000","29,000","561,000","590,000","29,000","561,000",
"2801  ","彰銀            ","555,000","1,000","554,000","0","0","0","555,000","1,000","554,000",
="059418","鈺齊元富6A購03  ","0","0","0","1,160,000","607,000","553,000","1,160,000","607,000","553,000",
"2014  ","中鴻            ","554,000","1,000","553,000","0","0","0","554,000","1,000","553,000",
="055197","興富發元富69購01","0","0","0","944,000","392,000","552,000","944,000","392,000","552,000",
="059450","華新科元大6A購02","0","0","0","712,000","160,000","552,000","712,000","160,000","552,000",
="058321","大成元富6A購01  ","0","0","0","1,404,000","853,000","551,000","1,404,000","853,000","551,000",
="061483","大立光統一71購01","0","0","0","763,000","213,000","550,000","763,000","213,000","550,000",
="060069","元油2X統一71購01","0","0","0","556,000","8,000","548,000","556,000","8,000","548,000",
="03160P","鴻海群益71售02  ","0","0","0","556,000","10,000","546,000","556,000","10,000","546,000",
="058379","允強元大69購01  ","0","0","0","546,000","0","546,000","546,000","0","546,000",
="061363","台勝科元大6C購01","0","0","0","713,000","168,000","545,000","713,000","168,000","545,000",
"6505  ","台塑化          ","550,000","5,000","545,000","0","0","0","550,000","5,000","545,000",
="060375","美律國泰71購03  ","0","0","0","703,000","159,000","544,000","703,000","159,000","544,000",
="061594","廣達國泰6C購01  ","0","0","0","666,000","123,000","543,000","666,000","123,000","543,000",
="061743","台勝科永豐6C購03","0","0","0","543,000","0","543,000","543,000","0","543,000",
="058551","堤維西元大71購01","0","0","0","611,000","70,000","541,000","611,000","70,000","541,000",
="053137","永冠統一67購01  ","0","0","0","539,000","0","539,000","539,000","0","539,000",
="03025P","台積電元大6A售06","0","0","0","538,000","0","538,000","538,000","0","538,000",
="058123","力達凱基6B購01  ","0","0","0","555,000","20,000","535,000","555,000","20,000","535,000",
="058492","國碩元大71購02  ","0","0","0","850,000","316,000","534,000","850,000","316,000","534,000",
="059091","彩晶統一6B購01  ","0","0","0","746,000","212,000","534,000","746,000","212,000","534,000",
="057447","義隆群益69購01  ","0","0","0","533,000","0","533,000","533,000","0","533,000",
="062023","長虹永豐71購01  ","0","0","0","579,000","46,000","533,000","579,000","46,000","533,000",
="060989","東陽國泰6C購01  ","0","0","0","601,000","70,000","531,000","601,000","70,000","531,000",
="061876","富邦金永昌6C購02","0","0","0","731,000","200,000","531,000","731,000","200,000","531,000",
="08571P","GIS元大69售06   ","0","0","0","530,000","0","530,000","530,000","0","530,000",
="061605","美律統一71購01  ","0","0","0","606,000","78,000","528,000","606,000","78,000","528,000",
"2886  ","兆豐金          ","836,000","505,000","331,000","270,000","75,000","195,000","1,106,000","580,000","526,000",
="03480P","大同凱基6B售01  ","0","0","0","522,000","0","522,000","522,000","0","522,000",
="057825","長榮元大69購01  ","0","0","0","774,000","252,000","522,000","774,000","252,000","522,000",
="058425","華夏元富6A購01  ","0","0","0","621,000","99,000","522,000","621,000","99,000","522,000",
="058539","上銀元大6B購01  ","0","0","0","669,000","148,000","521,000","669,000","148,000","521,000",
="058845","隆達元富6A購01  ","0","0","0","621,000","100,000","521,000","621,000","100,000","521,000",
="056638","景碩元大68購01  ","0","0","0","520,000","0","520,000","520,000","0","520,000",
="07879P","群創兆豐68售01  ","0","0","0","520,000","0","520,000","520,000","0","520,000",
="03824P","長榮元富71售02  ","0","0","0","770,000","251,000","519,000","770,000","251,000","519,000",
="058406","東陽日盛6A購02  ","0","0","0","542,000","23,000","519,000","542,000","23,000","519,000",
="061144","廣華凱基6C購01  ","0","0","0","1,141,000","627,000","514,000","1,141,000","627,000","514,000",
="060304","欣興國泰6B購01  ","0","0","0","614,000","101,000","513,000","614,000","101,000","513,000",
="061581","義隆元大73購01  ","0","0","0","821,000","308,000","513,000","821,000","308,000","513,000",
="062055","力達國泰74購01  ","0","0","0","512,000","0","512,000","512,000","0","512,000",
="058780","得力永豐6A購01  ","0","0","0","525,000","14,000","511,000","525,000","14,000","511,000",
="061863","綠悅國泰71購01  ","0","0","0","628,000","117,000","511,000","628,000","117,000","511,000",
="052431","同欣電元大67購01","0","0","0","511,000","1,000","510,000","511,000","1,000","510,000",
="061066","華夏國票71購01  ","0","0","0","770,000","260,000","510,000","770,000","260,000","510,000",
"8341  ","日友            ","178,000","0","178,000","386,000","56,000","330,000","564,000","56,000","508,000",
="061355","東陽元大6C購01  ","0","0","0","762,000","256,000","506,000","762,000","256,000","506,000",
="056344","元大金日盛6C購01","0","0","0","722,000","219,000","503,000","722,000","219,000","503,000",
="057096","貿聯凱基68購03  ","0","0","0","734,000","233,000","501,000","734,000","233,000","501,000",
="061273","南亞科永豐6C購01","0","0","0","499,000","0","499,000","499,000","0","499,000",
="08059P","TPK元大68售04   ","0","0","0","599,000","100,000","499,000","599,000","100,000","499,000",
="08791P","大立光兆豐6A售04","0","0","0","499,000","0","499,000","499,000","0","499,000",
="061218","上証2X永昌71購02","0","0","0","499,000","1,000","498,000","499,000","1,000","498,000",
="08094P","大立光兆豐68售05","0","0","0","596,000","100,000","496,000","596,000","100,000","496,000",
="03934P","中壽凱基6C售02  ","0","0","0","594,000","99,000","495,000","594,000","99,000","495,000",
="059384","中信金國泰6A購01","0","0","0","495,000","0","495,000","495,000","0","495,000",
="059983","中租統一6B購01  ","0","0","0","667,000","172,000","495,000","667,000","172,000","495,000",
="03629P","高鐵元富71售02  ","0","0","0","492,000","0","492,000","492,000","0","492,000",
="03308P","華新凱基6B售02  ","0","0","0","585,000","94,000","491,000","585,000","94,000","491,000",
="060485","微星國泰6C購01  ","0","0","0","645,000","154,000","491,000","645,000","154,000","491,000",
="08999P","友達台新6A售01  ","0","0","0","891,000","400,000","491,000","891,000","400,000","491,000",
="062285","GIS統一6C購01   ","0","0","0","507,000","17,000","490,000","507,000","17,000","490,000",
="057540","義隆元富69購01  ","0","0","0","488,000","0","488,000","488,000","0","488,000",
="062490","力達元富72購01  ","0","0","0","486,000","0","486,000","486,000","0","486,000",
="057518","中信金群益69購01","0","0","0","522,000","40,000","482,000","522,000","40,000","482,000",
="056359","T50反1群益6B購01","0","0","0","1,497,000","1,018,000","479,000","1,497,000","1,018,000","479,000",
="058652","正隆元大6A購02  ","0","0","0","511,000","32,000","479,000","511,000","32,000","479,000",
="061864","榮成國泰6C購01  ","0","0","0","568,000","89,000","479,000","568,000","89,000","479,000",
="060157","堤維西凱基6B購01","0","0","0","517,000","39,000","478,000","517,000","39,000","478,000",
="03092P","GIS元大6B售02   ","0","0","0","775,000","300,000","475,000","775,000","300,000","475,000",
="061491","新日興國泰6C購01","0","0","0","525,000","50,000","475,000","525,000","50,000","475,000",
="055335","中鋼群益68購01  ","0","0","0","804,000","330,000","474,000","804,000","330,000","474,000",
="055065","國泰金兆豐67購01","0","0","0","540,000","67,000","473,000","540,000","67,000","473,000",
="057687","華夏元富6B購01  ","0","0","0","547,000","74,000","473,000","547,000","74,000","473,000",
="057954","元油2X元大69購03","0","0","0","472,000","0","472,000","472,000","0","472,000",
="03940P","鴻海元大6C售04  ","0","0","0","470,000","0","470,000","470,000","0","470,000",
="060493","美律統一6B購06  ","0","0","0","538,000","68,000","470,000","538,000","68,000","470,000",
="03920P","鴻海康和6C售01  ","0","0","0","470,000","2,000","468,000","470,000","2,000","468,000",
="059918","東陽國票6C購01  ","0","0","0","466,000","0","466,000","466,000","0","466,000",
="060105","台泥群益6C購01  ","0","0","0","523,000","57,000","466,000","523,000","57,000","466,000",
="061199","華邦電富邦73購01","0","0","0","490,000","25,000","465,000","490,000","25,000","465,000",
="061416","和大永昌6C購01  ","0","0","0","526,000","61,000","465,000","526,000","61,000","465,000",
="061704","長榮元富71購01  ","0","0","0","680,000","215,000","465,000","680,000","215,000","465,000",
="03642P","鎧勝富邦6C售01  ","0","0","0","583,000","120,000","463,000","583,000","120,000","463,000",
="059877","美律統一6B購04  ","0","0","0","779,000","316,000","463,000","779,000","316,000","463,000",
="060879","東陽永豐6B購01  ","0","0","0","496,000","37,000","459,000","496,000","37,000","459,000",
="057689","上銀元大69購03  ","0","0","0","670,000","212,000","458,000","670,000","212,000","458,000",
="060469","GIS統一6B購03   ","0","0","0","1,797,000","1,340,000","457,000","1,797,000","1,340,000","457,000",
="059502","新光金富邦6B購01","0","0","0","456,000","0","456,000","456,000","0","456,000",
="08298P","聯電中信6B售02  ","0","0","0","466,000","10,000","456,000","466,000","10,000","456,000",
="058378","元石油元大69購01","0","0","0","454,000","0","454,000","454,000","0","454,000",
"2474  ","可成            ","140,000","27,000","113,000","400,000","59,000","341,000","540,000","86,000","454,000",
="03586P","佳世達群益6C售01","0","0","0","962,000","509,000","453,000","962,000","509,000","453,000",
="03644P","南亞科統一6C售03","0","0","0","503,000","50,000","453,000","503,000","50,000","453,000",
="058099","鎧勝凱基69購01  ","0","0","0","565,000","112,000","453,000","565,000","112,000","453,000",
="058298","義隆元大69購02  ","0","0","0","941,000","488,000","453,000","941,000","488,000","453,000",
="061795","榮成台新71購01  ","0","0","0","491,000","38,000","453,000","491,000","38,000","453,000",
="056918","長榮航群益69購01","0","0","0","451,000","0","451,000","451,000","0","451,000",
="03184P","鴻海富邦6C售06  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="03482P","卜蜂元大6B售02  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="03129P","GIS統一6B售01   ","0","0","0","450,000","1,000","449,000","450,000","1,000","449,000",
="057659","東陽元大69購02  ","0","0","0","554,000","105,000","449,000","554,000","105,000","449,000",
="061198","華邦電富邦72購01","0","0","0","479,000","30,000","449,000","479,000","30,000","449,000",
"2412  ","中華電          ","455,000","1,000","454,000","7,000","12,000","-5,000","462,000","13,000","449,000",
="058350","華邦電統一6A購02","0","0","0","475,000","27,000","448,000","475,000","27,000","448,000",
="060996","滬深2X統一71購01","0","0","0","455,000","8,000","447,000","455,000","8,000","447,000",
="059811","英業達中信71購01","0","0","0","719,000","273,000","446,000","719,000","273,000","446,000",
="062467","瑞智玉山71購01  ","0","0","0","496,000","50,000","446,000","496,000","50,000","446,000",
="060505","中信金永豐6C購01","0","0","0","510,000","65,000","445,000","510,000","65,000","445,000",
"1402  ","遠東新          ","468,000","20,000","448,000","3,000","8,000","-5,000","471,000","28,000","443,000",
="057514","宏全國泰6A購01  ","0","0","0","601,000","160,000","441,000","601,000","160,000","441,000",
="053276","元石油統一68購01","0","0","0","440,000","0","440,000","440,000","0","440,000",
