"106年07月31日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="059227","T50反1兆豐6C購01","0","0","0","1,497,000","1,000","1,496,000","1,497,000","1,000","1,496,000",
"2328  ","廣宇            ","64,000","6,000","58,000","1,576,000","200,000","1,376,000","1,640,000","206,000","1,434,000",
"3231  ","緯創            ","54,000","0","54,000","1,459,000","83,000","1,376,000","1,513,000","83,000","1,430,000",
="03083P","可成元大6B售01  ","0","0","0","1,864,000","442,000","1,422,000","1,864,000","442,000","1,422,000",
"1904  ","正隆            ","169,000","2,000","167,000","1,657,000","406,000","1,251,000","1,826,000","408,000","1,418,000",
="04117P","聯電永豐71售01  ","0","0","0","1,539,000","174,000","1,365,000","1,539,000","174,000","1,365,000",
="058033","東陽元大6A購01  ","0","0","0","1,420,000","85,000","1,335,000","1,420,000","85,000","1,335,000",
="062366","美律群益71購02  ","0","0","0","1,427,000","102,000","1,325,000","1,427,000","102,000","1,325,000",
"2633  ","台灣高鐵        ","643,000","0","643,000","994,000","334,000","660,000","1,637,000","334,000","1,303,000",
="04362P","南亞科元富72售02","0","0","0","1,407,000","118,000","1,289,000","1,407,000","118,000","1,289,000",
"2884  ","玉山金          ","791,000","0","791,000","465,000","0","465,000","1,256,000","0","1,256,000",
="061482","聯發科統一72購04","0","0","0","1,663,000","430,000","1,233,000","1,663,000","430,000","1,233,000",
="060146","GIS凱基6C購01   ","0","0","0","1,263,000","47,000","1,216,000","1,263,000","47,000","1,216,000",
"4938  ","和碩            ","378,000","69,000","309,000","939,000","33,000","906,000","1,317,000","102,000","1,215,000",
="060213","鴻海元大71購02  ","0","0","0","1,487,000","293,000","1,194,000","1,487,000","293,000","1,194,000",
="060192","GIS永豐6C購02   ","0","0","0","1,652,000","496,000","1,156,000","1,652,000","496,000","1,156,000",
"3702  ","大聯大          ","113,000","58,949","54,051","1,159,000","91,000","1,068,000","1,272,000","149,949","1,122,051",
="057954","元油2X元大69購03","0","0","0","1,120,000","0","1,120,000","1,120,000","0","1,120,000",
="057791","華新元大6A購01  ","0","0","0","1,424,000","333,000","1,091,000","1,424,000","333,000","1,091,000",
="062525","聯電元大71購03  ","0","0","0","1,557,000","476,000","1,081,000","1,557,000","476,000","1,081,000",
="061881","廣達永豐6C購01  ","0","0","0","1,273,000","197,000","1,076,000","1,273,000","197,000","1,076,000",
="03860P","臺股指群益6C售15","0","0","0","1,177,000","104,000","1,073,000","1,177,000","104,000","1,073,000",
="08939P","臺股指群益6A售19","0","0","0","1,262,000","212,000","1,050,000","1,262,000","212,000","1,050,000",
="061605","美律統一71購01  ","0","0","0","987,000","0","987,000","987,000","0","987,000",
"1312  ","國喬            ","42,000","6,000","36,000","1,024,000","74,000","950,000","1,066,000","80,000","986,000",
="058529","華邦電凱基6A購03","0","0","0","3,805,000","2,832,000","973,000","3,805,000","2,832,000","973,000",
="063157","廣達凱基71購01  ","0","0","0","1,194,000","224,000","970,000","1,194,000","224,000","970,000",
="058190","景碩群益69購01  ","0","0","0","929,000","1,000","928,000","929,000","1,000","928,000",
"2823  ","中壽            ","354,000","150,000","204,000","741,000","18,000","723,000","1,095,000","168,000","927,000",
="08832P","可成元大6A售03  ","0","0","0","921,000","0","921,000","921,000","0","921,000",
="062384","聯電凱基6C購03  ","0","0","0","1,967,000","1,061,000","906,000","1,967,000","1,061,000","906,000",
="057293","新光金永昌69購01","0","0","0","945,000","40,000","905,000","945,000","40,000","905,000",
="03340P","上銀國泰6B售02  ","0","0","0","1,021,000","120,000","901,000","1,021,000","120,000","901,000",
="062513","TPK日盛73購01   ","0","0","0","1,125,000","250,000","875,000","1,125,000","250,000","875,000",
="061551","葡萄王永豐6C購01","0","0","0","872,000","4,000","868,000","872,000","4,000","868,000",
="03512P","大同元大6B售03  ","0","0","0","958,000","94,000","864,000","958,000","94,000","864,000",
="061490","智原國泰6C購01  ","0","0","0","1,842,000","996,000","846,000","1,842,000","996,000","846,000",
="058587","宏全國泰6C購01  ","0","0","0","1,010,000","170,000","840,000","1,010,000","170,000","840,000",
="061337","聯發科統一72購02","0","0","0","1,047,000","209,000","838,000","1,047,000","209,000","838,000",
="062135","聯發科元富6C購07","0","0","0","971,000","135,000","836,000","971,000","135,000","836,000",
="058770","欣興永豐6A購01  ","0","0","0","1,177,000","342,000","835,000","1,177,000","342,000","835,000",
"2485  ","兆赫            ","187,000","4,000","183,000","678,000","36,000","642,000","865,000","40,000","825,000",
="08259P","宏達電兆豐69售01","0","0","0","848,000","30,000","818,000","848,000","30,000","818,000",
="058683","亞光群益6A購02  ","0","0","0","838,000","26,000","812,000","838,000","26,000","812,000",
="061981","廣宇凱基6C購02  ","0","0","0","1,525,000","716,000","809,000","1,525,000","716,000","809,000",
="061462","聯發科元大6C購04","0","0","0","1,311,000","505,000","806,000","1,311,000","505,000","806,000",
="062964","大同日盛73購01  ","0","0","0","800,000","2,000","798,000","800,000","2,000","798,000",
="061998","廣達元大6C購02  ","0","0","0","1,366,000","569,000","797,000","1,366,000","569,000","797,000",
="060630","GIS兆豐6C購03   ","0","0","0","838,000","52,000","786,000","838,000","52,000","786,000",
="03363P","貿聯永豐6B售02  ","0","0","0","788,000","3,000","785,000","788,000","3,000","785,000",
="04198P","TPK元大71售05   ","0","0","0","900,000","124,000","776,000","900,000","124,000","776,000",
="03403P","上銀統一6B售03  ","0","0","0","920,000","146,000","774,000","920,000","146,000","774,000",
="058494","華邦電元大6A購03","0","0","0","1,900,000","1,128,000","772,000","1,900,000","1,128,000","772,000",
="061494","廣達群益71購02  ","0","0","0","1,025,000","258,000","767,000","1,025,000","258,000","767,000",
="03268P","可成統一6C售02  ","0","0","0","925,000","173,000","752,000","925,000","173,000","752,000",
="061399","可成元富71購01  ","0","0","0","748,000","7,000","741,000","748,000","7,000","741,000",
="00632R","元大台灣50反1   ","2,600,000","50,000","2,550,000","5,063,000","6,873,000","-1,810,000","7,663,000","6,923,000","740,000",
="04374P","創意凱基71售01  ","0","0","0","745,000","11,000","734,000","745,000","11,000","734,000",
="03266P","可成統一6B售09  ","0","0","0","1,305,000","576,000","729,000","1,305,000","576,000","729,000",
="03697P","上銀元大6C售03  ","0","0","0","1,924,000","1,197,000","727,000","1,924,000","1,197,000","727,000",
="061338","聯發科統一72購03","0","0","0","991,000","268,000","723,000","991,000","268,000","723,000",
="062583","聯電元大71購04  ","0","0","0","973,000","253,000","720,000","973,000","253,000","720,000",
="00643 ","群益深証中小    ","0","0","0","969,000","257,000","712,000","969,000","257,000","712,000",
="04015P","可成富邦6C售06  ","0","0","0","1,106,000","400,000","706,000","1,106,000","400,000","706,000",
="08432P","可成兆豐69售01  ","0","0","0","705,000","0","705,000","705,000","0","705,000",
="03513P","TPK元大6B售02   ","0","0","0","917,000","216,000","701,000","917,000","216,000","701,000",
="04084P","鴻海元大6C售13  ","0","0","0","700,000","0","700,000","700,000","0","700,000",
="03355P","台苯元大6B售02  ","0","0","0","731,000","32,000","699,000","731,000","32,000","699,000",
="03516P","TPK元大71售04   ","0","0","0","888,000","190,000","698,000","888,000","190,000","698,000",
="062679","友達兆豐72購01  ","0","0","0","729,000","40,000","689,000","729,000","40,000","689,000",
="04138P","聯電凱基71售02  ","0","0","0","689,000","10,000","679,000","689,000","10,000","679,000",
"3035  ","智原            ","135,000","82,000","53,000","1,118,000","512,000","606,000","1,253,000","594,000","659,000",
="03488P","王品康和6B售02  ","0","0","0","710,000","53,000","657,000","710,000","53,000","657,000",
="08711P","劍麟元大71售03  ","0","0","0","657,000","0","657,000","657,000","0","657,000",
"2014  ","中鴻            ","757,000","100,000","657,000","0","0","0","757,000","100,000","657,000",
="059301","友達元大6B購03  ","0","0","0","805,000","150,000","655,000","805,000","150,000","655,000",
="059687","潤泰全永豐6B購01","0","0","0","670,000","21,000","649,000","670,000","21,000","649,000",
="059647","欣興元富6A購04  ","0","0","0","759,000","112,000","647,000","759,000","112,000","647,000",
="03769P","聯電凱基6C售02  ","0","0","0","970,000","324,000","646,000","970,000","324,000","646,000",
="04115P","聯電台新72售03  ","0","0","0","933,000","287,000","646,000","933,000","287,000","646,000",
="08396P","大同元大69售01  ","0","0","0","670,000","26,000","644,000","670,000","26,000","644,000",
="00639 ","富邦深100       ","120,000","0","120,000","750,000","227,000","523,000","870,000","227,000","643,000",
="060098","台郡凱基6B購01  ","0","0","0","816,000","180,000","636,000","816,000","180,000","636,000",
="060279","瑞智凱基6B購01  ","0","0","0","711,000","77,000","634,000","711,000","77,000","634,000",
="03421P","貿聯國泰6B售04  ","0","0","0","683,000","50,000","633,000","683,000","50,000","633,000",
="061540","中石化中信72購01","0","0","0","675,000","42,000","633,000","675,000","42,000","633,000",
="058136","南亞科統一6C購01","0","0","0","632,000","0","632,000","632,000","0","632,000",
="063297","聯電日盛71購02  ","0","0","0","643,000","13,000","630,000","643,000","13,000","630,000",
="060975","滬深2X群益71購01","0","0","0","911,000","286,000","625,000","911,000","286,000","625,000",
="061438","新唐永豐6C購02  ","0","0","0","1,327,000","702,000","625,000","1,327,000","702,000","625,000",
="058269","亞光國泰6A購01  ","0","0","0","708,000","87,000","621,000","708,000","87,000","621,000",
="04315P","友達兆豐73售01  ","0","0","0","629,000","10,000","619,000","629,000","10,000","619,000",
="08971P","全新群益6B售02  ","0","0","0","616,000","0","616,000","616,000","0","616,000",
="04017P","可成凱基6C售08  ","0","0","0","742,000","130,000","612,000","742,000","130,000","612,000",
="063172","華邦電元大71購01","0","0","0","917,000","307,000","610,000","917,000","307,000","610,000",
="061033","潤泰全永豐6C購01","0","0","0","633,000","28,000","605,000","633,000","28,000","605,000",
="061303","聯發科富邦6C購08","0","0","0","686,000","82,000","604,000","686,000","82,000","604,000",
="061549","廣達台新6C購01  ","0","0","0","663,000","60,000","603,000","663,000","60,000","603,000",
="057989","金融類群益69購01","0","0","0","600,000","0","600,000","600,000","0","600,000",
="04090P","臺股指康和6C售02","0","0","0","636,000","41,000","595,000","636,000","41,000","595,000",
="04314P","聯電兆豐71售03  ","0","0","0","653,000","60,000","593,000","653,000","60,000","593,000",
="04154P","聯電元大72售03  ","0","0","0","821,000","231,000","590,000","821,000","231,000","590,000",
="057574","大聯大群益69購02","0","0","0","590,000","0","590,000","590,000","0","590,000",
"2301  ","光寶科          ","687,000","0","687,000","8,000","110,000","-102,000","695,000","110,000","585,000",
"2881  ","富邦金          ","12,000","0","12,000","608,000","47,000","561,000","620,000","47,000","573,000",
="03514P","TPK元大6B售03   ","0","0","0","900,000","328,000","572,000","900,000","328,000","572,000",
="057468","景碩國泰69購01  ","0","0","0","600,000","30,000","570,000","600,000","30,000","570,000",
="061968","至上永豐6C購02  ","0","0","0","694,000","124,000","570,000","694,000","124,000","570,000",
="03528P","TPK元富71售04   ","0","0","0","778,000","209,000","569,000","778,000","209,000","569,000",
"2351  ","順德            ","107,000","10,000","97,000","478,000","7,000","471,000","585,000","17,000","568,000",
="062245","瑞智元大71購01  ","0","0","0","574,000","7,000","567,000","574,000","7,000","567,000",
="059588","敦泰元大6A購02  ","0","0","0","636,000","71,000","565,000","636,000","71,000","565,000",
="055366","鴻準元大6A購02  ","0","0","0","1,109,000","547,000","562,000","1,109,000","547,000","562,000",
="057680","上銀富邦69購02  ","0","0","0","553,000","0","553,000","553,000","0","553,000",
"2303  ","聯電            ","21,000","42,000","-21,000","992,000","420,000","572,000","1,013,000","462,000","551,000",
="03667P","上銀群益6C售03  ","0","0","0","546,000","10,000","536,000","546,000","10,000","536,000",
="04082P","上銀元大6C售04  ","0","0","0","1,667,000","1,132,000","535,000","1,667,000","1,132,000","535,000",
="0061  ","元大寶滬深      ","83,000","0","83,000","553,000","103,000","450,000","636,000","103,000","533,000",
"2313  ","華通            ","285,000","60,000","225,000","535,000","227,000","308,000","820,000","287,000","533,000",
="03768P","貿聯統一6C售02  ","0","0","0","609,000","78,000","531,000","609,000","78,000","531,000",
"2353  ","宏碁            ","0","0","0","871,000","342,000","529,000","871,000","342,000","529,000",
="059444","欣興日盛6A購02  ","0","0","0","682,000","155,000","527,000","682,000","155,000","527,000",
="059570","華邦電統一6A購06","0","0","0","970,000","443,000","527,000","970,000","443,000","527,000",
="061665","聯發科凱基6C購03","0","0","0","1,184,000","665,000","519,000","1,184,000","665,000","519,000",
="03028P","國巨永豐6A售03  ","0","0","0","797,000","281,000","516,000","797,000","281,000","516,000",
="058888","華邦電永豐6B購01","0","0","0","749,000","233,000","516,000","749,000","233,000","516,000",
"3037  ","欣興            ","544,000","118,000","426,000","1,327,000","1,240,000","87,000","1,871,000","1,358,000","513,000",
="063164","微星永豐71購01  ","0","0","0","510,000","0","510,000","510,000","0","510,000",
="057922","鎧勝元大6A購01  ","0","0","0","675,000","170,000","505,000","675,000","170,000","505,000",
="062151","聯發科元大6C購08","0","0","0","680,000","175,000","505,000","680,000","175,000","505,000",
="058488","京元電元大6A購02","0","0","0","504,000","0","504,000","504,000","0","504,000",
="062905","鴻海國泰71購02  ","0","0","0","524,000","20,000","504,000","524,000","20,000","504,000",
="061294","佳世達元富71購01","0","0","0","552,000","49,000","503,000","552,000","49,000","503,000",
="056302","樺漢統一6B購01  ","0","0","0","510,000","9,000","501,000","510,000","9,000","501,000",
="03003P","聯鈞永豐6A售02  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="055359","長華元大6A購01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="062458","滬深2X群益72購02","0","0","0","499,000","0","499,000","499,000","0","499,000",
="08935P","臺股指群益6A售15","0","0","0","499,000","0","499,000","499,000","0","499,000",
="057300","國喬國票69購01  ","0","0","0","555,000","57,000","498,000","555,000","57,000","498,000",
="063224","微星統一72購01  ","0","0","0","721,000","224,000","497,000","721,000","224,000","497,000",
="056836","鎧勝群益69購01  ","0","0","0","495,000","0","495,000","495,000","0","495,000",
="063718","新唐元富71購01  ","0","0","0","914,000","419,000","495,000","914,000","419,000","495,000",
="061137","上銀兆豐71購03  ","0","0","0","586,000","101,000","485,000","586,000","101,000","485,000",
="04141P","聯電元大71售02  ","0","0","0","565,000","83,000","482,000","565,000","83,000","482,000",
="063415","南亞科元大71購04","0","0","0","664,000","185,000","479,000","664,000","185,000","479,000",
="063635","聯電統一71購02  ","0","0","0","744,000","266,000","478,000","744,000","266,000","478,000",
="061732","麗豐群益6C購02  ","0","0","0","623,000","147,000","476,000","623,000","147,000","476,000",
="063246","聯電元大71購05  ","0","0","0","1,695,000","1,219,000","476,000","1,695,000","1,219,000","476,000",
="061607","智邦凱基6C購01  ","0","0","0","554,000","80,000","474,000","554,000","80,000","474,000",
="061930","智邦統一72購01  ","0","0","0","777,000","305,000","472,000","777,000","305,000","472,000",
="060609","台光電元富6B購01","0","0","0","569,000","99,000","470,000","569,000","99,000","470,000",
="061464","可成元大6C購04  ","0","0","0","857,000","388,000","469,000","857,000","388,000","469,000",
="060755","南茂元大6B購01  ","0","0","0","706,000","238,000","468,000","706,000","238,000","468,000",
="061165","華邦電元富6C購01","0","0","0","598,000","131,000","467,000","598,000","131,000","467,000",
="03795P","王品元大71售01  ","0","0","0","483,000","20,000","463,000","483,000","20,000","463,000",
="056840","神達元富68購01  ","0","0","0","461,000","0","461,000","461,000","0","461,000",
="060785","華邦電群益6B購01","0","0","0","633,000","174,000","459,000","633,000","174,000","459,000",
="08723P","奇力新元大71售01","0","0","0","459,000","0","459,000","459,000","0","459,000",
="059764","華邦電元大6B購02","0","0","0","1,290,000","835,000","455,000","1,290,000","835,000","455,000",
="058924","亞光國票6B購01  ","0","6,000","-6,000","481,000","21,000","460,000","481,000","27,000","454,000",
="063034","啟碁元富72購01  ","0","0","0","482,000","28,000","454,000","482,000","28,000","454,000",
="061744","力達永豐6C購01  ","0","0","0","452,000","0","452,000","452,000","0","452,000",
="03373P","可成元大6B售07  ","0","0","0","800,000","349,000","451,000","800,000","349,000","451,000",
="062375","鴻海元大6C購15  ","0","0","0","1,406,000","955,000","451,000","1,406,000","955,000","451,000",
="057284","開發金國泰69購01","0","0","0","450,000","0","450,000","450,000","0","450,000",
="08615P","力成富邦69售01  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="059970","潤泰全富邦6B購01","0","0","0","448,000","0","448,000","448,000","0","448,000",
="060820","TPK凱基6B購01   ","0","0","0","1,045,000","599,000","446,000","1,045,000","599,000","446,000",
="04152P","上銀元大71售02  ","0","0","0","814,000","369,000","445,000","814,000","369,000","445,000",
="058350","華邦電統一6A購02","0","0","0","564,000","119,000","445,000","564,000","119,000","445,000",
="060388","華邦電日盛6B購01","0","0","0","464,000","20,000","444,000","464,000","20,000","444,000",
="061145","佳世達凱基6C購02","0","0","0","816,000","372,000","444,000","816,000","372,000","444,000",
="058526","啟碁凱基6A購01  ","0","0","0","510,000","71,000","439,000","510,000","71,000","439,000",
="063516","中石化元富71購01","0","0","0","584,000","146,000","438,000","584,000","146,000","438,000",
="059943","貿聯元大6B購02  ","0","0","0","1,147,000","710,000","437,000","1,147,000","710,000","437,000",
="062960","至上統一71購01  ","0","0","0","446,000","11,000","435,000","446,000","11,000","435,000",
="03252P","奇力新國泰6B售02","0","0","0","444,000","10,000","434,000","444,000","10,000","434,000",
="058757","友訊永豐6A購01  ","0","0","0","432,000","0","432,000","432,000","0","432,000",
="061624","滬深2X永豐71購01","0","0","0","430,000","0","430,000","430,000","0","430,000",
="062312","利勤凱基73購01  ","0","0","0","430,000","0","430,000","430,000","0","430,000",
="04422P","創意統一71售02  ","0","0","0","501,000","72,000","429,000","501,000","72,000","429,000",
="062170","聯發科凱基6C購05","0","0","0","1,014,000","585,000","429,000","1,014,000","585,000","429,000",
="04395P","鴻海統一73售07  ","0","0","0","495,000","68,000","427,000","495,000","68,000","427,000",
="03931P","美律凱基6C售03  ","0","0","0","500,000","74,000","426,000","500,000","74,000","426,000",
="055254","葡萄王統一68購02","0","0","0","426,000","0","426,000","426,000","0","426,000",
="063448","智邦凱基71購01  ","0","0","0","426,000","0","426,000","426,000","0","426,000",
="058978","美律元大6A購04  ","0","0","0","425,000","0","425,000","425,000","0","425,000",
="060202","台郡元大71購02  ","0","0","0","1,123,000","698,000","425,000","1,123,000","698,000","425,000",
="03515P","TPK元大6B售07   ","0","0","0","558,000","135,000","423,000","558,000","135,000","423,000",
="03470P","貿聯元大6B售03  ","0","0","0","481,000","60,000","421,000","481,000","60,000","421,000",
="057761","華新永昌6A購01  ","0","0","0","1,012,000","592,000","420,000","1,012,000","592,000","420,000",
="057978","上銀凱基69購02  ","0","0","0","1,863,000","1,444,000","419,000","1,863,000","1,444,000","419,000",
="062217","至上永豐6C購03  ","0","0","0","417,000","0","417,000","417,000","0","417,000",
="03065P","大立光元大6A售15","0","0","0","490,000","75,000","415,000","490,000","75,000","415,000",
="055461","台橡統一69購01  ","0","0","0","415,000","0","415,000","415,000","0","415,000",
="059815","美律永豐6C購01  ","0","0","0","415,000","0","415,000","415,000","0","415,000",
="063524","TPK統一72購01   ","0","0","0","507,000","92,000","415,000","507,000","92,000","415,000",
="049907","兆豐金第一68購01","0","0","0","410,000","0","410,000","410,000","0","410,000",
="08822P","敦泰群益6B售02  ","0","0","0","409,000","0","409,000","409,000","0","409,000",
="03695P","可成凱基6C售01  ","0","0","0","413,000","5,000","408,000","413,000","5,000","408,000",
="061982","華邦電凱基6C購03","0","0","0","492,000","84,000","408,000","492,000","84,000","408,000",
="063344","聯電元大72購04  ","0","0","0","1,817,000","1,410,000","407,000","1,817,000","1,410,000","407,000",
="055354","友達元大68購01  ","0","0","0","405,000","0","405,000","405,000","0","405,000",
="059697","敦泰元大6B購01  ","0","0","0","529,000","124,000","405,000","529,000","124,000","405,000",
="060857","聯發科凱基6B購04","0","0","0","425,000","20,000","405,000","425,000","20,000","405,000",
="062012","聯發科中信6C購03","0","0","0","602,000","197,000","405,000","602,000","197,000","405,000",
="03735P","大同康和6C售01  ","0","0","0","414,000","10,000","404,000","414,000","10,000","404,000",
="059236","友達中信6C購01  ","0","0","0","404,000","0","404,000","404,000","0","404,000",
="062607","台泥元富71購01  ","0","0","0","508,000","104,000","404,000","508,000","104,000","404,000",
="08713P","大立光永昌6A售03","0","0","0","643,000","239,000","404,000","643,000","239,000","404,000",
="058500","榮化元大71購03  ","0","0","0","488,000","85,000","403,000","488,000","85,000","403,000",
="059261","欣興元富6A購02  ","0","0","0","773,000","370,000","403,000","773,000","370,000","403,000",
="062551","台光電永豐71購01","0","0","0","474,000","73,000","401,000","474,000","73,000","401,000",
="056491","東陽元大68購03  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="057341","和碩元大68購03  ","0","0","0","630,000","230,000","400,000","630,000","230,000","400,000",
="03925P","臺股指中信6C售05","0","0","0","399,000","0","399,000","399,000","0","399,000",
="059657","永冠富邦6C購01  ","0","0","0","399,000","0","399,000","399,000","0","399,000",
="062408","至上國泰71購02  ","0","0","0","405,000","8,000","397,000","405,000","8,000","397,000",
"5871  ","中租-KY         ","3,000","29,000","-26,000","515,000","92,000","423,000","518,000","121,000","397,000",
="03545P","TPK富邦71售01   ","0","0","0","416,000","20,000","396,000","416,000","20,000","396,000",
="03289P","可成富邦6B售01  ","0","0","0","523,000","130,000","393,000","523,000","130,000","393,000",
="059641","廣達群益6B購02  ","0","0","0","446,000","53,000","393,000","446,000","53,000","393,000",
="060269","力達凱基6B購02  ","0","0","0","560,000","167,000","393,000","560,000","167,000","393,000",
="063074","鴻海凱基74購01  ","0","0","0","402,000","10,000","392,000","402,000","10,000","392,000",
="03719P","智原永豐6C售02  ","0","0","0","411,000","20,000","391,000","411,000","20,000","391,000",
="058822","中砂元富6A購01  ","0","0","0","430,000","40,000","390,000","430,000","40,000","390,000",
="062898","台光電元富71購01","0","0","0","686,000","296,000","390,000","686,000","296,000","390,000",
="063212","微星凱基71購01  ","0","0","0","656,000","266,000","390,000","656,000","266,000","390,000",
="04451P","創意元大72售01  ","0","0","0","417,000","30,000","387,000","417,000","30,000","387,000",
"2311  ","日月光          ","546,000","189,000","357,000","261,000","231,000","30,000","807,000","420,000","387,000",
="058833","欣興元富6A購01  ","0","0","0","553,000","167,000","386,000","553,000","167,000","386,000",
="03952P","可成統一6C售06  ","0","0","0","515,000","130,000","385,000","515,000","130,000","385,000",
="04300P","友達日盛71售01  ","0","0","0","468,000","83,000","385,000","468,000","83,000","385,000",
="058394","中石化國泰69購01","0","0","0","385,000","0","385,000","385,000","0","385,000",
="03538P","TPK國泰6B售04   ","0","0","0","819,000","439,000","380,000","819,000","439,000","380,000",
="061576","上証2X元大6C購03","0","0","0","444,000","64,000","380,000","444,000","64,000","380,000",
="057561","中纖元大69購02  ","0","0","0","525,000","150,000","375,000","525,000","150,000","375,000",
="04195P","聚陽元大71售02  ","0","0","0","374,000","0","374,000","374,000","0","374,000",
="03328P","臺股指群益6B售18","0","0","0","850,000","477,000","373,000","850,000","477,000","373,000",
="04382P","奇力新元大71售05","0","0","0","371,000","0","371,000","371,000","0","371,000",
="056177","臺股指元大69購15","0","0","0","488,000","118,000","370,000","488,000","118,000","370,000",
="057808","美律永豐6A購02  ","0","0","0","370,000","0","370,000","370,000","0","370,000",
="061565","中石化永昌6C購01","0","0","0","657,000","287,000","370,000","657,000","287,000","370,000",
="03912P","上銀元富6C售03  ","0","0","0","780,000","411,000","369,000","780,000","411,000","369,000",
="061077","神達國票71購01  ","0","0","0","521,000","153,000","368,000","521,000","153,000","368,000",
="04364P","TPK永豐71售02   ","0","0","0","521,000","154,000","367,000","521,000","154,000","367,000",
="058558","新唐元大71購01  ","0","0","0","864,000","497,000","367,000","864,000","497,000","367,000",
="062506","敦泰群益72購01  ","0","0","0","444,000","78,000","366,000","444,000","78,000","366,000",
="08679P","台苯元富6B售02  ","0","0","0","366,000","0","366,000","366,000","0","366,000",
="062290","台光電台新71購01","0","0","0","489,000","124,000","365,000","489,000","124,000","365,000",
="062985","至上元大71購03  ","0","0","0","434,000","69,000","365,000","434,000","69,000","365,000",
="062219","大立光兆豐73購01","0","0","0","364,000","0","364,000","364,000","0","364,000",
="057775","新光金兆豐6A購01","0","0","0","383,000","20,000","363,000","383,000","20,000","363,000",
="062612","瑞智元富71購01  ","0","0","0","424,000","61,000","363,000","424,000","61,000","363,000",
="060934","聯發科統一72購01","0","0","0","917,000","555,000","362,000","917,000","555,000","362,000",
="057387","亞光凱基69購02  ","0","0","0","473,000","112,000","361,000","473,000","112,000","361,000",
="061846","潤泰全兆豐6C購01","0","0","0","391,000","30,000","361,000","391,000","30,000","361,000",
"2474  ","可成            ","134,000","27,000","107,000","292,000","38,000","254,000","426,000","65,000","361,000",
="060256","南茂群益6C購01  ","0","0","0","587,000","227,000","360,000","587,000","227,000","360,000",
="061057","啟碁元大71購01  ","0","0","0","627,000","270,000","357,000","627,000","270,000","357,000",
="062772","光磊元大71購01  ","0","0","0","387,000","30,000","357,000","387,000","30,000","357,000",
="03110P","友達日盛6C售02  ","0","0","0","353,000","0","353,000","353,000","0","353,000",
="056895","臻鼎富邦6B購01  ","0","0","0","353,000","0","353,000","353,000","0","353,000",
="062329","潤泰全國泰6C購01","0","0","0","497,000","144,000","353,000","497,000","144,000","353,000",
="03013P","可成統一6A售07  ","0","0","0","350,000","0","350,000","350,000","0","350,000",
="03758P","TPK群益71售06   ","0","0","0","350,000","0","350,000","350,000","0","350,000",
="03907P","GIS日盛72售01   ","0","0","0","350,000","0","350,000","350,000","0","350,000",
