"106年06月09日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="060506","為升永豐6B購01  ","0","0","0","925,000","50,000","875,000","925,000","50,000","875,000",
="060161","儒鴻凱基6B購01  ","0","0","0","1,284,000","412,000","872,000","1,284,000","412,000","872,000",
="058383","滬深2X元大69購03","0","0","0","1,512,000","641,000","871,000","1,512,000","641,000","871,000",
="0061  ","元大寶滬深      ","40,000","407,000","-367,000","1,383,000","150,000","1,233,000","1,423,000","557,000","866,000",
="055065","國泰金兆豐67購01","0","0","0","1,000,000","136,000","864,000","1,000,000","136,000","864,000",
="056404","大立光中信68購01","0","0","0","1,188,000","328,000","860,000","1,188,000","328,000","860,000",
="059587","京元電元大6A購03","0","0","0","877,000","18,000","859,000","877,000","18,000","859,000",
="055775","友達凱基67購02  ","0","0","0","905,000","50,000","855,000","905,000","50,000","855,000",
="057042","大立光統一68購08","0","0","0","895,000","40,000","855,000","895,000","40,000","855,000",
="058574","東聯兆豐6A購01  ","0","0","0","982,000","127,000","855,000","982,000","127,000","855,000",
="055701","上証2X元富6A購01","0","0","0","903,000","55,000","848,000","903,000","55,000","848,000",
="056675","台光電凱基69購03","0","0","0","1,036,000","201,000","835,000","1,036,000","201,000","835,000",
="058159","華新科元富69購02","0","0","0","971,000","144,000","827,000","971,000","144,000","827,000",
="058048","儒鴻群益69購01  ","0","0","0","886,000","66,000","820,000","886,000","66,000","820,000",
="03580P","中信金凱基6C售01","0","0","0","819,000","0","819,000","819,000","0","819,000",
="058131","儒鴻日盛69購01  ","0","0","0","856,000","39,000","817,000","856,000","39,000","817,000",
="055366","鴻準元大6A購02  ","0","0","0","881,000","66,000","815,000","881,000","66,000","815,000",
="060912","大同群益71購02  ","0","0","0","1,044,000","231,000","813,000","1,044,000","231,000","813,000",
="00692 ","富邦公司治理    ","0","0","0","1,027,000","217,000","810,000","1,027,000","217,000","810,000",
="058884","亞光永豐6A購03  ","0","0","0","900,000","90,000","810,000","900,000","90,000","810,000",
="059887","康控永豐6B購01  ","0","0","0","1,071,000","262,000","809,000","1,071,000","262,000","809,000",
"2337  ","旺宏            ","4,107,000","3,307,000","800,000","0","0","0","4,107,000","3,307,000","800,000",
="00635U","元大S&P黃金     ","0","0","0","955,000","158,000","797,000","955,000","158,000","797,000",
="061083","儒鴻群益6C購01  ","0","0","0","808,000","11,000","797,000","808,000","11,000","797,000",
="054861","神達元大68購01  ","0","0","0","1,135,000","343,000","792,000","1,135,000","343,000","792,000",
="08053P","TPK永豐69售04   ","0","0","0","1,049,000","266,000","783,000","1,049,000","266,000","783,000",
="054671","神達群益68購01  ","0","0","0","954,000","172,000","782,000","954,000","172,000","782,000",
="057357","深中小統一6A購01","0","0","0","780,000","0","780,000","780,000","0","780,000",
="03504P","群創統一6B售05  ","0","0","0","778,000","0","778,000","778,000","0","778,000",
="060264","可成統一6B購11  ","0","0","0","1,449,000","674,000","775,000","1,449,000","674,000","775,000",
="059990","深100群益6C購01 ","0","0","0","774,000","0","774,000","774,000","0","774,000",
="060147","卜蜂凱基6B購01  ","0","0","0","784,000","12,000","772,000","784,000","12,000","772,000",
="060106","台郡群益71購01  ","0","0","0","1,319,000","555,000","764,000","1,319,000","555,000","764,000",
="03242P","聯發科群益6B售04","0","0","0","780,000","20,000","760,000","780,000","20,000","760,000",
="060789","元大金群益6B購01","0","0","0","897,000","148,000","749,000","897,000","148,000","749,000",
="08610P","聯發科群益69售07","0","0","0","1,031,000","282,000","749,000","1,031,000","282,000","749,000",
="060367","台郡永昌6C購01  ","0","0","0","1,421,000","674,000","747,000","1,421,000","674,000","747,000",
="057950","大立光統一69購08","0","0","0","746,000","0","746,000","746,000","0","746,000",
="057690","台郡元大6A購02  ","0","0","0","1,089,000","347,000","742,000","1,089,000","347,000","742,000",
="054810","群創群益68購02  ","0","0","0","954,000","213,000","741,000","954,000","213,000","741,000",
="057093","全新凱基68購01  ","0","0","0","1,017,000","277,000","740,000","1,017,000","277,000","740,000",
="060597","GIS凱基6B購04   ","0","0","0","1,488,000","748,000","740,000","1,488,000","748,000","740,000",
="056161","臺股指凱基67購04","0","0","0","749,000","10,000","739,000","749,000","10,000","739,000",
="058085","可成凱基69購02  ","0","0","0","1,371,000","634,000","737,000","1,371,000","634,000","737,000",
="058840","創意元富6A購01  ","0","0","0","737,000","0","737,000","737,000","0","737,000",
="058724","農林國票6B購01  ","0","0","0","735,000","0","735,000","735,000","0","735,000",
="08843P","聯發科兆豐6B售01","0","0","0","755,000","20,000","735,000","755,000","20,000","735,000",
="057331","全新元大68購02  ","0","0","0","800,000","80,000","720,000","800,000","80,000","720,000",
="058376","大立光元大6A購01","0","0","0","790,000","70,000","720,000","790,000","70,000","720,000",
="059755","台橡元大6C購01  ","0","0","0","720,000","0","720,000","720,000","0","720,000",
="057128","全新凱基68購02  ","0","0","0","827,000","110,000","717,000","827,000","110,000","717,000",
="059087","國巨日盛6B購01  ","0","0","0","709,000","0","709,000","709,000","0","709,000",
="058570","儒鴻兆豐6B購01  ","0","0","0","758,000","57,000","701,000","758,000","57,000","701,000",
"2883  ","開發金          ","1,000,000","0","1,000,000","64,000","365,000","-301,000","1,064,000","365,000","699,000",
="059654","國巨國泰6B購01  ","0","0","0","1,695,000","1,000,000","695,000","1,695,000","1,000,000","695,000",
="059113","亞光群益6C購01  ","0","0","0","728,000","35,000","693,000","728,000","35,000","693,000",
="03484C","滬深2X元富75牛01","0","0","0","746,000","60,000","686,000","746,000","60,000","686,000",
="056302","樺漢統一6B購01  ","0","0","0","725,000","40,000","685,000","725,000","40,000","685,000",
="061045","台光電群益71購01","0","0","0","859,000","174,000","685,000","859,000","174,000","685,000",
="060384","群創凱基6B購05  ","0","0","0","1,452,000","768,000","684,000","1,452,000","768,000","684,000",
"2330  ","台積電          ","641,000","497,000","144,000","1,142,000","609,000","533,000","1,783,000","1,106,000","677,000",
="058625","南茂凱基6A購01  ","0","0","0","1,017,000","343,000","674,000","1,017,000","343,000","674,000",
="03060P","宏達電統一6A售05","0","0","0","673,000","0","673,000","673,000","0","673,000",
="08237P","英業達元大68售02","0","0","0","673,000","0","673,000","673,000","0","673,000",
="058683","亞光群益6A購02  ","0","0","0","668,000","0","668,000","668,000","0","668,000",
="060381","友達凱基6B購04  ","0","0","0","678,000","10,000","668,000","678,000","10,000","668,000",
="061208","深100群益71購01 ","0","0","0","667,000","0","667,000","667,000","0","667,000",
="060308","可成富邦6B購02  ","0","0","0","717,000","51,000","666,000","717,000","51,000","666,000",
="059235","友達中信6B購01  ","0","0","0","1,108,000","446,000","662,000","1,108,000","446,000","662,000",
="056761","滬深2X元大68購01","0","0","0","653,000","0","653,000","653,000","0","653,000",
="057332","神達元大68購03  ","0","0","0","1,215,000","563,000","652,000","1,215,000","563,000","652,000",
="059401","群創元大6C購02  ","0","0","0","3,032,000","2,384,000","648,000","3,032,000","2,384,000","648,000",
="060589","興勤國泰6B購01  ","0","0","0","944,000","296,000","648,000","944,000","296,000","648,000",
="058412","深100元大6C購01 ","0","0","0","1,468,000","821,000","647,000","1,468,000","821,000","647,000",
="07698P","大同統一67售02  ","0","0","0","813,000","166,000","647,000","813,000","166,000","647,000",
="058538","力達元大6B購01  ","0","0","0","854,000","210,000","644,000","854,000","210,000","644,000",
="060098","台郡凱基6B購01  ","0","0","0","1,063,000","420,000","643,000","1,063,000","420,000","643,000",
="058814","農林富邦6A購01  ","0","0","0","641,000","0","641,000","641,000","0","641,000",
="059417","農林元富6A購01  ","0","0","0","656,000","15,000","641,000","656,000","15,000","641,000",
="059855","華新科兆豐6C購01","0","0","0","655,000","20,000","635,000","655,000","20,000","635,000",
="07770P","台灣50凱基67售01","0","0","0","634,000","0","634,000","634,000","0","634,000",
="061091","新日興群益71購02","0","0","0","713,000","80,000","633,000","713,000","80,000","633,000",
="08940P","臺股指國泰6A售04","0","0","0","730,000","100,000","630,000","730,000","100,000","630,000",
="055167","台泥群益67購01  ","0","0","0","629,000","0","629,000","629,000","0","629,000",
="03221P","聯鈞國泰6B售01  ","0","0","0","623,000","0","623,000","623,000","0","623,000",
="060525","正隆凱基6B購01  ","0","0","0","660,000","37,000","623,000","660,000","37,000","623,000",
="03146P","台灣50富邦73售01","0","0","0","830,000","210,000","620,000","830,000","210,000","620,000",
="03157P","聯發科群益6B售02","0","0","0","906,000","287,000","619,000","906,000","287,000","619,000",
="056981","深中小富邦6A購01","0","0","0","619,000","0","619,000","619,000","0","619,000",
="056767","聯發科日盛6A購01","0","0","0","616,000","0","616,000","616,000","0","616,000",
="059441","為升凱基6A購03  ","0","0","0","2,015,000","1,401,000","614,000","2,015,000","1,401,000","614,000",
="060927","深中小富邦71購01","0","0","0","641,000","27,000","614,000","641,000","27,000","614,000",
="056318","麗豐富邦6B購01  ","0","0","0","642,000","30,000","612,000","642,000","30,000","612,000",
="08272P","啟碁元富69售01  ","0","0","0","669,000","60,000","609,000","669,000","60,000","609,000",
="058771","矽格永豐6A購01  ","0","0","0","608,000","5,000","603,000","608,000","5,000","603,000",
="054589","友達統一66購02  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="055257","超眾凱基6A購01  ","0","0","0","667,000","67,000","600,000","667,000","67,000","600,000",
="060893","中石化永昌6B購01","0","0","0","620,000","20,000","600,000","620,000","20,000","600,000",
="06825P","台灣50日盛67售01","0","0","0","600,000","0","600,000","600,000","0","600,000",
="057008","可成凱基68購03  ","0","0","0","1,220,000","621,000","599,000","1,220,000","621,000","599,000",
="059299","群創亞東6A購03  ","0","0","0","614,000","20,000","594,000","614,000","20,000","594,000",
="059571","群創統一6A購03  ","0","0","0","932,000","338,000","594,000","932,000","338,000","594,000",
="060708","大同群益6C購01  ","0","0","0","854,000","261,000","593,000","854,000","261,000","593,000",
="03470P","貿聯元大6B售03  ","0","0","0","647,000","60,000","587,000","647,000","60,000","587,000",
="058917","致茂元富6A購01  ","0","0","0","640,000","55,000","585,000","640,000","55,000","585,000",
="059230","華新科兆豐6B購01","0","0","0","724,000","139,000","585,000","724,000","139,000","585,000",
="055778","群創統一6A購01  ","0","0","0","641,000","57,000","584,000","641,000","57,000","584,000",
="057413","聯電永昌69購01  ","0","0","0","733,000","152,000","581,000","733,000","152,000","581,000",
="058969","華通日盛6A購01  ","0","0","0","575,000","0","575,000","575,000","0","575,000",
="060010","群創元大6B購04  ","0","0","0","960,000","385,000","575,000","960,000","385,000","575,000",
="056974","亞光國泰68購03  ","0","0","0","648,000","74,000","574,000","648,000","74,000","574,000",
="059232","群創兆豐6A購02  ","0","0","0","926,000","354,000","572,000","926,000","354,000","572,000",
="057351","深中小元富6B購01","0","0","0","570,000","0","570,000","570,000","0","570,000",
="058274","敬鵬國泰69購01  ","0","0","0","939,000","370,000","569,000","939,000","370,000","569,000",
="07771P","臺股指凱基67售06","0","0","0","630,000","61,000","569,000","630,000","61,000","569,000",
="060817","敬鵬凱基6B購01  ","0","0","0","1,426,000","859,000","567,000","1,426,000","859,000","567,000",
="058091","華通凱基69購02  ","0","0","0","1,089,000","523,000","566,000","1,089,000","523,000","566,000",
="00641R","富邦日本反1     ","0","0","0","913,000","348,000","565,000","913,000","348,000","565,000",
="059263","華邦電元富6A購02","0","0","0","787,000","223,000","564,000","787,000","223,000","564,000",
="058470","國碩國泰71購01  ","0","0","0","633,000","70,000","563,000","633,000","70,000","563,000",
="059845","國巨永豐6C購01  ","0","0","0","1,010,000","447,000","563,000","1,010,000","447,000","563,000",
="056793","神達兆豐68購01  ","0","0","0","1,138,000","576,000","562,000","1,138,000","576,000","562,000",
="03226P","台積電統一6B售06","0","0","0","672,000","111,000","561,000","672,000","111,000","561,000",
="059426","為升群益6A購02  ","0","0","0","740,000","179,000","561,000","740,000","179,000","561,000",
="059546","深中小元大6A購03","0","0","0","1,201,000","642,000","559,000","1,201,000","642,000","559,000",
"2882A ","國泰特          ","559,000","0","559,000","0","0","0","559,000","0","559,000",
="059435","智原國泰6A購01  ","0","0","0","567,000","11,000","556,000","567,000","11,000","556,000",
="058471","華邦電國泰6C購02","0","0","0","1,336,000","783,000","553,000","1,336,000","783,000","553,000",
="058710","全新國票6B購01  ","0","0","0","553,000","0","553,000","553,000","0","553,000",
="059172","群創元大6A購01  ","0","0","0","1,087,000","535,000","552,000","1,087,000","535,000","552,000",
="060375","美律國泰71購03  ","0","0","0","654,000","102,000","552,000","654,000","102,000","552,000",
="058584","臻鼎群益6C購01  ","0","0","0","551,000","0","551,000","551,000","0","551,000",
="057478","超眾統一6B購01  ","0","0","0","728,000","180,000","548,000","728,000","180,000","548,000",
="057147","英業達元大68購01","0","0","0","566,000","20,000","546,000","566,000","20,000","546,000",
="059729","神達凱基6B購01  ","0","0","0","811,000","265,000","546,000","811,000","265,000","546,000",
="059740","長華永豐6C購01  ","0","0","0","604,000","59,000","545,000","604,000","59,000","545,000",
="056411","大同永豐69購01  ","0","0","0","550,000","10,000","540,000","550,000","10,000","540,000",
="058682","亞光群益6A購01  ","0","0","0","608,000","70,000","538,000","608,000","70,000","538,000",
="057188","美律凱基68購02  ","0","0","0","709,000","174,000","535,000","709,000","174,000","535,000",
="055835","深中小永豐69購01","0","0","0","538,000","6,000","532,000","538,000","6,000","532,000",
="059570","華邦電統一6A購06","0","0","0","865,000","334,000","531,000","865,000","334,000","531,000",
="059727","百和凱基6B購01  ","0","0","0","528,000","0","528,000","528,000","0","528,000",
="03121P","王品元富6C售01  ","0","0","0","578,000","53,000","525,000","578,000","53,000","525,000",
="056035","新光金永昌67購03","0","0","0","833,000","308,000","525,000","833,000","308,000","525,000",
="053768","台達電統一67購01","0","0","0","724,000","200,000","524,000","724,000","200,000","524,000",
="059919","為升國票6C購01  ","0","0","0","545,000","21,000","524,000","545,000","21,000","524,000",
"1452  ","宏益            ","520,000","0","520,000","0","0","0","520,000","0","520,000",
="060665","中租元大6B購03  ","0","0","0","692,000","173,000","519,000","692,000","173,000","519,000",
="058967","晶豪科凱基6A購02","0","0","0","857,000","342,000","515,000","857,000","342,000","515,000",
="061142","華邦電統一6C購01","0","0","0","666,000","151,000","515,000","666,000","151,000","515,000",
="057679","瑞昱國泰69購01  ","0","0","0","523,000","10,000","513,000","523,000","10,000","513,000",
="058488","京元電元大6A購02","0","0","0","843,000","331,000","512,000","843,000","331,000","512,000",
="059767","鎧勝元大6B購02  ","0","0","0","599,000","87,000","512,000","599,000","87,000","512,000",
="07508P","台達電元富68售01","0","0","0","511,000","0","511,000","511,000","0","511,000",
="059146","友達富邦6A購03  ","0","0","0","800,000","291,000","509,000","800,000","291,000","509,000",
="058608","南茂日盛6A購01  ","0","0","0","551,000","43,000","508,000","551,000","43,000","508,000",
="060040","貿聯元大71購01  ","0","0","0","731,000","223,000","508,000","731,000","223,000","508,000",
="060826","為升永豐6B購02  ","0","0","0","504,000","2,000","502,000","504,000","2,000","502,000",
="060523","興勤元富6B購02  ","0","0","0","515,000","14,000","501,000","515,000","14,000","501,000",
="056647","大立光國泰6A購04","0","0","0","500,000","0","500,000","500,000","0","500,000",
="057053","友達亞東69購02  ","0","0","0","600,000","100,000","500,000","600,000","100,000","500,000",
="07219P","南亞科群益66售02","0","0","0","500,000","0","500,000","500,000","0","500,000",
="08268P","和大元大68售01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="08852P","和大元大6A售01  ","0","0","0","900,000","400,000","500,000","900,000","400,000","500,000",
="058937","滬深2X第一74購01","0","0","0","500,000","1,000","499,000","500,000","1,000","499,000",
="059236","友達中信6C購01  ","0","0","0","685,000","186,000","499,000","685,000","186,000","499,000",
="060594","國泰金富邦71購01","0","0","0","509,000","10,000","499,000","509,000","10,000","499,000",
="057408","樺漢群益69購01  ","0","0","0","598,000","100,000","498,000","598,000","100,000","498,000",
="058128","英業達凱基69購03","0","0","0","921,000","424,000","497,000","921,000","424,000","497,000",
="058521","聯詠永豐6B購01  ","0","0","0","588,000","93,000","495,000","588,000","93,000","495,000",
="056008","大同群益69購02  ","0","0","0","523,000","29,000","494,000","523,000","29,000","494,000",
="059446","富邦金統一6A購02","0","0","0","494,000","0","494,000","494,000","0","494,000",
="057677","葡萄王元富6C購01","0","0","0","507,000","14,000","493,000","507,000","14,000","493,000",
="058997","晶豪科永豐6A購03","0","0","0","528,000","35,000","493,000","528,000","35,000","493,000",
="059190","廣宇玉山6A購01  ","0","0","0","642,000","150,000","492,000","642,000","150,000","492,000",
="03103P","南亞科國泰6B售02","0","0","0","491,000","0","491,000","491,000","0","491,000",
="056253","滬深2X永昌67購02","0","0","0","501,000","10,000","491,000","501,000","10,000","491,000",
="056470","大立光統一69購04","0","0","0","650,000","160,000","490,000","650,000","160,000","490,000",
="058640","百和兆豐6B購01  ","0","0","0","616,000","126,000","490,000","616,000","126,000","490,000",
="08271P","亞光凱基68售05  ","0","0","0","520,000","30,000","490,000","520,000","30,000","490,000",
"2548  ","華固            ","0","0","0","500,000","10,000","490,000","500,000","10,000","490,000",
="03269P","台積電統一6C售04","0","0","0","489,000","0","489,000","489,000","0","489,000",
="058208","上銀兆豐6A購03  ","0","0","0","1,233,000","744,000","489,000","1,233,000","744,000","489,000",
="060803","美律兆豐6B購01  ","0","0","0","583,000","94,000","489,000","583,000","94,000","489,000",
="08628P","南亞科元富6A售01","0","0","0","489,000","0","489,000","489,000","0","489,000",
="055359","長華元大6A購01  ","0","0","0","570,000","82,000","488,000","570,000","82,000","488,000",
="08553P","和大凱基69售04  ","0","0","0","487,000","0","487,000","487,000","0","487,000",
="061157","康控永豐6C購01  ","0","0","0","873,000","388,000","485,000","873,000","388,000","485,000",
="058138","聯發科統一6A購02","0","0","0","838,000","354,000","484,000","838,000","354,000","484,000",
="056988","儒鴻統一69購05  ","0","0","0","705,000","222,000","483,000","705,000","222,000","483,000",
="059709","華新科國泰6B購01","0","0","0","562,000","79,000","483,000","562,000","79,000","483,000",
="08495P","T50反1凱基69售04","0","0","0","482,000","0","482,000","482,000","0","482,000",
="056083","義隆元大69購01  ","0","0","0","822,000","342,000","480,000","822,000","342,000","480,000",
="058448","華邦電永豐6A購04","0","0","0","772,000","292,000","480,000","772,000","292,000","480,000",
="00648R","元大S&P500反1   ","0","0","0","483,000","6,000","477,000","483,000","6,000","477,000",
="060517","超眾元大71購01  ","0","0","0","817,000","341,000","476,000","817,000","341,000","476,000",
="060108","明泰群益6B購01  ","0","0","0","793,000","318,000","475,000","793,000","318,000","475,000",
="03043P","華新科元大6A售03","0","0","0","499,000","25,000","474,000","499,000","25,000","474,000",
"8112  ","至上            ","77,000","7,000","70,000","509,000","105,000","404,000","586,000","112,000","474,000",
="059706","華新科元富6A購01","0","0","0","649,000","176,000","473,000","649,000","176,000","473,000",
="060143","群創統一71購01  ","0","0","0","645,000","173,000","472,000","645,000","173,000","472,000",
="059549","新光金元大6B購03","0","0","0","509,000","39,000","470,000","509,000","39,000","470,000",
="058876","亞光中信72購01  ","0","0","0","571,000","102,000","469,000","571,000","102,000","469,000",
="057274","宏達電元大68購02","0","0","0","483,000","15,000","468,000","483,000","15,000","468,000",
="00682U","元大美元指數    ","0","0","0","468,000","1,000","467,000","468,000","1,000","467,000",
