"106年08月21日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="063979","可成永豐72購01  ","0","0","0","1,463,000","171,000","1,292,000","1,463,000","171,000","1,292,000",
="061252","貿聯國泰6C購01  ","0","0","0","1,369,000","82,000","1,287,000","1,369,000","82,000","1,287,000",
="063119","京元電富邦71購01","0","0","0","1,306,000","30,000","1,276,000","1,306,000","30,000","1,276,000",
="063221","智原元富71購01  ","0","0","0","1,393,000","131,000","1,262,000","1,393,000","131,000","1,262,000",
="056380","彩晶群益6A購01  ","0","0","0","1,883,000","635,000","1,248,000","1,883,000","635,000","1,248,000",
="03774P","創意中信6C售01  ","0","0","0","1,250,000","10,000","1,240,000","1,250,000","10,000","1,240,000",
="04437P","為升元大71售02  ","0","0","0","2,841,000","1,610,000","1,231,000","2,841,000","1,610,000","1,231,000",
="04381P","南亞科元大71售02","0","0","0","1,217,000","10,000","1,207,000","1,217,000","10,000","1,207,000",
"1704  ","榮化            ","568,000","6,000","562,000","629,000","1,000","628,000","1,197,000","7,000","1,190,000",
"2371  ","大同            ","252,000","20,000","232,000","1,173,000","216,000","957,000","1,425,000","236,000","1,189,000",
="059448","永冠元大6A購02  ","0","0","0","1,395,000","210,000","1,185,000","1,395,000","210,000","1,185,000",
="059023","華邦電統一6B購02","0","0","0","1,992,000","810,000","1,182,000","1,992,000","810,000","1,182,000",
="060839","TPK元富71購03   ","0","0","0","1,771,000","607,000","1,164,000","1,771,000","607,000","1,164,000",
="057538","群電元大69購01  ","0","0","0","1,159,000","0","1,159,000","1,159,000","0","1,159,000",
="00639 ","富邦深100       ","150,000","0","150,000","1,285,000","285,000","1,000,000","1,435,000","285,000","1,150,000",
="059223","群創群益6A購04  ","0","0","0","1,186,000","60,000","1,126,000","1,186,000","60,000","1,126,000",
="064562","智原元富72購01  ","0","0","0","1,261,000","141,000","1,120,000","1,261,000","141,000","1,120,000",
="062899","長榮元富72購01  ","0","0","0","1,587,000","486,000","1,101,000","1,587,000","486,000","1,101,000",
="060391","可成元大6B購06  ","0","0","0","1,811,000","747,000","1,064,000","1,811,000","747,000","1,064,000",
="059802","永冠元大71購01  ","0","0","0","1,050,000","0","1,050,000","1,050,000","0","1,050,000",
="064129","彩晶群益74購01  ","0","0","0","1,800,000","756,000","1,044,000","1,800,000","756,000","1,044,000",
="056753","彩晶元大6A購01  ","0","0","0","1,487,000","462,000","1,025,000","1,487,000","462,000","1,025,000",
="061380","智原凱基6C購01  ","0","0","0","3,350,000","2,353,000","997,000","3,350,000","2,353,000","997,000",
="058913","鴻海群益6B購03  ","0","0","0","1,004,000","19,000","985,000","1,004,000","19,000","985,000",
="04511P","鴻海元富72售06  ","0","0","0","1,389,000","415,000","974,000","1,389,000","415,000","974,000",
="061236","華邦電國票71購01","0","0","0","1,291,000","320,000","971,000","1,291,000","320,000","971,000",
="03319P","綠悅群益6B售04  ","0","0","0","970,000","0","970,000","970,000","0","970,000",
="062093","群創群益6C購02  ","0","0","0","1,828,000","859,000","969,000","1,828,000","859,000","969,000",
="063839","華邦電統一71購01","0","0","0","1,148,000","198,000","950,000","1,148,000","198,000","950,000",
="064045","榮成元大72購03  ","0","0","0","1,170,000","220,000","950,000","1,170,000","220,000","950,000",
="058529","華邦電凱基6A購03","0","0","0","1,696,000","747,000","949,000","1,696,000","747,000","949,000",
="08906P","臺股指凱基6A售06","0","0","0","1,015,000","66,000","949,000","1,015,000","66,000","949,000",
="063566","嘉澤統一71購01  ","0","0","0","1,341,000","401,000","940,000","1,341,000","401,000","940,000",
"1305  ","華夏            ","102,000","92,000","10,000","990,000","60,000","930,000","1,092,000","152,000","940,000",
="058398","潤泰全國泰69購01","0","0","0","978,000","55,000","923,000","978,000","55,000","923,000",
="00632R","元大台灣50反1   ","3,165,000","870,000","2,295,000","2,776,000","4,150,000","-1,374,000","5,941,000","5,020,000","921,000",
="057926","至上國泰6B購01  ","0","0","0","920,000","0","920,000","920,000","0","920,000",
="060477","美律群益6C購02  ","0","0","0","936,000","17,000","919,000","936,000","17,000","919,000",
="058412","深100元大6C購01 ","0","0","0","909,000","0","909,000","909,000","0","909,000",
="063188","利勤群益72購01  ","0","0","0","1,145,000","237,000","908,000","1,145,000","237,000","908,000",
="063173","華邦電元大71購02","0","0","0","1,119,000","215,000","904,000","1,119,000","215,000","904,000",
="061420","華邦電永昌6C購01","0","0","0","1,493,000","597,000","896,000","1,493,000","597,000","896,000",
="058699","葡萄王群益6B購02","0","0","0","889,000","0","889,000","889,000","0","889,000",
"2313  ","華通            ","285,000","111,000","174,000","840,000","128,000","712,000","1,125,000","239,000","886,000",
="063592","康控兆豐73購01  ","0","0","0","1,054,000","170,000","884,000","1,054,000","170,000","884,000",
="062705","利勤群益71購01  ","0","0","0","1,217,000","335,000","882,000","1,217,000","335,000","882,000",
="064061","彩晶統一73購02  ","0","0","0","1,319,000","437,000","882,000","1,319,000","437,000","882,000",
="04152P","上銀元大71售02  ","0","0","0","881,000","0","881,000","881,000","0","881,000",
="04614P","上銀群益73售01  ","0","0","0","880,000","0","880,000","880,000","0","880,000",
="061233","長華兆豐6C購01  ","0","0","0","1,020,000","140,000","880,000","1,020,000","140,000","880,000",
="057824","至上元大69購01  ","0","0","0","873,000","3,000","870,000","873,000","3,000","870,000",
="063738","全新永豐71購04  ","0","0","0","905,000","35,000","870,000","905,000","35,000","870,000",
="062998","新光金國泰71購01","0","0","0","940,000","80,000","860,000","940,000","80,000","860,000",
="063840","華邦電統一73購01","0","0","0","1,190,000","345,000","845,000","1,190,000","345,000","845,000",
="03902P","台積電凱基6C售08","0","0","0","1,350,000","510,000","840,000","1,350,000","510,000","840,000",
="061198","華邦電富邦72購01","0","0","0","1,540,000","700,000","840,000","1,540,000","700,000","840,000",
="058493","國碩元大71購03  ","0","0","0","984,000","150,000","834,000","984,000","150,000","834,000",
="063496","凌陽元大71購02  ","0","0","0","1,293,000","470,000","823,000","1,293,000","470,000","823,000",
"2428  ","興勤            ","6,000","1,000","5,000","845,000","31,000","814,000","851,000","32,000","819,000",
="062307","可成凱基6C購10  ","0","0","0","960,000","143,000","817,000","960,000","143,000","817,000",
="060311","和大日盛6B購01  ","0","0","0","934,000","120,000","814,000","934,000","120,000","814,000",
"8039  ","台虹            ","807,000","0","807,000","0","0","0","807,000","0","807,000",
="057878","上銀日盛69購03  ","0","0","0","948,000","143,000","805,000","948,000","143,000","805,000",
"6269  ","台郡            ","683,000","77,000","606,000","208,000","11,000","197,000","891,000","88,000","803,000",
="03942P","鴻海元大6C售09  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
="063909","全新永豐72購01  ","0","0","0","800,000","5,000","795,000","800,000","5,000","795,000",
="063348","新光金元大74購01","0","0","0","853,000","75,000","778,000","853,000","75,000","778,000",
="063777","GIS統一71購05   ","0","0","0","2,460,000","1,702,000","758,000","2,460,000","1,702,000","758,000",
="08938P","臺股指群益6A售18","0","0","0","1,022,000","269,000","753,000","1,022,000","269,000","753,000",
="057396","上銀統一6B購01  ","0","0","0","806,000","60,000","746,000","806,000","60,000","746,000",
="04104P","國巨凱基6C售02  ","0","0","0","840,000","100,000","740,000","840,000","100,000","740,000",
="063601","康控群益71購02  ","0","0","0","739,000","0","739,000","739,000","0","739,000",
="064560","彩晶統一72購02  ","0","0","0","1,231,000","493,000","738,000","1,231,000","493,000","738,000",
="063696","元油2X富邦73購01","0","0","0","730,000","0","730,000","730,000","0","730,000",
="064471","玉山金國泰72購01","0","0","0","825,000","104,000","721,000","825,000","104,000","721,000",
="006205","富邦上証        ","101,000","0","101,000","1,097,000","481,000","616,000","1,198,000","481,000","717,000",
="03760P","GIS群益6C售04   ","0","0","0","815,000","105,000","710,000","815,000","105,000","710,000",
="062482","彩晶統一72購01  ","0","0","0","709,000","0","709,000","709,000","0","709,000",
="063163","仁寶永豐71購01  ","0","0","0","1,172,000","469,000","703,000","1,172,000","469,000","703,000",
="059303","永冠元大6B購01  ","0","0","0","700,000","0","700,000","700,000","0","700,000",
="03264P","上銀日盛6C售01  ","0","0","0","697,000","0","697,000","697,000","0","697,000",
="064344","TPK兆豐74購02   ","0","0","0","965,000","273,000","692,000","965,000","273,000","692,000",
="04207P","京鼎群益72售06  ","0","0","0","691,000","0","691,000","691,000","0","691,000",
="063889","嘉澤國泰73購01  ","0","0","0","916,000","227,000","689,000","916,000","227,000","689,000",
="061927","華邦電日盛71購01","0","0","0","1,033,000","352,000","681,000","1,033,000","352,000","681,000",
="061144","廣華凱基6C購01  ","0","0","0","707,000","30,000","677,000","707,000","30,000","677,000",
="061393","台勝科統一6C購02","0","0","0","800,000","123,000","677,000","800,000","123,000","677,000",
="063589","嘉澤富邦71購01  ","0","0","0","807,000","131,000","676,000","807,000","131,000","676,000",
="064367","凌陽元大72購02  ","0","0","0","822,000","147,000","675,000","822,000","147,000","675,000",
="058334","彩晶元大6B購01  ","0","0","0","709,000","35,000","674,000","709,000","35,000","674,000",
="064421","GIS國泰72購04   ","0","0","0","840,000","167,000","673,000","840,000","167,000","673,000",
="08726P","葡萄王元大6B售03","0","0","0","771,000","100,000","671,000","771,000","100,000","671,000",
="03293P","欣興元大6B售01  ","0","0","0","696,000","30,000","666,000","696,000","30,000","666,000",
="060855","TPK富邦73購01   ","0","0","0","834,000","168,000","666,000","834,000","168,000","666,000",
="063222","TPK元富71購09   ","0","0","0","843,000","178,000","665,000","843,000","178,000","665,000",
="062392","新光金凱基6C購01","0","0","0","724,000","60,000","664,000","724,000","60,000","664,000",
="060040","貿聯元大71購01  ","0","0","0","1,630,000","980,000","650,000","1,630,000","980,000","650,000",
="060160","新光金凱基6B購01","0","0","0","1,369,000","722,000","647,000","1,369,000","722,000","647,000",
="060388","華邦電日盛6B購01","0","0","0","681,000","38,000","643,000","681,000","38,000","643,000",
="059173","群創元大6A購02  ","0","0","0","645,000","5,000","640,000","645,000","5,000","640,000",
="060057","元油2X富邦71購01","0","0","0","660,000","20,000","640,000","660,000","20,000","640,000",
="059301","友達元大6B購03  ","0","0","0","870,000","240,000","630,000","870,000","240,000","630,000",
="07715P","聯發科富邦6A售01","0","0","0","630,000","0","630,000","630,000","0","630,000",
="03954P","可成統一71售03  ","0","0","0","627,000","0","627,000","627,000","0","627,000",
="060634","王品兆豐6B購01  ","0","0","0","626,000","0","626,000","626,000","0","626,000",
="04103P","仁寶凱基6C售02  ","0","0","0","672,000","50,000","622,000","672,000","50,000","622,000",
="061322","全新元大71購01  ","0","0","0","1,059,000","445,000","614,000","1,059,000","445,000","614,000",
="060596","新光金富邦72購01","0","0","0","772,000","160,000","612,000","772,000","160,000","612,000",
="060699","國泰金台新6B購01","0","0","0","610,000","0","610,000","610,000","0","610,000",
="063000","群電國泰71購01  ","0","0","0","610,000","0","610,000","610,000","0","610,000",
="059486","華邦電兆豐6B購02","0","0","0","731,000","123,000","608,000","731,000","123,000","608,000",
="059339","長榮航國泰6B購01","0","0","0","850,000","245,000","605,000","850,000","245,000","605,000",
="056831","華航群益69購01  ","0","0","0","886,000","282,000","604,000","886,000","282,000","604,000",
="063172","華邦電元大71購01","0","0","0","2,024,000","1,420,000","604,000","2,024,000","1,420,000","604,000",
="062302","台積電凱基6C購12","0","0","0","613,000","10,000","603,000","613,000","10,000","603,000",
="064613","彩晶國泰73購01  ","0","0","0","1,126,000","523,000","603,000","1,126,000","523,000","603,000",
="04144P","鴻海永昌77售03  ","0","0","0","1,201,000","600,000","601,000","1,201,000","600,000","601,000",
="062308","可成凱基6C購11  ","0","0","0","691,000","90,000","601,000","691,000","90,000","601,000",
="063493","永冠元大71購02  ","0","0","0","640,000","40,000","600,000","640,000","40,000","600,000",
="059723","宏全群益6C購01  ","0","0","0","599,000","0","599,000","599,000","0","599,000",
="060277","貿聯凱基6B購02  ","0","0","0","930,000","332,000","598,000","930,000","332,000","598,000",
="00673R","元大S&P原油反1  ","0","0","0","887,000","292,000","595,000","887,000","292,000","595,000",
="04155P","創意元大71售01  ","0","0","0","595,000","0","595,000","595,000","0","595,000",
="061392","台勝科統一6C購01","0","0","0","707,000","113,000","594,000","707,000","113,000","594,000",
="062663","華邦電富邦73購02","0","0","0","1,000,000","407,000","593,000","1,000,000","407,000","593,000",
="063501","智原元大71購03  ","0","0","0","2,287,000","1,696,000","591,000","2,287,000","1,696,000","591,000",
="063999","創意凱基75購01  ","0","0","0","754,000","163,000","591,000","754,000","163,000","591,000",
="062779","凌陽元大71購01  ","0","0","0","778,000","190,000","588,000","778,000","190,000","588,000",
="063718","新唐元富71購01  ","0","0","0","788,000","200,000","588,000","788,000","200,000","588,000",
="04255P","宏全元大71售03  ","0","0","0","584,000","0","584,000","584,000","0","584,000",
"2408  ","南亞科          ","167,000","85,000","82,000","593,000","92,000","501,000","760,000","177,000","583,000",
="063574","創意凱基74購02  ","0","0","0","802,000","223,000","579,000","802,000","223,000","579,000",
="063473","華邦電元富71購01","0","0","0","778,000","201,000","577,000","778,000","201,000","577,000",
="03418P","綠悅永豐6B售01  ","0","0","0","576,000","0","576,000","576,000","0","576,000",
="064410","台勝科統一73購02","0","0","0","610,000","35,000","575,000","610,000","35,000","575,000",
="062920","利勤富邦73購01  ","0","0","0","712,000","138,000","574,000","712,000","138,000","574,000",
="062900","彩晶元富71購01  ","0","0","0","867,000","295,000","572,000","867,000","295,000","572,000",
="060439","新光金永昌71購01","0","0","0","718,000","148,000","570,000","718,000","148,000","570,000",
="063291","鎧勝凱基71購02  ","0","0","0","800,000","230,000","570,000","800,000","230,000","570,000",
="058024","日月光日盛6A購01","0","0","0","584,000","21,000","563,000","584,000","21,000","563,000",
"2454  ","聯發科          ","93,000","33,000","60,000","570,000","71,000","499,000","663,000","104,000","559,000",
="062369","長華群益73購01  ","0","0","0","700,000","145,000","555,000","700,000","145,000","555,000",
="08674P","華新群益6A售02  ","0","0","0","808,000","254,000","554,000","808,000","254,000","554,000",
="061635","智邦元大6C購02  ","0","0","0","609,000","58,000","551,000","609,000","58,000","551,000",
="03688P","可成統一6C售05  ","0","0","0","553,000","3,000","550,000","553,000","3,000","550,000",
="061408","台勝科國泰6C購03","0","0","0","572,000","22,000","550,000","572,000","22,000","550,000",
="060052","元油2X國泰6B購01","0","0","0","698,000","149,000","549,000","698,000","149,000","549,000",
="060609","台光電元富6B購01","0","0","0","626,000","77,000","549,000","626,000","77,000","549,000",
="062618","中纖永豐72購01  ","0","0","0","549,000","0","549,000","549,000","0","549,000",
="061979","上銀凱基6C購02  ","0","0","0","724,000","183,000","541,000","724,000","183,000","541,000",
="062748","宏碁永豐71購01  ","0","0","0","838,000","300,000","538,000","838,000","300,000","538,000",
="063957","大同兆豐75購01  ","0","0","0","732,000","198,000","534,000","732,000","198,000","534,000",
="04377P","可成富邦71售03  ","0","0","0","573,000","43,000","530,000","573,000","43,000","530,000",
="061076","群創國票71購01  ","0","0","0","530,000","0","530,000","530,000","0","530,000",
="060197","宏達電永豐6C購01","0","0","0","612,000","84,000","528,000","612,000","84,000","528,000",
="062017","友達永豐6C購02  ","0","0","0","525,000","0","525,000","525,000","0","525,000",
="060794","TPK日盛71購01   ","0","0","0","752,000","228,000","524,000","752,000","228,000","524,000",
="062871","上銀元大72購01  ","0","0","0","848,000","326,000","522,000","848,000","326,000","522,000",
="063326","全新群益72購03  ","0","0","0","579,000","57,000","522,000","579,000","57,000","522,000",
="061045","台光電群益71購01","0","0","0","518,000","0","518,000","518,000","0","518,000",
="061657","大同國泰6C購02  ","0","0","0","529,000","11,000","518,000","529,000","11,000","518,000",
="03698P","可成元大6C售03  ","0","0","0","616,000","100,000","516,000","616,000","100,000","516,000",
="063704","第一金統一71購01","0","0","0","566,000","50,000","516,000","566,000","50,000","516,000",
="04093P","元油2X元大6C售06","0","0","0","626,000","112,000","514,000","626,000","112,000","514,000",
"9136  ","巨騰-DR         ","0","0","0","520,000","8,000","512,000","520,000","8,000","512,000",
="062778","鴻準元大71購03  ","0","0","0","588,000","77,000","511,000","588,000","77,000","511,000",
="059249","神基元大6A購01  ","0","0","0","625,000","116,000","509,000","625,000","116,000","509,000",
="055052","正新元富69購01  ","0","0","0","505,000","0","505,000","505,000","0","505,000",
="063692","全新國泰73購01  ","0","0","0","848,000","344,000","504,000","848,000","344,000","504,000",
="063954","華邦電兆豐72購01","0","0","0","549,000","45,000","504,000","549,000","45,000","504,000",
="063248","彩晶元大72購01  ","0","0","0","2,041,000","1,538,000","503,000","2,041,000","1,538,000","503,000",
="08880P","欣興元大6A售03  ","0","0","0","503,000","0","503,000","503,000","0","503,000",
="059961","貿聯元富6B購02  ","0","0","0","526,000","26,000","500,000","526,000","26,000","500,000",
="060682","中石化元富6B購01","0","0","0","500,000","0","500,000","500,000","0","500,000",
="061165","華邦電元富6C購01","0","0","0","1,615,000","1,115,000","500,000","1,615,000","1,115,000","500,000",
="062056","和碩國泰6C購02  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="063859","美律元大73購01  ","0","0","0","640,000","140,000","500,000","640,000","140,000","500,000",
="064616","華邦電富邦74購01","0","0","0","663,000","163,000","500,000","663,000","163,000","500,000",
="058445","玉山金中信6C購01","0","0","0","499,000","0","499,000","499,000","0","499,000",
="062303","台積電凱基6C購13","0","0","0","599,000","100,000","499,000","599,000","100,000","499,000",
="062752","長榮永豐71購01  ","0","0","0","606,000","107,000","499,000","606,000","107,000","499,000",
="060216","可成元富6C購02  ","0","0","0","608,000","113,000","495,000","608,000","113,000","495,000",
="064427","創意富邦72購01  ","0","0","0","687,000","193,000","494,000","687,000","193,000","494,000",
="062304","台積電凱基6C購14","0","0","0","504,000","11,000","493,000","504,000","11,000","493,000",
="062394","欣興凱基6C購01  ","0","0","0","1,073,000","580,000","493,000","1,073,000","580,000","493,000",
="060831","TPK永豐6B購05   ","0","0","0","704,000","214,000","490,000","704,000","214,000","490,000",
="063258","群創兆豐71購04  ","0","0","0","500,000","10,000","490,000","500,000","10,000","490,000",
"1312  ","國喬            ","42,000","7,000","35,000","565,000","111,000","454,000","607,000","118,000","489,000",
="04434P","創意凱基71售02  ","0","0","0","744,000","260,000","484,000","744,000","260,000","484,000",
="063076","華邦電日盛71購02","0","0","0","508,000","24,000","484,000","508,000","24,000","484,000",
="063253","台光電兆豐73購01","0","0","0","614,000","130,000","484,000","614,000","130,000","484,000",
="064004","華邦電日盛72購01","0","0","0","628,000","144,000","484,000","628,000","144,000","484,000",
="061609","可成凱基6C購04  ","0","0","0","1,780,000","1,298,000","482,000","1,780,000","1,298,000","482,000",
="062943","台光電國票72購01","0","0","0","1,352,000","870,000","482,000","1,352,000","870,000","482,000",
="064310","敦泰台新73購01  ","0","0","0","592,000","110,000","482,000","592,000","110,000","482,000",
="060153","台郡凱基6B購02  ","0","0","0","483,000","2,000","481,000","483,000","2,000","481,000",
="060531","華邦電凱基6B購02","0","0","0","4,661,000","4,182,000","479,000","4,661,000","4,182,000","479,000",
="063525","彩晶統一71購02  ","0","0","0","478,000","0","478,000","478,000","0","478,000",
="059154","華邦電台新6A購01","0","0","0","602,000","125,000","477,000","602,000","125,000","477,000",
="062088","大同群益71購06  ","0","0","0","477,000","0","477,000","477,000","0","477,000",
="060882","長榮永豐6B購01  ","0","0","0","493,000","18,000","475,000","493,000","18,000","475,000",
="063685","永冠凱基71購02  ","0","0","0","762,000","287,000","475,000","762,000","287,000","475,000",
="062696","大同群益72購02  ","0","0","0","695,000","223,000","472,000","695,000","223,000","472,000",
="060809","貿聯元大71購02  ","0","0","0","1,467,000","996,000","471,000","1,467,000","996,000","471,000",
="062982","康友元大71購01  ","0","0","0","470,000","0","470,000","470,000","0","470,000",
"1536  ","和大            ","53,000","108,000","-55,000","797,000","272,000","525,000","850,000","380,000","470,000",
="062588","永冠凱基71購01  ","0","0","0","470,000","1,000","469,000","470,000","1,000","469,000",
="04394P","京鼎凱基71售02  ","0","0","0","470,000","2,000","468,000","470,000","2,000","468,000",
="03713P","聯發科永昌6C售01","0","0","0","625,000","159,000","466,000","625,000","159,000","466,000",
="062155","康友元大6C購02  ","0","0","0","466,000","0","466,000","466,000","0","466,000",
="00643 ","群益深証中小    ","0","0","0","950,000","485,000","465,000","950,000","485,000","465,000",
="063181","和大群益71購01  ","0","0","0","520,000","55,000","465,000","520,000","55,000","465,000",
="063364","永冠永豐71購01  ","0","0","0","565,000","100,000","465,000","565,000","100,000","465,000",
="063024","神基國票72購01  ","0","0","0","486,000","30,000","456,000","486,000","30,000","456,000",
="060810","TPK元大6B購01   ","0","0","0","895,000","441,000","454,000","895,000","441,000","454,000",
="063932","台勝科統一72購02","0","0","0","459,000","5,000","454,000","459,000","5,000","454,000",
="04400P","葡萄王元富71售01","0","0","0","573,000","121,000","452,000","573,000","121,000","452,000",
="059543","康友元大6B購01  ","0","0","0","487,000","35,000","452,000","487,000","35,000","452,000",
="03950P","聯發科台新72售03","0","0","0","500,000","50,000","450,000","500,000","50,000","450,000",
="057815","鑽全凱基69購01  ","0","0","0","454,000","4,000","450,000","454,000","4,000","450,000",
="08846P","友達富邦6A售02  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="063027","元油2X統一73購01","0","0","0","449,000","0","449,000","449,000","0","449,000",
="064331","GIS元大72購06   ","0","0","0","1,028,000","581,000","447,000","1,028,000","581,000","447,000",
="063683","利勤群益71購03  ","0","0","0","737,000","292,000","445,000","737,000","292,000","445,000",
="03572P","緯創元大6C售02  ","0","0","0","449,000","8,000","441,000","449,000","8,000","441,000",
="04216P","全新元大71售02  ","0","0","0","587,000","146,000","441,000","587,000","146,000","441,000",
="062786","智原元大71購01  ","0","0","0","1,830,000","1,389,000","441,000","1,830,000","1,389,000","441,000",
="00690 ","兆豐藍籌30      ","0","0","0","933,000","493,000","440,000","933,000","493,000","440,000",
="059591","緯創元大6A購01  ","0","0","0","470,000","30,000","440,000","470,000","30,000","440,000",
="059346","緯創凱基6A購01  ","0","0","0","496,000","58,000","438,000","496,000","58,000","438,000",
="064419","TPK國泰72購02   ","0","0","0","615,000","177,000","438,000","615,000","177,000","438,000",
="062435","矽力日盛71購01  ","0","0","0","527,000","90,000","437,000","527,000","90,000","437,000",
="063985","華新科群益72購02","0","0","0","584,000","149,000","435,000","584,000","149,000","435,000",
="03731P","可成元富71售03  ","0","0","0","459,000","25,000","434,000","459,000","25,000","434,000",
="061175","華邦電群益6C購05","0","0","0","615,000","182,000","433,000","615,000","182,000","433,000",
"5243  ","乙盛-KY         ","91,000","0","91,000","357,000","16,000","341,000","448,000","16,000","432,000",
="062243","聯鈞元大6C購02  ","0","0","0","740,000","310,000","430,000","740,000","310,000","430,000",
="063055","群創元大71購05  ","0","0","0","450,000","20,000","430,000","450,000","20,000","430,000",
="063694","新唐國泰71購01  ","0","0","0","527,000","98,000","429,000","527,000","98,000","429,000",
"1802  ","台玻            ","0","14,000","-14,000","466,000","25,000","441,000","466,000","39,000","427,000",
="060559","新光金群益6B購01","0","0","0","426,000","0","426,000","426,000","0","426,000",
"2534  ","宏盛            ","446,000","20,000","426,000","0","0","0","446,000","20,000","426,000",
="03900P","台積電凱基6C售06","0","0","0","445,000","20,000","425,000","445,000","20,000","425,000",
="060631","T50反1兆豐6C購02","0","0","0","450,000","25,000","425,000","450,000","25,000","425,000",
="063421","GIS元大71購02   ","0","0","0","1,374,000","951,000","423,000","1,374,000","951,000","423,000",
="03376P","台灣50元富72售02","0","0","0","422,000","0","422,000","422,000","0","422,000",
