"106年05月22日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="059091","彩晶統一6B購01  ","0","0","0","1,384,000","0","1,384,000","1,384,000","0","1,384,000",
="057413","聯電永昌69購01  ","0","0","0","1,576,000","200,000","1,376,000","1,576,000","200,000","1,376,000",
="059031","和大元大6B購02  ","0","0","0","2,765,000","1,401,000","1,364,000","2,765,000","1,401,000","1,364,000",
"1215  ","卜蜂            ","340,000","0","340,000","1,068,000","65,000","1,003,000","1,408,000","65,000","1,343,000",
"2883  ","開發金          ","1,250,000","0","1,250,000","449,000","379,000","70,000","1,699,000","379,000","1,320,000",
="054133","T50反1富邦68購01","0","0","0","1,249,000","0","1,249,000","1,249,000","0","1,249,000",
="056055","大同康和67購02  ","0","0","0","1,202,000","20,000","1,182,000","1,202,000","20,000","1,182,000",
"8150  ","南茂            ","150,000","170,000","-20,000","1,252,000","68,000","1,184,000","1,402,000","238,000","1,164,000",
="060143","群創統一71購01  ","0","0","0","2,033,000","881,000","1,152,000","2,033,000","881,000","1,152,000",
="058782","晶豪科永豐6A購01","0","0","0","1,433,000","296,000","1,137,000","1,433,000","296,000","1,137,000",
="056291","和大日盛69購01  ","0","0","0","1,272,000","146,000","1,126,000","1,272,000","146,000","1,126,000",
"3706  ","神達            ","334,000","20,000","314,000","909,000","103,000","806,000","1,243,000","123,000","1,120,000",
="056108","和大群益68購01  ","0","0","0","1,466,000","353,000","1,113,000","1,466,000","353,000","1,113,000",
="057893","GIS統一69購04   ","0","0","0","1,109,000","0","1,109,000","1,109,000","0","1,109,000",
="059071","晶豪科永豐6A購04","0","0","0","1,100,000","11,000","1,089,000","1,100,000","11,000","1,089,000",
="058301","FB臺反群益69購01","0","0","0","1,080,000","0","1,080,000","1,080,000","0","1,080,000",
="059545","啟碁元大6A購02  ","0","0","0","1,635,000","558,000","1,077,000","1,635,000","558,000","1,077,000",
="08255P","上銀元大68售03  ","0","0","0","1,156,000","85,000","1,071,000","1,156,000","85,000","1,071,000",
="057324","台積電玉山68購01","0","0","0","1,083,000","53,000","1,030,000","1,083,000","53,000","1,030,000",
="057981","和大凱基69購03  ","0","0","0","1,573,000","547,000","1,026,000","1,573,000","547,000","1,026,000",
="056417","群創永豐69購01  ","0","0","0","1,220,000","221,000","999,000","1,220,000","221,000","999,000",
="057318","聚陽群益68購02  ","0","0","0","1,093,000","94,000","999,000","1,093,000","94,000","999,000",
="057872","和大凱基69購01  ","0","0","0","1,386,000","392,000","994,000","1,386,000","392,000","994,000",
="054400","友達兆豐67購01  ","0","0","0","1,002,000","13,000","989,000","1,002,000","13,000","989,000",
="059253","景碩元大6A購01  ","0","0","0","1,034,000","55,000","979,000","1,034,000","55,000","979,000",
="057952","彩晶統一69購05  ","0","0","0","1,116,000","142,000","974,000","1,116,000","142,000","974,000",
="058718","啟碁國票6B購01  ","0","0","0","1,009,000","64,000","945,000","1,009,000","64,000","945,000",
="059958","彩晶統一6C購01  ","0","0","0","945,000","2,000","943,000","945,000","2,000","943,000",
="056429","啟碁元大68購01  ","0","0","0","951,000","15,000","936,000","951,000","15,000","936,000",
="057282","啟碁國泰68購01  ","0","0","0","984,000","55,000","929,000","984,000","55,000","929,000",
="056692","綠悅中信68購01  ","0","0","0","921,000","2,000","919,000","921,000","2,000","919,000",
="053658","臺指反群益69購01","0","0","0","905,000","5,000","900,000","905,000","5,000","900,000",
="053999","富邦金永豐66購01","0","0","0","900,000","0","900,000","900,000","0","900,000",
="058468","茂林國泰6A購01  ","0","0","0","900,000","0","900,000","900,000","0","900,000",
"1312  ","國喬            ","544,000","0","544,000","438,000","87,000","351,000","982,000","87,000","895,000",
="08406P","台光電兆豐6A售02","0","0","0","882,000","0","882,000","882,000","0","882,000",
="058197","奇力新元大69購02","0","0","0","948,000","78,000","870,000","948,000","78,000","870,000",
="058200","啟碁元富6A購01  ","0","0","0","860,000","0","860,000","860,000","0","860,000",
="059408","晶豪科永豐6A購05","0","0","0","863,000","7,000","856,000","863,000","7,000","856,000",
="059913","康控國泰73購01  ","0","0","0","862,000","28,000","834,000","862,000","28,000","834,000",
="060263","友達統一6C購02  ","0","0","0","857,000","41,000","816,000","857,000","41,000","816,000",
="03209P","台郡日盛6B售01  ","0","0","0","881,000","79,000","802,000","881,000","79,000","802,000",
="08239P","聯發科元大69售03","0","0","0","905,000","114,000","791,000","905,000","114,000","791,000",
="054988","友達群益67購02  ","0","0","0","779,000","0","779,000","779,000","0","779,000",
="055220","友達群益66購03  ","0","0","0","798,000","20,000","778,000","798,000","20,000","778,000",
="07114P","大同群益66售01  ","0","0","0","773,000","0","773,000","773,000","0","773,000",
="060243","友達永豐6C購01  ","0","0","0","799,000","29,000","770,000","799,000","29,000","770,000",
="058216","友達富邦6A購01  ","0","0","0","766,000","0","766,000","766,000","0","766,000",
="058821","大同元富6B購02  ","0","0","0","888,000","125,000","763,000","888,000","125,000","763,000",
="059852","國泰金兆豐6B購01","0","0","0","780,000","22,000","758,000","780,000","22,000","758,000",
="056142","啟碁元富68購01  ","0","0","0","751,000","10,000","741,000","751,000","10,000","741,000",
"1710  ","東聯            ","50,000","400,000","-350,000","1,282,000","194,000","1,088,000","1,332,000","594,000","738,000",
="059140","佳世達玉山6A購01","0","0","0","731,000","3,000","728,000","731,000","3,000","728,000",
="059015","彩晶富邦6A購02  ","0","0","0","741,000","20,000","721,000","741,000","20,000","721,000",
="059963","鴻海元富6C購04  ","0","0","0","758,000","42,000","716,000","758,000","42,000","716,000",
="057263","啟碁群益68購02  ","0","0","0","712,000","0","712,000","712,000","0","712,000",
="057250","啟碁日盛68購01  ","0","0","0","709,000","0","709,000","709,000","0","709,000",
="058526","啟碁凱基6A購01  ","0","0","0","940,000","235,000","705,000","940,000","235,000","705,000",
="08962P","中石化元大6B售02","0","0","0","701,000","2,000","699,000","701,000","2,000","699,000",
="060261","訊芯日盛6B購01  ","0","0","0","696,000","1,000","695,000","696,000","1,000","695,000",
="055351","T50反1元大69購02","0","0","0","690,000","0","690,000","690,000","0","690,000",
"1310  ","台苯            ","160,000","0","160,000","667,000","142,000","525,000","827,000","142,000","685,000",
="00655L","國泰中國A50正2  ","0","0","0","1,284,000","601,000","683,000","1,284,000","601,000","683,000",
="058094","聚陽凱基69購01  ","0","0","0","883,000","200,000","683,000","883,000","200,000","683,000",
"5871  ","中租-KY         ","220,000","107,000","113,000","670,000","103,000","567,000","890,000","210,000","680,000",
="056604","啟碁永豐68購01  ","0","0","0","678,000","0","678,000","678,000","0","678,000",
="08442P","台光電元富69售01","0","0","0","700,000","23,000","677,000","700,000","23,000","677,000",
="059244","大同元大71購01  ","0","0","0","674,000","0","674,000","674,000","0","674,000",
="056225","宏碁群益69購01  ","0","0","0","1,901,000","1,232,000","669,000","1,901,000","1,232,000","669,000",
="059902","友達永昌71購01  ","0","0","0","676,000","10,000","666,000","676,000","10,000","666,000",
="058142","可成永豐6A購02  ","0","0","0","789,000","124,000","665,000","789,000","124,000","665,000",
="07942P","大立光群益68售06","0","0","0","650,000","0","650,000","650,000","0","650,000",
"8112  ","至上            ","43,000","15,000","28,000","735,000","131,000","604,000","778,000","146,000","632,000",
="060189","台光電台新6C購01","0","0","0","781,000","150,000","631,000","781,000","150,000","631,000",
"5264  ","鎧勝-KY         ","10,000","0","10,000","645,000","35,785","609,215","655,000","35,785","619,215",
="055660","群創凱基67購02  ","0","0","0","1,155,000","536,000","619,000","1,155,000","536,000","619,000",
="053836","樺漢玉山66購01  ","0","0","0","612,000","0","612,000","612,000","0","612,000",
"8105  ","凌巨            ","612,000","0","612,000","0","0","0","612,000","0","612,000",
="058115","國泰金元大6B購01","0","0","0","637,000","28,000","609,000","637,000","28,000","609,000",
="059328","群創群益6A購05  ","0","0","0","655,000","50,000","605,000","655,000","50,000","605,000",
="056818","矽創永豐68購01  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="058616","樺漢統一6C購01  ","0","0","0","782,000","190,000","592,000","782,000","190,000","592,000",
"1560  ","中砂            ","80,000","0","80,000","518,000","10,000","508,000","598,000","10,000","588,000",
="03094P","台光電元大6B售01","0","0","0","747,000","161,000","586,000","747,000","161,000","586,000",
="055745","群創永豐68購01  ","0","0","0","762,000","178,000","584,000","762,000","178,000","584,000",
="058954","鴻海元大6B購01  ","0","0","0","583,000","0","583,000","583,000","0","583,000",
="054669","友達群益67購01  ","0","0","0","613,000","32,000","581,000","613,000","32,000","581,000",
="058749","潤隆國泰6A購01  ","0","0","0","580,000","0","580,000","580,000","0","580,000",
="058997","晶豪科永豐6A購03","0","0","0","591,000","13,000","578,000","591,000","13,000","578,000",
="058545","奇力新元大71購02","0","0","0","750,000","179,000","571,000","750,000","179,000","571,000",
="07831P","台灣50富邦6B售01","0","0","0","755,000","184,000","571,000","755,000","184,000","571,000",
="060005","訊芯元大6B購01  ","0","0","0","1,169,000","601,000","568,000","1,169,000","601,000","568,000",
="056587","宏碁群益6A購01  ","0","0","0","686,000","119,000","567,000","686,000","119,000","567,000",
="08731P","上銀群益6B售02  ","0","0","0","569,000","2,000","567,000","569,000","2,000","567,000",
="08612P","台積電永昌69售04","0","0","0","793,000","227,000","566,000","793,000","227,000","566,000",
="054723","中石化元大66購05","0","0","0","565,000","0","565,000","565,000","0","565,000",
="059938","GIS元大6B購04   ","0","0","0","1,168,000","603,000","565,000","1,168,000","603,000","565,000",
="052674","聯電永昌67購01  ","0","0","0","564,000","0","564,000","564,000","0","564,000",
="056176","臺股指元大69購14","0","0","0","564,000","1,000","563,000","564,000","1,000","563,000",
="08206P","可成永豐68售03  ","0","0","0","659,000","100,000","559,000","659,000","100,000","559,000",
="056016","大同元大68購01  ","0","0","0","558,000","0","558,000","558,000","0","558,000",
="059655","群創國泰6A購04  ","0","0","0","852,000","298,000","554,000","852,000","298,000","554,000",
="058858","京鼎凱基6C購01  ","0","0","0","1,377,000","824,000","553,000","1,377,000","824,000","553,000",
="057093","全新凱基68購01  ","0","0","0","780,000","233,000","547,000","780,000","233,000","547,000",
="03058P","群創凱基6A售03  ","0","0","0","979,000","435,000","544,000","979,000","435,000","544,000",
="059912","康控國泰71購01  ","0","0","0","666,000","122,000","544,000","666,000","122,000","544,000",
="058409","大同元大6A購01  ","0","0","0","616,000","75,000","541,000","616,000","75,000","541,000",
="060376","康控國泰71購03  ","0","0","0","606,000","66,000","540,000","606,000","66,000","540,000",
="03207P","京鼎凱基6B售02  ","0","0","0","585,000","50,000","535,000","585,000","50,000","535,000",
="08622P","華邦電統一69售01","0","0","0","535,000","0","535,000","535,000","0","535,000",
="056302","樺漢統一6B購01  ","0","0","0","899,000","365,000","534,000","899,000","365,000","534,000",
="060035","大同元大72購01  ","0","0","0","925,000","392,000","533,000","925,000","392,000","533,000",
="056671","T50反1凱基68購01","0","0","0","550,000","20,000","530,000","550,000","20,000","530,000",
="054578","友達永昌67購02  ","0","0","0","803,000","275,000","528,000","803,000","275,000","528,000",
"2344  ","華邦電          ","80,000","633,000","-553,000","2,036,000","958,000","1,078,000","2,116,000","1,591,000","525,000",
="057710","友達群益69購02  ","0","0","0","522,000","0","522,000","522,000","0","522,000",
="057085","力達凱基6A購01  ","0","0","0","515,000","0","515,000","515,000","0","515,000",
="058316","奇力新凱基69購01","0","0","0","767,000","253,000","514,000","767,000","253,000","514,000",
="053247","鑽全統一67購01  ","0","0","0","510,000","0","510,000","510,000","0","510,000",
="08209P","可成元大68售05  ","0","0","0","510,000","0","510,000","510,000","0","510,000",
="057065","啟碁元大69購01  ","0","0","0","509,000","0","509,000","509,000","0","509,000",
="08452P","可成元大69售02  ","0","0","0","709,000","200,000","509,000","709,000","200,000","509,000",
="058237","京元電元大6A購01","0","0","0","520,000","13,000","507,000","520,000","13,000","507,000",
="051899","智原元大66購01  ","0","0","0","505,000","0","505,000","505,000","0","505,000",
="060437","興勤凱基6B購01  ","0","0","0","1,031,000","530,000","501,000","1,031,000","530,000","501,000",
="057135","新唐凱基68購01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="058919","鴻海元富6B購02  ","0","0","0","544,000","44,000","500,000","544,000","44,000","500,000",
="056168","臺股指群益67購04","0","0","0","499,000","0","499,000","499,000","0","499,000",
="08024P","可成元大68售03  ","0","0","0","529,000","30,000","499,000","529,000","30,000","499,000",
="055902","聯發科元大67購04","0","0","0","498,000","0","498,000","498,000","0","498,000",
="059773","義隆兆豐6B購01  ","0","0","0","510,000","13,000","497,000","510,000","13,000","497,000",
="03059P","大立光統一6C售05","0","0","0","635,000","141,000","494,000","635,000","141,000","494,000",
="058930","綠悅國票6B購01  ","0","0","0","490,000","0","490,000","490,000","0","490,000",
="059206","群創元富6B購02  ","0","0","0","570,000","80,000","490,000","570,000","80,000","490,000",
="07355P","臺股指群益66售20","0","0","0","490,000","0","490,000","490,000","0","490,000",
="057807","長榮永豐69購01  ","0","0","0","587,000","101,000","486,000","587,000","101,000","486,000",
="057546","友達富邦69購01  ","0","0","0","485,000","0","485,000","485,000","0","485,000",
="059906","GIS元富6C購03   ","0","0","0","1,007,000","523,000","484,000","1,007,000","523,000","484,000",
="07913P","台光電元大68售04","0","0","0","566,000","87,000","479,000","566,000","87,000","479,000",
="055361","晶技元大6A購01  ","0","0","0","581,000","103,000","478,000","581,000","103,000","478,000",
="057551","滬深2X統一6B購01","0","0","0","481,000","6,000","475,000","481,000","6,000","475,000",
="053946","和大日盛68購01  ","0","0","0","491,000","21,000","470,000","491,000","21,000","470,000",
="059175","群創元大6B購02  ","0","0","0","592,000","122,000","470,000","592,000","122,000","470,000",
="059916","中信金國票6C購01","0","0","0","668,000","198,000","470,000","668,000","198,000","470,000",
="08661P","可成元大6A售01  ","0","0","0","484,000","20,000","464,000","484,000","20,000","464,000",
="054733","T50反1兆豐67購01","0","0","0","483,000","22,000","461,000","483,000","22,000","461,000",
="057288","彩晶富邦6A購01  ","0","0","0","461,000","0","461,000","461,000","0","461,000",
="051790","鴻準元大66購01  ","0","0","0","460,000","0","460,000","460,000","0","460,000",
="058289","友達元大6A購02  ","0","0","0","603,000","145,000","458,000","603,000","145,000","458,000",
="059941","和大元大6C購01  ","0","0","0","955,000","498,000","457,000","955,000","498,000","457,000",
="06527P","大立光元大66售08","0","0","0","455,000","0","455,000","455,000","0","455,000",
="08234P","GIS統一69售02   ","0","0","0","510,000","55,000","455,000","510,000","55,000","455,000",
="059231","瑞儀兆豐6B購01  ","0","0","0","463,000","10,000","453,000","463,000","10,000","453,000",
="059649","群創元富6B購03  ","0","0","0","462,000","10,000","452,000","462,000","10,000","452,000",
="08441P","上銀元富69售03  ","0","0","0","490,000","38,000","452,000","490,000","38,000","452,000",
="054838","奇鋐國泰66購01  ","0","0","0","450,000","0","450,000","450,000","0","450,000",
="057042","大立光統一68購08","0","0","0","460,000","10,000","450,000","460,000","10,000","450,000",
="059301","友達元大6B購03  ","0","0","0","1,649,000","1,200,000","449,000","1,649,000","1,200,000","449,000",
="00662 ","富邦NASDAQ      ","0","0","0","547,000","100,000","447,000","547,000","100,000","447,000",
="060331","晶豪科永豐6B購01","0","0","0","452,000","5,000","447,000","452,000","5,000","447,000",
="08049P","大立光永昌69售01","0","0","0","798,000","358,000","440,000","798,000","358,000","440,000",
="03194P","台光電兆豐6C售02","0","0","0","457,000","18,000","439,000","457,000","18,000","439,000",
"2105  ","正新            ","444,000","0","444,000","0","7,000","-7,000","444,000","7,000","437,000",
="08881P","群創元大6A售04  ","0","0","0","790,000","354,000","436,000","790,000","354,000","436,000",
="03023P","大立光元大6B售03","0","0","0","435,000","0","435,000","435,000","0","435,000",
="055462","彩晶統一67購01  ","0","0","0","523,000","88,000","435,000","523,000","88,000","435,000",
="00635U","元大S&P黃金     ","0","0","0","570,000","137,000","433,000","570,000","137,000","433,000",
="057870","至上凱基69購01  ","0","0","0","463,000","30,000","433,000","463,000","30,000","433,000",
="08306P","群創群益69售01  ","0","0","0","530,000","100,000","430,000","530,000","100,000","430,000",
="056177","臺股指元大69購15","0","0","0","446,000","21,000","425,000","446,000","21,000","425,000",
="08766P","大立光群益6C售05","0","0","0","422,000","0","422,000","422,000","0","422,000",
="00631L","元大台灣50正2   ","80,000","15,000","65,000","469,000","114,000","355,000","549,000","129,000","420,000",
="056248","啟碁凱基67購01  ","0","0","0","510,000","90,000","420,000","510,000","90,000","420,000",
="057040","臻鼎永豐68購01  ","0","0","0","420,000","0","420,000","420,000","0","420,000",
="058589","富邦金國泰6A購01","0","0","0","505,000","85,000","420,000","505,000","85,000","420,000",
="07178P","大立光兆豐67售03","0","0","0","436,000","20,000","416,000","436,000","20,000","416,000",
="056913","聯詠元大68購01  ","0","0","0","508,000","95,000","413,000","508,000","95,000","413,000",
="059100","大同康和6A購01  ","0","0","0","533,000","120,000","413,000","533,000","120,000","413,000",
="056266","京元電國泰67購01","0","0","0","535,000","123,000","412,000","535,000","123,000","412,000",
="055003","微星日盛66購03  ","0","0","0","475,000","65,000","410,000","475,000","65,000","410,000",
="057699","華通中信69購02  ","0","0","0","444,000","34,000","410,000","444,000","34,000","410,000",
="060181","群創群益6B購03  ","0","0","0","418,000","8,000","410,000","418,000","8,000","410,000",
="054776","和大元大66購06  ","0","0","0","570,000","162,000","408,000","570,000","162,000","408,000",
="059955","華通日盛6B購01  ","0","0","0","440,000","35,000","405,000","440,000","35,000","405,000",
"2303  ","聯電            ","0","0","0","527,000","122,000","405,000","527,000","122,000","405,000",
="07988P","華邦電凱基68售04","0","0","0","507,000","105,000","402,000","507,000","105,000","402,000",
="054626","大立光凱基66購19","0","0","0","400,000","0","400,000","400,000","0","400,000",
="058205","智邦合庫69購01  ","0","0","0","400,000","0","400,000","400,000","0","400,000",
="057094","訊芯凱基68購01  ","0","0","0","1,339,000","940,000","399,000","1,339,000","940,000","399,000",
"6456  ","GIS-KY          ","185,000","135,000","50,000","483,000","135,000","348,000","668,000","270,000","398,000",
="057897","可成統一6B購01  ","0","0","0","564,000","167,000","397,000","564,000","167,000","397,000",
="057914","華通永豐6A購02  ","0","0","0","582,000","185,000","397,000","582,000","185,000","397,000",
="03078P","訊芯凱基6B售03  ","0","0","0","396,000","0","396,000","396,000","0","396,000",
="057607","富邦金永昌69購01","0","0","0","650,000","255,000","395,000","650,000","255,000","395,000",
="058840","創意元富6A購01  ","0","0","0","415,000","23,000","392,000","415,000","23,000","392,000",
="059232","群創兆豐6A購02  ","0","0","0","652,000","260,000","392,000","652,000","260,000","392,000",
="059886","高鐵永豐6B購02  ","0","0","0","404,000","12,000","392,000","404,000","12,000","392,000",
="059935","鴻海群益6C購03  ","0","0","0","555,000","164,000","391,000","555,000","164,000","391,000",
="058770","欣興永豐6A購01  ","0","0","0","400,000","10,000","390,000","400,000","10,000","390,000",
="060146","GIS凱基6C購01   ","0","0","0","1,060,000","672,000","388,000","1,060,000","672,000","388,000",
="055189","廣隆國泰67購01  ","0","0","0","385,000","3,000","382,000","385,000","3,000","382,000",
"1802  ","台玻            ","43,000","22,000","21,000","374,000","18,000","356,000","417,000","40,000","377,000",
="060204","和大元大6B購03  ","0","0","0","433,000","57,000","376,000","433,000","57,000","376,000",
="058802","奇力新富邦6B購01","0","0","0","379,000","8,000","371,000","379,000","8,000","371,000",
="054948","群創群益6C購01  ","0","0","0","452,000","82,000","370,000","452,000","82,000","370,000",
="058805","長華富邦6C購01  ","0","0","0","370,000","0","370,000","370,000","0","370,000",
="060084","群創元富6B購04  ","0","0","0","370,000","0","370,000","370,000","0","370,000",
="059850","佳世達兆豐6C購01","0","0","0","369,000","0","369,000","369,000","0","369,000",
="060213","鴻海元大71購02  ","0","0","0","368,000","0","368,000","368,000","0","368,000",
="056949","大立光凱基68購11","0","0","0","422,000","55,000","367,000","422,000","55,000","367,000",
"2049  ","上銀            ","69,000","25,000","44,000","379,000","57,000","322,000","448,000","82,000","366,000",
="058397","華通國泰6A購01  ","0","0","0","787,000","422,000","365,000","787,000","422,000","365,000",
="058979","啟碁元大6A購01  ","0","0","0","669,000","305,000","364,000","669,000","305,000","364,000",
="059482","友達兆豐6B購01  ","0","0","0","412,000","50,000","362,000","412,000","50,000","362,000",
="055666","訊芯元大69購01  ","0","0","0","1,301,000","940,000","361,000","1,301,000","940,000","361,000",
="051976","宏達電群益67購01","0","0","0","360,000","0","360,000","360,000","0","360,000",
="056432","佳世達玉山68購01","0","0","0","360,000","0","360,000","360,000","0","360,000",
="058975","仁寶元大6A購01  ","0","0","0","474,000","116,000","358,000","474,000","116,000","358,000",
="060396","綠悅兆豐6C購01  ","0","0","0","377,000","20,000","357,000","377,000","20,000","357,000",
="056899","京元電元大69購01","0","0","0","365,000","9,000","356,000","365,000","9,000","356,000",
="057799","鑽全永豐69購01  ","0","0","0","572,000","216,000","356,000","572,000","216,000","356,000",
="055422","大立光元大67購07","0","0","0","987,000","632,000","355,000","987,000","632,000","355,000",
="059604","欣興永豐6B購02  ","0","0","0","374,000","20,000","354,000","374,000","20,000","354,000",
="056581","大立光群益68購03","0","0","0","353,000","0","353,000","353,000","0","353,000",
="057762","上銀元富69購02  ","0","0","0","356,000","4,000","352,000","356,000","4,000","352,000",
="059139","訊芯兆豐6B購01  ","0","0","0","351,000","0","351,000","351,000","0","351,000",
="059250","訊芯元大6A購01  ","0","0","0","587,000","236,000","351,000","587,000","236,000","351,000",
="059887","康控永豐6B購01  ","0","0","0","743,000","392,000","351,000","743,000","392,000","351,000",
="052892","鴻海富邦65購04  ","0","0","0","350,000","0","350,000","350,000","0","350,000",
="055190","大聯大富邦67購01","0","0","0","414,000","64,000","350,000","414,000","64,000","350,000",
="058834","長華元富6A購01  ","0","0","0","350,000","0","350,000","350,000","0","350,000",
"2834  ","臺企銀          ","350,000","0","350,000","0","0","0","350,000","0","350,000",
="00639 ","富邦深100       ","100,000","0","100,000","637,000","391,000","246,000","737,000","391,000","346,000",
="053668","廣宇日盛67購01  ","0","0","0","346,000","0","346,000","346,000","0","346,000",
="058848","樺漢元富6B購02  ","0","0","0","346,000","0","346,000","346,000","0","346,000",
="03204P","台郡永豐6B售01  ","0","0","0","344,000","0","344,000","344,000","0","344,000",
="057540","義隆元富69購01  ","0","0","0","419,000","75,000","344,000","419,000","75,000","344,000",
="058287","樺漢統一6B購02  ","0","0","0","778,000","434,000","344,000","778,000","434,000","344,000",
="059529","上証2X元大6A購01","0","0","0","440,000","97,000","343,000","440,000","97,000","343,000",
="059480","臻鼎元富6A購01  ","0","0","0","367,000","25,000","342,000","367,000","25,000","342,000",
="059834","啟碁群益6B購02  ","0","0","0","436,000","94,000","342,000","436,000","94,000","342,000",
="060037","全新元大72購01  ","0","0","0","854,000","512,000","342,000","854,000","512,000","342,000",
="058588","長華國泰6B購01  ","0","0","0","368,000","27,000","341,000","368,000","27,000","341,000",
="054169","中石化元富68購01","0","0","0","400,000","60,000","340,000","400,000","60,000","340,000",
="055488","新興永豐67購01  ","0","0","0","340,000","0","340,000","340,000","0","340,000",
="059126","超眾台新71購01  ","0","0","0","350,000","10,000","340,000","350,000","10,000","340,000",
="059052","群創群益6A購02  ","0","0","0","548,000","209,000","339,000","548,000","209,000","339,000",
="058750","樺漢國泰6A購01  ","0","0","0","428,000","91,000","337,000","428,000","91,000","337,000",
="03239P","台光電群益6B售01","0","0","0","557,000","222,000","335,000","557,000","222,000","335,000",
="03249P","訊芯元大71售01  ","0","0","0","396,000","63,000","333,000","396,000","63,000","333,000",
="057796","佳世達永豐6A購01","0","0","0","342,000","10,000","332,000","342,000","10,000","332,000",
="059451","鑽全元大6A購01  ","0","0","0","342,000","10,000","332,000","342,000","10,000","332,000",
="08924P","台光電永豐6A售02","0","0","0","390,000","60,000","330,000","390,000","60,000","330,000",
="056984","大立光兆豐69購05","0","0","0","350,000","21,000","329,000","350,000","21,000","329,000",
="060074","奇力新兆豐6B購01","0","0","0","328,000","0","328,000","328,000","0","328,000",
="057161","彩晶元富68購01  ","0","0","0","327,000","0","327,000","327,000","0","327,000",
"4532  ","瑞智            ","17,000","71,000","-54,000","438,000","57,000","381,000","455,000","128,000","327,000",
="03093P","可成元大6B售04  ","0","0","0","761,000","435,000","326,000","761,000","435,000","326,000",
="059142","欣興國泰6C購01  ","0","0","0","333,000","7,000","326,000","333,000","7,000","326,000",
="052780","宏達電統一65購02","0","0","0","324,000","0","324,000","324,000","0","324,000",
="053440","友達國泰66購02  ","0","0","0","323,000","0","323,000","323,000","0","323,000",
="058818","巨騰康和6A購01  ","0","0","0","343,000","20,000","323,000","343,000","20,000","323,000",
="059125","友達台新6C購01  ","0","0","0","322,000","0","322,000","322,000","0","322,000",
="03080P","華邦電凱基6B售01","0","0","0","1,322,000","1,002,000","320,000","1,322,000","1,002,000","320,000",
="054983","康友凱基69購01  ","0","0","0","320,000","0","320,000","320,000","0","320,000",
="058373","潤泰全永豐69購01","0","0","0","325,000","5,000","320,000","325,000","5,000","320,000",
="07885P","大立光中信6A售01","0","0","0","450,000","130,000","320,000","450,000","130,000","320,000",
="08220P","台積電國泰69售02","0","0","0","370,000","50,000","320,000","370,000","50,000","320,000",
="055627","精誠國泰67購01  ","0","0","0","319,000","0","319,000","319,000","0","319,000",
="059444","欣興日盛6A購02  ","0","0","0","338,000","20,000","318,000","338,000","20,000","318,000",
="03210P","上銀兆豐6C售01  ","0","0","0","316,000","0","316,000","316,000","0","316,000",
="058278","康舒富邦69購01  ","0","0","0","428,000","112,000","316,000","428,000","112,000","316,000",
="058632","遠東新凱基6A購01","0","0","0","600,000","285,000","315,000","600,000","285,000","315,000",
="060341","台積電凱基6B購03","0","0","0","500,000","185,000","315,000","500,000","185,000","315,000",
="054963","全新凱基66購02  ","0","0","0","376,000","62,000","314,000","376,000","62,000","314,000",
="058910","樺漢群益6A購02  ","0","0","0","408,000","95,000","313,000","408,000","95,000","313,000",
