"106年07月27日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="063348","新光金元大74購01","0","0","0","1,410,000","0","1,410,000","1,410,000","0","1,410,000",
="057472","聯電國泰69購01  ","0","0","0","1,491,000","95,000","1,396,000","1,491,000","95,000","1,396,000",
="057738","彩晶元大6C購01  ","0","0","0","1,699,000","303,000","1,396,000","1,699,000","303,000","1,396,000",
"2352  ","佳世達          ","215,000","3,000","212,000","1,222,000","38,000","1,184,000","1,437,000","41,000","1,396,000",
="057525","聯發科統一6B購01","0","0","0","1,477,000","91,000","1,386,000","1,477,000","91,000","1,386,000",
="03697P","上銀元大6C售03  ","0","0","0","1,815,000","490,000","1,325,000","1,815,000","490,000","1,325,000",
"2103  ","台橡            ","381,000","200,000","181,000","1,201,000","58,000","1,143,000","1,582,000","258,000","1,324,000",
="056973","TPK國泰68購02   ","0","0","0","1,348,000","31,000","1,317,000","1,348,000","31,000","1,317,000",
="060293","潤泰全元大6B購01","0","0","0","1,847,000","536,000","1,311,000","1,847,000","536,000","1,311,000",
="08855P","國泰金元大6A售01","0","0","0","1,290,000","0","1,290,000","1,290,000","0","1,290,000",
="060650","嘉澤永豐6B購04  ","0","0","0","1,326,000","75,000","1,251,000","1,326,000","75,000","1,251,000",
="061373","新光金兆豐71購01","0","0","0","1,474,000","230,000","1,244,000","1,474,000","230,000","1,244,000",
"2884  ","玉山金          ","804,000","200,000","604,000","657,000","28,000","629,000","1,461,000","228,000","1,233,000",
="062510","友達凱基71購03  ","0","0","0","1,776,000","557,000","1,219,000","1,776,000","557,000","1,219,000",
="055270","廣隆元大6A購01  ","0","0","0","1,215,000","0","1,215,000","1,215,000","0","1,215,000",
="057022","友達永豐69購02  ","0","0","0","1,313,000","115,000","1,198,000","1,313,000","115,000","1,198,000",
"2353  ","宏碁            ","0","7,000","-7,000","1,272,000","69,000","1,203,000","1,272,000","76,000","1,196,000",
="058089","華夏凱基69購01  ","0","0","0","1,342,000","149,000","1,193,000","1,342,000","149,000","1,193,000",
="04096P","鴻海元大6C售16  ","0","0","0","2,750,000","1,564,000","1,186,000","2,750,000","1,564,000","1,186,000",
="061985","群創凱基6C購02  ","0","0","0","1,891,000","734,000","1,157,000","1,891,000","734,000","1,157,000",
="062490","力達元富72購01  ","0","0","0","1,353,000","204,000","1,149,000","1,353,000","204,000","1,149,000",
="08053P","TPK永豐69售04   ","0","0","0","1,180,000","45,000","1,135,000","1,180,000","45,000","1,135,000",
="08174P","和碩凱基68售02  ","0","0","0","1,128,000","0","1,128,000","1,128,000","0","1,128,000",
="062545","鴻海永昌77購02  ","0","0","0","1,696,000","570,000","1,126,000","1,696,000","570,000","1,126,000",
="062998","新光金國泰71購01","0","0","0","1,220,000","96,000","1,124,000","1,220,000","96,000","1,124,000",
="059301","友達元大6B購03  ","0","0","0","2,946,000","1,839,000","1,107,000","2,946,000","1,839,000","1,107,000",
="00692 ","富邦公司治理    ","0","0","0","1,332,000","237,000","1,095,000","1,332,000","237,000","1,095,000",
="058551","堤維西元大71購01","0","0","0","1,208,000","114,000","1,094,000","1,208,000","114,000","1,094,000",
="062006","中租凱基6C購01  ","0","0","0","1,492,000","412,000","1,080,000","1,492,000","412,000","1,080,000",
="03468P","王品元大6B售02  ","0","0","0","1,079,000","0","1,079,000","1,079,000","0","1,079,000",
="063178","嘉澤元大72購01  ","0","0","0","1,253,000","179,000","1,074,000","1,253,000","179,000","1,074,000",
="060332","嘉澤永豐6B購03  ","0","0","0","1,079,000","14,000","1,065,000","1,079,000","14,000","1,065,000",
="00631L","元大台灣50正2   ","232,000","0","232,000","1,081,000","256,000","825,000","1,313,000","256,000","1,057,000",
="08433P","康友元大69售03  ","0","0","0","1,052,000","0","1,052,000","1,052,000","0","1,052,000",
="058904","奇力新群益6A購02","0","0","0","1,150,000","101,000","1,049,000","1,150,000","101,000","1,049,000",
="061387","景碩日盛71購01  ","0","0","0","1,466,000","417,000","1,049,000","1,466,000","417,000","1,049,000",
="060694","美律凱基6B購02  ","0","0","0","1,182,000","164,000","1,018,000","1,182,000","164,000","1,018,000",
="056479","群創統一6A購02  ","0","0","0","1,100,000","98,000","1,002,000","1,100,000","98,000","1,002,000",
="055844","貿聯元大68購01  ","0","0","0","1,033,000","35,000","998,000","1,033,000","35,000","998,000",
="059160","神基凱基6A購01  ","0","0","0","1,015,000","17,000","998,000","1,015,000","17,000","998,000",
="08764P","GIS群益6A售01   ","0","0","0","998,000","0","998,000","998,000","0","998,000",
"2881  ","富邦金          ","60,000","0","60,000","1,097,000","162,000","935,000","1,157,000","162,000","995,000",
="0050  ","元大台灣50      ","225,000","201,000","24,000","1,010,000","45,000","965,000","1,235,000","246,000","989,000",
="061392","台勝科統一6C購01","0","0","0","1,864,000","875,000","989,000","1,864,000","875,000","989,000",
="08321P","聯電元大69售02  ","0","0","0","985,000","0","985,000","985,000","0","985,000",
="059999","中租元大6B購02  ","0","0","0","1,669,000","685,000","984,000","1,669,000","685,000","984,000",
="062370","T50反1元大71購05","0","0","0","1,798,000","815,000","983,000","1,798,000","815,000","983,000",
="08534P","友達元大69售01  ","0","0","0","2,476,000","1,500,000","976,000","2,476,000","1,500,000","976,000",
="060432","鴻海元大71購05  ","0","0","0","971,000","3,000","968,000","971,000","3,000","968,000",
="055055","樺漢統一68購01  ","0","0","0","1,129,000","162,000","967,000","1,129,000","162,000","967,000",
="058613","元油2X統一6C購01","0","0","0","1,093,000","130,000","963,000","1,093,000","130,000","963,000",
="059902","友達永昌71購01  ","0","0","0","1,312,000","351,000","961,000","1,312,000","351,000","961,000",
="063414","南亞科元大71購03","0","0","0","1,843,000","884,000","959,000","1,843,000","884,000","959,000",
="055997","廣宇日盛69購01  ","0","0","0","1,435,000","486,000","949,000","1,435,000","486,000","949,000",
="059508","群創群益6A購07  ","0","0","0","1,339,000","390,000","949,000","1,339,000","390,000","949,000",
="061854","台積電元大6C購09","0","0","0","2,083,000","1,135,000","948,000","2,083,000","1,135,000","948,000",
="060074","奇力新兆豐6B購01","0","0","0","1,102,000","156,000","946,000","1,102,000","156,000","946,000",
="060439","新光金永昌71購01","0","0","0","1,170,000","230,000","940,000","1,170,000","230,000","940,000",
="060301","台積電國泰6B購01","0","0","0","940,000","5,000","935,000","940,000","5,000","935,000",
="062679","友達兆豐72購01  ","0","0","0","1,310,000","383,000","927,000","1,310,000","383,000","927,000",
="061778","明泰兆豐71購01  ","0","0","0","1,026,000","100,000","926,000","1,026,000","100,000","926,000",
="058370","大同永豐6A購01  ","0","0","0","1,315,000","390,000","925,000","1,315,000","390,000","925,000",
="03944P","廣達元大6C售01  ","0","0","0","935,000","11,000","924,000","935,000","11,000","924,000",
="04152P","上銀元大71售02  ","0","0","0","1,006,000","99,000","907,000","1,006,000","99,000","907,000",
="060112","友達元大6B購05  ","0","0","0","1,558,000","655,000","903,000","1,558,000","655,000","903,000",
="063335","綠悅永豐71購02  ","0","0","0","1,122,000","220,000","902,000","1,122,000","220,000","902,000",
="058520","榮化永豐6B購01  ","0","0","0","906,000","5,000","901,000","906,000","5,000","901,000",
="061932","TPK統一6C購01   ","0","0","0","1,185,000","286,000","899,000","1,185,000","286,000","899,000",
="057265","元油2X統一69購01","0","0","0","893,000","0","893,000","893,000","0","893,000",
="059768","中租兆豐6B購01  ","0","0","0","1,195,000","306,000","889,000","1,195,000","306,000","889,000",
="062822","健策國泰71購01  ","0","0","0","1,107,000","218,000","889,000","1,107,000","218,000","889,000",
="060219","中租國泰6B購01  ","0","0","0","906,000","30,000","876,000","906,000","30,000","876,000",
="062130","中租統一6C購02  ","0","0","0","1,454,000","581,000","873,000","1,454,000","581,000","873,000",
="03761P","群創永昌6C售02  ","0","0","0","920,000","49,000","871,000","920,000","49,000","871,000",
="060534","嘉澤凱基6B購03  ","0","0","0","1,079,000","212,000","867,000","1,079,000","212,000","867,000",
="063580","仁寶元大71購01  ","0","0","0","1,364,000","510,000","854,000","1,364,000","510,000","854,000",
="03645P","聯發科統一6C售04","0","0","0","1,147,000","295,000","852,000","1,147,000","295,000","852,000",
="00635U","元大S&P黃金     ","0","0","0","943,000","94,000","849,000","943,000","94,000","849,000",
="060566","神基元大6B購01  ","0","0","0","888,000","39,000","849,000","888,000","39,000","849,000",
="059736","群創凱基6B購02  ","0","0","0","1,682,000","837,000","845,000","1,682,000","837,000","845,000",
="056812","友達中信6A購02  ","0","0","0","847,000","10,000","837,000","847,000","10,000","837,000",
="03227P","群創統一6B售02  ","0","0","0","876,000","40,000","836,000","876,000","40,000","836,000",
="08298P","聯電中信6B售02  ","0","0","0","842,000","10,000","832,000","842,000","10,000","832,000",
="058817","中租康和6A購01  ","0","0","0","1,130,000","300,000","830,000","1,130,000","300,000","830,000",
="04302P","上銀統一71售02  ","0","0","0","933,000","104,000","829,000","933,000","104,000","829,000",
="03090X","元展84          ","0","0","0","822,000","0","822,000","822,000","0","822,000",
="062957","永冠統一71購01  ","0","0","0","940,000","119,000","821,000","940,000","119,000","821,000",
="060559","新光金群益6B購01","0","0","0","1,287,000","468,000","819,000","1,287,000","468,000","819,000",
="062501","聯電群益71購01  ","0","0","0","2,264,000","1,445,000","819,000","2,264,000","1,445,000","819,000",
="059869","中租凱基6B購01  ","0","0","0","1,354,000","536,000","818,000","1,354,000","536,000","818,000",
="059482","友達兆豐6B購01  ","0","0","0","839,000","22,000","817,000","839,000","22,000","817,000",
="03503P","群創統一6B售04  ","0","0","0","816,000","1,000","815,000","816,000","1,000","815,000",
="063021","潤泰全凱基71購01","0","0","0","822,000","8,000","814,000","822,000","8,000","814,000",
"3035  ","智原            ","21,000","0","21,000","944,000","152,000","792,000","965,000","152,000","813,000",
="056570","樺漢統一69購02  ","0","0","0","1,140,000","331,000","809,000","1,140,000","331,000","809,000",
="063197","台勝科統一72購01","0","0","0","1,079,000","272,000","807,000","1,079,000","272,000","807,000",
="061007","友達兆豐71購01  ","0","0","0","1,080,000","277,000","803,000","1,080,000","277,000","803,000",
="062392","新光金凱基6C購01","0","0","0","1,215,000","414,000","801,000","1,215,000","414,000","801,000",
="059681","友達永豐6B購02  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
="061078","臻鼎國票71購01  ","0","0","0","1,154,000","354,000","800,000","1,154,000","354,000","800,000",
"2368  ","金像電          ","800,000","0","800,000","0","0","0","800,000","0","800,000",
"1909  ","榮成            ","387,000","67,000","320,000","891,000","414,000","477,000","1,278,000","481,000","797,000",
"3702  ","大聯大          ","103,000","195,000","-92,000","915,000","26,000","889,000","1,018,000","221,000","797,000",
="061816","台勝科日盛6C購02","0","0","0","1,133,000","343,000","790,000","1,133,000","343,000","790,000",
="03419P","聚陽永豐6B售01  ","0","0","0","788,000","0","788,000","788,000","0","788,000",
="061583","敦泰元大73購01  ","0","0","0","839,000","52,000","787,000","839,000","52,000","787,000",
="062742","華夏永豐71購01  ","0","0","0","1,273,000","488,000","785,000","1,273,000","488,000","785,000",
="063097","嘉澤永豐71購02  ","0","0","0","1,140,000","367,000","773,000","1,140,000","367,000","773,000",
="058818","巨騰康和6A購01  ","0","0","0","923,000","155,000","768,000","923,000","155,000","768,000",
"2882  ","國泰金          ","490,000","0","490,000","422,000","153,000","269,000","912,000","153,000","759,000",
="061634","台積電元大71購02","0","0","0","923,000","172,000","751,000","923,000","172,000","751,000",
="062278","華夏元富6C購01  ","0","0","0","929,000","180,000","749,000","929,000","180,000","749,000",
="061393","台勝科統一6C購02","0","0","0","932,000","186,000","746,000","932,000","186,000","746,000",
="059943","貿聯元大6B購02  ","0","0","0","1,335,000","591,000","744,000","1,335,000","591,000","744,000",
="063483","美律永豐71購02  ","0","0","0","1,028,000","284,000","744,000","1,028,000","284,000","744,000",
="057121","樺漢中信69購01  ","0","0","0","743,000","0","743,000","743,000","0","743,000",
="063547","力達群益72購02  ","0","0","0","1,041,000","298,000","743,000","1,041,000","298,000","743,000",
="060379","欣興玉山6B購01  ","0","0","0","738,000","0","738,000","738,000","0","738,000",
"1314  ","中石化          ","200,000","969,000","-769,000","1,834,000","330,000","1,504,000","2,034,000","1,299,000","735,000",
="056478","華夏統一69購02  ","0","0","0","734,000","8,000","726,000","734,000","8,000","726,000",
"2421  ","建準            ","95,000","80,000","15,000","842,000","136,000","706,000","937,000","216,000","721,000",
="08661P","可成元大6A售01  ","0","0","0","720,000","0","720,000","720,000","0","720,000",
="058473","榮化富邦6C購01  ","0","0","0","788,000","70,000","718,000","788,000","70,000","718,000",
="062294","鴻海永豐6C購03  ","0","0","0","740,000","22,000","718,000","740,000","22,000","718,000",
="03766P","儒鴻統一71售02  ","0","0","0","713,000","0","713,000","713,000","0","713,000",
="03468C","T50反1元富69牛02","0","0","0","916,000","204,000","712,000","916,000","204,000","712,000",
="060211","義隆元大6B購02  ","0","0","0","1,003,000","292,000","711,000","1,003,000","292,000","711,000",
="062526","鴻海元大71購07  ","0","0","0","785,000","75,000","710,000","785,000","75,000","710,000",
="03540P","聯電富邦6B售01  ","0","0","0","709,000","5,000","704,000","709,000","5,000","704,000",
="03403P","上銀統一6B售03  ","0","0","0","772,000","70,000","702,000","772,000","70,000","702,000",
="04078P","群創凱基6C售07  ","0","0","0","739,000","37,000","702,000","739,000","37,000","702,000",
="03662P","群創元大6C售03  ","0","0","0","939,000","242,000","697,000","939,000","242,000","697,000",
="061364","台勝科元大6C購02","0","0","0","797,000","100,000","697,000","797,000","100,000","697,000",
="03688P","可成統一6C售05  ","0","0","0","696,000","1,000","695,000","696,000","1,000","695,000",
="04195P","聚陽元大71售02  ","0","0","0","694,000","0","694,000","694,000","0","694,000",
="04144P","鴻海永昌77售03  ","0","0","0","1,214,000","521,000","693,000","1,214,000","521,000","693,000",
="063616","祥碩元大71購02  ","0","0","0","737,000","45,000","692,000","737,000","45,000","692,000",
="059213","友達群益6B購02  ","0","0","0","710,000","20,000","690,000","710,000","20,000","690,000",
="08719P","聯詠元富6A售02  ","0","0","0","700,000","10,000","690,000","700,000","10,000","690,000",
="059509","群創群益6A購08  ","0","0","0","919,000","230,000","689,000","919,000","230,000","689,000",
="03795P","王品元大71售01  ","0","0","0","685,000","0","685,000","685,000","0","685,000",
="062806","百和興元大71購02","0","0","0","688,000","5,000","683,000","688,000","5,000","683,000",
="059549","新光金元大6B購03","0","0","0","974,000","292,000","682,000","974,000","292,000","682,000",
="062093","群創群益6C購02  ","0","0","0","862,000","180,000","682,000","862,000","180,000","682,000",
="062544","鴻海永昌77購01  ","0","0","0","2,252,000","1,570,000","682,000","2,252,000","1,570,000","682,000",
="062890","裕融凱基71購01  ","0","0","0","733,000","51,000","682,000","733,000","51,000","682,000",
="058365","廣宇中信6B購01  ","0","0","0","814,000","134,000","680,000","814,000","134,000","680,000",
="057266","元油2X統一6A購01","0","0","0","879,000","200,000","679,000","879,000","200,000","679,000",
="059737","中租永豐6B購01  ","0","0","0","736,000","57,000","679,000","736,000","57,000","679,000",
="03285P","GIS國泰6B售04   ","0","0","0","819,000","141,000","678,000","819,000","141,000","678,000",
="04082P","上銀元大6C售04  ","0","0","0","707,000","34,000","673,000","707,000","34,000","673,000",
="060224","奇力新國泰6B購01","0","0","0","683,000","17,000","666,000","683,000","17,000","666,000",
="04379P","聚陽元大71售03  ","0","0","0","665,000","0","665,000","665,000","0","665,000",
="062802","力成元大71購03  ","0","0","0","1,115,000","450,000","665,000","1,115,000","450,000","665,000",
="062886","鴻準凱基71購01  ","0","0","0","1,116,000","452,000","664,000","1,116,000","452,000","664,000",
="03705P","台勝科凱基6C售03","0","0","0","660,000","0","660,000","660,000","0","660,000",
="060516","敦泰元大71購01  ","0","0","0","710,000","50,000","660,000","710,000","50,000","660,000",
="063045","中租兆豐71購02  ","0","0","0","783,000","124,000","659,000","783,000","124,000","659,000",
="03674P","佳世達統一6C售02","0","0","0","657,000","0","657,000","657,000","0","657,000",
="060098","台郡凱基6B購01  ","0","0","0","1,139,000","485,000","654,000","1,139,000","485,000","654,000",
="058422","台聚元富6A購01  ","0","0","0","893,000","250,000","643,000","893,000","250,000","643,000",
="03663P","GIS元大6C售01   ","0","0","0","760,000","120,000","640,000","760,000","120,000","640,000",
"2401  ","凌陽            ","40,000","94,000","-54,000","692,000","0","692,000","732,000","94,000","638,000",
="061120","晶豪科永豐6C購01","0","0","0","747,000","110,000","637,000","747,000","110,000","637,000",
="04419P","南亞科統一71售02","0","0","0","681,000","45,000","636,000","681,000","45,000","636,000",
="060115","台郡元大71購01  ","0","0","0","1,330,000","694,000","636,000","1,330,000","694,000","636,000",
="056366","奇力新元大69購01","0","0","0","680,000","49,000","631,000","680,000","49,000","631,000",
="059105","義隆元富6A購01  ","0","0","0","869,000","240,000","629,000","869,000","240,000","629,000",
="03424P","上銀統一6B售04  ","0","0","0","860,000","232,000","628,000","860,000","232,000","628,000",
="060692","滬深2X凱基6B購02","0","0","0","1,175,000","549,000","626,000","1,175,000","549,000","626,000",
="061394","台勝科統一71購01","0","0","0","838,000","216,000","622,000","838,000","216,000","622,000",
="059506","友達群益6A購04  ","0","0","0","1,324,000","703,000","621,000","1,324,000","703,000","621,000",
="061005","中租兆豐71購01  ","0","0","0","802,000","188,000","614,000","802,000","188,000","614,000",
="03962P","聯發科群益6C售10","0","0","0","1,684,000","1,078,000","606,000","1,684,000","1,078,000","606,000",
="059224","群創群益6B購01  ","0","0","0","754,000","148,000","606,000","754,000","148,000","606,000",
="062667","力成凱基71購01  ","0","0","0","1,217,000","611,000","606,000","1,217,000","611,000","606,000",
="062292","鑽全永豐6C購01  ","0","0","0","603,000","0","603,000","603,000","0","603,000",
="060473","GIS群益6B購03   ","0","0","0","990,000","388,000","602,000","990,000","388,000","602,000",
="03572P","緯創元大6C售02  ","0","0","0","600,000","0","600,000","600,000","0","600,000",
="04181P","聯詠群益71售01  ","0","0","0","1,472,000","872,000","600,000","1,472,000","872,000","600,000",
="057928","長榮航國泰69購01","0","0","0","600,000","0","600,000","600,000","0","600,000",
="062603","群創群益71購03  ","0","0","0","925,000","326,000","599,000","925,000","326,000","599,000",
="060736","奇力新國泰6B購03","0","0","0","605,000","8,000","597,000","605,000","8,000","597,000",
="062728","百和興統一72購01","0","0","0","675,000","78,000","597,000","675,000","78,000","597,000",
="063047","樺漢兆豐71購01  ","0","0","0","993,000","396,000","597,000","993,000","396,000","597,000",
="03430P","廣達元大6B售02  ","0","0","0","600,000","7,000","593,000","600,000","7,000","593,000",
="059003","T50反1中信74購01","0","0","0","1,248,000","655,000","593,000","1,248,000","655,000","593,000",
="060536","宏達電玉山6B購01","0","0","0","593,000","0","593,000","593,000","0","593,000",
="04372P","群創台新71售02  ","0","0","0","620,000","30,000","590,000","620,000","30,000","590,000",
="058776","致茂永豐6A購01  ","0","0","0","720,000","130,000","590,000","720,000","130,000","590,000",
="062176","群創凱基6C購06  ","0","0","0","601,000","11,000","590,000","601,000","11,000","590,000",
="03562P","群創群益6B售06  ","0","0","0","638,000","50,000","588,000","638,000","50,000","588,000",
="057661","瑞昱元大69購02  ","0","0","0","596,000","8,000","588,000","596,000","8,000","588,000",
="058509","友達永昌6A購01  ","0","0","0","732,000","145,000","587,000","732,000","145,000","587,000",
="061924","義隆凱基6C購04  ","0","0","0","953,000","366,000","587,000","953,000","366,000","587,000",
="056302","樺漢統一6B購01  ","0","0","0","1,193,000","608,000","585,000","1,193,000","608,000","585,000",
"2892  ","第一金          ","572,000","0","572,000","10,000","0","10,000","582,000","0","582,000",
="062641","鴻海兆豐74購02  ","0","0","0","582,000","4,000","578,000","582,000","4,000","578,000",
="03486P","上銀台新6B售01  ","0","0","0","621,000","46,000","575,000","621,000","46,000","575,000",
="00643 ","群益深証中小    ","110,000","300,000","-190,000","1,154,000","391,000","763,000","1,264,000","691,000","573,000",
="060392","台積電元大6B購06","0","0","0","892,000","320,000","572,000","892,000","320,000","572,000",
="062386","仁寶凱基6C購01  ","0","0","0","893,000","321,000","572,000","893,000","321,000","572,000",
="03069X","元展64          ","0","0","0","570,000","0","570,000","570,000","0","570,000",
"2915  ","潤泰全          ","522,000","4,000","518,000","344,000","292,000","52,000","866,000","296,000","570,000",
="057349","亞光凱基68購04  ","0","0","0","898,000","330,000","568,000","898,000","330,000","568,000",
="057065","啟碁元大69購01  ","0","0","0","685,000","118,000","567,000","685,000","118,000","567,000",
="061984","群創凱基6C購01  ","0","0","0","2,685,000","2,120,000","565,000","2,685,000","2,120,000","565,000",
="063617","祥碩元大72購01  ","0","0","0","866,000","302,000","564,000","866,000","302,000","564,000",
="058049","聯發科群益69購02","0","0","0","634,000","71,000","563,000","634,000","71,000","563,000",
="061989","奇力新日盛72購01","0","0","0","563,000","0","563,000","563,000","0","563,000",
="060440","中租康和6B購01  ","0","0","0","600,000","42,000","558,000","600,000","42,000","558,000",
="056177","臺股指元大69購15","0","0","0","556,000","0","556,000","556,000","0","556,000",
="061511","神達凱基6C購02  ","0","0","0","555,000","0","555,000","555,000","0","555,000",
="058633","億光凱基6A購01  ","0","0","0","881,000","327,000","554,000","881,000","327,000","554,000",
="03243P","群創台新6B售01  ","0","0","0","573,000","22,000","551,000","573,000","22,000","551,000",
="060545","義隆凱基6B購01  ","0","0","0","1,738,000","1,187,000","551,000","1,738,000","1,187,000","551,000",
="059877","美律統一6B購04  ","0","0","0","601,000","52,000","549,000","601,000","52,000","549,000",
="059436","群創國泰6B購03  ","0","0","0","831,000","284,000","547,000","831,000","284,000","547,000",
="059400","群創元大6A購06  ","0","0","0","1,039,000","493,000","546,000","1,039,000","493,000","546,000",
