"106年08月15日 自營商買賣超彙總表"
,,"自營商(自行買賣)",,,"自營商(避險)",,,"自營商",,,
="00637L","元大滬深300正2  ","440,000","1,100,000","-660,000","17,601,000","15,988,000","1,613,000","18,041,000","17,088,000","953,000",
="03479P","東聯凱基6B售04  ","0","0","0","950,000","2,000","948,000","950,000","2,000","948,000",
="03932P","宏達電凱基6C售02","0","0","0","3,120,000","2,190,000","930,000","3,120,000","2,190,000","930,000",
="04300P","友達日盛71售01  ","0","0","0","1,739,000","810,000","929,000","1,739,000","810,000","929,000",
="04105P","國泰金凱基6C售03","0","0","0","1,063,000","141,000","922,000","1,063,000","141,000","922,000",
="058267","宏達電國泰6A購01","0","0","0","1,580,000","660,000","920,000","1,580,000","660,000","920,000",
="03423P","GIS統一6B售04   ","0","0","0","2,218,000","1,300,000","918,000","2,218,000","1,300,000","918,000",
="04334P","臺股指凱基71售05","0","0","0","962,000","50,000","912,000","962,000","50,000","912,000",
="061635","智邦元大6C購02  ","0","0","0","1,074,000","165,000","909,000","1,074,000","165,000","909,000",
="04301P","日月光元富72售01","0","0","0","957,000","49,000","908,000","957,000","49,000","908,000",
="061466","貿聯元大6C購01  ","0","0","0","2,321,000","1,419,000","902,000","2,321,000","1,419,000","902,000",
="057872","和大凱基69購01  ","0","0","0","900,000","0","900,000","900,000","0","900,000",
="08635P","兆赫群益69售03  ","0","0","0","900,000","0","900,000","900,000","0","900,000",
="060732","長榮玉山71購01  ","0","0","0","1,083,000","189,000","894,000","1,083,000","189,000","894,000",
="03148P","日月光凱基6B售01","0","0","0","890,000","0","890,000","890,000","0","890,000",
="059094","中石化元大6B購01","0","0","0","1,438,000","551,000","887,000","1,438,000","551,000","887,000",
="03291P","仁寶元大6B售01  ","0","0","0","883,000","0","883,000","883,000","0","883,000",
"2823  ","中壽            ","0","102,000","-102,000","1,130,000","151,000","979,000","1,130,000","253,000","877,000",
="03471P","日友元大6B售02  ","0","0","0","930,000","65,000","865,000","930,000","65,000","865,000",
="058407","樺漢日盛6A購01  ","0","0","0","926,000","61,000","865,000","926,000","61,000","865,000",
="063798","劍麟凱基71購01  ","0","0","0","1,819,000","958,000","861,000","1,819,000","958,000","861,000",
="056129","友達富邦68購01  ","0","0","0","860,000","0","860,000","860,000","0","860,000",
="058481","文曄元大71購01  ","0","0","0","1,500,000","643,000","857,000","1,500,000","643,000","857,000",
="062544","鴻海永昌77購01  ","0","0","0","2,539,000","1,682,000","857,000","2,539,000","1,682,000","857,000",
="062292","鑽全永豐6C購01  ","0","0","0","928,000","73,000","855,000","928,000","73,000","855,000",
="03117P","為升元大6B售03  ","0","0","0","862,000","10,000","852,000","862,000","10,000","852,000",
="04235P","友達兆豐72售03  ","0","0","0","906,000","58,000","848,000","906,000","58,000","848,000",
="060784","鴻海群益73購02  ","0","0","0","1,021,000","174,000","847,000","1,021,000","174,000","847,000",
="08837P","聯鈞群益6A售02  ","0","0","0","1,145,000","299,000","846,000","1,145,000","299,000","846,000",
="03157P","聯發科群益6B售02","0","0","0","841,000","0","841,000","841,000","0","841,000",
="056545","群創元富69購01  ","0","0","0","838,000","0","838,000","838,000","0","838,000",
="08342P","宏達電統一6A售03","0","0","0","1,018,000","180,000","838,000","1,018,000","180,000","838,000",
"3189  ","景碩            ","499,000","275,000","224,000","746,000","133,000","613,000","1,245,000","408,000","837,000",
="058967","晶豪科凱基6A購02","0","0","0","972,000","137,000","835,000","972,000","137,000","835,000",
="064083","中石化國票72購01","0","0","0","904,000","69,000","835,000","904,000","69,000","835,000",
"2353  ","宏碁            ","355,000","22,000","333,000","580,000","81,000","499,000","935,000","103,000","832,000",
="08842P","台積電兆豐6B售01","0","0","0","831,000","0","831,000","831,000","0","831,000",
="062996","可成國泰73購01  ","0","0","0","912,000","86,000","826,000","912,000","86,000","826,000",
="061875","台積電永昌6C購04","0","0","0","855,000","40,000","815,000","855,000","40,000","815,000",
="061799","明泰永豐6C購01  ","0","0","0","810,000","0","810,000","810,000","0","810,000",
="059223","群創群益6A購04  ","0","0","0","1,175,000","368,000","807,000","1,175,000","368,000","807,000",
="056967","訊芯元富6A購01  ","0","0","0","806,000","0","806,000","806,000","0","806,000",
="062043","鴻海群益71購10  ","0","0","0","800,000","0","800,000","800,000","0","800,000",
="062545","鴻海永昌77購02  ","0","0","0","1,636,000","839,000","797,000","1,636,000","839,000","797,000",
="03613P","潤泰全元大6C售01","0","0","0","801,000","9,000","792,000","801,000","9,000","792,000",
="04093P","元油2X元大6C售06","0","0","0","794,000","2,000","792,000","794,000","2,000","792,000",
="059173","群創元大6A購02  ","0","0","0","1,117,000","327,000","790,000","1,117,000","327,000","790,000",
="03544P","TPK富邦6B售02   ","0","0","0","1,051,000","265,000","786,000","1,051,000","265,000","786,000",
="057738","彩晶元大6C購01  ","0","0","0","3,363,000","2,578,000","785,000","3,363,000","2,578,000","785,000",
="03221P","聯鈞國泰6B售01  ","0","0","0","825,000","43,000","782,000","825,000","43,000","782,000",
="063776","康控統一71購02  ","0","0","0","900,000","128,000","772,000","900,000","128,000","772,000",
="057816","廣宇日盛6A購01  ","0","0","0","769,000","0","769,000","769,000","0","769,000",
="03903P","台積電凱基6C售09","0","0","0","1,647,000","882,000","765,000","1,647,000","882,000","765,000",
="08814P","光磊元富6B售02  ","0","0","0","783,000","20,000","763,000","783,000","20,000","763,000",
="08817P","宏達電兆豐6B售01","0","0","0","822,000","60,000","762,000","822,000","60,000","762,000",
="03179P","宏達電群益6B售02","0","0","0","1,310,000","552,000","758,000","1,310,000","552,000","758,000",
="04544P","GIS統一72售03   ","0","0","0","828,000","70,000","758,000","828,000","70,000","758,000",
="060833","矽力永豐6B購01  ","0","0","0","972,000","219,000","753,000","972,000","219,000","753,000",
="03572P","緯創元大6C售02  ","0","0","0","758,000","10,000","748,000","758,000","10,000","748,000",
"2377  ","微星            ","186,000","170,000","16,000","979,000","248,000","731,000","1,165,000","418,000","747,000",
="04157P","東聯群益73售04  ","0","0","0","820,000","80,000","740,000","820,000","80,000","740,000",
="03904P","台積電凱基6C售10","0","0","0","733,000","0","733,000","733,000","0","733,000",
="03950P","聯發科台新72售03","0","0","0","1,112,000","380,000","732,000","1,112,000","380,000","732,000",
="051518","T50反1中信6B購01","0","0","0","740,000","11,000","729,000","740,000","11,000","729,000",
"3545  ","敦泰            ","51,000","86,000","-35,000","775,000","16,000","759,000","826,000","102,000","724,000",
="055359","長華元大6A購01  ","0","0","0","889,000","169,000","720,000","889,000","169,000","720,000",
="058128","英業達凱基69購03","0","0","0","758,000","38,000","720,000","758,000","38,000","720,000",
="03944P","廣達元大6C售01  ","0","0","0","755,000","47,000","708,000","755,000","47,000","708,000",
="03196P","聯發科兆豐6C售01","0","0","0","706,000","0","706,000","706,000","0","706,000",
="08925P","隆達永豐6A售02  ","0","0","0","700,000","0","700,000","700,000","0","700,000",
="04303P","台積電統一72售02","0","0","0","721,000","24,000","697,000","721,000","24,000","697,000",
="060475","佳世達群益6B購01","0","0","0","763,000","68,000","695,000","763,000","68,000","695,000",
="03214P","永冠元大6B售02  ","0","0","0","816,000","125,000","691,000","816,000","125,000","691,000",
="062314","矽力凱基71購01  ","0","0","0","938,000","247,000","691,000","938,000","247,000","691,000",
="063786","微星兆豐73購01  ","0","0","0","728,000","38,000","690,000","728,000","38,000","690,000",
="04434P","創意凱基71售02  ","0","0","0","1,231,000","550,000","681,000","1,231,000","550,000","681,000",
="04295P","東陽統一72售02  ","0","0","0","707,000","27,000","680,000","707,000","27,000","680,000",
="064081","矽力永豐72購01  ","0","0","0","867,000","188,000","679,000","867,000","188,000","679,000",
="058945","國喬元大6B購02  ","0","0","0","1,397,000","719,000","678,000","1,397,000","719,000","678,000",
="08679P","台苯元富6B售02  ","0","0","0","839,000","173,000","666,000","839,000","173,000","666,000",
="03504P","群創統一6B售05  ","0","0","0","734,000","69,000","665,000","734,000","69,000","665,000",
="059508","群創群益6A購07  ","0","0","0","961,000","300,000","661,000","961,000","300,000","661,000",
="03217P","可成永昌6B售02  ","0","0","0","1,402,000","742,000","660,000","1,402,000","742,000","660,000",
="061695","台光電永豐6C購01","0","0","0","757,000","97,000","660,000","757,000","97,000","660,000",
="062435","矽力日盛71購01  ","0","0","0","653,000","0","653,000","653,000","0","653,000",
="00633L","富邦上証正2     ","280,000","195,000","85,000","5,566,000","4,999,000","567,000","5,846,000","5,194,000","652,000",
="03773P","緯創元富71售02  ","0","0","0","667,000","15,000","652,000","667,000","15,000","652,000",
="062941","宏碁國票72購01  ","0","0","0","761,000","110,000","651,000","761,000","110,000","651,000",
="058151","佳世達元大69購01","0","0","0","670,000","20,000","650,000","670,000","20,000","650,000",
="064361","上銀元大72購03  ","0","0","0","1,285,000","636,000","649,000","1,285,000","636,000","649,000",
="03066P","永冠元大6A售03  ","0","0","0","778,000","138,000","640,000","778,000","138,000","640,000",
="062174","群創凱基6C購03  ","0","0","0","640,000","0","640,000","640,000","0","640,000",
="061557","台積電日盛6C購01","0","0","0","749,000","111,000","638,000","749,000","111,000","638,000",
="04378P","中石化元大71售02","0","0","0","771,000","142,000","629,000","771,000","142,000","629,000",
="063887","台光電國泰73購01","0","0","0","879,000","250,000","629,000","879,000","250,000","629,000",
="057987","上銀群益6B購01  ","0","0","0","639,000","16,000","623,000","639,000","16,000","623,000",
="04069P","大立光統一72售04","0","0","0","625,000","6,000","619,000","625,000","6,000","619,000",
="08286P","日月光元富69售01","0","0","0","618,000","0","618,000","618,000","0","618,000",
="060498","聚陽群益6C購01  ","0","0","0","1,033,000","416,000","617,000","1,033,000","416,000","617,000",
="04472P","友達統一72售03  ","0","0","0","669,000","56,000","613,000","669,000","56,000","613,000",
="060911","英業達群益6B購01","0","0","0","775,000","162,000","613,000","775,000","162,000","613,000",
="061854","台積電元大6C購09","0","0","0","995,000","382,000","613,000","995,000","382,000","613,000",
="061712","鎧勝國泰6C購02  ","0","0","0","682,000","70,000","612,000","682,000","70,000","612,000",
="063516","中石化元富71購01","0","0","0","962,000","352,000","610,000","962,000","352,000","610,000",
="04268P","臻鼎群益71售01  ","0","0","0","1,041,000","432,000","609,000","1,041,000","432,000","609,000",
="08705P","亞翔元大71售02  ","0","0","0","624,000","15,000","609,000","624,000","15,000","609,000",
="062519","東聯元大74購01  ","0","0","0","882,000","280,000","602,000","882,000","280,000","602,000",
="04221P","至上元大71售01  ","0","0","0","829,000","228,000","601,000","829,000","228,000","601,000",
="04485P","創意元富71售03  ","0","0","0","605,000","5,000","600,000","605,000","5,000","600,000",
="063345","台積電元大71購04","0","0","0","1,396,000","799,000","597,000","1,396,000","799,000","597,000",
="061648","大成群益6C購01  ","0","0","0","603,000","8,000","595,000","603,000","8,000","595,000",
="03060P","宏達電統一6A售05","0","0","0","738,000","145,000","593,000","738,000","145,000","593,000",
="064092","長榮玉山72購01  ","0","0","0","660,000","67,000","593,000","660,000","67,000","593,000",
="04305P","佳世達群益71售02","0","0","0","631,000","41,000","590,000","631,000","41,000","590,000",
="04253P","緯創元大71售01  ","0","0","0","653,000","65,000","588,000","653,000","65,000","588,000",
="04374P","創意凱基71售01  ","0","0","0","973,000","385,000","588,000","973,000","385,000","588,000",
="063660","祥碩永豐71購02  ","0","0","0","830,000","245,000","585,000","830,000","245,000","585,000",
="060926","卜蜂國泰6B購01  ","0","0","0","630,000","48,000","582,000","630,000","48,000","582,000",
="063029","鴻準統一71購01  ","0","0","0","588,000","10,000","578,000","588,000","10,000","578,000",
="055090","盟立元大69購01  ","0","0","0","577,000","0","577,000","577,000","0","577,000",
="060977","台泥群益6C購02  ","0","0","0","733,000","157,000","576,000","733,000","157,000","576,000",
"8105  ","凌巨            ","0","0","0","660,000","86,000","574,000","660,000","86,000","574,000",
="03824P","長榮元富71售02  ","0","0","0","630,000","58,000","572,000","630,000","58,000","572,000",
="058130","華邦電日盛6A購01","0","0","0","586,000","14,000","572,000","586,000","14,000","572,000",
="04543P","台積電統一74售04","0","0","0","669,000","98,000","571,000","669,000","98,000","571,000",
="059943","貿聯元大6B購02  ","0","0","0","1,063,000","495,000","568,000","1,063,000","495,000","568,000",
="04229P","潤泰全凱基71售02","0","0","0","577,000","10,000","567,000","577,000","10,000","567,000",
="04085P","京元電元大6C售03","0","0","0","993,000","429,000","564,000","993,000","429,000","564,000",
="063388","GIS凱基71購02   ","0","0","0","817,000","256,000","561,000","817,000","256,000","561,000",
="08846P","友達富邦6A售02  ","0","0","0","560,000","0","560,000","560,000","0","560,000",
="056176","臺股指元大69購14","0","0","0","1,533,000","976,000","557,000","1,533,000","976,000","557,000",
="04013P","宏達電元大6C售04","0","0","0","2,128,000","1,585,000","543,000","2,128,000","1,585,000","543,000",
="03392P","華通元大71售03  ","0","0","0","540,000","0","540,000","540,000","0","540,000",
="04536P","亞光群益73售01  ","0","0","0","1,091,000","551,000","540,000","1,091,000","551,000","540,000",
="063571","中石化凱基71購02","0","0","0","653,000","113,000","540,000","653,000","113,000","540,000",
="061232","啟碁兆豐71購01  ","0","0","0","539,000","0","539,000","539,000","0","539,000",
="03652P","聯發科兆豐71售03","0","0","0","538,000","0","538,000","538,000","0","538,000",
="03003P","聯鈞永豐6A售02  ","0","0","0","645,000","108,000","537,000","645,000","108,000","537,000",
="060423","台積電富邦6B購02","130,000","200,000","-70,000","2,972,000","2,368,000","604,000","3,102,000","2,568,000","534,000",
="03043P","華新科元大6A售03","0","0","0","529,000","0","529,000","529,000","0","529,000",
="060254","和大群益6B購02  ","0","0","0","530,000","1,000","529,000","530,000","1,000","529,000",
="063095","鎧勝國票72購01  ","0","0","0","556,000","30,000","526,000","556,000","30,000","526,000",
="057622","卜蜂元大69購01  ","0","0","0","628,000","104,000","524,000","628,000","104,000","524,000",
="059701","臺股指元大6A購17","0","0","0","565,000","41,000","524,000","565,000","41,000","524,000",
="058398","潤泰全國泰69購01","0","0","0","552,000","31,000","521,000","552,000","31,000","521,000",
="061169","佳世達元大6C購01","0","0","0","520,000","0","520,000","520,000","0","520,000",
="062468","鑽全國泰71購01  ","0","0","0","980,000","461,000","519,000","980,000","461,000","519,000",
="04493P","宏達電台新73售01","0","0","0","601,000","86,000","515,000","601,000","86,000","515,000",
="03304P","GIS中信6C售02   ","0","0","0","1,097,000","583,000","514,000","1,097,000","583,000","514,000",
="08987P","仁寶元富6B售02  ","0","0","0","789,000","275,000","514,000","789,000","275,000","514,000",
="063732","創意中信71購01  ","0","0","0","689,000","176,000","513,000","689,000","176,000","513,000",
="08710P","榮化元大71售01  ","0","0","0","513,000","0","513,000","513,000","0","513,000",
="08947P","緯創凱基6A售02  ","0","0","0","513,000","0","513,000","513,000","0","513,000",
="061058","南茂元大6C購01  ","0","0","0","536,000","24,000","512,000","536,000","24,000","512,000",
="060031","訊芯富邦6B購01  ","0","0","0","528,000","18,000","510,000","528,000","18,000","510,000",
="061711","鎧勝國泰6C購01  ","0","0","0","691,000","181,000","510,000","691,000","181,000","510,000",
="059646","台泥元富6A購01  ","0","0","0","508,000","1,000","507,000","508,000","1,000","507,000",
="062033","台灣50元富72購03","0","0","0","795,000","288,000","507,000","795,000","288,000","507,000",
="059079","上銀國泰6A購01  ","0","0","0","547,000","42,000","505,000","547,000","42,000","505,000",
="03512P","大同元大6B售03  ","0","0","0","503,000","0","503,000","503,000","0","503,000",
="03501P","臻鼎群益6B售04  ","0","0","0","791,000","289,000","502,000","791,000","289,000","502,000",
="060951","台泥凱基6C購01  ","0","0","0","828,000","326,000","502,000","828,000","326,000","502,000",
="057561","中纖元大69購02  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="057570","友達元富69購01  ","0","0","0","500,000","0","500,000","500,000","0","500,000",
="059765","彰銀元大6B購01  ","0","0","0","511,000","11,000","500,000","511,000","11,000","500,000",
="061387","景碩日盛71購01  ","0","0","0","635,000","135,000","500,000","635,000","135,000","500,000",
="07566P","台灣50群益69售01","0","0","0","500,000","0","500,000","500,000","0","500,000",
="03047P","可成群益6B售01  ","0","0","0","499,000","0","499,000","499,000","0","499,000",
="04589P","樺漢元大72售01  ","0","0","0","543,000","45,000","498,000","543,000","45,000","498,000",
="057593","FB臺反富邦73購01","0","0","0","499,000","1,000","498,000","499,000","1,000","498,000",
="08720P","日月光元大6A售01","0","0","0","642,000","146,000","496,000","642,000","146,000","496,000",
="03687P","台積電統一73售03","0","0","0","602,000","109,000","493,000","602,000","109,000","493,000",
="062569","聚陽統一73購01  ","0","0","0","735,000","243,000","492,000","735,000","243,000","492,000",
="08809P","群創國泰6A售03  ","0","0","0","856,000","364,000","492,000","856,000","364,000","492,000",
="060438","和大永昌6B購02  ","0","0","0","491,000","1,000","490,000","491,000","1,000","490,000",
="063475","晶豪科元富71購01","0","0","0","1,583,000","1,096,000","487,000","1,583,000","1,096,000","487,000",
="04440P","臺股指富邦71售06","0","0","0","500,000","14,000","486,000","500,000","14,000","486,000",
="056753","彩晶元大6A購01  ","0","0","0","1,352,000","866,000","486,000","1,352,000","866,000","486,000",
="057470","微星國泰69購01  ","0","0","0","509,000","25,000","484,000","509,000","25,000","484,000",
="062305","台積電凱基6C購15","0","0","0","984,000","500,000","484,000","984,000","500,000","484,000",
="064025","玉山金群益73購01","0","0","0","538,000","57,000","481,000","538,000","57,000","481,000",
="03225P","大立光日盛6B售01","0","0","0","557,000","77,000","480,000","557,000","77,000","480,000",
="03241P","義隆群益6B售02  ","0","0","0","486,000","8,000","478,000","486,000","8,000","478,000",
="061962","台灣50永豐6C購03","0","0","0","1,026,000","550,000","476,000","1,026,000","550,000","476,000",
="063561","臺股指永豐71購02","0","0","0","725,000","250,000","475,000","725,000","250,000","475,000",
="03681P","兆赫元大6C售03  ","0","0","0","476,000","3,000","473,000","476,000","3,000","473,000",
="064342","鴻海富邦74購01  ","0","0","0","1,124,000","651,000","473,000","1,124,000","651,000","473,000",
="060003","英業達元大6B購01","0","0","0","634,000","164,000","470,000","634,000","164,000","470,000",
="062666","材料凱基71購01  ","0","0","0","500,000","30,000","470,000","500,000","30,000","470,000",
="03178P","可成群益6B售05  ","0","0","0","480,000","11,000","469,000","480,000","11,000","469,000",
="059452","台玻群益6A購01  ","0","0","0","489,000","20,000","469,000","489,000","20,000","469,000",
="03097P","華新科元大6B售01","0","0","0","478,000","10,000","468,000","478,000","10,000","468,000",
="07793P","臺股指元大69售07","467,000","0","467,000","0","0","0","467,000","0","467,000",
="058236","上証2X元大69購01","0","0","0","686,000","222,000","464,000","686,000","222,000","464,000",
="060483","神基國泰6C購01  ","0","0","0","791,000","328,000","463,000","791,000","328,000","463,000",
="04286P","台積電台新71售01","0","0","0","462,000","0","462,000","462,000","0","462,000",
="058733","乙盛國泰6B購01  ","0","0","0","1,538,000","1,076,000","462,000","1,538,000","1,076,000","462,000",
="04118P","可成凱基71售01  ","0","0","0","889,000","429,000","460,000","889,000","429,000","460,000",
="060940","滬深2X元大6C購01","0","0","0","485,000","25,000","460,000","485,000","25,000","460,000",
="08659P","潤泰全元富6A售02","0","0","0","506,000","46,000","460,000","506,000","46,000","460,000",
="056479","群創統一6A購02  ","0","0","0","617,000","159,000","458,000","617,000","159,000","458,000",
="04450P","台積電元大71售06","0","0","0","1,175,000","722,000","453,000","1,175,000","722,000","453,000",
="060526","佳世達凱基6B購01","0","0","0","1,124,000","673,000","451,000","1,124,000","673,000","451,000",
="08428P","聯鈞元大69售03  ","0","0","0","550,000","99,000","451,000","550,000","99,000","451,000",
="055956","中鋼中信69購01  ","0","0","0","531,000","81,000","450,000","531,000","81,000","450,000",
="059028","中鋼元富6A購01  ","0","0","0","472,000","22,000","450,000","472,000","22,000","450,000",
="060440","中租康和6B購01  ","0","0","0","529,000","80,000","449,000","529,000","80,000","449,000",
="064100","聯發科富邦73購05","0","0","0","449,000","0","449,000","449,000","0","449,000",
